"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ944	RCONJ945	TEXTA545	
	TOTAL DEP LIABILITIES BEFORE EXCLUSI	TOTAL ALLOWABLE EXCLUSIONS INCLD FOR	TOTAL DAILY AVG FOR DEP LIABILITY EX	TOTAL DAILY AVG ALLOWABLE EXCLS	UNSECURED OTHR BRW MAT LE 1 YR	UNSECURED OTHR BRW MAT 1 TO 3 YR	UNSECURED OTHR BRW MAT 3 TO 5 YR	UNSECURED OTHR BRW MAT GT 5 YR	SUB NOTES & DBNTR MAT LE 1 YR	SUB NOTES AND DBNTR MAT 1 TO 3 YR	SUB NOTES AND DBNTR MAT 3 TO 5 YR	SUB NOTES & DBNTR MAT GT 5 YR	TOTAL FOR DEP INCLUDED IN B	TOTAL DAILY AVG FOR DEP INCLUDED IN 	ESTIMATE OF UNINSURED DEPOSITS	PB/PSA FDIC CERTIFICATE NUMBER	AMT RETIRE DEP ACCNT $250K OR LESS	NBR RETIRE DEP ACCNT $250K OR LESS	AMT RETIREMT DEP ACCTS MOR THAN $250	NBR RETIRE DEP ACCNT MOR THAN $250K	AMT OF DEP ACCNT $250K OR LESS	NBR OF DEP ACCNTS OF $250K OR LESS	AMT OF DEP ACCNT MORE THAN $250K	NBR OF DEP ACCNT GT $250K	TOTAL DEP LIABILITIES BEFORE EXCLUSI	TOTAL ALLOWABLE EXCLUSIONS INCLD FOR	TOTAL DAILY AVG FOR DEP LIABILITY EX	TOTAL DAILY AVG ALLOWABLE EXCLS	UNSECURED OTHR BRW MAT LE 1 YR	UNSECURED OTHR BRW MAT 1 TO 3 YR	UNSECURED OTHR BRW MAT 3 TO 5 YR	UNSECURED OTHR BRW MAT GT 5 YR	SUB NOTES & DBNTR MAT LE 1 YR	SUB NOTES AND DBNTR MAT 1 TO 3 YR	SUB NOTES AND DBNTR MAT 3 TO 5 YR	SUB NOTES & DBNTR MAT GT 5 YR	RECIPROCAL BROKERED DEPOSITS	AMT NONINT ACTS GT 250K DODD FRANK A	NBR NONINT ACT GT 250K DODD FRANK AC	PB/PSA FDIC CERTIFICATE NUMBER	
467265																0	3007	110	358	1	41491	2350	15038	35	59894	0			0	0	0	0	0	0	0	0	0	3272	6		
467658																0	16133	663	884	3	389204	25086	136487	236	542708	0			0	0	0	0	0	2000	0	0	1351	30597	47		
467733																0	16223	696	1544	3	183457	22750	56850	81	258075	0			0	0	0	0	0	0	0	0	0	6147	13		
467957																0	1846	110	0	0	36164	7663	7157	14	45167	0			0	0	0	0	0	0	0	0	0	0	0		
468673																0	9836	718	0	0	104007	9471	18201	36	132044	0			0	0	0	0	0	0	0	0	0	4067	9		
468806																0	23414	1364	0	0	300490	22117	79622	136	403526	0			0	515	1619	0	0	0	0	0	0	13182	31		
468954																0	29374	1426	584	2	278035	12990	71807	145	380092	292			0	0	0	0	0	0	0	0	0	21536	43		
469250																0	601	47	0	0	9251	1024	1900	5	11752	0			0	0	0	0	0	0	0	0	0	0	0		
469362																0	1197	101	0	0	26437	1714	3787	8	31421	0			0	0	0	0	0	0	0	0	0	0	0		
469559																0	13902	1279	391	1	123120	11580	43328	76	180741	0			0	0	0	0	0	0	0	0	0	4511	7		
469737																0	5129	489	0	0	58994	7807	26874	31	90998	0			0	0	0	0	0	0	0	0	0	2285	6		
470032																0	7128	391	0	0	69755	4922	19629	40	96512	0			0	0	0	0	0	0	0	0	0	1481	3		
470050															166737	0	22842	1486	0	0	508782	58153	425697	406	957322	0	955525	0	0	0	0	0	0	0	0	0	0	165067	148		
470434																0	0	0	0	0	13274	3579	251	1	13525	0			0	0	0	0	0	0	0	0	0	0	0		
470452																0	20435	861	1169	3	371677	40543	117124	188	510405	0			0	0	0	0	0	0	0	0	18324	22191	45		
470724															52886	0	87678	2873	1552	6	604253	41959	98302	171	791785	0	810046	0	0	0	0	1441	0	0	0	0	0	29959	40		
471057																0	2189	99	0	0	27309	1691	4290	12	33788	0			0	0	0	0	0	0	0	0	0	894	3		
471217															42666	0	36306	2197	2555	7	516667	18175	94916	209	651182	738	682215	740	0	0	0	0	0	0	0	0	0	15568	22		
471749																0	15873	543	591	2	206663	14498	41860	88	264987	0			0	0	0	0	0	0	0	0	0	7655	16		
472018																0	4322	168	694	1	59399	4102	26606	34	91021	0			0	0	0	0	0	0	0	0	0	3791	7		
472045																0	1420	78	0	0	19524	1351	5701	4	26645	0			0	0	0	0	0	0	0	0	0	0	0		
472148																0	2264	137	0	0	22803	1695	7661	10	32728	0			0	0	0	0	0	0	0	0	0	264	1		
472250																0	1174	50	0	0	12480	387	0	0	13655	0			0	0	0	0	0	0	0	0	0	0	0		
472335																0	6510	556	1205	2	345296	39394	235949	260	588961	0			0	0	0	0	0	0	0	0	0	53540	74		
472531																0	3411	322	495	1	33493	2946	10281	15	47680	0			0	0	0	0	0	0	0	0	0	2899	4		
472616																0	4827	359	338	1	262340	28971	59258	125	326764	0	327762	0	0	0	0	0	0	0	0	0	0	9738	18		
472643																0	887	49	0	0	42436	3236	1188	4	44511	0			0	0	0	0	0	0	0	0	0	273	1		
472652																0	536	60	0	0	10181	755	2976	6	13693	0			0	0	0	0	0	0	0	0	0	262	1		
472858																0	4261	152	513	2	109520	5200	107150	118	221444	0			0	0	0	0	0	0	0	0	13508	16629	31		
472951																0	1704	101	774	2	36476	2523	6138	12	45092	0			0	0	0	0	0	0	0	0	0	1226	3		
472979																0	17871	561	3257	8	100581	7861	12384	26	134093	0			0	0	0	0	0	0	0	0	0	808	2		
473042																0	19810	703	731	2	173754	18189	47141	73	241436	0			0	0	0	0	0	0	0	0	0	11682	17		
473257																0	6229	332	1528	3	50068	4540	30625	42	88450	0	97870	0	0	0	0	0	0	0	0	0	4365	4534	7		
473266																0	11347	528	262	1	273298	23246	129884	166	414791	0			0	0	0	0	0	0	0	0	569	37248	53		
473341																0	2213	135	0	0	31512	2955	2435	6	36160	0			0	0	0	0	0	0	0	0	0	1761	4		
473501															423054	0	139141	7507	38113	92	1264353	136984	884994	997	2332708	6107	2321172	7985	0	0	0	0	0	0	0	0	0	156839	114		
473930																0	11818	438	1007	3	177104	16206	94835	82	284764	0			0	0	0	0	0	0	0	0	0	38964	26		
474058																0	5619	280	0	0	126070	12175	27750	50	159439	0			0	0	0	0	0	0	0	0	0	14199	21		
474245																0	6334	171	262	1	47477	8369	9612	13	63685	0			0	0	0	0	0	0	0	0	0	275	1		
474254															794610	0	32902	2297	1005	2	1200022	99372	769709	976	2003638	0	1965073	0	0	0	0	0	0	0	0	0	0	272536	303		
474357																0	5050	257	0	0	47425	4850	6647	9	59122	0	58669	0	0	0	0	0	0	0	0	0	0	790	2		
474450																0	3489	170	0	0	36303	3738	13950	18	53804	62			0	0	0	0	0	0	0	0	0	7530	5		
474544																0	2260	94	0	0	35454	2880	6530	15	44244	0			0	0	0	0	0	0	0	0	0	1173	3		
474656																0	1027	56	0	0	15496	1805	728	2	17251	0			0	0	0	0	0	0	0	0	0	381	1		
474759															238708	0	47943	3685	2417	8	923123	117444	286343	360	1259826	0	1277238	0	6399	0	0	0	0	0	0	0	0	76022	97		
474919															1186946	0	312337	25261	17713	56	3980869	392087	2124950	2070	6435869	0	6398662	0	110934	700	365	0	0	0	58000	14500	0	588653	620		
475046																0	3442	298	0	0	80672	6260	12107	20	96221	0			0	0	0	0	0	0	0	0	2370	1000	2		
475345																0	5793	414	0	0	111766	10381	33533	51	151092	0			0	0	0	0	0	0	0	0	0	2536	8		
475354																0	16948	908	695	2	227195	29349	24377	62	269215	0			0	0	0	0	0	0	0	0	3186	5796	12		
475363																0	1637	72	0	0	43881	2397	19506	41	65024	0	66215	0	0	0	0	0	0	0	0	0	0	7828	15		
475653																0	4240	225	0	0	79962	7118	41379	71	125581	0			0	0	0	0	0	0	0	0	0	2081	6		
475756																0	3971	461	0	0	84116	10138	19927	36	108014	0			0	0	0	0	0	0	0	0	0	2428	7		
476070																0	6317	247	0	0	85702	3913	16217	41	108236	0			0	0	0	0	0	0	0	0	0	985	2		
476276																0	1970	125	0	0	40474	903	4454	11	46898	0			0	0	0	0	0	0	0	0	0	605	2		
476342																0	3940	217	0	0	44593	4366	2650	8	51183	0			0	0	0	0	0	0	0	0	0	285	1		
476445																0	2495	192	0	0	35797	2809	15236	16	53528	0			0	0	0	0	0	0	0	0	0	5132	7		
476454																0	2291	304	0	0	15841	1222	3688	9	21820	0			0	0	0	0	0	0	0	0	0	388	1		
476539																0	11442	396	851	3	169127	18361	78506	118	259926	0			0	0	0	0	0	0	0	0	0	10102	23		
476810	871609000	595868000	887397000	610530000	3289000	20902000	1616000	1477000	0	0	0	4000000	595868000	610530000	74418000	0	6390000	770151	380000	822	101640000	34587225	167331000	90707													0	74723000	25580		
476968																0	1319	58	0	0	16258	1306	5442	13	23019	0			0	0	0	0	0	0	0	0	0	693	2		
477059																0	2233	124	0	0	16412	1946	7535	15	26180	0			0	0	0	0	0	0	0	0	0	1648	4		
477303																0	23678	1269	860	3	238750	36995	21981	48	285269	0			0	0	0	0	0	0	0	0	6759	2776	5		
477321																0	13811	1160	954	3	176169	25975	51056	71	241990	0			0	0	0	0	0	0	0	2000	0	10709	13		
477349																0	11062	529	272	1	105001	8953	33259	53	149594	0			0	0	0	0	0	0	0	0	0	4869	8		
477376																0	267	20	0	0	7662	529	300	1	8229	0			0	0	0	0	0	0	0	0	0	0	0		
477639																0	9949	532	826	3	145314	4559	28000	78	184089	0			0	0	0	0	0	0	0	0	0	3023	7		
477648																0	10356	589	0	0	150480	14824	51419	86	212255	0			0	0	0	0	0	0	0	0	0	7172	14		
477844																0	4967	420	0	0	64408	6125	18284	37	87659	0			0	0	0	0	0	0	0	0	0	3214	4		
478140																0	1271	43	0	0	66220	7059	18734	34	86226	0			0	0	0	0	0	0	0	0	0	2963	6		
478195																0	1722	158	0	0	54843	4263	16790	30	73355	0			0	0	0	0	0	0	0	0	0	1862	4		
478252																0	6601	423	304	1	134616	10406	55454	93	196975	0			0	0	0	0	0	0	0	0	9667	11029	17		
478430																0	4457	273	0	0	51583	3803	14005	33	70045	0			0	0	0	0	0	0	0	0	0	2620	6		
478533																0	8612	537	253	1	56351	4535	6211	15	71427	0			0	0	0	0	0	0	0	0	463	1356	3		
478766																0	4318	171	315	1	89038	5560	103639	100	197310	0			0	0	0	0	0	0	0	0	0	13499	25		
478944																0	16778	709	324	1	92490	7576	23142	34	132732	0			0	0	0	0	0	0	0	0	5515	4985	6		
479053																0	3219	162	0	0	16179	1684	2198	5	21596	0			0	0	0	0	0	0	0	0	0	0	0		
479071																0	2327	71	0	0	51506	3260	35828	61	89661	0			0	0	0	0	0	0	0	0	0	4159	8		
479268															439944	0	43066	2036	3693	12	983591	62629	595852	837	1626202	0	1622763	0	0	0	0	0	0	0	0	0	0	194358	272		
479370																0	9517	428	0	0	125474	14883	16309	30	151300	0			0	0	0	0	0	0	0	0	0	290	1		
479446																0	11470	584	257	1	78198	7489	18458	29	108383	0			0	0	0	0	0	0	0	0	0	1342	3		
479567																0	1244	72	746	2	39640	5188	4260	10	45890	0			0	0	0	0	0	0	0	0	0	1015	3		
479754																0	3954	202	893	3	51584	4429	8207	22	64638	0			0	0	0	0	0	0	0	0	705	1011	1		
479839																0	27265	1793	1364	5	492626	38534	154668	129	675923	0			0	0	0	0	0	0	0	0	0	49435	21		
479914																0	35451	1706	2723	6	359462	33413	48583	82	446219	0			0	0	0	0	0	0	0	0	0	12049	25		
480059																0	6138	404	761	2	70310	9735	3614	10	80822	0			0	0	0	0	0	0	0	0	0	1082	4		
480228	1359881660	504812516	1397939056	553788756	27331329	0	678185	32683	0	0	1500000	23542173	403131843	456613516	157470484	0	19318705	1429922	947629	2556	439447251	62634952	395355559	251793													98596	190095917	78865		
480246																0	1658	83	0	0	36008	2677	8021	19	45688	0			0	0	0	0	0	0	0	0	0	2289	4		
480330																0	3290	181	0	0	46248	3409	2866	9	52404	0	53099	0	0	0	0	0	0	0	0	0	0	1020	3		
480433																0	4584	241	744	2	92648	9034	53901	56	151877	0			0	0	0	0	0	0	0	0	0	4951	11		
480723																0	5934	402	0	0	73714	7992	13325	23	92973	0	93886	0	0	0	0	0	0	0	0	0	0	1838	4		
480750																0	211	29	0	0	11521	1779	284	1	12016	0			0	0	0	0	0	0	0	0	0	284	1		
480853																0	8741	314	253	1	80066	10569	14939	22	103999	0			0	0	0	0	0	0	0	0	0	4908	4		
481140																0	1409	46	0	0	23528	1784	1461	4	26398	0			0	0	0	0	0	0	0	0	0	990	3		
481159																0	1616	105	254	1	52584	6613	51561	68	106015	0			0	0	0	0	0	0	0	0	0	27209	33		
481177																0	29488	2354	0	0	331014	38723	91601	102	452103	0			0	0	0	0	0	0	0	0	3706	13583	21		
481355																0	1004	7	0	0	255182	7405	195926	211	452112	0			0	0	0	0	0	0	0	0	85775	23550	33		
481430																0	1477	77	0	0	107301	4416	80981	132	189759	0			0	0	0	0	0	0	0	0	5576	15817	30		
481542																0	29303	1653	315	1	447438	27570	116779	129	593839	4			0	0	0	0	0	0	0	0	12593	39435	46		
481627																0	15231	797	290	1	128051	12213	37178	68	180750	0			0	0	0	0	0	0	0	0	5400	4501	5		
481748																0	2376	170	0	0	32420	2884	5370	9	40166	0			0	0	0	0	0	0	0	0	0	710	2		
481878																0	11194	1065	542	2	78790	8963	5591	12	96117	0			0	0	0	0	0	0	0	0	0	2603	4		
481944																0	12745	658	624	2	120208	10570	19944	41	153521	0			0	0	0	0	0	0	0	0	0	4249	11		
482053																0	13675	1160	1245	4	162273	13509	37734	66	214927	0			0	0	0	0	0	0	0	0	0	8238	15		
482156																0	20168	1510	912	3	339479	19999	96030	118	456589	0			0	0	0	0	0	0	0	0	10784	42828	53		
482370																0	1783	108	0	0	31593	3576	3283	8	36659	0			0	0	0	0	0	0	0	0	0	0	0		
482446																0	7227	511	350	1	98179	9331	18376	24	124132	0			0	0	0	0	0	0	0	0	0	1255	4		
483032																0	5479	380	516	1	99487	7276	31876	62	137358	0	138333	0	0	0	0	0	0	0	0	0	0	5821	13		
483274																0	59678	2435	4695	15	376129	31594	38543	93	479045	0			0	0	0	0	0	0	0	0	0	256	1		
483537																0	4699	341	0	0	81700	5061	25760	50	112159	0			0	0	0	0	0	0	0	0	0	4013	6		
483751																0	14882	979	265	1	178038	21079	61049	95	254234	0			0	0	0	0	0	0	0	0	4691	7462	13		
484057																0	2536	123	254	1	39790	3616	12283	18	54863	0			0	0	0	0	0	0	0	0	0	719	1		
484141																0	2031	142	0	0	61129	5568	15225	25	78385	0			0	0	0	0	0	0	0	0	0	3876	7		
484927																0	3033	112	270	1	39774	4933	5570	13	48647	0			0	0	0	0	0	0	0	0	0	278	1		
485054																0	1236	218	0	0	34159	2703	4229	10	39623	0			0	0	0	0	0	0	0	0	0	1427	4		
485139																0	2432	125	589	1	72274	5316	31188	60	106483	0			0	0	0	0	0	0	0	0	0	13605	26		
485214																0	3737	258	0	0	62176	5593	16932	25	82969	124			0	0	0	0	0	0	0	0	0	4145	5		
485353																0	670	54	257	1	32681	3194	10905	15	44513	0			0	0	0	0	0	0	0	0	0	2526	3		
485456																0	38447	1261	8891	24	296909	14688	91245	87	435493	0			0	0	0	0	0	0	0	0	0	19379	17		
485559	15564745	0	15496971	0	118249	0	0	0	0	270765	334946	329316	0	0	2301477	0	950991	109039	42975	112	8612783	1076671	5957995	4815													21962	2918505	1992		
485652																0	16972	676	846	3	442898	31935	174626	277	635342	0			0	0	0	0	0	0	0	0	3285	36570	65		
486248																0	838	45	0	0	20541	1733	4500	5	25879	0			0	0	0	0	0	0	0	0	0	0	0		
486752															8296668	0	11057709	959485	643002	900	28767195	6466622	9355894	6301	49823800	0	50117670	0	300875	300000	0	0	0	0	0	0	0	192350	9		
487142																0	5561	241	300	1	70783	8292	10960	22	87604	0			0	0	0	0	0	0	0	0	0	1601	4		
487236																0	2749	158	541	2	62883	4162	16889	36	83062	0			0	0	0	0	0	0	0	0	0	1911	5		
487357																0	28735	1366	1614	5	323773	31741	86017	114	440139	0			0	0	0	0	0	0	0	0	0	8238	14		
487843																0	5039	433	0	0	58948	5808	4289	13	68276	0			0	0	0	0	0	0	0	0	0	622	2		
488055																0	527	34	0	0	15629	1287	4638	8	20794	0			0	0	0	0	0	0	0	0	0	0	0		
488167															520253	0	48439	2169	2896	8	916466	72175	583793	587	1551594	0	1526836	0	0	0	0	0	0	0	0	0	2624	97169	152		
488318	175924	150001			0	0	0	0	0	0	0	0	150001			0	0	0	0	0	3364	696	22559	14													0	22559	14		
488420																0	8114	252	785	2	47309	6461	14989	21	71197	0			0	0	0	0	0	0	0	0	0	3372	4		
488439															197802	0	104052	4183	6923	18	1557222	158656	318028	485	1986225	0	2012452	0	0	0	0	0	0	0	0	0	0	40944	69		
488653																0	2781	121	415	1	77694	6413	18615	39	99505	0			0	0	0	0	0	0	0	0	0	8086	15		
488756																0	1240	97	0	0	25215	1971	4472	11	30927	0			0	0	0	0	0	0	0	0	0	0	0		
489016																0	5710	186	0	0	63633	6325	4854	14	74197	0			0	0	0	0	0	0	0	0	0	993	3		
489155																0	2045	74	0	0	22386	1366	6582	16	31013	0			0	0	0	0	0	0	0	0	0	612	2		
489249																0	3784	147	0	0	25085	3968	4252	10	33121	0			0	0	0	0	0	0	0	0	0	358	1		
489548																0	15219	705	966	3	194390	14342	85336	129	295911	0			0	0	0	0	0	0	0	0	0	31810	31		
489623															531163	0	258091	16008	10810	32	3049241	367788	1557329	1216	4875471	0	4755913	0	0	0	0	0	0	0	0	30000	364023	425736	140		
489641																0	6895	374	952	3	89948	11057	10821	22	108615	0			0	0	0	0	0	0	0	0	0	458	1		
489913	38717449	16552149	36966833	17564309	3741460	3002520	2520	83742	0	0	0	2150000	16552149	17564309	16495769	0	20	1	0	0	2907957	3477621	19257324	10336													0	7850	5		
490179																0	3067	231	0	0	34545	1748	3968	13	41580	0			0	0	0	0	0	0	0	0	0	0	0		
490348																0	7785	381	252	1	68383	9690	13500	18	89920	0	87138	0	0	0	0	0	0	0	0	0	2859	2100	4		
490450															343256	0	31133	1120	12213	23	499464	23183	452975	570	995785	0	987464	0	0	0	0	0	0	0	0	0	0	86879	139		
490535																0	14793	988	640	2	185378	14659	90319	101	291130	0			0	0	0	0	0	0	0	0	0	16825	16		
490544																0	861	37	0	0	12821	1147	303	1	13985	0			0	0	0	0	0	0	0	0	0	0	0		
490843																0	2422	151	0	0	69515	5475	20551	22	92488	0			0	0	0	0	0	0	0	0	0	3453	8		
490937																0	8778	283	796	3	108347	8554	25361	39	143282	0			0	0	0	0	0	0	0	0	0	7474	12		
490955																0	0	0	0	0	6443	784	749	2	7192	0			0	0	0	0	0	0	0	0	0	335	1		
491224															5947888	0	557128	29419	41726	123	11468731	929432	5797066	6680	17864651	0	18116800	0	0	4843	912	97129	0	0	125000	0	0	1987974	2235		
491251																0	3191	261	0	0	57977	18988	7911	15	69079	0			0	0	0	0	0	0	0	0	0	1907	4		
491402																0	31060	1502	2454	8	212197	28587	22871	38	268582	0			0	0	0	0	0	0	0	0	0	2897	4		
491653																0	304	18	0	0	20619	1587	5838	8	26761	0			0	0	0	0	0	0	0	0	0	288	1		
491822																0	9127	370	0	0	103442	13486	33702	39	146271	0			0	0	0	0	0	0	0	0	0	13477	10		
491934															92752	0	62393	2519	3601	10	815216	58299	153901	248	1035111	0	1047504	0	0	0	0	0	0	0	0	0	32491	31081	40		
492650																0	7608	459	852	2	129579	7221	22512	52	160551	0			0	0	0	0	0	0	0	0	0	0	0		
492810																0	3132	125	0	0	49732	4544	2187	5	55051	0			0	0	0	0	0	0	0	0	0	757	2		
493013																0	9575	816	0	0	147738	20810	22274	38	179587	0	172330	0	0	0	0	0	0	0	0	0	0	3771	11		
493077																0	2533	101	733	2	30537	3508	1404	5	35207	0			0	0	0	0	0	0	0	0	0	0	0		
493143																0	1519	102	262	1	23449	1600	1462	3	26693	0			0	0	0	0	0	0	0	0	0	690	1		
493152																0	3879	345	0	0	71719	6059	19184	35	94782	0			0	0	0	0	0	0	0	0	0	2751	4		
493741																0	5984	547	285	1	173771	15887	41617	90	221657	0			0	0	0	0	0	0	0	0	0	9277	25		
493844																0	17076	680	859	3	220358	10455	33866	51	272159	0			0	0	0	0	0	0	0	0	0	2490	6		
494168																0	2753	299	0	0	40459	4002	9484	21	52696	0			0	0	0	0	0	0	0	0	0	353	1		
494261															1764066	0	70679	2927	3122	7	2488068	117583	2047983	2583	4609852	0	4653891	0	0	0	0	0	0	0	0	0	43705	891869	1236		
494654																0	1220	50	0	0	25159	1099	13436	15	39816	0			0	0	0	0	0	0	0	0	0	316	1		
495044																0	5030	323	0	0	50138	3477	18269	32	73437	0			0	0	0	0	0	0	0	0	0	277	1		
495277																0	5767	282	253	1	133148	11398	55265	95	194433	0			0	0	0	0	0	0	0	0	0	13941	28		
495419																0	29593	1635	2070	6	320431	33986	110633	147	462727	0			0	0	0	0	0	0	0	0	0	19977	32		
495558																0	3485	204	0	0	60566	5173	11647	22	75698	0			0	0	0	0	0	0	0	0	0	1128	1		
495857																0	291	8	0	0	25884	2056	2178	6	28353	0			0	0	0	0	0	0	0	0	0	500	1		
496434																0	2324	80	0	0	21674	1374	3724	6	27722	0			0	0	0	0	0	0	0	0	0	848	2		
496845																0	13583	472	635	2	183740	16650	31281	60	229239	0			0	0	0	0	0	0	0	0	0	18726	36		
496957																0	930	47	253	1	14488	992	3793	5	19464	0			0	0	0	0	0	0	0	0	0	0	0		
497039																0	36307	1405	3982	12	452437	35716	162962	191	655688	0			265	0	0	0	0	0	0	0	0	18326	29		
497404	142788542	1450990	141184184	1410562	1704	1536000	0	0	200262	209719	0	304765	1450990	1410562	32952274	0	18887940	1904213	79330	227	77617130	5592620	44753152	36602													0	14655900	9010		
497655																0	2279	159	0	0	37962	4329	70880	40	111121	0			0	0	0	0	0	0	0	0	0	3973	7		
497851																0	12856	598	1293	4	92599	8946	32475	43	139223	0			0	0	0	0	0	0	0	0	0	771	2		
497954																0	2958	105	0	0	56189	3374	7241	17	66388	0			0	0	0	0	0	0	0	0	0	1489	3		
497972																0	33180	1241	850	3	271510	18992	31745	39	337285	0			0	0	0	0	0	0	0	0	0	4021	6		
498148																0	24486	1078	896	3	349967	26957	101696	152	477045	0			0	0	0	0	0	0	0	0	0	11913	23		
498317																0	47017	1754	2789	7	483945	43974	195944	196	729695	0			0	0	0	0	0	0	0	0	13782	58659	35		
498362																0	13574	837	1078	4	244401	14960	144893	213	403946	0			0	0	0	0	0	0	0	0	16916	39793	63		
498456																0	936	48	0	0	22293	1635	7727	16	30956	0			0	0	0	0	0	0	0	0	0	791	2		
498531																0	11425	481	519	2	246848	9519	76634	96	335426	0			0	0	0	0	0	0	0	0	0	2576	5		
498625																0	5199	244	1356	4	84238	10092	12636	29	103429	0			0	0	0	0	0	0	0	0	0	2944	6		
498746																0	7356	364	338	1	88836	8876	30603	41	127133	0			0	0	0	0	0	0	0	0	0	2893	6		
498942																0	4908	161	376	1	41608	3665	15729	19	62621	0			0	0	0	0	0	0	0	0	0	698	2		
499154																0	1149	30	0	0	29544	1879	10442	20	41133	0			0	0	0	0	0	0	0	0	0	3806	7		
499453																0	18597	1570	832	1	221894	19665	48351	95	290264	590			0	0	0	0	0	0	0	0	0	8676	22		
499501																0	28389	1443	1130	4	161206	18057	24835	48	215560	0			0	0	0	0	0	0	0	0	575	3605	8		
499538																0	4520	153	0	0	88514	5766	31042	59	124076	0			0	0	0	0	0	0	0	0	0	4289	7		
499743																0	2298	96	0	0	34465	3209	15409	31	52172	0			0	0	0	0	0	0	0	0	0	2771	5		
499752																0	725	44	0	0	87321	9471	44851	62	132897	0			0	0	0	0	0	0	0	0	0	21293	29		
499855																0	20643	785	1765	6	225145	18989	71502	119	319055	0			0	0	0	0	0	0	0	0	9255	8109	17		
500256																0	1265	66	756	2	72694	5215	117820	86	192535	0			0	0	0	0	0	0	0	0	0	23821	27		
500658																0	1915	103	0	0	31258	1732	33453	44	66626	0			0	0	0	0	0	0	0	0	0	6739	12		
501039																0	1067	59	0	0	16037	1832	7871	11	24975	0			0	0	0	0	0	0	0	0	0	1265	2		
501105	51794516	1073459	50680922	1187652	0	0	0	0	82737	400000	0	1323587	1073459	1187652	10537061	0	1066060	104524	24522	71	27078491	3276347	22551984	16629													697	9661522	7049		
501132																0	30501	1427	2967	8	312095	27704	92644	141	438207	0			0	0	0	0	0	0	0	0	5435	10504	20		
501459																0	7384	388	250	1	233649	12229	143386	112	384670	0			0	0	0	0	0	0	0	0	0	19947	20		
501655																0	3462	377	0	0	52582	5236	11539	15	67583	0			0	0	0	0	0	0	0	0	0	2902	4		
501758																0	13952	566	1226	4	132944	11625	62694	64	210817	0			0	0	0	0	0	0	0	0	0	7230	16		
501767																0	4921	230	0	0	73169	6504	29374	42	107464	0			0	0	0	0	0	0	0	0	0	2935	7		
501815																0	15976	915	274	1	167541	24347	57987	83	241778	0			0	0	0	0	0	0	0	0	0	28207	34		
502111																0	5219	213	0	0	105354	1290	44957	42	155529	0			0	0	0	0	0	0	0	0	0	19117	16		
502353																0	11762	730	777	2	142217	96820	45592	75	200348	0			0	0	0	0	0	0	0	0	0	14906	23		
502447																0	4393	242	0	0	43073	5155	2971	6	50437	0			0	0	0	0	0	0	0	0	0	1409	3		
502559																0	1546	54	253	1	45709	4019	11715	19	59224	0			0	0	0	0	0	0	0	0	0	592	1		
502652																0	351	39	0	0	7981	1043	565	1	8897	0			0	0	0	0	0	0	0	0	0	0	0		
502746																0	13794	586	262	1	106250	14252	24715	45	145021	0			0	0	0	0	0	0	0	0	0	2706	6		
502849															59554	0	35007	1539	5127	8	625533	62540	299072	346	964739	0	949985	0	0	0	0	0	0	0	0	0	17434	57488	102		
503453																0	39992	2189	850	3	362157	41230	69505	144	472505	0	486932	0	0	0	0	0	0	0	0	0	0	13616	30		
503547																0	1743	252	0	0	24225	3748	6650	7	32618	0			0	0	0	0	0	0	0	0	0	1866	2		
503640																0	0	0	0	0	12764	1841	1746	1	14510	0			0	0	0	0	0	0	0	0	0	554	1		
504142																0	5248	418	0	0	73909	6385	21321	29	100478	0			0	0	0	0	0	0	0	0	0	3996	6		
504311																0	12351	554	0	0	163123	16563	38539	63	214013	0			0	0	0	0	0	0	0	0	0	16114	25		
504535																0	2573	236	264	1	36793	4525	36412	45	76072	30			0	0	0	0	0	0	0	0	0	3244	5		
