RIAD4097,RIAD4235,RIAD4239,RIAD4341,RIAD4797,RIAD4843,RIAD4844,RIAD4845,RIAD4846,RIADB523,RIADB524,RIADB525,RIADC899,RIADC900,RIADC902,RIADC903,RIADC904,RIADC905,RIADC907,RIADC908,RIADC909,RIADC911,RIADC913,RIADC914,RIADGW64,RIADJA28,RIADKW02,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,391959,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,391977,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,392031,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,392152,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,392255,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,392778,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,393252,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,393355,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,393757,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,393850,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,393953,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,394156,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,394259,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,394352,2008-12-31
,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,395238,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,395256,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,395779,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,395836,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,396057,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,396244,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,396253,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,396356,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,396954,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,397447,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,397456,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,397531,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,397540,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,397559,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,397755,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,397858,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,398051,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,398248,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,398350,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,398631,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,398668,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,398837,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,399357,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,399517,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,399731,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,400057,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,400141,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,400253,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,400365,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,400552,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,400758,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,400767,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,400945,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,401148,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,401447,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,401559,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,401755,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,401906,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,401951,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,402172,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,402462,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,402837,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,402846,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,403067,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,403106,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,403151,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,403254,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,403348,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,403357,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,403656,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,403937,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,403946,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,404653,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,404774,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,404943,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,405641,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,405959,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,406022,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,406059,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,406666,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,406974,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,407168,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,407506,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,407645,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,407850,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,408147,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,408307,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,408642,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,409265,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,409555,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,409649,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,410159,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,410560,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,410748,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,410917,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,410944,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,411053,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,411062,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,411231,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,411240,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,411512,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,411549,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,411576,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,411624,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,411651,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,412135,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,412153,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,412452,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,412555,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,412667,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,412751,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,412845,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,413141,2008-12-31
,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,413208,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,413347,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,413543,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,413646,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,413730,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,413758,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,413851,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,414102,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,414652,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,414764,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,414858,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,415855,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,416245,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,416272,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,416339,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,416348,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,416357,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,416656,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,416674,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,417149,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,417251,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,417626,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,417710,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,417859,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,418100,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,418249,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,418342,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,418436,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,418856,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,419255,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,419406,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,419460,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,419675,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,419947,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,420457,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,420644,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,420653,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,420934,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,421155,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,421445,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,421539,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,422059,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,422116,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,422358,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,422433,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,422657,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,423065,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,423074,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,423159,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,423449,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,423458,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,423636,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,423739,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,423841,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,424156,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,424240,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,424343,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,424352,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,424437,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,424633,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,425050,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,425108,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,425818,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,425845,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,425911,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,425957,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,425975,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,426057,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,426141,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,426347,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,426534,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,426758,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,426945,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,427241,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,427353,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,427456,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,427858,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,427960,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,428060,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,428462,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,428547,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,428631,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,428659,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,428855,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,428958,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,429021,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,429759,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,430036,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,430054,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,430344,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,430670,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,430858,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,431172,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,431323,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,431350,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,431743,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,431846,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,431958,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,432012,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,432058,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,432432,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,433158,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,433354,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,433439,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,433505,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,433550,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,433608,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,433859,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,433943,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,434203,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,434539,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,435059,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,435152,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,435255,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,435349,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,435358,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,435666,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,435750,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,436131,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,436159,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,436542,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,436711,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,436739,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,436823,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,436953,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,436971,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,437044,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,437053,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,437138,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,437455,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,437521,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,438050,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,438238,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,438434,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,439132,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,439338,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,439356,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,439404,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,439459,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,439730,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,439860,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,440110,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,440259,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,440446,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,440857,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,440875,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,441050,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,441078,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,441135,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,441256,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,441359,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,441434,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,441630,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,442039,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,442057,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,442244,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,442655,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,442749,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,442758,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,442776,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,442806,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,443148,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,443205,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,443353,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,443625,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,443634,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,444051,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,444350,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,444556,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,444677,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,444958,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,445852,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,445955,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,446130,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,446149,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,446336,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,446877,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,447034,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,447070,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,447100,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,447342,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,447351,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,447557,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,447874,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,448040,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,448554,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,449038,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,449430,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,449832,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,449841,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,449850,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,449926,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,449953,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,450034,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,450632,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,450641,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,450650,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,450669,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,450753,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,450856,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,450959,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,451068,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,451246,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,451853,2008-12-31
,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,451965,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,452104,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,452159,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,452270,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,452739,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,452841,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,452850,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,453026,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,453147,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,453446,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,453839,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,454340,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,454434,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,454546,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,454658,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,454742,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,455150,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,455253,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,455459,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,455552,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,455945,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,455972,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,456045,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,456054,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,456157,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,456250,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,456344,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,456447,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,456456,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,456474,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,456755,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,456960,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,457060,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,457220,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,457426,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,457547,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,457659,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,457752,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,458049,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,458142,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,458544,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,458553,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,458665,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,458946,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,459046,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,459130,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,459354,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,459372,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,459448,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,459644,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,459671,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,460033,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,460332,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,460341,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,460350,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,460556,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,460770,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,461058,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,462756,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,463203,2008-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,463342,2008-12-31
