"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDC866	RCFDC867	RCFDC868	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONC866	RCONC867	RCONC868	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	
7009																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																																																																	0	0	0							0	0	0	0	10	0	0	0	0	0	0	0	46	0	0	0	0	0	289	255	0	0	0	0						0	0	0	0	0	0	7	26	0	0	0	0	0	0	0	0	0	0	45	78	0	543	141	113	0	0	0	0	0	0	749	292	0	0	0	0	0	0	0	0	0																
7157																																																																	0	0	0							0	41	0	37	176	0	0	0	0	0	0	0	0	0	18	0	0	0	6	0	22	0	0	0						0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	17	28	0	0	0	0	0	0	19	0	0	0	0	0	18	0	0	0	0																
7456																																																																	0	0	0							0	0	0	258	133	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	392	11	0	0	85	0	0	72	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0																
7634																																																																	0	0	0										180	13	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0						0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	44	28	0	0	0	0	0	0	34	26	136	6	0	0	0	0	0	0	0																
8033																																																																	0	0	0							0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	53	12	0	0	0	0	1	0	297	25	0	0	0	0	0	0	0	0	0																
8462																																																																	0	0	0							442	15	0	7	9	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	15	0	442	0	0	0	0	0	0	0	0	0	0	0	0	256	6	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0																
8631																																																																	0	0	0										225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	44	30	0	0	0	0	0	0	422	12	9	0	0	0	0	0	0	0	0																
9357																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	51	0	0	44	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9553																																																																	0	0	0							0	1174	85	93	0	0	0	0	0	0	0	0	262	226	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1206	102	0	188	0	0	169	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	32	17	0	0	0	0	0	0	0	0	0																
9807																																																																	0	0	0	0	0	0	0	0	0	0	0	0	555	0	4380	0	0	0	42706	0	60900	0	0	0	0	0	0	13581	0	15446	0	0	0	0	0	0	0	0	0	0	0	1032	0	655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	4829	250	6328	0	524	0	0	0	5579	0	0	0	0	0	0	0	9334	33372	0	0	32817	28083	2585	10996	0	0	0	15446	
9955																																																																	0	0	47							0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	10	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0																
10157																																																																	0	0	0							21	6	44	0	0	0	0	0	0	0	0	0	141	0	447	0	0	0	69	0	0	0	0	0						0	0	0	0	0	0	6	44	21	0	0	447	0	0	357	0	0	0	0	0	0	3	0	0	0	0	0	0	61	0	80	31	0	0	0	0	479	0	0	0	0																
10250																																																																	0	0	0	0	0	0	0	0	0	0	0	0	915	762	0	0	0	0	0	1037	0	0	0	0	0	0	0	664	1638	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449	22	11	0	0	0	0	0	39	115	317	194	8	0	0	10	0	0	0	0	0	0	0	0	0	0	1037	0	0	664	0	1638	0	0	0	
10849																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	51	0	
10858																																																																	0	0	0	0	0	0	0	0	0	0	501	0	514	266	2169	0	0	0	0	0	0	25	0	215	0	0	0	642	783	0	51	21	59	0	0	0	0	0	0	0	0	0	0	0	501	0	0	99	0	0	85	0	0	0	0	0	345	142	401	625	39	86	0	0	0	0	0	34	0	0	0	60	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	642	0	783	0	0	0	
11145																																																																	0	0	0										111	0	42	0	0	0	0	0	0	0	0	0	0	0	0	1684	0	1981	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	29	0	0	0	0	705	106	1738	169	48	0	0	0	0	0	0	0	0				0	0	0	0	0	0	1634	50	0	0	1564	417	
11640																																																																	0	0	0							0	0	0	35	0	0	0	0	0	0	0	0	257	0	149	0	0	0	8	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	12	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0																
11837																																																																	0	0	0										58	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
12030																																																																	0	0	0	0	0	0	0	0	0	0	0	0	1582	49	0	0	0	0	356	11	0	1728	0	0	0	0	0	2120	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	848	27	0	0	0	0	0	0	0	1261	62	938	24	0	0	0	0	0	0	0	0	0	0	356	0	11	0	0	0	2120	0	274	0	0	0	
12058																																																																	0	0	0							0	95	0	80	0	31	0	0	0	12	0	0	10	0	0	0	0	0	78	0	144	0	0	0						0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	102	0	0	0	0	581	0	826	95	22	0	0	0	0	0	0	0	0				12	0	0	0	0	0	68	10	0	0	0	144	
12142																																																																	0	0	0										101	0	0	0	0	0	471	0	0	0	15	0	0	63	0	0	0	571	0	0	0						0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	10	3	0	21	2	23	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0																
12245																																																																	0	0	0										280	0	7	0	0	0	0	0	0	0	0	0	0	0	0	299	0	628	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	91	0	4	0	0	0	0	31	0	582	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	299	0	0	0	0	628	
12311	0	0	0	62056	1352	33668	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1926	15584	32914	20306	3351	194	17062	0	0	0	0	0	0	27447	3851	315	0	1380	0	51588	5196	11125	32720	0	11621	2432	0	3331	0	0	0	0	0																			36601	2588	20254	674	0	463	1689	0	101	8617	6553	40837												27622	9061	12573																							48091	0	129621	38308	16022	4512											7387	29214	0	2588	8370	11884	0	8617	0	6553	0	40837	
12647																																																																	0	0	0							0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	7	0	0	0	0	0	99	0	572	75	0	0	0	0	500	0	0	0	0				0	0	0	0	0	500	0	0	0	0	0	0	
12656																																																																	0	0	0							0	11	17	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	11	17	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0																
12937																																																																	0	0	0										529	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
12946																																																																	0	0	0	0	0	0	0	0	0	0	0	0	137	0	89	0	0	6	701	0	7	0	0	0	0	0	0	68	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	70	36	0	69	0	0	0	0	0	0	283	0	96	0	0	0	0	674	0	1072	0	112	0	0	0	0	0	0	0	0	0	0	0	430	271	0	0	0	7	68	0	0	0	293	102	
12955																																																																	0	0	0										32	0	45	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0				0	85	0	0	0	0	0	0	0	0	0	0	
13037																																																																	0	0	0										86	0	1895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	484	0	96	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
13103																																																																	0	0	0	0	0	0	0	0	0	0	0	0	179	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	435	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	842	20	201	0	0	0	0	255	8	309	0	0	0	0	0	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	105	
13251																																																																	0	0	0							0	0	0	102	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	41	37	21	70	125	0	60	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	0	13	182	0	0	0	0	0	0	0	0	0																
13457																																																																	0	0	0							91	694	0	17	27	0	0	0	0	0	0	0	30	240	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	694	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0																
14052																																																																	0	0	0										129	0	6	0	0	0	0	0	0	0	0	830	0	0	0	60	0	210	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	7	0	0	0	0	118	0	956	0	20	0	0	0	122	42	0	0	0				0	0	0	0	0	0	60	0	0	0	0	210	
14155																																																																	0	0	0							0	0	0	271	0	519	0	0	0	0	0	180	258	0	193	0	0	0	14	0	0	0	0	0						0	0	0	0	0	0	80	0	1	0	0	0	0	0	0	0	0	0	0	0	0	228	0	38	0	0	0	0	311	0	729	0	59	0	0	0	340	0	0	0	0																
14258																																																																	0	0	0	0	0	0	0	0	0	0	0	0	2504	20	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	993	0	0	0	0	0	21	0	23	0	0	0	0	132	0	3169	0	565	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14409	0	0	0	34454	101	6979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	955	0	0	1527	36	3103	775	35	2541	0	0	0	9206	0	11074	48820	410	5703	0	0	0	42480	502	0	0	0	0	0	0	441	0	0	0	0	0																			0	0	0	0	0	0	0	0	261	12882	0	575												16773	48	7889																							7619	4537	9204	109	23975	0											0	0	0	0	0	0	65	12817	0	0	555	20	
14454																																																																	5	0	0							0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
14650																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	6	0	0	0	0	0	63	0	0	0	0	0	0	0	63	0	0	0	0																
14753																																																																	0	0	0							235	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0						0	0	0	0	0	0	9	0	235	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	17	0	0	0	0	0	285	0	0	0	0																
14865																																																																	0	0	0							0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	71	0	0	0	0	0	74	0	0	0	0				0	0	0	0	0	0	0	0	0	0	47	0	
15536																																																																	28	0	79	0	0	0	0	0	0	0	0	0	209	0	1157	0	0	0	14739	0	8501	0	0	0	3786	0	4997	846	0	2706	0	0	3787	0	0	0	0	0	0	0	0	10	0	30	0	0	0	26	0	17	22	0	13	0	0	0	0	0	0	150	0	3	0	0	0	0	264	339	3094	0	47	0	0	0	13416	0	0	0	0	0	0	0	0	14739	0	0	8501	0	846	0	0	0	940	1766	
16337																																																																	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	2951	0	0	0	62	0	0	0	0	43	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	36	6	0	0	0	0	368	50	2016	155	229	0	0	0	418	0	0	0	0	0	0	0	150	2801	0	0	0	0	43	0	0	0	0	95	
16458																																																																	0	0	0										64	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	53	178	0	38	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
16551																																																																	0	0	0										70	55	26	0	0	207	1163	202	935	0	0	0	0	0	0	1046	182	0	0	0	0						0	0	0	29	8	18	0	0	0	0	0	18	0	0	18	0	0	0	0	0	0	48	11	2	0	0	0	0	232	0	429	76	0	0	0	0	100	0	0	0	0				575	588	0	202	592	343	463	583	182	0	0	0	
16748																																																																	0	0	0										6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	74	0	0	0	0	0	0	55	0	0	0	0	0	38	32	0	0	0																
16944																																																																	0	0	0										79	4	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0																
16953																																																																	0	0	0							0	273	153	38	30	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0						0	0	0	0	0	0	273	153	0	0	0	0	0	0	0	0	0	0	0	0	0	94	50	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0																
17110																																																																	0	0	0										1167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3714	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0																
17147																																																																	25	15	0	0	0	0	0	0	0	0	150	0	5928	2271	2138	0	0	0	0	0	0	0	38	0	0	0	96	229	0	1288	0	0	0	0	0	0	0	0	0	0	0	0	64	37	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	619	52	75	0	0	0	0	558	319	1171	257	36	29	0	0	486	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	858	430	
17259																																																																	0	0	0										75	0	0	0	0	0	0	0	0	91	0	12	0	0	0	32	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	24	21	0	0	0	0	0	0	237	0	21	0	0	0	0	0	0	0	0																
17464																																																																	0	0	0	0	0	0	0	0	0	0	0	0	393	0	275	0	0	0	76	0	6280	0	0	0	0	0	0	187	0	726	0	0	0	0	0	0	0	0	0	0	0	0	0	143	160	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	195	33	227	0	0	0	0	0	6427	0	0	0	0	0	0	0	0	76	0	0	108	6172	187	0	0	0	726	0	
17839																																																																	0	0	0										47	0	51	0	0	0	0	0	381	0	0	0	317	0	0	0	0	0	0	0	0						0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	18	0	0	0	0	0	0	115	0	0	0	0	0	449	0	0	0	0				0	0	0	0	0	381	0	0	0	0	0	0	
17950																																																																	0	0	0							103	22	0	91	0	0	0	0	0	260	0	0	0	0	0	0	0	0	300	0	0	0	0	0						0	0	0	0	0	0	22	0	103	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0				260	0	0	0	0	0	0	300	0	0	0	0	
18050																																																																	0	0	0										589	41	188	0	0	0	449	37	100	114	80	236	0	0	0	411	0	73	0	0	0						0	0	0	0	0	0	91	0	7	0	0	16	0	0	13	0	0	0	0	0	0	428	75	134	0	0	0	0	509	48	1990	308	49	0	0	0	0	0	0	0	0				207	242	0	37	80	20	306	105	0	0	73	0	
18078																																																																	0	0	0	0	0	0	0	0	0	0	0	0	4683	112	6900	0	0	0	4038	0	7	0	0	0	0	0	0	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2391	0	224	0	0	0	0	1270	45	1469	0	602	0	0	0	185	0	0	0	0	0	0	0	4038	0	0	0	7	0	408	0	0	0	0	0	
18135																																																																	0	0	0										2288	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	179	17	75	161	15	75	0	0	0	0	0	0	0	5	0	0	0	0	0	1	519	0	0	618	63	0	0	0	0	0	0	0																
18377																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
18827																																																																	0	0	0										10	0	966	0	0	0	0	0	48	0	0	0	0	0	0	0	0	2347	0	0	0						0	0	0	5	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	56	0	0	0	0	0	0	0	24	43	0	0	0	0	0	0	0	0	0				0	0	0	0	0	48	0	0	0	0	2347	0	
18836																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	131	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	758	43	41	0	0	0	0	108	0	1643	103	228	0	0	0	144	0	0	0	0				0	0	0	0	0	0	179	4	0	131	0	0	
18854																																																																	0	0	0							0	1	0	1165	0	0	0	0	0	0	0	0	153	0	76	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
18957																																																																	0	0	0							3	128	0	412	72	153	0	0	0	0	0	591	47	0	0	0	0	0	125	0	0	0	0	0						0	0	0	0	0	0	128	0	3	62	0	77	50	0	77	0	0	0	3	0	0	88	1	67	0	0	0	0	330	0	578	354	0	0	0	0	333	0	0	0	0				0	0	0	0	591	0	125	0	0	0	0	0	
19356																																																																	0	0	0										0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0						0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	35	0	0	0	0	0	
19730																																																																	0	0	0	0	0	0	0	0	0	0	0	0	921	3992	2891	0	0	0	13567	11043	1970	0	0	0	0	98	0	1477	1166	1612	0	0	0	0	0	0	0	0	0	0	0	1862	261	883	495	368	0	0	0	0	0	0	0	0	0	0	0	0	0	127	59	1	0	0	0	0	421	1766	1584	858	1314	291	0	0	166	0	0	0	0	0	0	0	9335	4232	10858	185	1970	0	1477	0	991	175	899	713	
19936																																																																	0	0	0										130	0	16	0	0	0	0	0	0	0	0	503	0	0	0	131	0	0	0	0	0						0	0	0	0	0	0	4	0	35	0	0	0	0	0	0	0	0	0	0	0	0	220	16	154	0	0	0	0	88	0	486	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	131	0	0	0	0	0	
19972																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	1571	48	206	0	0	0	0	0	0	0																
20053																																																																	0	0	0							0	14	0	1263	0	86	0	0	0	125	0	662	0	0	71	68	0	200	0	0	0	0	0	0						0	0	0	0	0	0	78	0	12	0	0	0	0	0	0	0	0	0	0	0	0	113	0	63	0	0	0	0	409	0	574	0	0	0	0	0	1254	0	0	0	0				125	0	0	0	662	0	0	0	0	0	0	0	
20147																																																																	0	0	0										0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	428	136	310	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	60	0	8	0	0	0	0	0	0	64	24	0	0	0	0	0	0	0	0	0				0	124	0	0	0	0	0	428	0	136	0	310	
20259																																																																	0	0	0										111	107	0	0	0	0	0	26	0	0	0	0	0	0	0	257	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	7	0	0	0	0	0	0	31	0	0	40	0	0	7	0	0	0	0																
20370																																																																	0	0	0										78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	7	0	0	5	0	0	0	0	0	0	0	20	12	0	0	0	0	0	0	21	47	658	0	57	0	0	0	0	0	0	0				0	0	0	0	0	0	9	0	0	0	0	0	
20512																																																																	0	0	0										0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	221	28	366	0	0	0						0	0	0	15	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	65	0	0	0	0	0	668	0	452	0	0	0	0	0	0	0	0	0	0																
20633																																																																	0	0	0										0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	27	0	0	0	0	226	0	109	0	0	0	0	0	13	3	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
20839																																																																	0	0	0										82	0	139	0	0	0	0	0	367	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	31	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	34	0	0	0	0	392	0	51	0	0	0	0	0	796	0	0	0	0				0	0	0	0	367	0	0	0	0	0	0	0	
20857																																																																	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	14	0	0	0	0	43	7	0	0	0	0	0	0	0	0	0	0	0																
20866																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
21256																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	52	253	0	0	0	0	0	0	0	0	0																
21359																																																																	0	0	0							0	93	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	52	25	0	0	0	0	0	0	0	0	0																
21630																																																																	0	0	0										6	0	0	0	0	0	15	0	0	0	0	0	134	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	30	6	0	0	0	0	0	0	232	13	0	0	0	0	0	0	0	0	0																
21658																																																																	0	0	0							105	96	0	307	0	234	0	0	226	0	0	0	44	0	90	0	0	0	321	0	8	0	0	0						0	0	0	0	0	0	96	0	105	0	0	77	0	0	61	0	0	0	2	0	0	228	0	0	0	0	0	0	179	0	661	0	0	0	0	0	110	0	0	0	0				0	0	0	0	0	0	0	321	0	0	0	8	
