RCFN2200,RCFN2625,RCFN2650,RCFNA245,RCFNB553,RCFNB554,RCFNB555,IDRSSD,RCON9999
,,,,,,,156457,2010-06-30
,,,,,,,156635,2010-06-30
,,,,,,,156952,2010-06-30
,,,,,,,157155,2010-06-30
,,,,,,,157379,2010-06-30
,,,,,,,157650,2010-06-30
,,,,,,,157744,2010-06-30
,,,,,,,157856,2010-06-30
,,,,,,,157904,2010-06-30
,,,,,,,158554,2010-06-30
,,,,,,,158741,2010-06-30
,,,,,,,158750,2010-06-30
,,,,,,,158947,2010-06-30
,,,,,,,158974,2010-06-30
,,,,,,,159636,2010-06-30
,,,,,,,159645,2010-06-30
,,,,,,,159953,2010-06-30
,,,,,,,160360,2010-06-30
,,,,,,,160454,2010-06-30
,,,,,,,160557,2010-06-30
0,0,0,0,0,0,0,160614,2010-06-30
,,,,,,,160650,2010-06-30
,,,,,,,160959,2010-06-30
,,,,,,,161031,2010-06-30
,,,,,,,161273,2010-06-30
,,,,,,,161433,2010-06-30
,,,,,,,161602,2010-06-30
,,,,,,,162337,2010-06-30
,,,,,,,163343,2010-06-30
,,,,,,,163370,2010-06-30
,,,,,,,163549,2010-06-30
,,,,,,,163857,2010-06-30
,,,,,,,164032,2010-06-30
,,,,,,,164153,2010-06-30
,,,,,,,164331,2010-06-30
,,,,,,,164377,2010-06-30
,,,,,,,164854,2010-06-30
,,,,,,,164957,2010-06-30
,,,,,,,164975,2010-06-30
,,,,,,,165039,2010-06-30
0,0,0,0,0,0,0,165628,2010-06-30
,,,,,,,165758,2010-06-30
,,,,,,,165806,2010-06-30
,,,,,,,166111,2010-06-30
,,,,,,,166531,2010-06-30
,,,,,,,166652,2010-06-30
,,,,,,,166803,2010-06-30
,,,,,,,166849,2010-06-30
,,,,,,,167060,2010-06-30
,,,,,,,167453,2010-06-30
,,,,,,,167556,2010-06-30
,,,,,,,167565,2010-06-30
,,,,,,,167752,2010-06-30
,,,,,,,167864,2010-06-30
,,,,,,,168441,2010-06-30
,,,,,,,168571,2010-06-30
,,,,,,,169073,2010-06-30
,,,,,,,169327,2010-06-30
,,,,,,,169354,2010-06-30
,,,,,,,169653,2010-06-30
,,,,,,,169756,2010-06-30
,,,,,,,169952,2010-06-30
,,,,,,,170051,2010-06-30
,,,,,,,170257,2010-06-30
,,,,,,,170332,2010-06-30
,,,,,,,170640,2010-06-30
,,,,,,,170716,2010-06-30
,,,,,,,170976,2010-06-30
9121,9121,0,9121,0,0,0,171133,2010-06-30
,,,,,,,171656,2010-06-30
,,,,,,,171759,2010-06-30
,,,,,,,171768,2010-06-30
,,,,,,,172158,2010-06-30
,,,,,,,172251,2010-06-30
,,,,,,,172457,2010-06-30
,,,,,,,172747,2010-06-30
,,,,,,,172859,2010-06-30
,,,,,,,173306,2010-06-30
,,,,,,,173342,2010-06-30
,,,,,,,173548,2010-06-30
,,,,,,,173557,2010-06-30
,,,,,,,173575,2010-06-30
,,,,,,,173641,2010-06-30
,,,,,,,173959,2010-06-30
,,,,,,,174321,2010-06-30
,,,,,,,174367,2010-06-30
,,,,,,,175056,2010-06-30
,,,,,,,175140,2010-06-30
,,,,,,,175458,2010-06-30
,,,,,,,175609,2010-06-30
,,,,,,,175672,2010-06-30
,,,,,,,176053,2010-06-30
,,,,,,,176101,2010-06-30
,,,,,,,176325,2010-06-30
,,,,,,,176437,2010-06-30
,,,,,,,176464,2010-06-30
,,,,,,,176642,2010-06-30
,,,,,,,177135,2010-06-30
,,,,,,,177443,2010-06-30
,,,,,,,177500,2010-06-30
,,,,,,,177546,2010-06-30
,,,,,,,177555,2010-06-30
,,,,,,,177751,2010-06-30
,,,,,,,177920,2010-06-30
,,,,,,,177957,2010-06-30
,,,,,,,178057,2010-06-30
,,,,,,,178150,2010-06-30
,,,,,,,178244,2010-06-30
,,,,,,,178271,2010-06-30
,,,,,,,178356,2010-06-30
,,,,,,,178851,2010-06-30
,,,,,,,179148,2010-06-30
,,,,,,,179335,2010-06-30
,,,,,,,179700,2010-06-30
,,,,,,,179755,2010-06-30
,,,,,,,180041,2010-06-30
,,,,,,,180078,2010-06-30
,,,,,,,180144,2010-06-30
,,,,,,,180443,2010-06-30
,,,,,,,180537,2010-06-30
,,,,,,,180845,2010-06-30
,,,,,,,181347,2010-06-30
,,,,,,,181459,2010-06-30
,,,,,,,181758,2010-06-30
,,,,,,,181963,2010-06-30
,,,,,,,182353,2010-06-30
,,,,,,,182652,2010-06-30
,,,,,,,182951,2010-06-30
,,,,,,,183042,2010-06-30
,,,,,,,183051,2010-06-30
,,,,,,,183154,2010-06-30
,,,,,,,183668,2010-06-30
,,,,,,,183770,2010-06-30
,,,,,,,183846,2010-06-30
,,,,,,,183958,2010-06-30
,,,,,,,184142,2010-06-30
,,,,,,,184245,2010-06-30
,,,,,,,184656,2010-06-30
,,,,,,,184759,2010-06-30
,,,,,,,185037,2010-06-30
,,,,,,,185251,2010-06-30
,,,,,,,185448,2010-06-30
,,,,,,,185457,2010-06-30
,,,,,,,185859,2010-06-30
,,,,,,,186221,2010-06-30
,,,,,,,186548,2010-06-30
,,,,,,,186717,2010-06-30
,,,,,,,186744,2010-06-30
,,,,,,,186838,2010-06-30
,,,,,,,186856,2010-06-30
,,,,,,,187358,2010-06-30
,,,,,,,187451,2010-06-30
,,,,,,,187648,2010-06-30
,,,,,,,187899,2010-06-30
,,,,,,,187947,2010-06-30
,,,,,,,188056,2010-06-30
,,,,,,,188430,2010-06-30
,,,,,,,188449,2010-06-30
,,,,,,,188720,2010-06-30
,,,,,,,188739,2010-06-30
,,,,,,,188757,2010-06-30
,,,,,,,188917,2010-06-30
,,,,,,,188926,2010-06-30
,,,,,,,189044,2010-06-30
,,,,,,,189129,2010-06-30
,,,,,,,189352,2010-06-30
,,,,,,,189549,2010-06-30
,,,,,,,189745,2010-06-30
,,,,,,,189820,2010-06-30
,,,,,,,189950,2010-06-30
,,,,,,,190246,2010-06-30
,,,,,,,190451,2010-06-30
,,,,,,,190554,2010-06-30
,,,,,,,190563,2010-06-30
,,,,,,,190639,2010-06-30
,,,,,,,190648,2010-06-30
,,,,,,,190947,2010-06-30
,,,,,,,190956,2010-06-30
,,,,,,,191355,2010-06-30
,,,,,,,191449,2010-06-30
,,,,,,,191935,2010-06-30
,,,,,,,192147,2010-06-30
,,,,,,,192156,2010-06-30
,,,,,,,192558,2010-06-30
,,,,,,,192651,2010-06-30
,,,,,,,192857,2010-06-30
,,,,,,,193162,2010-06-30
,,,,,,,193247,2010-06-30
,,,,,,,193461,2010-06-30
,,,,,,,193537,2010-06-30
,,,,,,,193649,2010-06-30
,,,,,,,193809,2010-06-30
,,,,,,,194253,2010-06-30
,,,,,,,194440,2010-06-30
,,,,,,,194936,2010-06-30
,,,,,,,195111,2010-06-30
,,,,,,,195157,2010-06-30
,,,,,,,195456,2010-06-30
,,,,,,,196257,2010-06-30
,,,,,,,196743,2010-06-30
,,,,,,,196752,2010-06-30
,,,,,,,196800,2010-06-30
,,,,,,,197142,2010-06-30
,,,,,,,197254,2010-06-30
,,,,,,,197302,2010-06-30
713386,0,0,614328,713386,0,0,197478,2010-06-30
,,,,,,,197759,2010-06-30
,,,,,,,198046,2010-06-30
,,,,,,,198103,2010-06-30
,,,,,,,198149,2010-06-30
,,,,,,,198251,2010-06-30
,,,,,,,198831,2010-06-30
,,,,,,,198859,2010-06-30
,,,,,,,198961,2010-06-30
,,,,,,,199052,2010-06-30
,,,,,,,199137,2010-06-30
,,,,,,,199351,2010-06-30
,,,,,,,199436,2010-06-30
,,,,,,,199454,2010-06-30
,,,,,,,199463,2010-06-30
,,,,,,,199940,2010-06-30
,,,,,,,200042,2010-06-30
,,,,,,,200435,2010-06-30
,,,,,,,200640,2010-06-30
,,,,,,,201049,2010-06-30
,,,,,,,201254,2010-06-30
,,,,,,,201441,2010-06-30
,,,,,,,201638,2010-06-30
,,,,,,,201647,2010-06-30
,,,,,,,201834,2010-06-30
,,,,,,,202251,2010-06-30
,,,,,,,202514,2010-06-30
,,,,,,,202541,2010-06-30
,,,,,,,202550,2010-06-30
,,,,,,,202907,2010-06-30
,,,,,,,203052,2010-06-30
,,,,,,,203418,2010-06-30
,,,,,,,203575,2010-06-30
,,,,,,,204004,2010-06-30
,,,,,,,204237,2010-06-30
,,,,,,,204826,2010-06-30
,,,,,,,205159,2010-06-30
,,,,,,,205243,2010-06-30
,,,,,,,205346,2010-06-30
,,,,,,,205458,2010-06-30
,,,,,,,205542,2010-06-30
,,,,,,,205654,2010-06-30
,,,,,,,206156,2010-06-30
,,,,,,,206174,2010-06-30
,,,,,,,206772,2010-06-30
,,,,,,,206950,2010-06-30
,,,,,,,207041,2010-06-30
,,,,,,,207050,2010-06-30
,,,,,,,207452,2010-06-30
,,,,,,,207555,2010-06-30
,,,,,,,207845,2010-06-30
,,,,,,,207872,2010-06-30
,,,,,,,207957,2010-06-30
,,,,,,,208057,2010-06-30
,,,,,,,208169,2010-06-30
0,0,0,0,0,0,0,208244,2010-06-30
,,,,,,,208347,2010-06-30
,,,,,,,208440,2010-06-30
,,,,,,,208459,2010-06-30
,,,,,,,208655,2010-06-30
,,,,,,,208972,2010-06-30
,,,,,,,209148,2010-06-30
,,,,,,,209335,2010-06-30
,,,,,,,209362,2010-06-30
,,,,,,,209447,2010-06-30
,,,,,,,209559,2010-06-30
,,,,,,,209830,2010-06-30
,,,,,,,209858,2010-06-30
,,,,,,,210238,2010-06-30
,,,,,,,210256,2010-06-30
35914987,437475,2816042,10440738,32474454,187016,0,210434,2010-06-30
,,,,,,,210452,2010-06-30
,,,,,,,210555,2010-06-30
,,,,,,,211114,2010-06-30
,,,,,,,211338,2010-06-30
,,,,,,,211851,2010-06-30
,,,,,,,211954,2010-06-30
,,,,,,,212018,2010-06-30
,,,,,,,212335,2010-06-30
,,,,,,,212344,2010-06-30
2189539,296491,0,2189539,1893048,0,0,212465,2010-06-30
,,,,,,,212522,2010-06-30
,,,,,,,213538,2010-06-30
,,,,,,,213912,2010-06-30
,,,,,,,213958,2010-06-30
,,,,,,,214414,2010-06-30
,,,,,,,214722,2010-06-30
8622000,4656000,2000,0,3893000,71000,0,214807,2010-06-30
,,,,,,,214843,2010-06-30
,,,,,,,215130,2010-06-30
,,,,,,,215251,2010-06-30
,,,,,,,215345,2010-06-30
,,,,,,,215354,2010-06-30
,,,,,,,215653,2010-06-30
,,,,,,,215662,2010-06-30
,,,,,,,215710,2010-06-30
,,,,,,,216164,2010-06-30
,,,,,,,216230,2010-06-30
,,,,,,,216445,2010-06-30
,,,,,,,216632,2010-06-30
,,,,,,,216922,2010-06-30
,,,,,,,217059,2010-06-30
,,,,,,,217620,2010-06-30
,,,,,,,218131,2010-06-30
,,,,,,,218261,2010-06-30
,,,,,,,218757,2010-06-30
,,,,,,,218775,2010-06-30
,,,,,,,218850,2010-06-30
,,,,,,,218878,2010-06-30
,,,,,,,219044,2010-06-30
,,,,,,,219138,2010-06-30
,,,,,,,219259,2010-06-30
,,,,,,,219343,2010-06-30
,,,,,,,219651,2010-06-30
,,,,,,,219857,2010-06-30
,,,,,,,220059,2010-06-30
,,,,,,,220527,2010-06-30
,,,,,,,220545,2010-06-30
,,,,,,,220844,2010-06-30
,,,,,,,221476,2010-06-30
,,,,,,,222147,2010-06-30
,,,,,,,222156,2010-06-30
,,,,,,,222446,2010-06-30
,,,,,,,222558,2010-06-30
,,,,,,,222754,2010-06-30
,,,,,,,223322,2010-06-30
,,,,,,,223331,2010-06-30
,,,,,,,223452,2010-06-30
,,,,,,,223751,2010-06-30
,,,,,,,223845,2010-06-30
,,,,,,,224178,2010-06-30
,,,,,,,224552,2010-06-30
,,,,,,,224637,2010-06-30
,,,,,,,224655,2010-06-30
,,,,,,,224954,2010-06-30
,,,,,,,225054,2010-06-30
,,,,,,,225157,2010-06-30
,,,,,,,225241,2010-06-30
,,,,,,,225250,2010-06-30
,,,,,,,225335,2010-06-30
,,,,,,,225559,2010-06-30
,,,,,,,225942,2010-06-30
,,,,,,,226659,2010-06-30
,,,,,,,226734,2010-06-30
,,,,,,,226752,2010-06-30
,,,,,,,226949,2010-06-30
,,,,,,,227151,2010-06-30
,,,,,,,227179,2010-06-30
,,,,,,,227357,2010-06-30
,,,,,,,227656,2010-06-30
,,,,,,,228000,2010-06-30
,,,,,,,228055,2010-06-30
,,,,,,,228158,2010-06-30
,,,,,,,228345,2010-06-30
,,,,,,,229342,2010-06-30
,,,,,,,229454,2010-06-30
,,,,,,,229801,2010-06-30
1157936,0,0,1157936,1142217,15719,0,229913,2010-06-30
,,,,,,,229940,2010-06-30
,,,,,,,229959,2010-06-30
,,,,,,,230254,2010-06-30
,,,,,,,230357,2010-06-30
,,,,,,,230423,2010-06-30
,,,,,,,230535,2010-06-30
,,,,,,,230610,2010-06-30
,,,,,,,230740,2010-06-30
,,,,,,,230759,2010-06-30
,,,,,,,231149,2010-06-30
,,,,,,,231242,2010-06-30
,,,,,,,231279,2010-06-30
,,,,,,,231336,2010-06-30
,,,,,,,232258,2010-06-30
,,,,,,,232847,2010-06-30
,,,,,,,232856,2010-06-30
5192152,0,0,0,5192152,0,0,233031,2010-06-30
,,,,,,,233246,2010-06-30
,,,,,,,233358,2010-06-30
,,,,,,,233442,2010-06-30
,,,,,,,233451,2010-06-30
,,,,,,,233527,2010-06-30
,,,,,,,233554,2010-06-30
,,,,,,,234056,2010-06-30
,,,,,,,234355,2010-06-30
,,,,,,,234506,2010-06-30
,,,,,,,234739,2010-06-30
,,,,,,,234841,2010-06-30
,,,,,,,235017,2010-06-30
,,,,,,,235231,2010-06-30
,,,,,,,235316,2010-06-30
,,,,,,,235446,2010-06-30
,,,,,,,235530,2010-06-30
,,,,,,,235558,2010-06-30
,,,,,,,235950,2010-06-30
,,,,,,,236050,2010-06-30
,,,,,,,236153,2010-06-30
,,,,,,,236256,2010-06-30
,,,,,,,236452,2010-06-30
,,,,,,,236603,2010-06-30
,,,,,,,236706,2010-06-30
,,,,,,,236751,2010-06-30
,,,,,,,236957,2010-06-30
,,,,,,,237066,2010-06-30
,,,,,,,237150,2010-06-30
,,,,,,,237619,2010-06-30
,,,,,,,237954,2010-06-30
,,,,,,,238045,2010-06-30
,,,,,,,238139,2010-06-30
,,,,,,,238241,2010-06-30
,,,,,,,238250,2010-06-30
,,,,,,,238737,2010-06-30
,,,,,,,238755,2010-06-30
,,,,,,,238812,2010-06-30
,,,,,,,239015,2010-06-30
,,,,,,,239042,2010-06-30
,,,,,,,239275,2010-06-30
,,,,,,,239556,2010-06-30
,,,,,,,239613,2010-06-30
,,,,,,,239640,2010-06-30
,,,,,,,239659,2010-06-30
,,,,,,,239752,2010-06-30
,,,,,,,240356,2010-06-30
,,,,,,,240459,2010-06-30
,,,,,,,240468,2010-06-30
,,,,,,,240954,2010-06-30
,,,,,,,241009,2010-06-30
,,,,,,,241157,2010-06-30
,,,,,,,241559,2010-06-30
,,,,,,,241607,2010-06-30
,,,,,,,242248,2010-06-30
,,,,,,,242257,2010-06-30
,,,,,,,242444,2010-06-30
,,,,,,,242949,2010-06-30
,,,,,,,242958,2010-06-30
,,,,,,,243375,2010-06-30
,,,,,,,243414,2010-06-30
,,,,,,,243647,2010-06-30
,,,,,,,243955,2010-06-30
,,,,,,,244037,2010-06-30
,,,,,,,244149,2010-06-30
,,,,,,,244158,2010-06-30
,,,,,,,244251,2010-06-30
137743,137743,0,1740,0,0,0,245016,2010-06-30
,,,,,,,245276,2010-06-30
,,,,,,,245351,2010-06-30
,,,,,,,245557,2010-06-30
,,,,,,,245856,2010-06-30
,,,,,,,246022,2010-06-30
,,,,,,,246134,2010-06-30
,,,,,,,246237,2010-06-30
,,,,,,,246451,2010-06-30
,,,,,,,246657,2010-06-30
,,,,,,,246947,2010-06-30
,,,,,,,246956,2010-06-30
,,,,,,,247140,2010-06-30
,,,,,,,247355,2010-06-30
,,,,,,,247449,2010-06-30
,,,,,,,247476,2010-06-30
,,,,,,,247551,2010-06-30
,,,,,,,247908,2010-06-30
,,,,,,,248240,2010-06-30
,,,,,,,248352,2010-06-30
,,,,,,,248455,2010-06-30
,,,,,,,248633,2010-06-30
,,,,,,,248745,2010-06-30
,,,,,,,248950,2010-06-30
25839,7053,0,16140,18786,0,0,248969,2010-06-30
,,,,,,,249153,2010-06-30
,,,,,,,249304,2010-06-30
,,,,,,,249416,2010-06-30
,,,,,,,249546,2010-06-30
,,,,,,,249564,2010-06-30
,,,,,,,249612,2010-06-30
,,,,,,,249658,2010-06-30
,,,,,,,249872,2010-06-30
,,,,,,,249957,2010-06-30
,,,,,,,250047,2010-06-30
,,,,,,,250430,2010-06-30
,,,,,,,250850,2010-06-30
,,,,,,,251352,2010-06-30
,,,,,,,251558,2010-06-30
,,,,,,,251745,2010-06-30
,,,,,,,251857,2010-06-30
,,,,,,,252041,2010-06-30
,,,,,,,252256,2010-06-30
,,,,,,,252452,2010-06-30
,,,,,,,252658,2010-06-30
,,,,,,,252836,2010-06-30
,,,,,,,253262,2010-06-30
,,,,,,,253356,2010-06-30
,,,,,,,253440,2010-06-30
,,,,,,,253468,2010-06-30
,,,,,,,253646,2010-06-30
,,,,,,,253730,2010-06-30
,,,,,,,253776,2010-06-30
,,,,,,,254317,2010-06-30
,,,,,,,254504,2010-06-30
,,,,,,,254652,2010-06-30
,,,,,,,254670,2010-06-30
,,,,,,,254849,2010-06-30
,,,,,,,255136,2010-06-30
,,,,,,,255350,2010-06-30
,,,,,,,255547,2010-06-30
,,,,,,,255556,2010-06-30
,,,,,,,255574,2010-06-30
,,,,,,,255659,2010-06-30
,,,,,,,255873,2010-06-30
,,,,,,,256049,2010-06-30
,,,,,,,256058,2010-06-30
,,,,,,,256179,2010-06-30
,,,,,,,256553,2010-06-30
,,,,,,,256964,2010-06-30
,,,,,,,257233,2010-06-30
,,,,,,,257345,2010-06-30
,,,,,,,257466,2010-06-30
,,,,,,,257653,2010-06-30
,,,,,,,257756,2010-06-30
,,,,,,,257868,2010-06-30
,,,,,,,258146,2010-06-30
,,,,,,,258306,2010-06-30
,,,,,,,258351,2010-06-30
,,,,,,,258379,2010-06-30
,,,,,,,258445,2010-06-30
,,,,,,,258539,2010-06-30
,,,,,,,258632,2010-06-30
,,,,,,,258771,2010-06-30
,,,,,,,259059,2010-06-30
,,,,,,,259330,2010-06-30
,,,,,,,259442,2010-06-30
,,,,,,,259657,2010-06-30
,,,,,,,259853,2010-06-30
,,,,,,,259956,2010-06-30
,,,,,,,260055,2010-06-30
,,,,,,,260354,2010-06-30
,,,,,,,260831,2010-06-30
,,,,,,,260868,2010-06-30
,,,,,,,261070,2010-06-30
,,,,,,,261146,2010-06-30
,,,,,,,261258,2010-06-30
,,,,,,,261360,2010-06-30
,,,,,,,261940,2010-06-30
,,,,,,,262059,2010-06-30
,,,,,,,262237,2010-06-30
,,,,,,,262358,2010-06-30
,,,,,,,262451,2010-06-30
,,,,,,,262741,2010-06-30
,,,,,,,262844,2010-06-30
,,,,,,,262956,2010-06-30
,,,,,,,263243,2010-06-30
,,,,,,,263551,2010-06-30
,,,,,,,263627,2010-06-30
,,,,,,,264156,2010-06-30
,,,,,,,264455,2010-06-30
,,,,,,,264558,2010-06-30
,,,,,,,265340,2010-06-30
,,,,,,,265407,2010-06-30
,,,,,,,265452,2010-06-30
,,,,,,,265676,2010-06-30
,,,,,,,266066,2010-06-30
,,,,,,,266244,2010-06-30
,,,,,,,266253,2010-06-30
0,0,0,0,0,0,0,266271,2010-06-30
,,,,,,,266655,2010-06-30
,,,,,,,266851,2010-06-30
,,,,,,,266879,2010-06-30
,,,,,,,266945,2010-06-30
,,,,,,,267652,2010-06-30
,,,,,,,267737,2010-06-30
,,,,,,,268136,2010-06-30
,,,,,,,268257,2010-06-30
,,,,,,,268556,2010-06-30
,,,,,,,268828,2010-06-30
,,,,,,,268976,2010-06-30
,,,,,,,269049,2010-06-30
,,,,,,,269058,2010-06-30
,,,,,,,269478,2010-06-30
,,,,,,,269759,2010-06-30
,,,,,,,270148,2010-06-30
,,,,,,,270335,2010-06-30
,,,,,,,270353,2010-06-30
,,,,,,,270504,2010-06-30
,,,,,,,270531,2010-06-30
,,,,,,,270652,2010-06-30
,,,,,,,271136,2010-06-30
,,,,,,,271154,2010-06-30
,,,,,,,271275,2010-06-30
,,,,,,,271341,2010-06-30
,,,,,,,271529,2010-06-30
,,,,,,,271631,2010-06-30
,,,,,,,271743,2010-06-30
,,,,,,,271752,2010-06-30
,,,,,,,271855,2010-06-30
,,,,,,,272030,2010-06-30
,,,,,,,272058,2010-06-30
,,,,,,,272151,2010-06-30
,,,,,,,272218,2010-06-30
,,,,,,,272245,2010-06-30
,,,,,,,272272,2010-06-30
,,,,,,,272302,2010-06-30
,,,,,,,272870,2010-06-30
,,,,,,,273149,2010-06-30
,,,,,,,273251,2010-06-30
,,,,,,,273336,2010-06-30
,,,,,,,273550,2010-06-30
,,,,,,,273653,2010-06-30
,,,,,,,273662,2010-06-30
,,,,,,,273840,2010-06-30
,,,,,,,273859,2010-06-30
,,,,,,,274025,2010-06-30
,,,,,,,274052,2010-06-30
,,,,,,,274164,2010-06-30
,,,,,,,274548,2010-06-30
,,,,,,,274641,2010-06-30
,,,,,,,274753,2010-06-30
,,,,,,,274829,2010-06-30
,,,,,,,274856,2010-06-30
,,,,,,,275255,2010-06-30
,,,,,,,275358,2010-06-30
,,,,,,,275509,2010-06-30
,,,,,,,275657,2010-06-30
,,,,,,,275750,2010-06-30
,,,,,,,276159,2010-06-30
,,,,,,,276355,2010-06-30
,,,,,,,276551,2010-06-30
1772194,0,0,0,1562466,0,209728,276579,2010-06-30
,,,,,,,276645,2010-06-30
,,,,,,,276654,2010-06-30
,,,,,,,276775,2010-06-30
,,,,,,,276850,2010-06-30
,,,,,,,276953,2010-06-30
,,,,,,,277053,2010-06-30
,,,,,,,277240,2010-06-30
,,,,,,,277277,2010-06-30
,,,,,,,277558,2010-06-30
,,,,,,,277567,2010-06-30
,,,,,,,277736,2010-06-30
,,,,,,,277820,2010-06-30
,,,,,,,278078,2010-06-30
,,,,,,,278153,2010-06-30
,,,,,,,278256,2010-06-30
,,,,,,,278555,2010-06-30
,,,,,,,278733,2010-06-30
,,,,,,,278751,2010-06-30
,,,,,,,278818,2010-06-30
,,,,,,,278957,2010-06-30
,,,,,,,279105,2010-06-30
,,,,,,,279338,2010-06-30
,,,,,,,279673,2010-06-30
,,,,,,,279842,2010-06-30
,,,,,,,279954,2010-06-30
,,,,,,,280044,2010-06-30
4185761,0,0,4183388,4183413,0,2348,280110,2010-06-30
,,,,,,,280138,2010-06-30
,,,,,,,280352,2010-06-30
,,,,,,,280558,2010-06-30
,,,,,,,280950,2010-06-30
,,,,,,,281144,2010-06-30
,,,,,,,281210,2010-06-30
,,,,,,,282048,2010-06-30
,,,,,,,282075,2010-06-30
,,,,,,,282226,2010-06-30
,,,,,,,282329,2010-06-30
,,,,,,,282824,2010-06-30
,,,,,,,283157,2010-06-30
,,,,,,,283438,2010-06-30
,,,,,,,283652,2010-06-30
,,,,,,,283737,2010-06-30
,,,,,,,283858,2010-06-30
,,,,,,,283867,2010-06-30
,,,,,,,284154,2010-06-30
,,,,,,,284239,2010-06-30
,,,,,,,284248,2010-06-30
,,,,,,,284408,2010-06-30
,,,,,,,284556,2010-06-30
,,,,,,,284958,2010-06-30
,,,,,,,285151,2010-06-30
,,,,,,,285348,2010-06-30
,,,,,,,285544,2010-06-30
,,,,,,,285553,2010-06-30
,,,,,,,285740,2010-06-30
,,,,,,,285759,2010-06-30
,,,,,,,285777,2010-06-30
,,,,,,,285852,2010-06-30
,,,,,,,285928,2010-06-30
,,,,,,,286251,2010-06-30
,,,,,,,286457,2010-06-30
,,,,,,,286840,2010-06-30
,,,,,,,287007,2010-06-30
,,,,,,,287342,2010-06-30
,,,,,,,287539,2010-06-30
,,,,,,,287650,2010-06-30
,,,,,,,287856,2010-06-30
,,,,,,,287922,2010-06-30
,,,,,,,287959,2010-06-30
,,,,,,,288152,2010-06-30
,,,,,,,288358,2010-06-30
,,,,,,,288376,2010-06-30
,,,,,,,288853,2010-06-30
,,,,,,,289056,2010-06-30
,,,,,,,289225,2010-06-30
,,,,,,,289449,2010-06-30
,,,,,,,289515,2010-06-30
,,,,,,,289702,2010-06-30
,,,,,,,289739,2010-06-30
,,,,,,,289757,2010-06-30
,,,,,,,290052,2010-06-30
,,,,,,,290230,2010-06-30
,,,,,,,290249,2010-06-30
,,,,,,,290838,2010-06-30
,,,,,,,290922,2010-06-30
,,,,,,,291059,2010-06-30
,,,,,,,291152,2010-06-30
,,,,,,,291273,2010-06-30
,,,,,,,291330,2010-06-30
,,,,,,,291611,2010-06-30
,,,,,,,291732,2010-06-30
,,,,,,,292234,2010-06-30
,,,,,,,292467,2010-06-30
,,,,,,,292524,2010-06-30
,,,,,,,292850,2010-06-30
,,,,,,,292908,2010-06-30
,,,,,,,293053,2010-06-30
,,,,,,,293352,2010-06-30
,,,,,,,293437,2010-06-30
,,,,,,,293651,2010-06-30
,,,,,,,293754,2010-06-30
,,,,,,,294023,2010-06-30
,,,,,,,294153,2010-06-30
,,,,,,,294256,2010-06-30
,,,,,,,294564,2010-06-30
,,,,,,,294751,2010-06-30
,,,,,,,294779,2010-06-30
,,,,,,,294827,2010-06-30
,,,,,,,295011,2010-06-30
,,,,,,,295057,2010-06-30
,,,,,,,295646,2010-06-30
,,,,,,,295758,2010-06-30
,,,,,,,296438,2010-06-30
,,,,,,,296456,2010-06-30
,,,,,,,296559,2010-06-30
,,,,,,,296755,2010-06-30
,,,,,,,296858,2010-06-30
,,,,,,,297051,2010-06-30
,,,,,,,297257,2010-06-30
,,,,,,,297453,2010-06-30
,,,,,,,297547,2010-06-30
,,,,,,,297631,2010-06-30
,,,,,,,297761,2010-06-30
,,,,,,,298049,2010-06-30
,,,,,,,298218,2010-06-30
,,,,,,,298245,2010-06-30
,,,,,,,299046,2010-06-30
,,,,,,,299251,2010-06-30
,,,,,,,299644,2010-06-30
,,,,,,,299653,2010-06-30
,,,,,,,299868,2010-06-30
,,,,,,,300009,2010-06-30
,,,,,,,300036,2010-06-30
,,,,,,,300063,2010-06-30
,,,,,,,300157,2010-06-30
,,,,,,,300250,2010-06-30
,,,,,,,300353,2010-06-30
,,,,,,,300456,2010-06-30
,,,,,,,300933,2010-06-30
,,,,,,,300942,2010-06-30
,,,,,,,300960,2010-06-30
,,,,,,,301640,2010-06-30
,,,,,,,301800,2010-06-30
,,,,,,,302030,2010-06-30
,,,,,,,302133,2010-06-30
,,,,,,,302450,2010-06-30
,,,,,,,302553,2010-06-30
,,,,,,,302656,2010-06-30
,,,,,,,302665,2010-06-30
,,,,,,,303550,2010-06-30
,,,,,,,303653,2010-06-30
,,,,,,,303701,2010-06-30
,,,,,,,303747,2010-06-30
,,,,,,,303952,2010-06-30
,,,,,,,304155,2010-06-30
,,,,,,,304173,2010-06-30
,,,,,,,304520,2010-06-30
,,,,,,,304762,2010-06-30
,,,,,,,304913,2010-06-30
,,,,,,,305059,2010-06-30
,,,,,,,305152,2010-06-30
,,,,,,,305237,2010-06-30
,,,,,,,305433,2010-06-30
,,,,,,,305442,2010-06-30
,,,,,,,305648,2010-06-30
,,,,,,,305750,2010-06-30
,,,,,,,306056,2010-06-30
,,,,,,,306140,2010-06-30
,,,,,,,306159,2010-06-30
,,,,,,,306337,2010-06-30
,,,,,,,306739,2010-06-30
,,,,,,,306908,2010-06-30
,,,,,,,307062,2010-06-30
,,,,,,,307334,2010-06-30
,,,,,,,307361,2010-06-30
,,,,,,,307679,2010-06-30
,,,,,,,307745,2010-06-30
,,,,,,,307932,2010-06-30
,,,,,,,307950,2010-06-30
,,,,,,,308256,2010-06-30
,,,,,,,308340,2010-06-30
