RCFN2200,RCFN2625,RCFN2650,RCFNA245,RCFNB553,RCFNB554,RCFNB555,IDRSSD,RCON9999
,,,,,,,787141,2014-06-30
,,,,,,,787253,2014-06-30
,,,,,,,787459,2014-06-30
,,,,,,,787842,2014-06-30
,,,,,,,788559,2014-06-30
,,,,,,,788652,2014-06-30
,,,,,,,788773,2014-06-30
,,,,,,,789051,2014-06-30
,,,,,,,790150,2014-06-30
,,,,,,,790271,2014-06-30
,,,,,,,790534,2014-06-30
,,,,,,,790543,2014-06-30
,,,,,,,790703,2014-06-30
,,,,,,,790721,2014-06-30
,,,,,,,790918,2014-06-30
,,,,,,,790972,2014-06-30
,,,,,,,791072,2014-06-30
,,,,,,,791205,2014-06-30
,,,,,,,791353,2014-06-30
,,,,,,,791746,2014-06-30
,,,,,,,791821,2014-06-30
,,,,,,,791942,2014-06-30
,,,,,,,792248,2014-06-30
,,,,,,,792453,2014-06-30
,,,,,,,792640,2014-06-30
,,,,,,,792659,2014-06-30
,,,,,,,793571,2014-06-30
,,,,,,,794149,2014-06-30
,,,,,,,794336,2014-06-30
,,,,,,,794345,2014-06-30
,,,,,,,794475,2014-06-30
,,,,,,,794608,2014-06-30
,,,,,,,794653,2014-06-30
,,,,,,,795249,2014-06-30
,,,,,,,795548,2014-06-30
,,,,,,,795959,2014-06-30
748732,0,0,43645,728206,0,20526,795968,2014-06-30
,,,,,,,796125,2014-06-30
,,,,,,,796152,2014-06-30
,,,,,,,796451,2014-06-30
,,,,,,,796572,2014-06-30
,,,,,,,796657,2014-06-30
,,,,,,,797140,2014-06-30
,,,,,,,797319,2014-06-30
,,,,,,,797467,2014-06-30
,,,,,,,797775,2014-06-30
,,,,,,,798277,2014-06-30
,,,,,,,798512,2014-06-30
,,,,,,,799359,2014-06-30
,,,,,,,799470,2014-06-30
,,,,,,,799612,2014-06-30
,,,,,,,799751,2014-06-30
,,,,,,,799854,2014-06-30
,,,,,,,799939,2014-06-30
,,,,,,,799948,2014-06-30
,,,,,,,800134,2014-06-30
,,,,,,,800442,2014-06-30
,,,,,,,800479,2014-06-30
,,,,,,,800657,2014-06-30
,,,,,,,800853,2014-06-30
,,,,,,,801047,2014-06-30
,,,,,,,801056,2014-06-30
,,,,,,,801654,2014-06-30
,,,,,,,802110,2014-06-30
,,,,,,,802679,2014-06-30
2767326,0,0,58671,2767326,0,0,802866,2014-06-30
,,,,,,,803144,2014-06-30
,,,,,,,803256,2014-06-30
,,,,,,,803265,2014-06-30
,,,,,,,803461,2014-06-30
,,,,,,,803649,2014-06-30
,,,,,,,803658,2014-06-30
,,,,,,,803957,2014-06-30
,,,,,,,804150,2014-06-30
,,,,,,,804338,2014-06-30
,,,,,,,804374,2014-06-30
,,,,,,,804422,2014-06-30
,,,,,,,804758,2014-06-30
,,,,,,,804815,2014-06-30
,,,,,,,804860,2014-06-30
656623,0,0,95301,646880,9743,0,804963,2014-06-30
,,,,,,,805045,2014-06-30
,,,,,,,805250,2014-06-30
,,,,,,,805335,2014-06-30
,,,,,,,805447,2014-06-30
,,,,,,,805670,2014-06-30
,,,,,,,805755,2014-06-30
,,,,,,,805876,2014-06-30
,,,,,,,806154,2014-06-30
,,,,,,,806220,2014-06-30
,,,,,,,806378,2014-06-30
,,,,,,,806846,2014-06-30
,,,,,,,806958,2014-06-30
,,,,,,,807272,2014-06-30
,,,,,,,807348,2014-06-30
,,,,,,,807432,2014-06-30
,,,,,,,807656,2014-06-30
,,,,,,,807946,2014-06-30
,,,,,,,807955,2014-06-30
,,,,,,,808167,2014-06-30
,,,,,,,808176,2014-06-30
,,,,,,,808260,2014-06-30
,,,,,,,808345,2014-06-30
,,,,,,,808354,2014-06-30
,,,,,,,808448,2014-06-30
,,,,,,,808653,2014-06-30
,,,,,,,809070,2014-06-30
,,,,,,,809276,2014-06-30
,,,,,,,809379,2014-06-30
,,,,,,,809539,2014-06-30
,,,,,,,809650,2014-06-30
,,,,,,,809678,2014-06-30
,,,,,,,809771,2014-06-30
,,,,,,,809856,2014-06-30
,,,,,,,809940,2014-06-30
,,,,,,,810544,2014-06-30
,,,,,,,810553,2014-06-30
,,,,,,,810777,2014-06-30
0,0,0,0,0,0,0,810900,2014-06-30
,,,,,,,810919,2014-06-30
,,,,,,,811046,2014-06-30
,,,,,,,811279,2014-06-30
,,,,,,,811457,2014-06-30
,,,,,,,811541,2014-06-30
,,,,,,,811550,2014-06-30
,,,,,,,811747,2014-06-30
,,,,,,,811756,2014-06-30
,,,,,,,812164,2014-06-30
,,,,,,,812379,2014-06-30
,,,,,,,812436,2014-06-30
,,,,,,,812557,2014-06-30
,,,,,,,812614,2014-06-30
,,,,,,,813059,2014-06-30
,,,,,,,813572,2014-06-30
,,,,,,,813853,2014-06-30
,,,,,,,813947,2014-06-30
,,,,,,,814074,2014-06-30
,,,,,,,814355,2014-06-30
,,,,,,,814430,2014-06-30
,,,,,,,814458,2014-06-30
,,,,,,,814476,2014-06-30
,,,,,,,814551,2014-06-30
,,,,,,,814711,2014-06-30
,,,,,,,814953,2014-06-30
,,,,,,,815053,2014-06-30
,,,,,,,815147,2014-06-30
,,,,,,,815156,2014-06-30
,,,,,,,815277,2014-06-30
,,,,,,,815754,2014-06-30
,,,,,,,815772,2014-06-30
,,,,,,,816210,2014-06-30
,,,,,,,816256,2014-06-30
,,,,,,,816304,2014-06-30
,,,,,,,816603,2014-06-30
,,,,,,,816751,2014-06-30
,,,,,,,817477,2014-06-30
6237115,0,0,5829211,6237115,0,0,817824,2014-06-30
,,,,,,,818401,2014-06-30
,,,,,,,818540,2014-06-30
,,,,,,,818559,2014-06-30
,,,,,,,818652,2014-06-30
,,,,,,,819154,2014-06-30
,,,,,,,819172,2014-06-30
,,,,,,,819453,2014-06-30
,,,,,,,819556,2014-06-30
,,,,,,,819855,2014-06-30
,,,,,,,820048,2014-06-30
,,,,,,,820178,2014-06-30
,,,,,,,820301,2014-06-30
,,,,,,,820477,2014-06-30
,,,,,,,820655,2014-06-30
,,,,,,,820842,2014-06-30
,,,,,,,820879,2014-06-30
,,,,,,,821036,2014-06-30
,,,,,,,821157,2014-06-30
,,,,,,,821278,2014-06-30
,,,,,,,821559,2014-06-30
,,,,,,,821643,2014-06-30
,,,,,,,821652,2014-06-30
,,,,,,,821906,2014-06-30
,,,,,,,822042,2014-06-30
,,,,,,,822051,2014-06-30
,,,,,,,822275,2014-06-30
,,,,,,,822408,2014-06-30
,,,,,,,822556,2014-06-30
,,,,,,,822631,2014-06-30
,,,,,,,822846,2014-06-30
,,,,,,,822976,2014-06-30
,,,,,,,823076,2014-06-30
,,,,,,,823133,2014-06-30
,,,,,,,823142,2014-06-30
,,,,,,,823450,2014-06-30
,,,,,,,823478,2014-06-30
,,,,,,,823553,2014-06-30
,,,,,,,823638,2014-06-30
,,,,,,,823656,2014-06-30
,,,,,,,824000,2014-06-30
,,,,,,,824242,2014-06-30
,,,,,,,824550,2014-06-30
,,,,,,,824653,2014-06-30
,,,,,,,824671,2014-06-30
,,,,,,,824738,2014-06-30
,,,,,,,825146,2014-06-30
,,,,,,,825454,2014-06-30
,,,,,,,825548,2014-06-30
,,,,,,,825753,2014-06-30
,,,,,,,825847,2014-06-30
,,,,,,,825940,2014-06-30
,,,,,,,826255,2014-06-30
,,,,,,,826451,2014-06-30
,,,,,,,826648,2014-06-30
,,,,,,,826956,2014-06-30
,,,,,,,827355,2014-06-30
,,,,,,,827458,2014-06-30
0,0,0,0,0,0,0,827560,2014-06-30
,,,,,,,828110,2014-06-30
,,,,,,,828174,2014-06-30
,,,,,,,828473,2014-06-30
,,,,,,,828651,2014-06-30
,,,,,,,829032,2014-06-30
,,,,,,,829041,2014-06-30
,,,,,,,829050,2014-06-30
,,,,,,,829256,2014-06-30
,,,,,,,829452,2014-06-30
,,,,,,,830113,2014-06-30
,,,,,,,830252,2014-06-30
,,,,,,,830355,2014-06-30
,,,,,,,830542,2014-06-30
,,,,,,,830645,2014-06-30
,,,,,,,830748,2014-06-30
,,,,,,,831008,2014-06-30
,,,,,,,831044,2014-06-30
,,,,,,,831352,2014-06-30
,,,,,,,831549,2014-06-30
,,,,,,,831576,2014-06-30
,,,,,,,831642,2014-06-30
,,,,,,,831875,2014-06-30
,,,,,,,831941,2014-06-30
,,,,,,,832528,2014-06-30
,,,,,,,832546,2014-06-30
,,,,,,,833271,2014-06-30
,,,,,,,833404,2014-06-30
,,,,,,,833646,2014-06-30
,,,,,,,833749,2014-06-30
,,,,,,,833758,2014-06-30
,,,,,,,833851,2014-06-30
,,,,,,,834175,2014-06-30
,,,,,,,834755,2014-06-30
,,,,,,,835079,2014-06-30
,,,,,,,835257,2014-06-30
,,,,,,,835378,2014-06-30
,,,,,,,835444,2014-06-30
,,,,,,,835613,2014-06-30
,,,,,,,835659,2014-06-30
,,,,,,,835743,2014-06-30
,,,,,,,835770,2014-06-30
,,,,,,,835958,2014-06-30
,,,,,,,836544,2014-06-30
,,,,,,,836656,2014-06-30
,,,,,,,836843,2014-06-30
,,,,,,,836852,2014-06-30
,,,,,,,837000,2014-06-30
,,,,,,,837037,2014-06-30
,,,,,,,837046,2014-06-30
,,,,,,,837149,2014-06-30
,,,,,,,837158,2014-06-30
,,,,,,,837260,2014-06-30
,,,,,,,837354,2014-06-30
,,,,,,,837448,2014-06-30
,,,,,,,837541,2014-06-30
,,,,,,,837550,2014-06-30
,,,,,,,837608,2014-06-30
,,,,,,,837653,2014-06-30
,,,,,,,837840,2014-06-30
,,,,,,,837952,2014-06-30
,,,,,,,837970,2014-06-30
,,,,,,,838155,2014-06-30
0,0,0,0,0,0,0,838632,2014-06-30
,,,,,,,839068,2014-06-30
,,,,,,,839246,2014-06-30
,,,,,,,839255,2014-06-30
,,,,,,,839572,2014-06-30
,,,,,,,839817,2014-06-30
,,,,,,,839974,2014-06-30
,,,,,,,840019,2014-06-30
,,,,,,,840251,2014-06-30
,,,,,,,840354,2014-06-30
,,,,,,,840363,2014-06-30
,,,,,,,840578,2014-06-30
,,,,,,,840747,2014-06-30
,,,,,,,841436,2014-06-30
,,,,,,,841472,2014-06-30
,,,,,,,841539,2014-06-30
,,,,,,,841753,2014-06-30
,,,,,,,841838,2014-06-30
,,,,,,,842116,2014-06-30
,,,,,,,842376,2014-06-30
,,,,,,,842460,2014-06-30
,,,,,,,842853,2014-06-30
,,,,,,,843177,2014-06-30
,,,,,,,843476,2014-06-30
,,,,,,,843542,2014-06-30
,,,,,,,843953,2014-06-30
,,,,,,,844053,2014-06-30
,,,,,,,844138,2014-06-30
,,,,,,,844455,2014-06-30
,,,,,,,844567,2014-06-30
,,,,,,,845247,2014-06-30
,,,,,,,845443,2014-06-30
,,,,,,,845452,2014-06-30
,,,,,,,845573,2014-06-30
,,,,,,,846132,2014-06-30
,,,,,,,846356,2014-06-30
,,,,,,,846619,2014-06-30
,,,,,,,846945,2014-06-30
,,,,,,,847157,2014-06-30
,,,,,,,847540,2014-06-30
,,,,,,,847979,2014-06-30
,,,,,,,848248,2014-06-30
,,,,,,,848453,2014-06-30
,,,,,,,848752,2014-06-30
,,,,,,,849076,2014-06-30
,,,,,,,849348,2014-06-30
,,,,,,,849357,2014-06-30
,,,,,,,849432,2014-06-30
,,,,,,,849450,2014-06-30
,,,,,,,849647,2014-06-30
,,,,,,,849665,2014-06-30
,,,,,,,849777,2014-06-30
,,,,,,,850036,2014-06-30
,,,,,,,850054,2014-06-30
,,,,,,,850456,2014-06-30
,,,,,,,851060,2014-06-30
,,,,,,,851172,2014-06-30
,,,,,,,851239,2014-06-30
,,,,,,,851631,2014-06-30
335723000,45544000,40084000,48388000,239618000,10423000,54000,852218,2014-06-30
,,,,,,,852254,2014-06-30
,,,,,,,852263,2014-06-30
0,0,0,0,0,0,0,852320,2014-06-30
,,,,,,,852357,2014-06-30
,,,,,,,852544,2014-06-30
,,,,,,,852704,2014-06-30
,,,,,,,852713,2014-06-30
,,,,,,,852870,2014-06-30
,,,,,,,852973,2014-06-30
,,,,,,,853112,2014-06-30
,,,,,,,853251,2014-06-30
,,,,,,,853671,2014-06-30
,,,,,,,853747,2014-06-30
,,,,,,,853804,2014-06-30
,,,,,,,853934,2014-06-30
,,,,,,,853952,2014-06-30
,,,,,,,853970,2014-06-30
,,,,,,,854052,2014-06-30
,,,,,,,854173,2014-06-30
,,,,,,,854258,2014-06-30
,,,,,,,854351,2014-06-30
,,,,,,,854454,2014-06-30
,,,,,,,854548,2014-06-30
,,,,,,,854753,2014-06-30
,,,,,,,854847,2014-06-30
,,,,,,,855143,2014-06-30
,,,,,,,855264,2014-06-30
,,,,,,,855303,2014-06-30
,,,,,,,855563,2014-06-30
,,,,,,,855648,2014-06-30
,,,,,,,855741,2014-06-30
,,,,,,,855844,2014-06-30
,,,,,,,855956,2014-06-30
,,,,,,,856159,2014-06-30
,,,,,,,856243,2014-06-30
,,,,,,,856346,2014-06-30
,,,,,,,856458,2014-06-30
,,,,,,,856542,2014-06-30
,,,,,,,856748,2014-06-30
,,,,,,,856869,2014-06-30
,,,,,,,856944,2014-06-30
,,,,,,,857147,2014-06-30
,,,,,,,857259,2014-06-30
,,,,,,,857455,2014-06-30
,,,,,,,857576,2014-06-30
,,,,,,,857745,2014-06-30
,,,,,,,857811,2014-06-30
,,,,,,,857875,2014-06-30
,,,,,,,857941,2014-06-30
,,,,,,,858153,2014-06-30
,,,,,,,858443,2014-06-30
,,,,,,,858452,2014-06-30
,,,,,,,858528,2014-06-30
,,,,,,,858818,2014-06-30
,,,,,,,858854,2014-06-30
,,,,,,,859002,2014-06-30
,,,,,,,859141,2014-06-30
,,,,,,,859552,2014-06-30
,,,,,,,859655,2014-06-30
,,,,,,,859712,2014-06-30
,,,,,,,860053,2014-06-30
,,,,,,,860147,2014-06-30
,,,,,,,860231,2014-06-30
,,,,,,,860259,2014-06-30
,,,,,,,860334,2014-06-30
,,,,,,,860352,2014-06-30
,,,,,,,861153,2014-06-30
,,,,,,,861304,2014-06-30
,,,,,,,861658,2014-06-30
,,,,,,,861742,2014-06-30
,,,,,,,861854,2014-06-30
,,,,,,,862057,2014-06-30
,,,,,,,862141,2014-06-30
,,,,,,,862824,2014-06-30
,,,,,,,862945,2014-06-30
,,,,,,,863362,2014-06-30
,,,,,,,863607,2014-06-30
,,,,,,,863652,2014-06-30
,,,,,,,863746,2014-06-30
,,,,,,,864248,2014-06-30
,,,,,,,864341,2014-06-30
,,,,,,,864378,2014-06-30
,,,,,,,864471,2014-06-30
,,,,,,,864846,2014-06-30
,,,,,,,864855,2014-06-30
,,,,,,,865142,2014-06-30
,,,,,,,865151,2014-06-30
,,,,,,,865450,2014-06-30
,,,,,,,865544,2014-06-30
,,,,,,,865674,2014-06-30
,,,,,,,865759,2014-06-30
,,,,,,,865852,2014-06-30
,,,,,,,866000,2014-06-30
,,,,,,,866055,2014-06-30
,,,,,,,866121,2014-06-30
,,,,,,,866251,2014-06-30
,,,,,,,866859,2014-06-30
,,,,,,,867070,2014-06-30
,,,,,,,867258,2014-06-30
0,0,0,0,0,0,0,867632,2014-06-30
,,,,,,,867650,2014-06-30
,,,,,,,867856,2014-06-30
,,,,,,,868059,2014-06-30
,,,,,,,868442,2014-06-30
,,,,,,,868572,2014-06-30
,,,,,,,868844,2014-06-30
,,,,,,,868956,2014-06-30
,,,,,,,869346,2014-06-30
,,,,,,,869524,2014-06-30
,,,,,,,869551,2014-06-30
,,,,,,,869663,2014-06-30
,,,,,,,869953,2014-06-30
,,,,,,,869971,2014-06-30
,,,,,,,870539,2014-06-30
,,,,,,,870650,2014-06-30
,,,,,,,870856,2014-06-30
,,,,,,,870913,2014-06-30
,,,,,,,871358,2014-06-30
,,,,,,,871648,2014-06-30
,,,,,,,871769,2014-06-30
,,,,,,,871956,2014-06-30
,,,,,,,872047,2014-06-30
,,,,,,,872579,2014-06-30
,,,,,,,872953,2014-06-30
,,,,,,,873259,2014-06-30
,,,,,,,873679,2014-06-30
,,,,,,,873950,2014-06-30
,,,,,,,874050,2014-06-30
,,,,,,,874452,2014-06-30
,,,,,,,874845,2014-06-30
,,,,,,,875048,2014-06-30
,,,,,,,875057,2014-06-30
,,,,,,,875132,2014-06-30
,,,,,,,875655,2014-06-30
,,,,,,,875758,2014-06-30
,,,,,,,875879,2014-06-30
,,,,,,,875909,2014-06-30
,,,,,,,875936,2014-06-30
,,,,,,,876157,2014-06-30
,,,,,,,876634,2014-06-30
,,,,,,,876700,2014-06-30
,,,,,,,877015,2014-06-30
,,,,,,,877154,2014-06-30
,,,,,,,877350,2014-06-30
,,,,,,,877369,2014-06-30
,,,,,,,877752,2014-06-30
,,,,,,,877958,2014-06-30
,,,,,,,878898,2014-06-30
,,,,,,,879000,2014-06-30
,,,,,,,879336,2014-06-30
,,,,,,,879439,2014-06-30
,,,,,,,879457,2014-06-30
,,,,,,,879550,2014-06-30
,,,,,,,879644,2014-06-30
,,,,,,,879747,2014-06-30
,,,,,,,880332,2014-06-30
,,,,,,,880556,2014-06-30
,,,,,,,880855,2014-06-30
,,,,,,,881012,2014-06-30
,,,,,,,881441,2014-06-30
,,,,,,,881478,2014-06-30
,,,,,,,881544,2014-06-30
,,,,,,,881656,2014-06-30
,,,,,,,881852,2014-06-30
,,,,,,,881900,2014-06-30
,,,,,,,882130,2014-06-30
,,,,,,,882242,2014-06-30
,,,,,,,882541,2014-06-30
,,,,,,,882701,2014-06-30
,,,,,,,882952,2014-06-30
,,,,,,,883137,2014-06-30
,,,,,,,883351,2014-06-30
,,,,,,,883753,2014-06-30
,,,,,,,883874,2014-06-30
,,,,,,,883959,2014-06-30
,,,,,,,884303,2014-06-30
,,,,,,,884358,2014-06-30
,,,,,,,884376,2014-06-30
,,,,,,,884442,2014-06-30
,,,,,,,884648,2014-06-30
,,,,,,,884657,2014-06-30
,,,,,,,885225,2014-06-30
,,,,,,,885252,2014-06-30
,,,,,,,885430,2014-06-30
,,,,,,,885579,2014-06-30
,,,,,,,885869,2014-06-30
,,,,,,,886044,2014-06-30
,,,,,,,886204,2014-06-30
,,,,,,,886624,2014-06-30
,,,,,,,887340,2014-06-30
,,,,,,,887555,2014-06-30
,,,,,,,887827,2014-06-30
,,,,,,,887854,2014-06-30
,,,,,,,888002,2014-06-30
,,,,,,,888141,2014-06-30
,,,,,,,888271,2014-06-30
,,,,,,,888552,2014-06-30
,,,,,,,888833,2014-06-30
,,,,,,,889652,2014-06-30
,,,,,,,890050,2014-06-30
,,,,,,,890078,2014-06-30
,,,,,,,890603,2014-06-30
,,,,,,,890649,2014-06-30
,,,,,,,890742,2014-06-30
,,,,,,,890957,2014-06-30
,,,,,,,891226,2014-06-30
,,,,,,,891253,2014-06-30
,,,,,,,891673,2014-06-30
,,,,,,,892205,2014-06-30
,,,,,,,892223,2014-06-30
,,,,,,,892250,2014-06-30
,,,,,,,893248,2014-06-30
,,,,,,,893538,2014-06-30
,,,,,,,893640,2014-06-30
,,,,,,,893855,2014-06-30
,,,,,,,894151,2014-06-30
,,,,,,,894245,2014-06-30
,,,,,,,894272,2014-06-30
,,,,,,,894348,2014-06-30
,,,,,,,894544,2014-06-30
,,,,,,,894553,2014-06-30
,,,,,,,894834,2014-06-30
,,,,,,,894946,2014-06-30
,,,,,,,895055,2014-06-30
,,,,,,,895448,2014-06-30
,,,,,,,895475,2014-06-30
,,,,,,,895710,2014-06-30
,,,,,,,896155,2014-06-30
,,,,,,,896427,2014-06-30
,,,,,,,896856,2014-06-30
,,,,,,,897170,2014-06-30
,,,,,,,897237,2014-06-30
,,,,,,,897330,2014-06-30
,,,,,,,897451,2014-06-30
,,,,,,,897648,2014-06-30
,,,,,,,897853,2014-06-30
,,,,,,,898140,2014-06-30
,,,,,,,898458,2014-06-30
,,,,,,,898533,2014-06-30
,,,,,,,898579,2014-06-30
,,,,,,,898627,2014-06-30
,,,,,,,898850,2014-06-30
,,,,,,,899008,2014-06-30
,,,,,,,899156,2014-06-30
,,,,,,,899343,2014-06-30
,,,,,,,899370,2014-06-30
,,,,,,,899428,2014-06-30
,,,,,,,899642,2014-06-30
,,,,,,,899651,2014-06-30
,,,,,,,899736,2014-06-30
,,,,,,,899754,2014-06-30
,,,,,,,900034,2014-06-30
,,,,,,,900146,2014-06-30
,,,,,,,900258,2014-06-30
,,,,,,,900306,2014-06-30
,,,,,,,900379,2014-06-30
,,,,,,,900454,2014-06-30
,,,,,,,900502,2014-06-30
,,,,,,,900678,2014-06-30
,,,,,,,901134,2014-06-30
,,,,,,,901358,2014-06-30
,,,,,,,901451,2014-06-30
,,,,,,,901741,2014-06-30
,,,,,,,901938,2014-06-30
,,,,,,,901974,2014-06-30
,,,,,,,902645,2014-06-30
,,,,,,,902672,2014-06-30
,,,,,,,903240,2014-06-30
,,,,,,,903455,2014-06-30
,,,,,,,903558,2014-06-30
,,,,,,,903754,2014-06-30
,,,,,,,903950,2014-06-30
,,,,,,,904171,2014-06-30
,,,,,,,904201,2014-06-30
,,,,,,,904359,2014-06-30
,,,,,,,904845,2014-06-30
,,,,,,,905356,2014-06-30
,,,,,,,905673,2014-06-30
,,,,,,,906175,2014-06-30
,,,,,,,906241,2014-06-30
,,,,,,,906410,2014-06-30
,,,,,,,906559,2014-06-30
,,,,,,,906652,2014-06-30
,,,,,,,907257,2014-06-30
,,,,,,,907444,2014-06-30
,,,,,,,907547,2014-06-30
,,,,,,,908450,2014-06-30
,,,,,,,908553,2014-06-30
,,,,,,,908861,2014-06-30
,,,,,,,909055,2014-06-30
,,,,,,,909541,2014-06-30
,,,,,,,909756,2014-06-30
,,,,,,,910079,2014-06-30
,,,,,,,910118,2014-06-30
,,,,,,,910239,2014-06-30
,,,,,,,910314,2014-06-30
,,,,,,,910873,2014-06-30
,,,,,,,911160,2014-06-30
,,,,,,,911339,2014-06-30
,,,,,,,911759,2014-06-30
,,,,,,,911825,2014-06-30
,,,,,,,911973,2014-06-30
,,,,,,,912550,2014-06-30
,,,,,,,912578,2014-06-30
,,,,,,,912756,2014-06-30
,,,,,,,912943,2014-06-30
,,,,,,,913146,2014-06-30
,,,,,,,913267,2014-06-30
,,,,,,,913436,2014-06-30
,,,,,,,913641,2014-06-30
,,,,,,,913753,2014-06-30
,,,,,,,913838,2014-06-30
,,,,,,,913856,2014-06-30
,,,,,,,914330,2014-06-30
,,,,,,,914349,2014-06-30
,,,,,,,914545,2014-06-30
,,,,,,,914648,2014-06-30
,,,,,,,914853,2014-06-30
,,,,,,,915056,2014-06-30
,,,,,,,915065,2014-06-30
,,,,,,,915252,2014-06-30
,,,,,,,915645,2014-06-30
,,,,,,,915878,2014-06-30
,,,,,,,915935,2014-06-30
,,,,,,,916147,2014-06-30
,,,,,,,916259,2014-06-30
,,,,,,,916343,2014-06-30
,,,,,,,916745,2014-06-30
,,,,,,,916857,2014-06-30
,,,,,,,917032,2014-06-30
,,,,,,,917050,2014-06-30
,,,,,,,917331,2014-06-30
,,,,,,,917500,2014-06-30
,,,,,,,917555,2014-06-30
,,,,,,,917630,2014-06-30
,,,,,,,917742,2014-06-30
,,,,,,,917854,2014-06-30
,,,,,,,918132,2014-06-30
,,,,,,,918150,2014-06-30
,,,,,,,918356,2014-06-30
,,,,,,,918459,2014-06-30
,,,,,,,918477,2014-06-30
,,,,,,,918655,2014-06-30
,,,,,,,918776,2014-06-30
,,,,,,,918879,2014-06-30
769615,295878,0,749812,473737,0,0,918918,2014-06-30
,,,,,,,918954,2014-06-30
,,,,,,,919344,2014-06-30
,,,,,,,919456,2014-06-30
,,,,,,,919568,2014-06-30
,,,,,,,919755,2014-06-30
,,,,,,,919773,2014-06-30
,,,,,,,920210,2014-06-30
,,,,,,,920359,2014-06-30
,,,,,,,920733,2014-06-30
,,,,,,,920854,2014-06-30
,,,,,,,920975,2014-06-30
,,,,,,,921039,2014-06-30
,,,,,,,921178,2014-06-30
,,,,,,,921655,2014-06-30
,,,,,,,921879,2014-06-30
,,,,,,,921936,2014-06-30
,,,,,,,922157,2014-06-30
,,,,,,,922344,2014-06-30
,,,,,,,922559,2014-06-30
,,,,,,,922924,2014-06-30
,,,,,,,923257,2014-06-30
,,,,,,,923350,2014-06-30
,,,,,,,923707,2014-06-30
,,,,,,,923752,2014-06-30
,,,,,,,923855,2014-06-30
,,,,,,,923949,2014-06-30
,,,,,,,924058,2014-06-30
,,,,,,,924236,2014-06-30
,,,,,,,924254,2014-06-30
,,,,,,,924348,2014-06-30
,,,,,,,924357,2014-06-30
,,,,,,,924405,2014-06-30
,,,,,,,924553,2014-06-30
,,,,,,,924656,2014-06-30
,,,,,,,924759,2014-06-30
,,,,,,,924843,2014-06-30
,,,,,,,924937,2014-06-30
,,,,,,,925037,2014-06-30
,,,,,,,925055,2014-06-30
,,,,,,,925354,2014-06-30
1428393,0,0,1428393,1428393,0,0,925411,2014-06-30
,,,,,,,925653,2014-06-30
,,,,,,,925710,2014-06-30
,,,,,,,925859,2014-06-30
,,,,,,,926155,2014-06-30
,,,,,,,926342,2014-06-30
,,,,,,,926360,2014-06-30
,,,,,,,926632,2014-06-30
,,,,,,,926650,2014-06-30
,,,,,,,926959,2014-06-30
,,,,,,,926977,2014-06-30
,,,,,,,927077,2014-06-30
,,,,,,,927134,2014-06-30
,,,,,,,927479,2014-06-30
,,,,,,,928056,2014-06-30
,,,,,,,928421,2014-06-30
,,,,,,,928618,2014-06-30
,,,,,,,929174,2014-06-30
,,,,,,,929352,2014-06-30
,,,,,,,929802,2014-06-30
,,,,,,,929932,2014-06-30
,,,,,,,929978,2014-06-30
,,,,,,,930358,2014-06-30
,,,,,,,930442,2014-06-30
,,,,,,,930853,2014-06-30
,,,,,,,930871,2014-06-30
,,,,,,,930965,2014-06-30
,,,,,,,931038,2014-06-30
,,,,,,,931047,2014-06-30
,,,,,,,931159,2014-06-30
,,,,,,,931207,2014-06-30
,,,,,,,931270,2014-06-30
,,,,,,,931355,2014-06-30
,,,,,,,931458,2014-06-30
,,,,,,,931944,2014-06-30
,,,,,,,932277,2014-06-30
,,,,,,,932633,2014-06-30
,,,,,,,932642,2014-06-30
,,,,,,,932745,2014-06-30
,,,,,,,932978,2014-06-30
,,,,,,,933023,2014-06-30
,,,,,,,933041,2014-06-30
,,,,,,,933256,2014-06-30
,,,,,,,933340,2014-06-30
,,,,,,,933377,2014-06-30
,,,,,,,933621,2014-06-30
,,,,,,,933863,2014-06-30
,,,,,,,933957,2014-06-30
,,,,,,,933966,2014-06-30
,,,,,,,933975,2014-06-30
,,,,,,,934271,2014-06-30
,,,,,,,934329,2014-06-30
,,,,,,,934646,2014-06-30
,,,,,,,934673,2014-06-30
,,,,,,,934954,2014-06-30
,,,,,,,935111,2014-06-30
,,,,,,,935250,2014-06-30
,,,,,,,935308,2014-06-30
,,,,,,,935559,2014-06-30
,,,,,,,935577,2014-06-30
,,,,,,,935719,2014-06-30
,,,,,,,936136,2014-06-30
,,,,,,,936426,2014-06-30
,,,,,,,936462,2014-06-30
,,,,,,,936583,2014-06-30
,,,,,,,936640,2014-06-30
,,,,,,,936837,2014-06-30
,,,,,,,936855,2014-06-30
,,,,,,,937339,2014-06-30
,,,,,,,937553,2014-06-30
,,,,,,,937740,2014-06-30
,,,,,,,937759,2014-06-30
,,,,,,,937834,2014-06-30
,,,,,,,937843,2014-06-30
,,,,,,,938354,2014-06-30
,,,,,,,938550,2014-06-30
,,,,,,,938859,2014-06-30
,,,,,,,939070,2014-06-30
,,,,,,,939249,2014-06-30
,,,,,,,939351,2014-06-30
,,,,,,,940021,2014-06-30
263000,0,59000,56000,204000,0,0,940311,2014-06-30
,,,,,,,940674,2014-06-30
,,,,,,,940731,2014-06-30
,,,,,,,940852,2014-06-30
,,,,,,,941176,2014-06-30
,,,,,,,941233,2014-06-30
,,,,,,,941541,2014-06-30
