"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB565	RCFDB566	RCFDB567	RCFDB568	RCFDB569	RCFDB570	RCFDB571	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB565	RCONB566	RCONB567	RCONB568	RCONB569	RCONB570	RCONB571	TEXT4087	
597555																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	17428	5	0	0	0	0	0	0	true	0	0		
597658																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	false	0	0		
597751																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1988	2	0	0	0	0	0	0	false	0	0		
598002																								0	3084	0	0	0	167	true	0	0	3084	0	0	0	0	0	0	784	0	0	0	0	0	0	167	true	0	0		
598048																								409	0	1054	4750	0	4750	true	0	0	0	409	0	0	239	0	815	1633	1	0	0	0	0	0	0	true	0	0		
598132																								0	0	84	0	0	0	false	0	0	0	0	0	0	84	0	0	325	0	0	0	0	0	0	0	false	0	0		
598534																								209	0	2196	24000	0	26462	true	0	0	0	0	0	0	2196	0	0	1610	1	0	209	0	0	0	1662	true	0	800		
598543																								0	0	0	0	0	42	true	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	false	0	42		
598646																								0	0	0	0	0	44	false	0	0	0	0	0	0	0	0	0	1910	6	0	0	0	0	0	0	false	0	44		
598954																								0	0	0	20000	0	38530	false	0	0	0	0	0	0	0	0	0	4637	3	0	0	13000	5000	0	0	false	0	530		
599643																								0	200	0	1000	0	7000	false	0	0	200	0	0	0	0	0	0	0	0	0	0	3000	3000	0	0	false	0	0		
599755																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1322	0	0	0	0	0	0	0	false	0	0		
599764																								4793	0	359	0	0	1316	true	0	0	0	4793	232	0	0	0	127	2863	1	0	0	0	1316	0	0	true	0	0		
599951																								3652	0	2945	0	0	52361	true	0	0	0	2764	0	74	1087	0	1784	0	0	0	888	0	0	627	359	true	0	51375		
600129																								392	0	0	0	0	1320	false	0	0	0	392	0	0	0	0	0	5188	2	0	0	0	1320	0	0	false	0	0		
600419																								620	0	761	14508	453	59958	true	0	0	0	167	0	0	147	0	614	4328	1	453	0	6300	39150	0	0	true	0	0		
600651																								0	0	197	0	0	0	true	0	0	0	0	0	0	0	0	197	334	0	0	0	0	0	0	0	true	0	0		
601032																								0	0	23	0	0	0	false	0	0	0	0	0	0	23	0	0	197	1	0	0	0	0	0	0	false	0	0		
601041																								0	0	95	0	0	0	false	0	0	0	0	0	0	95	0	0	662	1	0	0	0	0	0	0	false	0	0		
601050																								206	0	1779	100000	0	400674	true	0	0	0	206	0	0	1411	0	368	344116	7	0	0	248000	17000	22054	1124	true	2164865	12496		
601153																								0	0	43	0	0	0	false	0	0	0	0	0	0	43	0	0	410	0	0	0	0	0	0	0	false	0	0		
601416																								282	0	33	5000	100	21000	true	0	0	0	182	0	0	0	0	33	556	0	100	0	8000	8000	0	0	true	0	0		
601434																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	421	0	0	0	0	0	0	0	true	0	0		
601443																								0	0	297	3000	0	3000	true	0	0	0	0	116	0	181	0	0	5725	2	0	0	0	0	0	0	true	0	0		
601564																								0	1	27	0	0	1300	false	0	0	1	0	0	0	27	0	0	200	1	0	0	1300	0	0	0	false	0	0		
601658																								0	0	10	0	0	0	false	0	0	0	0	0	0	10	0	0	58	0	0	0	0	0	0	0	false	0	0		
601733																								0	0	410	0	0	0	true	365	0	0	0	15	0	0	0	30	0	0	0	0	0	0	0	0	false	0	0		
602048																								0	0	1396	0	0	1775	true	0	0	0	0	0	0	498	0	898	4640	3	0	0	0	1108	0	0	true	0	667		
602150																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	false	0	0		
602235																								0	0	456	0	0	23200	true	0	0	0	0	0	0	164	0	292	1221	2	0	0	0	23100	0	0	true	0	100		
602356																								1013	0	466	1230	1013	2004	true	0	0	0	0	421	0	45	0	0	85	0	2372	0	101	673	0	0	true	0	0		
602543																								560	0	0	0	0	0	false	0	0	0	560	0	0	0	0	0	4100	9	0	0	0	0	0	0	true	0	0		
602842																								0	0	0	0	0	5	false	0	0	0	0	0	0	0	0	0	219	1	0	0	0	0	0	0	false	0	5		
602851																								0	1461	467	10000	0	23800	true	0	0	1461	0	0	0	0	0	467	33645	6	0	0	10000	3800	0	0	true	0	0		
603232																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	false	0	0		
603540																								0	0	0	277	0	277	true	0	0	0	0	0	0	0	0	0	938	1	0	0	0	0	0	0	false	0	0		
603559																								0	0	0	50	0	1853	false	0	0	0	0	0	0	0	0	0	337	1	0	0	41	1762	0	0	true	0	0		
603755																								0	0	0	1000	0	1500	true	0	0	0	0	0	0	0	0	0	678	0	0	0	500	0	0	0	false	0	0		
603951																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	3369	1	0	0	0	0	0	0	true	0	0		
604024																								67	0	0	0	67	5382	true	0	0	0	0	0	0	0	0	0	2064	1	67	0	1085	4297	0	0	true	0	0		
604033																								0	0	45	0	0	0	false	0	0	0	0	0	0	45	0	0	272	1	0	0	0	0	0	0	false	0	0		
604378																								1448	0	637	0	647	635020	true	0	0	0	801	0	0	202	0	435	4211	1	666	0	135000	500020	0	0	true	0	0		
604453																								0	0	915	0	0	0	false	0	0	0	0	0	0	9	549	357	1729	5	0	0	0	0	0	0	false	0	0		
604547																								0	0	0	500	0	1000	false	0	0	0	0	0	0	0	0	0	628	0	0	0	500	0	0	0	true	0	0		
604556																								0	0	140	0	0	9000	true	0	0	0	0	140	0	0	0	0	34	0	0	0	2500	6500	0	0	false	0	0		
604640																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	false	0	0		
604734																								0	0	360	0	0	0	true	0	0	0	0	0	0	0	0	360	1162	1	0	0	0	0	0	0	true	0	0		
605058																								0	0	50	600	0	2750	false	0	0	0	0	0	0	50	0	0	1008	1	0	0	550	1600	0	0	false	0	0		
605133																								0	0	15	0	0	0	true	0	0	0	0	0	0	15	0	0	5144	3	0	0	0	0	0	0	false	0	0		
605610																								211	0	0	13500	211	25500	true	0	0	0	0	0	0	0	0	0	0	0	211	0	8000	4000	0	0	false	0	0		
605638																								0	0	138	0	0	14000	true	0	0	0	0	0	0	74	0	64	810	1	0	0	0	14000	0	0	false	0	0		
605656																								0	0	496	3900	0	22926	true	0	0	0	0	0	0	36	0	460	234	0	0	0	0	19026	0	0	false	0	0		
605852																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	false	0	0		
606046																								56685	0	13702	0	29692	142615	true	0	0	0	26993	2241	119	6659	0	4683	182188	17	29692	0	5000	133820	200	3595	true	0	0		
606073																								0	0	0	0	0	5000	false	0	0	0	0	0	0	0	0	0	515	0	0	0	1000	4000	0	0	false	0	0		
606130																								0	0	108	1350	0	2300	true	0	0	0	0	0	0	0	0	108	976	4	0	0	250	700	0	0	false	0	0		
606309																								5158	0	150	90150	0	377671	true	0	0	0	5158	0	0	150	0	0	815	0	0	0	87047	187881	0	12593	true	0	0		
606653																								0	0	196	18150	0	18150	true	0	0	0	0	0	0	0	0	196	8367	4	0	0	0	0	0	0	false	0	0		
607146																								0	0	147	3750	0	5450	false	0	0	0	0	0	0	147	0	0	97	0	0	0	1500	200	0	0	false	0	0		
607333																								0	0	0	0	0	10600	true	0	0	0	0	0	0	0	0	0	2165	2	0	0	4000	6600	0	0	true	0	0		
607511																								0	0	0	2000	0	10146	true	0	0	0	0	0	0	0	0	0	1473	1	0	0	1100	7046	0	0	false	0	0		
607931																								986	0	368	0	0	0	true	0	0	0	986	0	0	368	0	0	6315	3	0	0	0	0	0	0	false	0	0		
607959																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	false	0	0		
608358																								0	0	147	0	0	0	false	0	0	0	0	0	0	147	0	0	550	1	0	0	0	0	0	0	false	0	0		
608367																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	false	0	0		
608451																								0	0	218	0	0	0	false	0	0	0	0	79	0	101	0	38	186	0	0	0	0	0	0	0	false	0	0		
608844																								619	0	0	0	0	0	false	0	0	0	619	0	0	0	0	0	7645	4	0	0	0	0	0	0	false	0	0		
608938																								614	0	170	1500	0	2500	true	0	0	0	614	0	0	170	0	0	0	0	0	0	1000	0	0	0	false	0	0		
609010																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	false	0	0		
609373																								17	0	0	5000	17	15723	true	0	0	0	0	0	0	0	0	0	3180	4	36	0	2007	8716	0	0	false	0	0		
609467																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	false	0	0		
609609																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	3736	2	0	0	0	0	0	0	false	0	0		
609618																								0	23	0	0	0	0	false	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
609645																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	590	2	0	0	0	0	0	0	false	0	0		
609832																								773	0	27	0	0	5000	false	0	0	0	773	0	0	27	0	0	1564	0	0	0	1000	4000	0	0	true	0	0		
610052																								0	0	0	148	0	1484	false	0	0	0	0	0	0	0	0	0	787	2	0	0	287	1049	0	0	false	0	0		
610128																								5428	0	738	0	0	0	false	0	0	0	5428	0	0	161	577	0	2468	2	0	0	0	0	0	0	true	0	0		
610155																								0	0	112	0	0	1194	true	0	0	0	0	0	0	0	0	112	1376	2	0	0	974	220	0	0	false	0	0		
610164																								720	0	82	0	0	2541	false	0	0	0	720	0	0	43	0	39	2490	1	0	0	508	2033	0	0	false	0	0		
610539																								0	0	0	0	0	3419	false	0	0	0	0	0	0	0	0	0	1207	3	0	0	0	3419	0	0	false	0	0		
610557																								0	59	0	500	0	500	true	0	0	59	0	0	0	0	0	0	1611	1	0	0	0	0	0	0	false	0	0		
610623																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	5395	2	0	0	0	0	0	0	true	0	0		
610847																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	604	0	0	0	0	0	0	0	false	0	0		
610913																								0	0	0	5	0	1384	true	0	0	0	0	0	0	0	0	0	11	0	0	0	0	1263	20	0	false	0	96		
611031																								202	113	478	3000	0	8000	true	0	0	113	202	0	0	0	0	478	2432	2	0	0	0	5000	0	0	false	0	0		
611246																								0	0	23	0	0	0	false	0	0	0	0	0	0	23	0	0	519	1	0	0	0	0	0	0	false	0	0		
611451																								338	0	34	1274	338	7159	true	0	0	0	0	0	0	34	0	0	596	0	356	0	1465	4420	0	0	true	0	0		
611639																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1200	1	0	0	0	0	0	0	true	0	0		
612159																								163	0	0	0	0	0	false	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
612346																								0	0	67	500	0	8750	true	0	0	0	0	0	0	0	0	67	872	1	0	0	750	7500	0	0	true	0	0		
612364																								0	0	0	0	0	12406	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	12406		
612551																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1118	1	0	0	0	0	0	0	false	0	0		
612618	156463	0	4444	5363	146502	3410161	true	0	0	0	9961	90336	3	146502	0	1423	715288	1841654	416276	true	340667	430157	0						3410161						228	0	4041	0	175													
613008																								3135	1708	0	126500	3135	336733	true	0	1708	0	0	0	0	0	0	0	30996	6	3135	0	25000	180136	0	0	true	0	5097		
613156																								0	0	0	0	0	1500	true	0	0	0	0	0	0	0	0	0	507	0	0	0	0	1500	0	0	false	0	0		
613213																								645	0	66	0	645	102677	true	0	0	0	0	0	0	12	54	0	19891	3	645	0	40000	62000	0	0	true	0	677		
613222																								123	0	31	0	123	2361	true	0	0	0	0	0	0	31	0	0	1677	1	123	0	0	2000	0	0	true	0	361		
613231																								0	0	104	0	0	0	false	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	false	0	0		
613307																								10999	2999	162	250117	0	1159765	true	20	0	2999	10889	0	0	142	0	0	1191	0	0	110	303653	495709	0	110000	true	0	286		
613334																								0	279	415	0	0	0	false	0	0	279	0	95	0	10	0	310	368	0	0	0	0	0	0	0	false	0	0		
613343																								1128	1258	43	0	0	0	false	0	0	1258	1128	0	0	0	0	43	262	0	0	0	0	0	0	0	false	0	0		
613400																								62	0	412	29500	62	183639	true	412	0	0	0	0	0	0	0	0	9756	5	62	0	24446	121262	0	8431	true	0	0		
613464																								0	0	220	0	0	0	false	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	false	0	0		
613558																								0	1577	1943	40000	0	60000	true	0	0	1577	0	224	0	123	0	1596	7008	2	0	0	0	20000	0	0	true	0	0		
613754																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	false	0	0		
613839																								0	0	1843	0	0	10516	true	0	0	0	0	0	0	303	0	1540	523	0	0	0	7516	3000	0	0	false	0	0		
613950																								0	0	331	0	0	0	true	0	0	0	0	11	0	320	0	0	1900	0	0	0	0	0	0	0	false	0	0		
614256																								0	0	36	0	0	10522	false	0	0	0	0	0	0	0	0	36	448	1	0	0	1008	9514	0	0	false	0	0		
614313																								854	1532	265	8500	178	37500	true	0	0	1532	676	0	0	107	0	158	6676	3	178	0	0	29000	0	0	false	0	0		
614340																								1943	0	250	3000	643	12000	false	0	0	0	1300	0	0	95	0	155	1027	0	643	0	3000	6000	0	0	true	0	0		
614368																								0	0	102	0	0	0	false	0	0	0	0	0	0	102	0	0	3	0	0	0	0	0	0	0	false	0	0		
614751																								0	0	0	0	0	1700	true	0	0	0	0	0	0	0	0	0	90	0	0	0	0	1700	0	0	true	0	0		
614948																								0	0	0	1580	0	2080	false	0	0	0	0	0	0	0	0	0	253	0	0	0	0	500	0	0	false	0	0		
615217																								0	0	0	10000	0	19437	true	0	0	0	0	0	0	0	0	0	498	0	0	0	0	9000	0	0	false	0	437		
615253																								0	0	18	0	0	0	true	0	0	0	0	0	0	18	0	0	2674	3	0	0	0	0	0	0	false	29	0		
615329																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	5663	5	0	0	0	0	0	0	true	0	0		
615459																								0	0	549	850	0	5850	true	0	0	0	0	0	0	549	0	0	6443	5	0	0	0	5000	0	0	false	0	0		
615851																								0	116	0	0	0	800	true	0	116	0	0	0	0	0	0	0	14	0	0	0	0	800	0	0	false	0	0		
615954																								0	0	0	2398	0	28971	false	0	0	0	0	0	0	0	0	0	1064	1	0	0	6312	20261	0	0	false	0	0		
616036																								0	0	0	0	0	471	true	0	0	0	0	0	0	0	0	0	3114	2	0	0	0	0	0	0	true	0	471		
616148																								0	0	149	0	0	10867	true	0	0	0	0	0	94	55	0	0	5790	3	0	0	1000	9867	0	0	true	0	0		
616410																								159	0	0	7680	159	46024	true	0	0	0	0	0	0	0	0	0	13849	18	159	0	4000	34344	0	0	true	0	0		
616540																								109	0	20	28	0	2632	true	0	0	0	109	0	0	6	0	14	154	0	0	0	64	2540	0	0	false	0	0		
616755																								0	0	1080	703	0	2555	true	0	0	0	0	0	0	0	0	1080	70	0	0	0	0	1852	0	0	false	0	0		
616849																								0	0	0	200	0	3667	false	0	0	0	0	0	0	0	0	0	399	1	0	0	100	3367	0	0	false	0	0		
617024																								342	0	1550	15000	262	68000	true	0	0	0	80	0	0	429	0	1121	12655	3	288	0	25000	28000	0	0	true	0	0		
617051																								0	0	0	4500	0	4500	false	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	true	0	0		
617145																								0	0	57	0	0	7396	true	0	0	0	0	0	0	57	0	0	1052	0	0	0	0	7396	0	0	false	0	0		
617275																								0	0	3246	0	0	0	false	0	0	0	0	2596	0	0	0	650	149	0	0	0	0	0	0	0	false	0	0		
617341																								3	0	151	0	0	0	false	0	0	0	3	0	151	0	0	0	207	0	0	0	0	0	0	0	false	0	0		
617538																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	208	1	0	0	0	0	0	0	false	0	0		
617743																								20	404	0	0	0	0	true	0	0	404	20	0	0	0	0	0	901	1	0	0	0	0	0	0	true	0	0		
618405																								659	0	0	65500	596	294929	true	0	0	0	63	0	0	0	0	0	845	0	596	0	75000	151269	0	3160	true	0	0		
618544																								50	0	75	0	50	3000	false	0	0	0	0	0	0	75	0	0	993	0	50	0	3000	0	0	0	false	0	0		
618647																								0	0	0	0	0	600	true	0	0	0	0	0	0	0	0	0	8	0	0	0	300	300	0	0	false	0	0		
618656																								0	0	1	0	0	0	true	0	0	0	0	1	0	0	0	0	2495	1	0	0	0	0	0	0	true	0	0		
618740																								441	0	19	0	441	59	true	0	0	0	0	0	0	0	0	19	3418	1	441	0	0	34	0	0	false	0	25		
618807																								9896	0	0	25543	9896	170547	true	0	0	0	0	0	0	0	0	0	110	0	11615	0	55000	90000	0	0	true	0	4		
619327																								0	0	1034	0	0	0	true	0	0	0	0	0	0	0	0	1034	3601	2	0	0	0	0	0	0	false	0	0		
619457																								0	0	45	2000	0	2400	false	0	0	0	0	0	0	15	0	30	1352	3	0	0	400	0	0	0	false	0	0		
619701																								6	0	0	26276	6	82276	true	0	0	0	0	0	0	0	0	0	2448	0	6	0	22000	34000	0	0	false	0	0		
619859																								0	0	976	0	0	16463	true	0	0	0	0	0	0	123	0	853	1322	0	0	0	2500	13963	0	0	true	0	0		
620015																								0	0	70	0	0	0	false	0	0	0	0	0	51	18	0	1	1338	1	0	0	0	0	0	0	false	0	0		
620051																								0	0	183	0	0	3004	false	0	0	0	0	0	0	183	0	0	836	1	0	0	0	3000	0	0	false	0	4		
620305																								7411	0	1500	25145	2826	166021	true	0	0	0	4585	0	0	0	0	1500	26137	5	2826	0	54831	82067	0	0	true	0	3978		
620453																								4404	0	449	32579	4404	71519	true	0	0	0	0	320	0	129	0	0	1514	1	4404	0	13000	25940	0	0	true	0	0		
620752																								0	0	38	0	0	0	false	0	0	0	0	38	0	0	0	0	146	0	0	0	0	0	0	0	true	0	0		
620930																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	841	1	0	0	0	0	0	0	false	0	0		
621151																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
621245																								11	0	0	0	0	2848	false	0	0	0	11	0	0	0	0	0	441	0	0	0	0	0	34	2799	true	0	15		
621357																								0	0	93	0	0	0	false	0	0	0	0	0	72	21	0	0	1540	2	0	0	0	0	0	0	false	0	0		
621375																								8480	0	204	0	5425	47000	true	0	0	0	3055	0	0	204	0	0	4674	1	5425	0	0	47000	0	0	false	0	0		
621432																								351	0	56	0	0	0	true	0	0	0	351	0	0	56	0	0	3737	1	0	0	0	0	0	0	true	0	0		
621441																								0	0	153	0	0	267	true	0	0	0	0	0	0	153	0	0	3297	2	0	0	0	0	0	0	false	0	267		
621674																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1872	2	0	0	0	0	0	0	false	0	0		
621852																								0	0	0	0	0	45	true	0	0	0	0	0	0	0	0	0	1195	1	0	0	0	0	0	0	false	0	45		
622037																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	579	0	0	0	0	0	0	0	false	0	0		
622653																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	526	1	0	0	0	0	0	0	false	0	0		
622756																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	2136	3	0	0	0	0	0	0	false	0	0		
622774																								0	0	2959	4100	0	10404	true	0	0	0	0	0	0	0	0	2959	0	0	0	0	0	6304	0	0	false	0	0		
622831																								799	0	379	0	0	0	true	0	0	0	799	0	0	379	0	0	0	0	0	0	0	0	0	0	false	0	0		
623052																								0	0	0	0	0	47	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	47		
623258																								0	193	0	0	0	160	true	0	193	0	0	0	0	0	0	0	1486	2	0	0	0	160	0	0	false	0	0		
623306																								582	0	0	0	0	47926	true	0	0	0	582	0	0	0	0	0	2793	1	0	0	0	47926	0	0	false	0	0		
623445	3845	0	2555	0	1986	20000	true	0	0	0	1859	1177	0	2168	0	0	20000	0	0	true	0	0	0						20000						161	0	283	0	2111													
623454																								0	0	0	15550	0	35550	true	0	0	0	0	0	0	0	0	0	2963	2	0	0	0	20000	0	0	true	0	0		
623548																								0	0	77	0	0	0	false	0	0	0	0	0	0	77	0	0	442	0	0	0	0	0	0	0	false	0	0		
623922																								2757	0	475	50966	2757	128227	false	0	0	0	0	0	0	244	10	221	787	0	2757	0	15295	61966	0	0	true	0	0		
624152																								0	0	0	0	0	620	false	0	0	0	0	0	0	0	0	0	109	0	0	0	0	620	0	0	false	0	0		
624246																								0	0	893	49	0	9463	true	0	0	0	0	0	0	92	0	801	1578	2	0	0	457	8929	0	0	true	219	28		
624563																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	970	2	0	0	0	0	0	0	false	0	0		
624648																								0	0	0	2800	0	4800	false	0	0	0	0	0	0	0	0	0	1036	1	0	0	0	0	0	0	false	0	2000		
624826																								12045	0	0	0	0	0	true	0	0	0	12045	0	0	0	0	0	2815	3	0	0	0	0	0	0	true	0	0		
624956																								113	0	20	0	0	1424	false	0	0	0	113	0	0	0	0	20	16	0	0	0	0	1424	0	0	false	0	0		
625056																								0	0	0	0	0	7	false	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	false	0	7		
625065																								0	0	260	3250	0	14047	true	0	0	0	0	0	260	0	0	0	310	7	0	0	6576	4221	0	0	false	0	0		
625140																								0	0	0	0	0	17302	true	0	0	0	0	0	0	0	0	0	2208	0	0	0	0	17302	0	0	false	0	0		
625159																								1023	0	255	50188	0	50401	true	0	0	0	1023	0	0	0	0	255	9697	4	0	0	129	84	0	0	true	0	0		
625355																								0	0	1784	0	0	0	false	0	0	0	0	1584	0	0	0	200	33	0	0	0	0	0	0	0	false	0	0		
625449																								0	0	277	0	0	20814	false	0	0	0	0	0	0	277	0	0	42	0	0	0	0	20814	0	0	false	0	0		
625654																								0	0	0	0	0	20000	true	0	0	0	0	0	0	0	0	0	10815	8	0	0	0	20000	0	0	true	0	0		
625757																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	492	1	0	0	0	0	0	0	false	0	0		
625850																								0	0	573	0	0	45953	true	0	0	0	0	0	0	573	0	0	145	0	0	0	0	45953	0	0	false	0	0		
625953																								0	0	131	0	0	3172	true	0	0	0	0	0	0	0	0	131	1371	1	0	0	0	3172	0	0	false	0	0		
626101																								176	0	0	13000	176	84546	true	0	0	0	0	0	0	0	0	0	35	0	242	0	17500	54046	0	0	true	0	0		
626352																								0	0	0	0	0	5586	true	0	0	0	0	0	0	0	0	0	1334	1	0	0	617	4969	0	0	false	0	0		
626941																								223	0	0	0	223	189	true	0	0	0	0	0	0	0	0	0	1273	0	223	0	0	0	0	0	true	0	189		
627108																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	false	0	0		
627135																								0	0	991	19143	0	105143	true	0	0	0	0	0	0	991	0	0	10473	4	0	0	15000	71000	0	0	false	0	0		
627256																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	false	0	0		
627377																								0	0	16	0	0	6000	false	0	0	0	0	0	0	16	0	0	308	0	0	0	2000	4000	0	0	false	0	0		
627407																								793	0	0	7000	0	30000	true	0	0	0	793	0	0	0	0	0	1071	0	0	0	8000	15000	0	0	true	0	0		
627425																								4124	0	207	24000	4124	28000	true	0	0	0	0	0	0	207	0	0	969	0	4228	0	3000	1000	0	0	false	0	0		
627555																								0	0	401	0	0	1455	true	0	0	0	0	0	0	333	0	68	280	0	0	0	0	0	653	549	true	0	253		
627658																								6758	-18	1119	0	0	223	true	0	0	-18	6758	0	0	179	0	940	13447	5	0	0	0	0	0	0	false	0	223		
627854																								0	0	0	2000	0	5472	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3472	0	0	false	0	0		
627863																								10802	0	0	0	0	0	true	0	0	0	10802	0	0	0	0	0	74	0	0	0	0	0	0	0	false	0	0		
628039																								3578	0	58	0	0	0	true	0	0	0	3578	0	0	58	0	0	1643	3	0	0	0	0	0	0	true	0	0		
628048																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	50	2	0	0	0	0	0	0	true	0	0		
628123																								109	3	50	0	0	10926	true	0	0	3	109	0	0	50	0	0	1875	1	0	0	0	7000	0	233	false	0	3693		
628178																								150	0	708	14965	150	14965	false	0	0	0	0	0	0	0	0	708	569	1	150	0	0	0	0	0	true	0	0		
