"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	
724230																																	0	13238	782	0	50536		1225		48	0			22155	973	15990	0	0	142063	0	0			7470	32320	4796	27520	44755	3313	2585	5324	4812	16044	90	33903	14709	22855	8606	29547	0								0	0			0	0	
724351																																	0	18954	0	5037	65145		255		0	0			58574	21801	2607	0	27	197494	0	0			0	20021	4234	7317	66476	2227	9607	3207	3336	0	1647	28776	43919	49224	40071	14046	0								0	839			0	0	
724548																																	0	1877	1663	0	3478		43		1559	0			3358	0	3258	0	48	21773	0	0			232	5989	500	0	12435	676	2488	1328	1279	218	0	2921	9853	1746	1092	172	0								0	0			0	0	
724744																																	0	5440	18779	0	18935		1983		15032	0			25497	2383	1281	0	493	103837	0	194			0	11600	1612	7033	28869	1972	1458	4071	743	3295	61	38682	10267	23280	13293	4810	1905								508	100			0	0	
724753																																	0	1970	336	0	4016		0		776	0			9119	0	735	0	0	17676	0	0			0	724	0	71	12005	0	0	93	64	458	109	10185	1820	2431	919	1112	486								0	0			0	0	
724847																																	0	75609	0	43896	133731	0	806	806	0	0	16156	0	16156	11725	1315	0	0	328125	0	0	0	0	0	40772	4115	10210	109243	17394	4811	8644	9597	139	187	124694	19462	59613	60815	10525	10990	0	0	0	0	0	0	0	0	0	0		0	0	
724940																																	0	29	1428	0	308		0		426	0			745	172	1930	0	0	8353	0	0			0	3296	19	3087	995	202	739	1606	590	61	98	1104	2022	695	1074	162	0								0	0			0	0	
725376																																	0	7837	211	564	1917		11		0	0			0	0	101	0	0	30088	91	0			0	16478	3060	1549	507	447	1072	204	705	5494	8350	11	487	2830	298	4529	5546								0	0			0	0	
725732	491270	4041	0	0	1376	1637	3492	0	0	522715	122	0	0	0	37088	22384	21803	29298	24794	16778	0	0	0	0	0	20322	699	0	275989		0	0	20322	20265	0	32917	31672	0	4041	4041	0		1376	1637	3013	0	3492	0	0	522715	122	0				406416	0	358930		39480	131241	122902	58471	45202	5955							0			0	20322			699	0					
725741																																	0	714	1316	0	5802		1047		9251	0			16535	714	16246	0	0	66012	10	0			0	14397	0	0	32040	2382	1807	1787	2683	5606	33	8569	19149	6805	8426	8099	444								0	0			0	0	
725844																																	0	1072	286	0	10661		3		44	0			3843	838	868	0	0	22083	0	0			0	3497	852	676	14736	1487	972	800	238	0	0	3531	8746	4665	1203	440	0								91	28			0	0	
725853																																	0	0	2722	0	4929		25		6501	0			17190	306	3682	0	0	40485	0	0			0	4931	191	1931	16388	860	2038	721	134	388	790	10638	11355	7896	3992	773	823								0	8		0	0	0	
726234																																	0	70598	1231	5066	94057		0		0	0			21067	3494	2161	0	36	232001	0	0			1014	28172	6119	13661	45360	2460	15557	2483	1703	2524	3444	88097	25978	26251	33293	16694	13517								0	0			0	0	
726355																																	0	333	3405	139	342		0		1081	0			1893	28	1056	0	150	10182	0	12			0	1732	11	1071	1174	66	705	284	153	154	370	1550	1151	1470	1195	1508	1522								0	0			0	0	
726458																																	0	4009	4988	1370	3919		33		2984	0			4522	3446	2399	0	0	40153	0	0			0	11267	1114	1621	9631	1128	1742	3351	1160	3479	324	6649	5901	7669	3203	4321	636								0	102			0	0	
726757																																	0	98582	0	0	14747		46		0	0			13103	11200	4733	0	0	146233	0	2153			0	148	1193	0	107213	0	8	85	40	15	0	50573	56632	15310	18419	4066	270								328	0			0	0	
726953																																	0	29405	0	341	22280		2		0	0			4841	0	1772	0	0	59623	0	0			0	687	256	0	36958	0	212	0	62	0	413	41950	3815	5026	5271	2874	0								0	39			0	0	
727156																																	0	230	3416	0	1110		42		8602	266			1689	246	571	0	168	18309	0	0			0	2020	207	439	6061	718	219	250	321	140	372	6933	2168	2402	3826	946	14								0	8			0	0	
727343																																	0	888	10017	1312	4267		145		6255	0			4502	391	1639	0	300	39124	0	166			0	8649	478	7273	6404	330	1026	1866	2099	1599	1729	7713	952	6063	9445	4626	1676								97	18		0	0	0	
727455																																	0	51360	0	3550	41063		44		0	0			36172	0	1216	0	0	160147	0	0			0	26172	553	6346	97138	8230	10586	3474	3820	62	0	78769	27071	10169	8618	6348	1950								0	17			0	0	
727530																																	0	235	0	0	83		102		803	0			12905	0	1960	0	121	25638	0	0			0	9319	108	0	7717	221	869	2209	3045	1706	1005	1404	5223	3582	4145	588	1200								0	2			0	0	
728452																																	0	3750	8490	222	11047		49		2408	0			3496	708	6317	0	542	54426	0	0			801	15849	1548	9183	12818	1484	4383	5759	1567	1730	926	9058	9075	8574	6714	2835	2268								0	0			0	0	
728742																																	0	31084	3051	2389	77400	0	3080	3080	961	0	19555	0	19555	5145	18868	0	7327	322271	0	30805	30805	0	0	116316	5946	96120	91078	18713	34000	34249	27088	654	1612	75451	44375	54934	25276	4100	1661	0	0	0	0	0	0	0	0	344	0		0	0	
728948																																	0	7871	44025	3451	20422		882		51320	50			11338	5827	4236	0	932	195223	8	52			1432	41073	3673	27858	71654	7643	8537	11850	8996	2098	1505	74480	9210	25441	27745	10802	6461								0	129			0	0	
728957																																	0	4906	22749	76	37472		234		13602	0			16419	1644	5328	0	0	120989	0	121			0	13196	5046	746	52390	1554	1922	7923	1777	20	0	23730	25184	42373	14104	1753	251								0	196			0	0	
729011																																	0	5034	190	410	9949		217		23	0			6131	6633	16420	0	321	89825	0	762			0	42725	715	21977	7720	2401	5088	13640	4266	9718	6959	11504	7580	11484	10766	4432	954								295	0			0	0	
729057																																	0	2599	2449	0	19204		96		6139	222			6652	2798	3459	0	756	61100	0	0			0	15278	1595	199	13150	1119	2930	10069	1143	0	0	25087	4192	12290	2369	1594	225								0	75			0	0	
729132	199067	7422	0	0	11791	101540	3744	0	0	323564	0	0	0	0	90031	103706	46665	25913	12443	0	0	0	0	0	0	0	0	0	40861		0	0	0	2469	0	17566	44711	6350	7422	1072	0		11791	101540	113331	0	3744	0	0	323564	0	0				132852	1469	128116		2705	20657	76792	32492	159	47							0			0	0			0	0					
729310																																	0	2382	0	108	36640	0	0	0	0	0	19711	0	19711	8128	3038	0	0	196838	0	0	0	0	0	116903	9585	50261	47085	4508	20564	2993	4829	73359	9901	27692	8453	13647	11685	14548	3316	0	0	0	0	0	0	0	0	343	0		0	0	
729440																																	0	3273	4395	67	4959		514		10975	0			5718	261	2048	0	438	34830	0	65			2359	1963	131	0	15246	156	172	404	583	649	0	11306	7696	6428	4862	1921	78								0	23			0	0	
729459																																	0	1720	5003	409	9015		0		2138	0			2207	1598	973	0	928	27916	27	844			0	2605	456	0	9455	0	604	754	330	663	254	4398	4453	6031	5353	4197	153								0	47			0	0	
729842																																	0	200	8404	87	8200		26		6260	0			4338	2250	3188	0	476	48442	0	0			0	14505	264	7091	6211	1151	1346	2778	4716	3857	657	11943	4865	7826	6953	1401	931								230	14			0	0	
729945																																	0	5219	10368	772	11033		405		15268	0			10475	0	8081	0	531	76274	642	0			214	14325	425	8847	32423	3147	7089	1266	1317	539	931	24588	21440	6164	6853	1215	1788								0	14			0	0	
730213																																	0	0	0	1495	47904		6		0	0			19036	11052	7251	0	629	150437	0	0			0	56682	3444	45233	62484	7	14230	28485	1509	10741	1388	33581	14666	22322	10777	7928	2174								0	2938			0	0	
730446																																	0	1760	11830	7892	17037		17		10979	0			10026	413	2091	0	1566	73035	0	475			0	7166	1758	4259	15888	1087	1126	3471	631	503	193	15256	7556	17828	15482	6820	1817								0	25			0	0	
730745																																	0	0	3133	0	356		26		2412	0			852	0	946	0	11	10159	0	0			0	2405	0	0	3527	78	212	945	1069	101	0	1290	2237	2079	1968	164	0								18	0			0	0	
730754																																	0	8027	168	0	4236		9		1095	0			9728	1832	68	0	630	30022	0	0			0	2103	2107	1532	16154	1532	500	52	7	0	12	17060	2134	3227	1720	2980	312								0	19			0	0	
730857																																	0	2336	2668	0	8154		62		989	0			6043	0	6660	0	0	39053	2	0			0	11185	832	7871	6353	1052	3555	3782	518	1809	469	4409	5428	10842	4936	2255	0								126	0			0	0	
731050																																	10	1169	9676	131	13621		336		41254	88			25326	471	4635	0	1381	104477	0	0			0	2802	26	1766	35060	276	872	631	428	534	43	29671	7572	30235	27217	6708	120								3500	139			0	0	
731247																																	0	102768	48537	168131	230815	0	440	440	42861	0	108927	0	108927	51058	24907	0	6689	1271005	0	0	0	0	578	422188	57015	335244	226656	12052	44424	144856	178616	19763	22477	188344	85992	273412	266390	26875	7123	0	0	0	0	0	0	0	6669	0	0		0	0	
731957																																	0	315	0	128	272		3		0	0			2668	310	1391	0	274	12680	0	0			0	6378	774	0	1611	86	499	2606	3096	91	0	873	427	2024	2725	73	80								0	167			0	0	
732178																																	0	18500	3977	1208	29936		0		3013	754			12279	700	31216	0	0	160591	0	1031			0	54346	4385	33259	45495	3512	12864	4598	2239	15526	15467	17967	32983	15708	19871	8761	10851								0	0			0	0	
732253																																	0	0	650	0	3091		0		2064	0			13365	0	4466	0	0	32519	0	0			0	8706	177	2546	12692	422	2080	5066	916	68	0	4657	5667	8418	2806	1654	0								0	0			0	0	
732459																																	0	1055	4695	0	1727		0		6142	0			4870	616	6943	0	0	39734	0	0			0	12085	1487	355	8485	391	844	5613	4578	549	110	9651	2682	7514	6543	1241	18								0	114			0	0	
732570																																	1000	258948	12668	1996	111617	272	273	1	1259	0	60092	0	60092	41592	13940	0	649	598966	511	0	0	0	137	89556	5491	23587	272363	19264	13507	16252	21339	1288	17686	265966	35132	79875	103214	18117	5677	0	0	0	1000	0	0	0	0	396	0		0	0	
732637																																	0	1222	0	150	3434		0		0	0			1791	1280	10840	0	0	32781	127	0			0	13827	0	13819	14435	1673	5807	75	6039	172	53	4765	2190	3503	6087	1892	629								0	364			0	0	
732730																																	0	0	1018	0	5640		228		0	0			483	0	4238	0	74	18354	0	0			0	5560	1061	0	4446	336	1220	1451	1709	844	0	749	2141	4111	3950	1843	0								0	52			0	0	
732758																																	3189	82997	2918	1540	40199	0	41448	41448	15945	0	17827	0	17827	2050	63	0	0	215851	0	590	590	0	0	6893	40	4154	138945	3774	681	1526	0	735	177	153829	14382	15574	11326	10735	2476	3189	0	3189	0	0	0	0	152	0	0		0	0	
732918																																	0	15386	4299	28870	103978	130	130	0	992	821	28618	0	28618	5547	11554	0	8488	361817	1041	0	0	0	3763	133405	19087	104589	40017	4132	7283	22831	42854	48633	7646	49466	16102	45061	58621	50451	9340	0	0	0	0	0	0	0	0	2504	0		0	0	
732945																																	0	1475	2875	4797	11029		0		497	0			4252	3765	1321	0	435	37172	0	0			273	6241	242	182	8752	506	199	4203	543	790	0	11040	2108	13660	3454	511	0								0	243			0	0	
732954																																	0	392	650	0	527		17		1647	0			1714	0	6043	0	60	14182	0	0			0	3132	0	757	7261	270	482	1415	320	640	0	2177	4350	2771	1449	249	0								0	0		0	0	0	
733045																																	0	788	5711	853	1007		13		4418	0			3595	71	3053	0	167	31702	0	0			0	11278	683	5156	5459	236	927	1681	2549	1611	4208	8134	3560	3436	4278	546	470								0	65			0	0	
733054																																	0	2728	10945	2406	16845		68		9290	0			15433	0	8601	0	1225	79563	51	0			0	11710	0	2469	28004	455	708	1806	2821	5920	0	18991	14447	12738	12506	7956	1225								314	49			0	0	
733540																																	0	2285	271	0	384		0		635	0			2901	0	3472	0	0	13500	0	0			0	3552	0	0	8996	967	741	1398	420	20	0	4069	3242	1761	826	18	0								0	0			0	0	
733559																																	0	0	5952	0	552		62		12779	87			1365	157	1206	0	9	22316	0	0			0	234	0	0	11225	0	6	228	0	0	0	5781	7864	4295	2776	775	556								0	0			0	0	
733661																																	0	0	0	0	0		0		0	0			0	0	99381	0	0	99245	136	0			0	0	0	0	1287	0	0	0	0	0	0	179	1108	15321	48892	33391	0								0	0			0	0	
733755																																	0	2031	3902	900	5371		65		524	0			2482	0	2119	0	413	35033	0	0			0	16814	412	8420	14822	2443	5868	6468	612	1377	0	5079	6194	4974	1080	892	0								0	0			0	0	
733951																																	0	471	7985	402	2411		32		5540	0			1240	0	3647	393	0	34143	0	0			0	11963	59	6638	5888	588	1318	6681	3088	103	92	5262	11280	3107	1893	305	280								0	0			0	0	
734051																																	0	5221	1812	408	3945		0		1119	0			3110	156	2008	0	493	32618	0	0			0	11476	2858	463	14494	2084	1647	3943	2758	136	908	4788	6959	4526	3920	585	361								0	12			0	0	
734248																																	0	997	39270	107	27690		363		14414	62			25689	412	8288	0	3626	150077	0	8273			4840	19963	916	8845	38451	1290	1629	3469	2846	7355	3294	38292	14244	27745	22037	26048	1439								0	69			0	0	
734350																																	0	1573	16	1098	6305		0		6104	0			27430	39	13074	0	48	72013	0	0			0	16055	271	16055	36913	3311	4078	6502	1265	403	71	13186	16338	12672	8537	3419	626								0	0			0	0	
734538																																	0	11907	0	2447	54747		14853		1613	0			13588	0	2	0	0	102354	0	0			0	3197	0	0	25572	0	477	800	0	248	1673	58820	8956	16357	10353	4671	0								0	0			0	0	
734565																																	0	0	0	36	192		0		242	0			1001	0	5203	0	0	7563	0	0			0	889	0	0	2346	3	3	42	123	718	0	678	1668	2016	1516	595	201								0	0			0	0	
734613																																	0	6950	1235	220	3579		0		0	0			39	10520	2448	0	77	114875	119	0			0	80786	9140	0	21012	557	3839	3955	7690	39021	25668	5009	11607	3623	5280	8383	278								0	0			0	0	
734855																																	0	88	2731	0	2832		8		5487	0			6336	0	926	0	0	19422	0	0			0	1014	0	604	6404	352	476	19	21	146	0	6878	5538	1912	2745	973	362								0	0		0	0	0	
734949																																	0	963	6196	1680	2273		25		3811	0			2431	0	2526	0	0	30576	0	0			0	10564	107	3051	7086	119	343	4914	3142	2046	0	4520	2104	3832	6276	3280	0								0	0		0	0	0	
735049																																	0	1067	341	0	2573		13		437	0			1383	0	2096	0	0	24653	0	0			0	16743	0	0	5513	744	1550	6240	7864	139	0	1914	1305	1079	3118	482	0								0	0			0	0	
735067																																	0	377	2015	0	4567		0		8434	6			7849	0	4550	0	1056	31704	2	0			1119	2858	0	0	10493	185	800	236	78	941	619	8363	6321	5826	4645	2734	920								0	0			0	0	
735142																																	0	370	4732	0	4035		194		9510	0			10625	573	1790	0	0	37437	0	0			0	4072	1382	0	11687	379	238	2355	846	93	0	10437	4041	9283	6073	2380	1062								154	0			0	0	
735357																																	0	383	3460	0	467		18		5256	0			1001	0	450	0	0	12627	0	0			0	1592	0	0	4260	260	135	877	184	136	0	4928	3528	1290	1174	115	0								0	0			0	0	
735414																																	0	526	179	0	2017		0		52	0			705	436	2963	0	0	27556	0	0			0	20071	347	231	2557	469	408	325	876	7013	10980	1031	679	1628	1064	1529	1554								139	121			0	0	
735441																																	0	3837	45773	0	63874		4722		101381	0			78516	7497	7475	0	0	322997	0	0			0	6090	2472	5863	120811	207	1583	1944	1738	83	535	117392	56432	47608	76760	12263	5603								1360	0			0	0	
735656																																	0	4822	7343	415	11241		3		854	0			5487	0	1918	0	0	40261	0	171			179	6386	1217	1362	24235	1416	1709	1761	1060	135	305	10354	10756	8565	2749	1451	0								0	404			0	0	
735768																																	0	106312	7583	3835	167773	0	309	309	207	0	56940	0	56940	10205	2784	0	0	383196	692	6686	6686	0	127	18870	1508	11995	91460	1170	4355	604	10568	1905	268	153605	60233	66206	25934	54284	4475	0	0	0	0	0	0	0	0	876	0		0	0	
735852																																	110	93600	19242	16297	132308	0	447	447	9221	0	27134	0	27134	9379	20799	0	0	431537	0	0	0	0	0	101087	1845	56652	159795	19370	47975	19676	4305	3987	5462	107090	109605	69904	30453	6302	5928	110	0	110	0	0	0	0	0	68	0		0	0	
736158																																	0	0	1330	0	390		10		7791	51			2281	0	884	0	152	13387	0	0			0	549	0	0	7928	0	118	20	97	314	0	5270	2540	1631	1414	1497	398								0	0			0	0	
736206																																	0	11929	0	0	86831	0	229	229	0	10	36425	0	36425	56619	9245	0	0	352405	0	0	0	0	0	146409	1992	66768	121739	3371	13668	31644	19663	32165	45768	98679	5820	26004	28145	40380	6220	0	0	0	0	0	0	0	0	2726	0		0	0	
736448																																	0	117417	40560	21103	193129	409	1644	1235	10452	0	79514	0	79514	5475	34947	0	247	632987	33	0	0	0	1765	115136	13308	18229	267475	24161	18440	35667	34022	2355	113	227013	82032	118128	82875	7073	496	0	0	0	0	0	0	0	88	0	0		0	0	
736550																																	0	2962	16815	0	14262		75		10680	0			8174	0	5497	0	76	80958	0	0			0	21821	501	592	35167	1295	4985	8369	6546	556	0	10501	18387	16652	9908	3564	0								0	95			0	0	
736662																																	0	0	17	0	818		5		73	0			494	0	1696	0	29	4537	0	0			0	1405	0	0	800	66	13	634	524	168	0	568	379	1402	723	60	0								0	0			0	0	
736877																																	0	36332	0	7384	75314	0	2052	2052	0	0	22824	0	22824	10831	1115	0	0	441984	34	237	237	0	9527	244718	39335	97886	37445	3382	2418	12112	22438	86645	117384	48830	12676	39405	31768	48694	12830	0	0	0	0	0	0	0	0	1876	0		0	0	
737548																																	0	15147	40715	3905	72990	0	154	154	29748	0	47812	0	47812	5979	8104	0	14876	295169	0	0	0	0	0	43553	11336	12055	96443	3339	3688	16965	17193	1522	549	64421	40423	48031	75046	19253	3545	0	0	0	0	0	0	0	568	282	0		0	0	
737632																																	0	28390	7419	5467	62877		2419		83	0			3724	8792	3096	0	998	137701	301	0			0	13198	1536	9945	29715	1658	5420	4808	1084	228	0	50321	22227	43411	6931	1079	0								0	3			0	0	
737753																																	0	105	8846	32	2161		0		12149	0			3880	0	1226	0	140	31104	0	0			0	2429	34	0	10770	41	66	617	978	726	0	9956	3522	4740	4514	5889	49								53	49		0	0	0	
738013																																	0	15643	45709	9981	113721	337	531	193	17166	304	50201	0	50201	20264	3288	0	1440	348291	0	0	0	0	0	66583	2945	24243	51893	4392	13069	14068	8130	20419	6395	76728	46520	75437	67349	13540	1045	0	0	0	0	0	0	0	784	35	0		0	0	
738040																																	0	5512	140771	2104	36716	0	524	524	186096	2	73180	0	73180	0	26077	0	3827	546756	0	3979	3979	0	0	55929	12041	30706	184440	3961	10516	14718	11098	9651	5666	180316	90351	63943	88232	51302	15858	0	0	0	0	0	0	0	0	0	0		0	0	
738143																																	0	4774	6575	1636	48067		15		4635	0			27318	46	2318	0	1781	111678	0	1964			0	12104	445	12104	1150	141	0	1715	6728	3324	0	15	994	35692	37960	20342	2031								0	0			0	0	
