"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	
296858																																	0	254	548	0	834		0		4214	79			3660	0	4496	0	160	16934	306	116			0	2958	0	0	7532	0	0	80	118	2703	38	3640	4029	2056	2116	1465	22								0	0			0	0	
297042																																	0	7614	10029	758	36093		1779		7948	1005			25830	3114	10388	0	0	131635	0	1266			0	23187	3200	596	48759	2691	6314	9982	2383	101	766	38736	19718	31276	12948	3347	729								423	6			0	0	
297051																																	0	9070	4594	183	5438		0		5089	0			5804	0	2360	0	0	43573	55	301			0	10789	0	7642	20213	2356	6968	1058	286	76	45	10344	15384	3505	1602	1696	0								0	0			0	0	
297257																																	0	7140	2508	349	10068		5		137	0			1909	0	982	0	0	24841	0	0			0	1743	0	482	15362	343	635	624	141	0	0	4688	10429	5085	2312	584	0								0	0			0	0	
297453																																	0	7261	321	2193	21509	25	111	86	0	0	4832	0	4832	8006	900	0	1910	97966	581	0	0	0	0	46216	4320	32916	8868	1168	1311	14372	11608	16907	850	16955	2938	5200	13913	12648	676	0	0	0	0	0	0	0	0	968	0		0	0	
297547																																	0	85	412	0	275		3		1436	0			1667	0	877	0	63	7938	0	0			0	3120	0	3040	2200	100	5	557	143	743	1572	617	1640	1005	623	412	519								0	0			0	0	
297631																																	0	2093	9565	776	27236		0		657	402			3742	940	3611	0	0	81021	0	0			0	31389	1012	1328	22677	1782	3740	6161	8048	10888	739	14293	7259	14394	10023	3374	289								0	0			0	0	
297734																																	0	3945	4689	0	9621	0	0	0	7611	0	9394	0	9394	0	4663	0	206	58108	0	0	0	0	0	17063	916	0	25130	1514	2081	5706	5865	1720	178	9819	12313	7994	9805	924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
297761																																	0	12334	0	5071	51925		11		0	0			25683	2325	769	0	0	111218	348	0			0	9876	3345	2694	34998	1404	369	7042	0	0	1062	58470	3968	11990	8750	17585	806								22	205			0	0	
298049																																	0	1608	3461	816	3530		21		7515	0			9864	0	4620	0	278	45417	0	499			0	11458	1733	0	18134	322	1305	2487	3690	3610	44	10529	5999	9067	5748	2519	55								0	14			0	0	
298058																																	0	0	1622	0	1839		48		4144	0			4973	0	923	0	0	13913	0	58			0	293	0	0	6856	0	169	124	0	0	0	7290	1874	3196	1231	24	0								0	13			0	0	
298218																																	0	6634	32	2250	52094		40		0	1893			15114	12885	8035	0	0	134294	10	0			0	36414	806	36199	10310	1437	11052	12346	1218	2423	7845	24930	5354	26785	31429	6740	2552								0	0		0	0	0	
298245																																	0	1687	7742	0	16039		41		4383	74			9069	2690	10587	0	0	99311	0	0			0	45545	1476	40694	16758	4310	12711	22166	3126	2820	40	11810	20217	9723	7061	3829	770								0	52			0	0	
299046																																	0	144980	6636	30048	147738	44	1593	1549	4183	0	77161	0	77161	13220	54058	0	2327	664201	298	0	0	0	6556	157207	20998	114377	257814	14785	23392	48873	47444	14036	7689	240046	55782	126801	75242	8329	432	0	0	0	0	0	0	0	3345	1005	0		0	0	
299251																																	0	1562	2603	0	2423		43		1261	0			1953	0	1534	0	0	16200	0	0			0	4224	597	0	6251	511	1069	2388	256	0	0	4987	2058	3482	1118	324	0								0	0		0	0	0	
299644																																	0	742	21930	28	3054		245		18680	0			10057	315	3899	0	1024	69401	0	0			0	8747	645	0	21621	62	556	2570	4440	1119	0	23809	6862	9595	12887	7443	0								0	35			0	0	
299653																																	0	421	3344	744	920		97		3099	0			2063	0	1350	0	134	17554	0	0			0	4744	622	0	5218	0	543	1158	2643	269	0	2711	2467	2757	3556	980	95								0	16			0	0	
299868																																	0	16560	0	42371	185288		0		0	17			0	0	0	0	0	258386	0	0			0	14160	7	14152	19111	3678	5472	8	97	489	4416	53207	55409	112	3411	15525	116517								0	0			0	0	
300009																																	0	6750	100	4153	82297	0	65	65	0	0	52019	0	52019	7352	51264	0	1641	322350	0	0	0	0	0	99638	17071	10387	98388	3726	8971	11220	7026	21178	47322	64226	21465	47137	58457	28290	1714	0	0	0	0	0	0	0	0	0	0		0	0	
300036																																	0	70984	3737	8951	45087	0	99	99	510	0	22696	0	22696	23854	27349	0	6	324807	0	0	0	0	2928	93982	27552	14203	93148	607	2540	15334	13034	20849	41029	47110	42891	48633	49634	19497	21017	0	0	0	0	0	0	0	0	0	0		0	0	
300063																																	0	7341	0	57362	75458		0		0	0			3106	2381	2214	0	0	153493	0	0			0	5511	0	5410	9390	4235	0	1175	0	101	0	110100	10199	14701	9837	1569	0								98	22			0	0	
300157																																	0	1668	3123	346	1632		64		13368	0			6016	0	3050	0	0	31702	0	0			0	2435	0	0	16187	255	695	1228	0	0	257	15500	4509	7434	1609	0	0								0	0			0	0	
300250																																	0	0	7525	0	6642		76		2331	0			3770	0	4151	0	0	30141	0	0			0	5429	120	4886	16318	680	1711	1300	1698	39	0	2699	11228	4828	4648	473	520								97	0			0	0	
300353																																	0	4257	10518	1138	15403		101		13434	0			15790	0	14298	0	359	102188	0	432			0	26288	170	21865	23769	1927	8331	10142	1767	3691	336	8879	34576	15742	9902	4993	1149								0	0			0	0	
300456																																	0	0	1224	0	1072		13		2628	403			1534	0	1817	0	0	9857	0	0			0	1553	16	0	3092	171	267	1053	62	0	0	1188	3555	2638	778	145	0								0	0			0	0	
300531																																	0	158850	454	4778	108939	0	464	464	0	0	33936	0	33936	27387	5419	0	149	439545	158	0	0	0	0	91396	6436	21546	158036	29319	8224	24810	6915	1139	20622	209410	25752	78120	24412	6134	4193	0	0	0	0	0	0	0	0	1495	0		0	0	
300933																																	0	80041	19491	1986	59137	0	1181	1181	5101	0	36843	0	36843	9793	18497	0	884	291978	103	1362	1362	0	0	55400	2352	27468	139583	34191	4745	10675	3380	1939	291	149254	39621	20543	9121	15088	2118	0	0	0	0	0	0	0	0	13	0		0	0	
300942																																	0	3923	2288	244	9560		318		4385	0			20924	1357	4892	0	344	66971	24	0			6623	14900	3611	6489	15853	824	2711	4390	3821	1715	1439	15648	6957	12200	13237	2905	714								249	0			0	0	
300960																																	0	22507	3577	4998	29614		204		13819	0			42671	1937	6042	0	186	136287	459	0			0	8215	745	2340	52179	898	4	539	1715	1728	3331	79420	4190	16064	17824	8382	1356								895	1336			0	0	
301640																																	0	0	9470	407	3364		521		3350	0			4256	211	4073	0	82	38125	0	0			505	11876	508	5535	6119	9	448	2264	3506	5063	546	4919	3006	4611	8104	4405	1134								0	7			0	0	
301800																																	0	81206	0	0	56258	0	288	288	0	0	12110	0	12110	38627	2644	0	0	465367	0	0	0	0	0	245243	28928	187622	61210	5164	25530	60869	57339	62595	33359	83157	23878	41412	20426	46518	1695	0	0	0	0	0	0	0	0	63	0		0	0	
302030																																	0	0	2570	1208	4790		4		568	0			3216	50	1435	0	41	25392	0	0			0	11224	286	10948	2206	1321	851	2757	5107	345	843	6684	1130	1885	3648	821	0								0	0			0	0	
302133																																	0	0	1472	0	0		12		3116	0			52	0	1241	0	0	6685	0	0			0	792	0	792	4533	43	689	60	0	0	0	1347	3196	1056	213	0	0								0	0			0	0	
302450																																	0	169	2455	0	12512		28		1236	0			8508	0	3571	0	104	42057	0	0			0	13466	8	2169	12475	2368	2442	7844	680	0	0	4727	7388	14250	1850	85	0								0	0			0	0	
302553																																	0	45	6472	0	402	0	0	0	14563	0	7201	0	7201	0	3566	0	0	35937	0	2175	2175	0	0	1513	0	0	9541	0	16	87	210	1200	0	5109	4416	6924	6372	11285	47	0	0	0	0	0	0	0	0	0	0	0	0	0	
302656																																	0	38437	38806	23434	72095	467	557	90	84673	0	38667	0	38667	1738	6491	0	11474	350520	0	13905	13905	0	0	17175	2508	269	119287	1260	2147	4511	8635	81	541	141138	27486	79510	60633	17163	7415	0	0	0	0	0	0	0	134	426	0		0	0	
302665																																	0	799	2159	81	7835		116		2398	0			5972	0	6898	0	354	44447	457	0			668	17453	757	1207	16865	1668	4597	8589	1576	817	189	2971	8253	9966	3975	2139	112								0	82			0	0	
303345																																	0	439	2090	2488	16577	0	111	111	1727	0	15756	0	15756	3145	124	0	33	49728	9	0	0	0	0	5165	1383	2202	9518	472	450	2028	527	910	560	13413	879	14987	7975	6172	988	0	0	0	0	0	0	0	0	699	0		0	0	
303550																																	0	163720	33747	10228	214009	159	1058	899	33480	0	101395	0	101395	99338	20100	0	16417	839101	254	7447	7447	0	384	109395	25316	18535	206024	24840	15815	33238	15738	3632	15745	357292	59983	128394	123990	40758	15200	0	0	0	0	0	0	0	1016	2689	0		0	0	
303653																																	0	2240	6493	723	16318		1702		1671	20			12715	0	7310	0	35	71054	0	0			1957	21847	0	16625	24758	1729	5488	12840	1678	0	112	13094	16525	16045	3480	63	0								0	0			0	0	
303701																																	0	0	418	888	7280		168		360	5			10467	8663	6192	0	32	64494	22	0			0	28968	931	16468	6705	2118	3593	8590	2020	9125	3170	18900	4011	5429	6249	611	0								0	149			0	0	
303747																																	0	0	33	0	16213		0		0	0			2216	0	1770	0	0	27143	0	0			0	6877	0	105	5565	430	1055	2760	761	1842	0	1088	3020	8249	2661	5237	7								0	34			0	0	
303952																																	0	5924	38900	469	13246		75		46684	0			18857	0	8185	0	129	160069	0	125			0	27384	20	13431	96118	2809	6445	15607	1870	340	262	63527	23337	30641	8323	2831	3143								0	71			0	0	
304034																																	0	251256	731	579	56442	63	250	187	0	0	15232	0	15232	7663	4689	0	3966	361783	0	0	0	0	0	20129	846	9433	281859	10393	3901	4948	450	224	158	283956	18231	22837	10449	5343	62	0	0	0	0	0	0	0	0	0	0		0	0	
304155																																	0	0	1263	0	403		55		780	0			666	0	2876	0	82	11081	0	0			0	4956	0	0	1863	2	56	151	282	3960	505	837	978	1521	1268	1311	194								0	0			0	0	
304173																																	0	9730	0	1925	2082	0	3	3	0	0	0	0	0	6941	2421	0	0	260427	825	0	0	0	0	208235	29915	4269	3549	930	1513	4121	1688	52970	145614	7561	3214	1536	3206	26995	10332	0	0	0	0	0	0	0	0	0	0		0	0	
304520																																	0	705	1830	587	8969		24		871	0			10431	2089	3301	0	553	61944	168	0			0	32499	0	0	34103	8318	6254	13111	4475	331	0	14602	4929	7713	1705	658	0								0	253			0	0	
304762																																	0	289	812	0	851		34		1736	0			2978	0	3341	0	0	12567	0	0			0	2511	15	41	4136	44	12	302	640	1514	0	2660	2058	2694	2161	481	0								0	0			0	0	
304913																																	0	0	0	3822	10000	440694	535477	94783	0	0	9600	0	9600	0	7775	0	0	566648	26	0	0	0	0	0	0	0	545423	0	0	0	0	0	0	524935	37550	430	0	3268	493	0	0	0	0	0	0	0	0	0	0		0	0	
305059																																	0	897	1680	0	721		0		2829	406			763	0	1672	0	0	8827	0	0			0	244	0	0	1932	0	0	97	82	65	0	4785	711	750	793	1183	334								0	21			0	0	
305152																																	0	678	5006	0	10841		45		12465	0			7107	220	4149	0	0	49682	0	299			0	8449	387	0	28331	155	277	1405	2178	4403	30	24943	5789	4004	4290	2171	0								0	36			0	0	
305237																																	0	2744	1782	4	6665		2956		25	0			30448	485	14162	0	1688	96153	0	0			0	33855	311	29410	31409	3177	3915	10599	13073	1702	1274	13332	10986	16330	18921	988	769								948	80			0	0	
305433																																	0	82	780	0	3549		88		99	0			5228	161	2764	0	0	17300	0	0			0	4483	4	931	6612	96	878	633	1118	585	1138	2092	3557	2481	3733	752	132								62	0			0	0	
305442																																	0	28846	3108	591	43182		46		876	0			15851	0	9441	0	3760	180991	0	0			0	65054	10236	9501	78291	19281	20513	14672	7358	2476	267	26853	19706	30119	32983	6224	27								0	0			0	0	
305648																																	0	433	5092	7	2078		3		7376	0			2804	1029	2186	0	71	25580	0	0			0	4236	265	168	5836	49	580	997	830	1588	192	6455	4447	6717	2124	1601	0								0	0			0	0	
305750																																	0	0	161	716	13897		666		0	0			47	0	16198	0	0	36451	51	0			0	4330	487	2746	2343	7	1273	1263	575	1212	0	2010	8175	8081	8359	5531	0								0	0			0	0	
306056																																	0	78	1366	0	306		4		2085	0			776	0	1084	0	0	8415	0	0			0	2716	0	0	2195	13	20	29	497	2125	0	1685	477	1557	1052	841	0								0	0			0	0	
306140																																	0	206	7846	0	1125		18		3299	0			5054	0	2169	0	0	27052	0	0			0	7168	70	0	12829	778	1426	4820	114	0	0	5851	4774	5831	2166	57	556								0	97			0	0	
306159																																	0	71863	853	1457	87944	0	644	644	42	100	39507	0	39507	12485	6347	0	4149	269061	0	686	686	0	0	39601	3353	1408	77393	3837	8595	25243	1698	149	13	117997	41400	51523	10767	5203	1696	0	0	0	0	0	0	0	0	130	0		0	0	
306337																																	0	1380	11975	1538	14852		16		17181	0			17570	286	8831	0	77	109531	0	0			0	35018	754	24	17282	1570	2889	13962	11991	321	3928	20217	10796	22012	19661	635	1006								0	53			0	0	
306739																																	0	0	3291	0	1401		11		3556	0			4395	0	1988	0	0	16515	0	0			0	1871	0	0	3835	136	265	492	978	0	0	2342	4612	4723	2673	0	0								0	2			0	0	
306908																																	0	6410	3840	2099	81899	0	251	251	448	0	26628	0	26628	23180	10017	0	0	243759	0	0	0	0	26628	85078	3025	16594	36624	945	1852	10463	15321	20832	35436	19339	19220	34961	33586	39049	10322	0	0	0	0	0	0	0	0	884	0		0	0	
307062																																	0	32074	18519	2421	41805	0	44	44	52068	0	46522	0	46522	3809	11937	0	1634	223097	0	0	0	0	280	9289	1575	3932	101700	4752	775	1410	2291	61	0	163372	6063	23932	14839	3816	1716	0	0	0	0	0	0	0	813	587	0		0	0	
307334																																	0	4750	782	2986	21250		0		1597	0			970	768	11153	0	25	61357	0	0			0	16222	854	2590	32115	2567	2160	6583	1203	2487	496	24804	3448	9779	4832	1450	566								0	0			0	0	
307361																																	0	35367	1777	1434	47188		165		681	0			42499	0	10006	0	360	173220	0	0			414	32398	1345	13520	57579	3531	7779	11830	7054	2204	0	34976	43140	34638	21160	6840	0								0	0			0	0	
307679																																	0	78240	13151	4894	102394	0	2136	2136	24497	0	102840	5982	108822	16435	8239	0	2261	401908	429	0	0	0	423	34583	4279	13469	128309	5065	7712	3997	1609	11241	4960	187301	42620	71316	22113	32016	6063	0	0	0	0	0	0	0	1362	1044	1317		0	0	
307745																																	0	1552	12650	1264	12326		1324		24511	0			7187	2138	4496	0	1168	72396	0	0			0	3605	41	3247	29306	758	1662	840	117	143	85	31015	14024	4728	10471	7533	1020								119	15			0	0	
307932																																	0	997	83	0	836		3		252	0			1015	0	2391	0	122	10305	0	0			0	4363	243	0	3541	379	729	1017	1120	725	124	830	1573	1556	1101	601	0								0	0			0	0	
307950																																	0	4045	12587	514	3446		70		7354	0			5512	373	5637	0	0	68842	0	398			17	28012	832	20718	15148	972	3347	2991	1523	8305	10874	5840	11727	6007	6458	6285	4513								0	62			0	0	
308247																																	0	3221	1060	0	1967		6		1023	0			3114	54	1521	0	0	18870	0	0			0	5136	1768	0	7485	1224	374	1250	1746	326	216	3951	1936	3366	3253	1228	0								0	0			0	0	
308256																																	0	681	6038	260	1889		2		4657	0			3170	756	2590	0	0	26283	0	0			0	6084	112	286	6531	752	500	1305	192	2659	492	5282	1806	5429	5711	1296	256								0	44			0	0	
308340																																	0	3164	24061	1966	9180		0		19090	0			7196	349	2933	0	0	91527	0	0			0	20885	2703	8546	22693	1240	3487	4257	2139	6269	3427	9707	16358	11410	6362	16572	9982								0	0			0	0	
308443																																	0	29909	14131	5892	84184	923	1367	444	1009	0	42104	0	42104	879	6858	0	0	247465	0	0	0	0	43471	57269	3694	0	150168	57159	83	0	7	0	0	60328	76532	30824	6135	14684	1347	0	0	0	0	0	0	0	0	169	0		0	0	
308649																																	0	88646	57251	47961	88602	16	115	98	58292	0	53883	0	53883	42687	63613	0	1521	612022	0	4368	4368	0	9523	95133	9616	76465	177202	4314	19634	34410	15322	15367	4760	225341	30421	117287	117564	22533	1464	0	0	0	0	0	0	0	0	334	0		0	0	
308836																																	0	4425	112	10445	15732		2156		0	0			3639	1680	288	0	0	45899	0	0			0	7181	241	676	12913	1190	754	1863	3340	34	0	7612	3592	9888	17153	473	0								0	0			0	0	
309150																																	0	14544	4335	787	28001		0		64	0			10331	0	3611	0	0	96584	0	0			0	34911	0	34911	56550	7109	12638	13388	1235	466	75	22043	14760	13255	9392	1877	346								0	0			0	0	
309570																																	0	232771	1878	25151	321871	0	2694	2694	0	0	60175	0	60175	77931	7415	0	0	893885	0	0	0	0	0	141130	20980	83850	511304	101963	1898	2825	2724	16859	14060	230706	176737	172480	68873	96654	5205	0	0	0	0	0	0	0	0	1889	0		0	0	
309655																																	0	1855	6970	0	627		0		6664	141			18927	0	2511	0	0	46692	7	0			0	8602	543	79	8446	616	833	2866	2808	1467	0	17652	5335	7556	3927	1153	1924								0	0			0	0	
309664																																	0	2403	0	1686	85902		157		0	0			22574	2418	2662	0	0	119505	0	0			0	959	391	0	23057	0	279	143	57	479	0	43634	1776	8276	29291	33271	2299								0	353			0	0	
309758																																	0	3364	12327	489	13742		9		13939	0			8923	1252	957	0	225	66729	0	0			0	11184	100	5871	15616	885	2906	2350	183	4860	0	25496	10200	13971	4227	814	583								0	218			0	0	
309851																																	0	959	11288	995	4926		0		8657	0			5259	36	1194	0	0	46584	0	0			330	13020	209	0	9587	27	188	1791	5200	5813	0	2748	6623	4137	9823	10159	75								0	41			0	0	
309936																																	0	21296	0	10605	154030	0	0	0	0	0	9713	0	9713	4618	1998	0	163	289367	873	0	0	0	0	86923	715	52953	30479	14212	10513	34793	24896	956	1553	41395	20154	66603	69423	5742	0	0	0	0	0	0	0	0	0	179	0		0	0	
310437																																	0	4703	0	222	25338		32		0	0			23195	114	2692	0	0	63900	81	0			0	7289	396	2094	32343	4732	810	1134	613	0	0	20222	22121	6373	7483	399	10								0	0			0	0	
310727	4070512	0	754	693	1358663	0	335691	0	3246	5876016	3391	3664	0	1304	1891211	3277484	185568	656262	759008	332008	15220	0	90000	0	0	0	0	16877	0		0	0	90000	936070	962	138780	1986491	0	0	0	754		1358663	0	1358663	361919	335691	0	3246	5876016	3391	3664				630662	15628	281193		199882	35218	60948	48416	117700	162590							90000			0	0			0	16877					
310754																																	0	2449	4910	0	8567		57		497	0			11180	545	1137	0	0	39233	0	0			2289	6467	3332	2190	17296	2263	638	3220	170	0	0	17147	3168	9978	874	1222	0								0	92			0	0	
310875																																	0	36224	2935	1572	32285		102		375	0			9195	16680	2117	0	819	203065	0	0			0	95940	3787	77152	40375	4579	16841	45178	13300	13811	1492	40864	12018	34867	10582	8082	547								0	1034			0	0	
310950																																	0	0	1883	143	751		1		13496	0			2439	0	758	0	0	19555	0	0			0	84	0	0	16631	0	0	21	63	0	0	13955	3702	613	834	367	0								0	0			0	0	
