"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
1864197																																						57	11075	0	0	52494	0	10837	4097	20098	523615	410115	2873	464988	0	6603	0	52000	0	58627	24968	523615	0	0	19200	0	13500	0	9668	400447	1	1231	0	429480	422877	959	2080	0	0	0	58627	
1864601																																						18762	2201	461	0	0	0	1612	805	7440	429279	357416	649	362065	0	5840	21827	4000	0	67214	10402	429279	0	0	5835	0	50977	0	20580	336836	2	1231	0	370383	364543	0	11628	0	0	0	67214	
1865680																																						112930	18624	1459	0	40686	0	5748	4452	26726	912454	751843	5141	831984	0	21441	0	75000	0	80470	49846	912454	0	0	30097	0	0	0	124353	627490	2	1231	0	717480	696039	527	5790	0	0	0	80470	
1866762																																						182	10056	2671	0	17044	664	656	410	19217	643793	474844	2100	558672	0	5979	30316	65548	0	85121	2932	643793	0	0	17666	0	64439	0	64661	410183	2	1231	0	559546	553567	84	9010	0	16180	0	85121	
1867983																																						1136	13672	0	0	459843	0	27813	3922	19130	1005110	805256	3808	923462	0	16658	0	0	0	81648	1900	1005110	0	0	50402	0	24507	255	136084	669172	2	1231	0	464185	447527	4839	31812	0	0	114398	81648	
1872941																																						570	4995	0	0	39618	0	5070	1974	2441	166304	131453	510	150864	0	1738	0	17331	0	15440	750	166304	0	0	3961	0	10161	0	34069	97384	4	1231	0	108599	106861	568	4775	0	0	1570	15440	
1872996																																						192	4314	679	985	34874	43	10585	274	3739	327921	250729	2690	293377	0	4488	0	33400	0	34544	1250	327921	0	0	28189	0	4570	3380	26556	224173	1	1231	0	269278	264790	535	4066	0	0	6558	34544	
1877665																																						5598	3197	0	0	10774	0	4520	120	3317	93282	83891	534	84425	0	1013	0	0	0	8857	1909	93282	0	0	2774	0	3989	0	31304	52587	1	1231	0	61119	60106	185	5650	0	0	0	8857	
1879016																																						977	1069	0	0	5124	0	2893	1184	12244	75816	56803	704	65657	0	1104	0	8150	0	10159	0	75816	0	0	4646	0	5374	0	3247	53556	8	1231	0	51494	50390	139	1935	0	0	0	10159	
1882070																																						0	7333	0	0	2213	0	3103	1775	9564	275834	231592	1452	244218	0	6322	0	0	0	31616	1000	275834	0	0	13900	0	16672	0	2930	228662	2	1231	0	258168	251846	44	0	0	5417	5757	31616	
1885848																																						500	0	0	0	39409	0	0	0	686	40595	15108	3394	18502	0	0	0	0	0	22093	4000	40595	0	0	14092	0	4000	0	0	15108	1	1231	0	0	0	1	0	0	0	0	22093	
1885932																																						1111	3273	0	0	30310	0	6256	340	22241	671684	587430	5940	613457	0	17989	0	17887	0	58227	510	671684	0	0	32210	0	25150	0	8238	579192	2	1231	0	579667	561678	357	46475	0	2200	0	58227	
1890525																																						0	17896	1374	35149	122789	0	12329	763	22034	885751	709138	2332	816970	0	10307	1516	52000	8500	68781	5076	885751	0	0	30347	0	35845	22559	81500	627638	2	1231	0	647343	637036	-2487	12306	0	0	45000	68781	
1890598																																						4433	3833	208	7490	64302	0	3591	2914	31344	697592	463949	2903	641937	0	11067	0	175085	0	55655	2080	697592	0	0	25141	0	27935	0	34673	429276	2	1231	0	590543	579476	499	1	0	0	0	55655	
1892154																																						0	12844	0	6494	10174	0	1853	1462	2350	141750	121655	754	129409	0	1937	0	7000	0	12341	1750	141750	0	0	7738	0	2770	0	13964	107691	2	1231	0	108510	106573	83	0	0	0	0	12341	
1897168																																						541	823	0	0	15049	0	2295	4013	1914	79523	68390	141	74031	0	868	0	5500	0	5492	0	79523	0	0	1472	0	4171	0	8027	60363	1	1231	0	50680	49812	-151	5076	0	0	0	5492	
1897270																																						45	5053	42	1900	45825	0	11260	5085	13232	363776	284303	1076	328635	0	7183	0	25000	0	35141	21827	363776	0	0	12489	0	0	2725	43875	240428	2	1231	0	282657	275474	825	3135	0	0	18256	35141	
1898419																																						0	1921	0	0	6886	0	2958	1530	1090	97585	82758	534	86292	0	1007	1816	3000	0	11293	40	97585	0	0	5205	0	5960	502	9150	73608	4	1231	0	76174	75167	88	5715	0	0	0	11293	
1899902																																						52	16769	0	0	0	0	12151	5996	11684	389787	301228	3468	356734	0	5075	0	52038	0	33053	750	389787	0	0	1693	0	30610	0	35157	266071	2	1231	0	348210	343135	0	0	0	0	0	33053	
1900675																																						536	1468	0	0	12583	0	2310	1972	901	81615	71496	278	74774	0	1202	0	3000	0	6841	200	81615	0	0	5414	0	1700	0	7323	64173	4	1231	0	63047	61845	-473	0	0	0	0	6841	
1904020																																						51	485	0	0	4476	0	2917	0	192	8121	0	1236	1236	0	0	0	0	0	6885	500	8121	0	0	5440	0	945	0	0	0	2	12 31	0	0	0	0	0	0	0	0	6885	
1908082																																						1363	14506	1754	6000	453488	0	26213	9837	58495	1588881	1290491	15809	1449854	0	14504	26129	120600	8000	139027	8094	1588881	0	0	29566	0	101488	3009	64960	1225531	1	1231	0	1002341	987837	-121	250	0	0	14954	139027	
1914421																																						2850	2880	0	100	0	0	734	3897	5537	133300	113333	167	123500	0	2676	0	10000	0	9800	600	133300	0	0	4745	0	4455	0	19666	93667	1	1231	0	101291	98615	0	18687	0	0	0	9800	
1916751																																						1398999	32914	20	0	712066	0	4545	0	391111	2961791	2514962	119292	2642046	0	95557	0	7792	0	319745	0	2961791	0	0	262430	0	70673	0	132523	2382440	2	1231	0	476251	380694	-13358	41442	0	0	0	319745	
1917301																																						13152	34238	2443	0	229950	0	50595	7426	37874	1519128	1171795	28203	1373075	0	9233	7138	82000	2000	146053	8264	1519128	0	0	49317	0	88916	3930	138193	1033602	2	1231	0	1141615	1132382	-444	0	0	24500	64577	146053	
1918344																																						215	20425	7	0	89389	0	7084	43032	51437	1433992	1205509	12393	1301898	0	30885	0	83996	0	132094	72009	1433992	0	0	84480	0	5022	0	195565	1009944	1	1231	-19115	1191288	1160403	-10302	62000	0	0	0	132094	
1929247																																						88070	9247	711	0	452843	448	19262	1871	29096	942332	615568	22126	872795	0	4047	9934	6000	0	69537	2498	942332	0	0	18564	0	46171	0	122017	493551	2	1231	0	330517	326470	2304	4380	0	209973	19128	69537	
1933927																																						26	3748	170	0	39867	0	5614	107	15251	378554	255212	2127	346726	0	3929	0	82121	0	31828	3021	378554	0	0	10657	0	17620	2656	31212	224000	2	1231	0	304679	300750	530	10365	0	0	7266	31828	
1940747																																						2147	1559	0	5535	0	0	1233	397	2761	151436	130164	717	130881	0	2096	0	0	0	20555	60	151436	0	0	8455	0	12040	0	48409	81755	1	1231	0	139900	137804	0	0	0	0	0	20555	
1945247																																						298	2208	804	10128	2596	0	1408	0	1016	70279	62153	378	62531	0	612	0	0	0	7748	1102	70279	0	0	-6768	0	13371	0	15016	47137	2	1231	0	48774	48162	43	3659	0	0	0	7748	
1962888																																						3284	142	659	0	0	0	196	0	1319	12660	0	1085	1085	0	0	7060	0	0	11575	1409	12660	0	0	1150	0	9016	0	0	0	2	1231	0	0	0	0	0	0	0	0	11575	
1972298																																						201	3108	0	7719	26823	0	4100	107	4404	147256	126032	1540	133833	0	1068	0	3799	0	13423	2362	147256	0	0	7318	0	3390	0	23041	102991	2	1231	0	98013	96945	353	3849	0	0	2462	13423	
1973129																																						1314	48521	0	0	45371	0	8118	18735	17463	632645	556940	4954	581894	0	9539	0	20000	0	50751	183	632645	0	0	28560	0	22105	1121	28842	528098	2	1231	0	501541	492002	-97	0	0	0	0	50751	
1977248																																						3359	14344	0	4894	462882	0	2355	0	6606	495031	453724	10250	463974	0	0	591	0	0	31057	900	495031	0	0	13636	0	10989	0	0	453724	1	1231	0	0	0	5532	0	0	0	0	31057	
1996762																																						36	3721	0	7828	0	0	843	48	632	30177	26722	51	26773	0	262	0	0	0	3404	200	30177	0	0	1404	0	1800	0	2818	23904	1	1231	0	15591	15329	0	1740	0	0	0	3404	
1998775																																						5123	16146	0	0	0	0	2139	0	1629	105123	93843	116	93959	0	1017	0	0	0	11165	500	105124	0	0	6165	0	4500	0	24238	69604	1	1231	0	81103	80086	0	0	0	0	0	11165	
2002222																																						79	4538	0	0	19311	0	2676	1153	7097	156889	130247	2425	139922	0	1335	0	7250	0	16967	1615	156889	0	0	12782	0	2423	0	13365	116882	1	1231	0	119630	118295	147	3740	0	0	0	16967	
2006024																																						4104	2054	0	50837	0	0	6400	0	2662	194557	173825	1935	177760	0	1397	0	2000	0	16797	1590	194557	0	0	9413	0	5794	0	9259	164566	1	1231	0	129897	128500	0	0	0	0	0	16797	
2007991																																						2	3118	0	1532	62046	0	1565	1634	15155	240609	208976	2219	217213	0	1773	0	0	0	23396	1842	240609	0	0	18826	0	2838	5221	15529	193447	2	1231	0	150714	148941	-110	1395	0	0	6018	23396	
2009605																																						202	7161	181	0	135801	0	13492	854	9651	671858	544772	2750	615584	0	6908	305	57983	0	56274	490	671858	0	0	35855	0	18010	3597	61030	483742	1	1231	0	482522	475614	1919	25000	0	0	10079	56274	
2010722																																						479	5700	0	0	21632	0	7055	3330	3293	261214	218961	1871	239332	0	2672	0	18500	0	21882	141	261214	0	0	5971	0	15359	0	33822	185139	4	1231	0	219022	216350	411	3375	0	0	0	21882	
2017570																																						416725	67801	0	0	815992	0	1027	0	2029493	11512210	8875014	321585	9196599	0	162370	214385	0	0	2315611	200	11512210	0	0	669807	0	1645586	0	32950	8842064	1	1231	0	8129157	7966787	18	0	0	0	0	2315611	
2019453																																						9706	3239	0	0	7971	0	414	115	15401	241453	207228	1510	219046	0	3449	0	10308	0	22407	950	241453	0	0	-8956	0	32350	0	16932	190296	2	1231	0	208056	204607	-1937	0	0	0	0	22407	
2033123																																						601	34995	0	35920	18463	0	7004	4885	17938	967130	859400	6409	897672	0	20752	4444	1995	25000	69458	1501	967130	0	0	12304	0	55024	1149	131861	727539	2	1231	0	862483	841731	629	0	0	0	4868	69458	
2037185																																						0	4085	0	0	18806	0	6297	1139	9941	239367	189346	3680	214889	0	2211	0	19512	0	24478	661	239367	0	0	13052	0	10674	0	20116	169231	2	1231	0	195029	192818	91	6281	0	0	2351	24478	
2038717																																						23	4715	0	32900	32243	242	15139	0	4633	332045	308962	1397	310359	0	3194	0	0	0	21686	1000	332045	0	0	12439	0	8407	0	49028	259934	2	1231	0	238491	235297	-160	6853	0	0	0	21686	
2044811																																						9127	2539	1244	0	55776	0	8616	1820	9133	393740	319569	2553	343605	0	2624	24548	9004	8000	50135	2000	393740	0	0	348	0	47830	0	40678	278891	2	1231	0	283508	280884	-43	53	0	3600	879	50135	
2044820																																						0	3935	0	0	61300	0	2314	800	1041	147528	132490	308	133601	0	650	0	0	0	13927	2000	147528	0	0	3615	0	7380	0	16509	115981	1	1231	0	70788	70138	932	8000	0	0	803	13927	
2045694																																						3918	3367	0	0	98216	0	2812	0	5007	222843	164589	1653	205692	0	1975	0	39450	0	17151	12	222843	0	0	1231	0	15924	0	5221	159368	1	1231	0	111498	109523	-16	0	0	0	0	17151	
2047504																																						16	20532	272	279	92880	0	1692	0	16771	289238	241929	893	277122	0	2540	1221	34300	0	12116	2065	289238	0	0	6322	0	10341	0	72396	169533	2	1231	0	158115	155575	-6612	0	0	0	0	12116	
2051127																																						811	3403	825	0	21944	0	2415	517	7609	241899	202791	1869	218245	0	2783	0	9600	0	23654	1890	241899	0	0	15537	0	5890	0	11330	191461	2	1231	0	202306	199523	337	4852	0	0	3985	23654	
2059758																																						0	3974	0	0	16836	0	2070	427	3512	171714	144841	1207	158347	0	1412	0	11814	0	13367	2500	171714	0	0	6312	0	4250	2743	13389	131452	2	1231	0	133022	131610	305	10542	0	0	485	13367	
2068107																																						17381	2656	0	1700	0	0	2021	6272	4308	141272	120167	352	127313	0	1111	0	5500	0	13959	1250	141272	0	0	5049	0	7660	0	27977	92190	2	1231	0	96509	95398	0	11536	0	0	1294	13959	
2068134																																						15544	9539	0	0	63658	0	9191	834	8853	238940	220834	806	231640	0	4077	0	10000	0	7300	715	238940	0	0	572	0	5519	0	74797	146037	8	1231	0	135398	131321	494	0	0	0	0	7300	
2078290																																						313	61201	5638	0	543410	0	58386	4312	129907	3043932	2420805	50840	2679820	0	44249	95512	183175	0	364112	4345	3043932	0	0	182364	0	172018	3747	476527	1944278	2	1231	0	2185755	2141506	5385	0	0	0	25000	364112	
2085177																																						2965	13198	523	67329	59008	0	25893	12796	19793	676320	514879	6008	624976	0	6314	414	79784	0	51344	750	676320	0	0	19989	0	30522	15100	53377	461502	2	1231	0	464060	457746	83	1555	0	0	24305	51344	
2087845																																						118	4446	0	0	52642	0	1051	0	2093	137356	114159	495	122496	0	1185	0	1000	0	14860	1500	137356	0	0	7214	0	5650	0	23715	90444	2	1231	0	68754	67569	496	9437	0	0	6842	14860	
2107341																																						68	1665	0	0	15889	0	3378	482	4113	94031	73033	240	85982	0	782	0	4610	0	8049	1558	94031	0	0	1470	0	5123	0	4733	68300	4	1231	0	68255	67473	-102	163	800	0	8099	8049	
2108348																																						4186	2877	0	0	35968	0	2395	0	2123	162066	137052	986	145191	0	2443	0	7153	0	16875	1500	162066	0	0	13004	0	2013	0	19985	117067	2	1231	0	116960	114517	358	0	0	0	0	16875	
2110640																																						49682	9415	0	0	1090	0	22841	7170	23608	556097	410950	4869	491533	0	18779	0	48300	0	64564	34813	556097	1664	1664	-2882	0	43672	3492	99526	311424	1	1231	-11039	455543	436764	0	371	0	0	25750	64564	
2111553																																						1659	4005	1766	0	44335	0	8106	1998	6215	274310	191631	2546	232677	0	2081	20487	8500	0	41633	2477	274310	0	0	354	0	37927	1096	18914	172717	2	1231	0	180837	178756	875	5887	0	0	30000	41633	
2114282																																						789	18751	444	0	149523	0	25346	11713	20935	1221448	682671	4234	1097262	0	17563	23159	322248	0	124186	1789	1221448	0	0	66043	0	58434	41350	185207	497464	2	1231	0	939961	922398	-2080	7040	0	58032	30077	124186	
2119773																																						20000	10416	3401	0	186540	0	43506	12918	37402	1344065	1045992	11448	1175146	0	10263	60761	66968	9000	168919	2150	1344065	0	0	29832	0	137310	0	105782	940210	2	1231	0	973331	963068	-373	6053	0	0	41738	168919	
2121196																																						372536	8424	0	41804	17824541	35577	0	0	1539768	24406501	21564589	349668	22254132	0	692	0	0	0	2152369	364500	24406501	0	0	194589	0	979500	0	2940	21561649	2	0930	0	1904668	1903976	613780	300000	2379875	0	339875	2152369	
2122997																																						15262	0	0	0	0	0	0	0	70	15332	500	2383	2883	0	0	0	0	0	12449	1000	15332	0	0	10449	0	1000	0	0	500	1	1231	0	0	0	0	0	0	0	0	12449	
2123930																																						482	4144	0	2462	21351	0	1777	0	2263	63929	51031	451	58367	0	488	0	5000	0	5562	350	63929	0	0	778	0	4093	0	5318	45713	1	1231	0	31938	31450	341	0	0	0	1885	5562	
2129008																																						19467	1122	795446	85	835757	0	0	0	227547	1879424	506	515344	542670	0	0	0	26820	0	1336754	200	1879424	0	0	247218	0	1112777	0	0	506	1	1231	0	0	0	-23441	0	0	0	0	1336754	
2132594																																						0	5894	0	9403	87906	0	1568	0	2175	244102	222280	987	226067	0	1673	0	0	1800	18035	5	244102	0	0	3093	0	14166	0	27953	194327	1	1231	0	138829	137156	771	0	0	1000	0	18035	
2132941	532	120901	1051	78151	56974	0	22753	4835	25086	1184392	5142	1098696	0	12471	0	0	5000	85696	1320	1184392	0	0	53105	0	30730	1529	2	0	882125	869654	541	1000	59932	85696	42639	0	42639										1184392	985983		1098696				0											186037	799946		1231					1926	1000	0	59932		
2140348																																						2725	1846	0	12600	0	0	10349	0	6408	157292	116351	953	146304	0	1980	0	29000	0	10988	608	157292	0	0	3156	0	7220	5281	10597	105754	2	0630	0	120063	118083	4	0	0	0	0	10988	
2142016																																						0	0	0	29201	0	0	12056	0	60805	132089	24271	45150	69421	0	0	0	0	0	62668	2000	132089	0	0	58668	0	2000	30027	0	24271	1	0130	0	0	0	0	0	0	0	0	62668	
2142155																																						5450	14840	82	350	201426	0	11169	1780	34427	955023	622953	10802	879895	1252	10458	3223	103320	0	73876	1300	955023	0	0	38128	0	32494	2750	112897	510056	2	1231	0	632759	622301	1954	57225	0	23550	119270	75128	
2145389																																						583	2487	0	0	10655	0	128	2585	1795	78349	64386	353	67655	0	1191	0	0	0	10694	5346	78349	0	0	-348	0	5506	0	10389	53997	1	1231	0	61307	60116	190	0	0	0	2916	10694	
2146023																																						41	2137	933	2068	88263	0	7222	457	5846	269853	228707	1450	242107	0	2364	5082	6420	0	27746	2444	269853	0	0	15221	0	9076	0	22185	206522	2	1231	0	155770	153406	1005	4398	0	0	5530	27746	
2158389																																						3295	6295	2008	3489	0	0	2597	0	5374	275724	207594	3042	210636	0	2617	44450	0	0	65088	500	275724	0	0	1361	0	63227	0	24574	183020	2	1231	0	149833	147216	0	61000	0	0	0	65088	
2160654																																						0	1052	0	0	0	0	0	0	7	5154	3513	12	3525	0	0	0	0	0	1629	100	5154	0	0	76	0	1453	0	3480	33	2	1231	0	0	0	0	4095	0	0	0	1629	
2163477																																						5058	0	0	541	0	0	88	0	3162	8849	0	1534	1534	0	0	0	0	0	7315	1763	8849	0	0	-6206	0	11758	0	0	0	2	0930	0	0	0	0	0	0	0	0	7315	
2164111																																						4	485	0	0	10162	0	854	553	1602	66805	56218	610	60590	0	586	0	3175	0	6215	1500	66805	0	0	2228	0	2365	0	7059	49159	4	1231	0	52377	51791	122	1354	0	0	587	6215	
2171100																																						53262	11811	4394	750	45368	9	19052	11738	31830	1071598	907723	1824	966770	0	13982	0	54955	0	104828	4400	1071598	0	0	-5277	0	105643	3009	80768	826955	2	1231	0	897541	883559	62	6816	0	0	2268	104828	
2182786																																						25038000	454000	146000	0	0	5000	32000	0	16374000	161458000	52227000	11235000	146580000	40000	2000	158000	8445000	5000000	14838000	8000000	161458000	67469000	52198000	1598000	0	5240000	72000	242000	51985000	1	1231	0	4654000	4652000	0	0	47058000	0	17475000	14878000	
2197098																																						92959	51467	11136	7679	282826	0	65930	8761	155023	3020597	1929122	49196	2796660	0	43420	23224	350751	60000	223937	5172	3020597	71757	2027	-97561	0	328653	0	521865	1407257	2	1231	0	2292591	2249171	-12327	664	0	194000	211564	223937	
2209553																																						6812	23908	4939	0	97340	0	9383	7015	79987	1459337	1175217	28331	1265548	0	23900	43181	32000	0	193789	82211	1459337	0	0	65805	0	45658	0	133518	1041699	1	1231	0	1210572	1186672	115	100	0	0	30000	193789	
2216663																																						1997	2136	0	0	3793	0	189	0	1536	9651	0	2147	2147	0	0	0	0	0	7504	500	9651	0	0	3068	0	3800	0	0	0	1	1231	0	0	0	136	0	0	0	0	7504	
2232757																																						2093	12470	0	0	10482	327	2280	2186	1303	134368	118828	306	122134	0	1771	8	3000	0	12234	1250	134368	0	0	3399	0	7491	1154	19200	99628	2	1231	0	103836	102065	94	0	0	0	0	12234	
2233875																																						179	1799	0	0	2985	0	320	0	1664	80647	54680	1017	64697	0	1635	0	9000	0	15950	280	80647	0	0	2512	0	13120	0	27252	27428	1	1231	0	71714	70079	38	3621	0	0	0	15950	
2235244																																						0	4415	0	0	21936	0	6466	885	4229	201414	155990	850	183479	0	1738	0	26639	0	17935	500	201414	0	0	5738	0	11533	371	13740	142250	1	1231	0	144575	142837	164	20275	0	0	0	17935	
2236821																																						71	66603	82	0	25430	0	7374	0	60342	970005	844064	3602	904666	0	16631	0	50000	0	65339	9212	970005	0	0	1672	0	54610	0	15798	828266	1	1231	0	801734	785103	-155	25000	0	0	7000	65339	
2239288																																						28698	9131	17	0	158818	0	37805	1681	53212	1144734	926963	11783	1065443	0	9620	7960	67000	17000	79291	2850	1144734	5271	0	7259	0	68875	3514	91771	835192	2	1231	0	791631	782011	307	56616	0	0	42697	79291	
2239372																																						49948	605	0	0	1406	0	25	0	1629	53613	0	96	96	0	0	0	0	0	53517	1	53613	0	0	1943	0	51574	0	0	0	2	1231	0	0	0	-1	0	0	0	0	53517	
2243977																																						0	10859	0	0	49393	0	10272	4751	6654	310614	280560	2370	288930	0	4362	0	6000	0	21684	3193	310614	0	0	-1859	0	20188	0	29103	251457	2	1231	0	233047	228685	162	0	0	0	0	21684	
2253725																																						9	29022	0	0	31334	0	16740	112	13543	307269	267467	1571	286038	0	3918	0	17000	0	21231	2821	307269	0	0	9597	0	9230	1775	27273	240194	3	1231	0	218652	214734	-417	0	0	0	0	21231	
2253891	3739136	215437	0	0	5266265	382084	691039	0	4952835	39672376	3707451	35490336	2357	1960362	89213	1718065	499213	4179683	100000	39672376	701907	0	2317152	0	2256757	0	2	0	25594822	23634460	-494226	0	0	4182040	1314415	35277	1279138										38151730	28251192		33969691				1655359					602191	0					69072	28182120		1231					0	0	0	0		
2262718																																						18167	0	2011	0	1079	0	1405	0	6475	33592	0	2459	2459	0	0	4455	0	0	31133	1	33592	0	0	14062	0	17070	0	0	0	2	1231	0	0	0	0	0	0	0	0	31133	
