"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2344	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON2604	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA242	RCONA243	RCONA244	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	
23643	7729	4	5085	19892	0	36841	0	0	0	0	0	0	99471	0	11943	42817		45981	2944	8936	37674	37970	0	0	12115	25559	8198	109	13793	24177	4847	0	31752	87428	0	100	2721	
23755	39799	16	6795	18524	0	34584	0	0	1204	0	1204	0	100386	86	8108	24458		25765	10364	9445	16130	16334	132	0	7193	9011	7052	2509	6998	9337	6880	1243	27773	91851	0	341	3306	
23812	1642	26	59780	97366	0	156099	0	0	55277	0	103696	0	894509	0	36417	144383		327524	420960	37009	302287	137303	55277	27431	113673	188614	19588	5649	37162	101176	4373	1672	95600	773146	693	84946	9944	
24006	352658	26	3485	83283	0	111103	0	0	0	0	0	0	712603	0	26668	97106		257478	5360	59906	171051	67273	0	0	55489	115562	82807	3620	17092	50181	28765	1068	107439	685935	153	0	12865	
24453	3291	0	731	25557	0	33924	0	0	53938	514	110243	0	231801	0	14420	84859		74943	68709	1800	59316	80458	42032	56305	23034	36282	15393	234	59700	20758	4045	356	33193	214522	0	2859	1011	
24659	6130	0	414	3302	0	8878	0	0	0	0	0	0	17978	0	1032	2883		8516	449	3172	5655	2375	0	0	3351	3055	1938	172	1862	647	274	100	8430	16946	34	0	567	
24668	7686	8	11374	30885	0	81191	0	0	0	0	0	0	84616	0	1464	22582		33919	20429	12415	28607	19062	0	0	9909	18698	4208	1104	4738	14324	1897	1623	69809	83152	0	0	4191	
24855	1597	8	54	3164	0	4235	0	0	0	0	0	0	5463	0	3866	1502		2364	0	0	2284	1392	0	0	679	1606	67	12	229	1163	110	0	4173	1597	0	0	0	
24949	29264	16	13298	67829	0	110984	0	0	41834	300	64348	0	567892	0	50681	123033		251544	164051	35824	189974	104373	31203	22383	67034	123225	56531	4754	42309	62064	17413	1247	97670	514415	0	2796	7578	
25357	4889	0	1932	17749	0	44322	0	0	11233	0	11233	0	44674	0	951	6111		17676	15998	1159	16596	4887	11233	0	13825	2771	870	210	2573	2314	468	756	38438	43723	3952	0	0	
25647	7963	0	0	7713	0	10382	0	0	0	0	0	0	61019	0	3203	29993		19894	3170	8041	15072	17563	0	0	2343	12729	3559	1263	2525	15188	10338	1942	10382	57816	0	0	4519	
26149	5974	1	438	8293	0	16110	0	0	0	0	0	0	42120	0	4288	13888		21728	530	1846	15471	8504	0	0	4292	11449	5264	723	2163	6341	4295	1089	15671	37832	0	0	420	
26242	121655	30	30920	21619	0	56460	0	0	0	0	0	0	268378	0	15892	45943		74782	26000	18589	70088	43693	0	0	23185	46903	4470	224	13684	30009	1650	600	25510	252486	0	0	0	
26457	567	0	758	2458	0	5480	0	0	0	0	0	0	15838	0	3049	2070		5563	7638	592	4653	922	0	0	1488	3165	872	38	308	614	1148	0	4722	12789	0	0	0	
26765	3834	10	15805	18875	0	41244	0	0	22930	0	22930	0	143871	0	5601	66324		57661	16052	2759	45080	61875	13952	0	33732	11537	12162	230	33527	28348	4049	400	25352	138270	77	0	1300	
26859	22575	0	45	70737	0	84300	0	0	0	0	0	0	219338	0	0	61079		52691	82993	11089	48618	59724	0	0	10398	38220	4042	31	23652	36072	1355	0	84255	219338	0	0	3388	
26916	30905	0	4695	19851	0	30832	0	0	19800	0	19800	0	324842	0	14658	82566		102583	108787	17261	62031	73271	19800	0	30972	50916	19471	1224	11649	61622	8240	1055	26137	310184	0	0	0	
27548	132498	0	11257	25107	0	45971	0	0	16085	16149	32234	0	352806	0	46508	46540		83272	90495	19794	49992	31512	4249	2471	20842	29150	29017	4263	17363	14149	9500	5528	30479	306247	4235	51	641	
27614	36336	5	8139	39965	0	70069	0	0	0	0	0	0	169271	0	27192	26937		61808	44191	29634	31264	12444	0	0	11126	21730	16307	12645	8757	4152	9770	4258	61925	142079	0	0	11406	
27847	26571	167	12908	38382	0	78966	0	0	0	0	0	0	253123	0	28142	107608		100418	18526	26442	80142	92482	0	0	19472	60670	16964	3312	21478	71004	12155	2971	65891	224981	0	0	0	
28152	8715	1	4296	9046	0	14330	0	0	297	0	297	0	45251	0	307	7474		17297	11764	5285	12997	6521	99	0	5079	7918	3411	888	2250	4271	484	469	9985	44647	48	297	513	
28255	9069	7	789	24725	0	87388	0	0	0	0	0	0	67453	0	68	24105		19471	14807	2932	17364	19283	0	0	6464	11276	1591	140	5150	14133	1791	3031	86264	67385	328	0	431	
28349	6342	0	4996	16740	0	31762	0	0	0	0	0	0	85779	0	12695	40110		35940	3387	8296	30319	36610	0	0	7483	22836	5608	13	13126	23484	3500	0	26766	73084	0	0	2931	
28406	208502	2	0	13096	0	64304	0	0	0	0	0	0	746560	0	0	229267		297156	11635	52312	212542	165825	0	0	91723	120819	84614	0	82195	83630	63442	0	64302	746560	0	0	16450	
28572	652	0	0	1640	0	6295	0	0	0	0	0	0	36780	0	0	11312		16476	8341	5290	14541	9857	0	0	7003	7669	1594	210	5562	4296	1252	203	6295	36780	0	0	0	
28732	7413	0	1615	13867	0	19658	0	0	0	0	0	0	43488	0	4094	12580		15213	8281	2288	13690	11422	0	0	3710	9980	1508	15	3242	8180	1158	0	18043	39394	0	0	305	
29104	292495	15	13353	41231	0	72552	0	0	34220	1116	148128	0	698612	0	38269	163392		114131	128594	22491	100532	159705	31185	113908	36560	63972	13197	402	106191	53514	3357	330	59184	659071	0	1272	2336	
29252	6202	20	7151	18883	0	41723	0	0	0	0	0	0	56163	0	4568	15416		25342	9203	5455	19339	12755	0	0	4202	15137	5487	516	2292	10463	2661	0	34479	51595	73	0	964	
29636	34101	46	15860	30577	0	57776	0	0	0	0	0	0	508044	0	51807	162628		132427	178888	23667	122590	151295	0	0	41984	80606	9691	146	73471	77824	11333	0	41870	456237	0	0	7256	
29850	6118	3	416	13318	0	30659	0	0	0	0	0	0	32615	0	334	12427		6494	7576	1049	6099	12427	0	0	1978	4198	318	0	1947	10480	0	0	30240	32281	0	0	0	
29944	1991	0	22396	15346	0	40882	0	0	4437	0	4437	0	120569	0	8784	62122		36995	19460	966	35257	57169	4437	0	10658	24599	1726	12	23922	33247	4152	800	18486	111785	0	0	966	
29953	5920	0	1222	8293	0	12586	0	0	495	0	495	0	44480	2	4149	12011		12753	13796	2882	8475	6371	198	0	2655	5820	4022	256	2072	4299	5190	450	11364	39834	0	495	446	
30052	1499	3	0	3354	0	3808	0	0	0	0	0	0	7355	0	0	2703		2765	388	194	2440	2229	0	0	768	1672	325	0	200	2029	474	0	3805	7355	0	0	112	
30258	89903	0	737	19860	0	32152	0	0	4505	94666	99171	0	440050	0	56554	83100		212030	55017	15498	124508	73967	2263	27993	44241	80267	85573	1949	27411	46556	8923	210	31415	380195	0	3301	5229	
30418	7654	0	0	0	0	0	0	0	21619	12202	33821	0	261611	0	0	14431		239526	0	1311	53514	11701	13379	11219	10696	222802	1103	4925	5840	7829	0	762	0	249732	0	11879	348	
30502	174617	15	30244	21064	0	42825	0	0	0	0	0	0	528585	0	13089	83076		167409	103483	30032	152250	76575	0	0	42763	109651	14502	493	20589	55986	5942	559	11545	515281	1021	215	6733	
30650	8094	2	386	17804	0	30498	0	0	0	0	0	0	93804	0	1263	22624		39244	23841	10072	14537	9388	0	0	10614	3923	20584	4123	6470	2918	12160	1076	30110	92541	0	0	3324	
30810	2177	15	221	90940	0	149203	0	0	20291457	105793	20676386	0	27149699	0	97551	2257377		20773189	4116956	286884	6489001	1175558	7475125	167137	2106569	4394642	7816242	6455736	264984	910574	503298	578521	139167	26662733	9800	389415	141562	
31134	4771	1790	3773	13582	0	26530	0	0	0	0	0	0	53435	200	5063	21656		22930	4078	6612	21759	21180	0	0	5577	16182	942	229	8336	12844	476	0	20967	48172	0	0	2887	
31255	3336	7	0	39743	0	49327	0	0	5459	0	8369	0	197079	0	6585	81377		75329	37037	11448	67965	77788	4889	2910	10514	57451	5855	1509	12196	65592	2365	1224	49320	189844	0	650	4534	
31657	3789	0	1180	12475	0	22894	0	0	0	0	0	0	54540	0	95	28061		21324	1366	4781	20373	26935	0	0	5680	14693	893	58	6430	20505	1126	0	21714	54445	0	0	2464	
31826	23954	0	5866	37056	0	49316	0	0	0	0	0	0	141511	0	7159	57372		58015	2170	16753	48004	39257	0	0	12551	35453	8328	1683	11820	27437	13376	4739	43450	134252	0	100	6869	
31835	3960	0	12599	18510	0	34909	0	0	0	0	0	0	43365	0	8053	21341		14285	3779	3097	13803	21024	0	0	4343	9460	482	0	9974	11158	209	0	22310	35312	0	0	655	
32234	4666	5	3021	12098	0	23730	0	0	0	0	0	0	34872	0	4662	8377		11156	10673	3180	9964	7911	0	0	3908	6252	856	141	2433	5478	336	130	20704	30210	0	0	723	
32766	7242	1	23	16659	0	20968	0	0	0	0	0	0	23265	0	158	5308		5325	5390	1862	5014	4623	0	0	1631	3383	311	0	1881	2742	685	0	20944	23107	0	0	657	
33147	75685	16	1430	11037	0	18742	0	0	33086	0	40554	0	306433	0	38301	107241		95915	27592	17942	71503	97445	19053	7468	14027	57476	23031	1381	22499	74946	7575	2221	17296	267412	0	720	6109	
33259	76428	32	3945	19925	0	33580	0	0	3508	0	3508	0	469504	0	5194	85179		218765	89132	34930	188669	77236	3508	0	35346	153323	26705	3391	12407	64829	6358	1585	27395	460880	2208	3430	10294	
33268	2887	12	6114	25337	0	34794	0	0	0	0	0	0	67075	0	10154	25093		21959	17136	5824	21284	24095	0	0	6838	14446	553	122	8867	15228	998	0	28667	56921	1	0	2889	
33549	3650	13	430	5432	0	7900	0	0	0	0	0	0	32920	0	1664	4868		17572	6830	5480	10077	2412	0	0	2815	7412	5667	1678	920	1492	1606	850	7457	31256	0	0	1222	
33727	42397	22	2291	23135	0	25898	0	0	0	0	0	0	251283	0	1073	54959		80038	73889	22005	36740	19369	0	0	11849	24892	37392	5905	3188	16181	31219	4371	23585	250210	0	0	6129	
33754	1751	30	229	4112	0	8794	0	0	0	0	0	0	17917	0	802	4852		7539	3775	953	7539	4852	0	0	2121	5418	0	0	1237	3615	0	0	8535	17115	0	0	0	
33839	3014	0	1811	3107	0	9023	0	0	0	0	0	0	16180	0	387	2014		9987	1165	1162	8522	1860	0	0	2113	6447	1186	241	1618	242	154	0	7212	15793	0	0	296	
33857	4814	136	4746	5270	0	16596	0	0	1340	100	15685	0	49190	0	1592	8053		29946	6377	3069	14211	4366	1156	3661	5400	8811	13783	1952	1953	2413	3487	200	11714	47499	0	99	340	
34153	591	3	2374	32305	0	41182	0	0	0	84917	84917	0	497772	0	6630	64819		256025	176338	35712	192992	49554	0	61821	39365	155685	53799	7176	12991	36563	13921	1344	31192	490110	7613	1032	6616	
34359	3330	0	90	2608	0	4794	0	0	197	0	197	0	18042	0	353	6041		7328	1342	2123	5841	6041	0	0	1810	4031	1374	113	2334	3707	0	0	4704	17689	0	0	443	
34425	102253	13	339	12043	0	17636	0	0	0	0	6000	0	246309	0	12626	48587		75977	19491	11349	38309	23358	0	6000	16431	21878	26019	11649	7415	15943	13244	11985	17284	233683	0	0	2026	
34434	10932	49	2753	10694	0	21552	0	0	0	0	0	0	167547	0	29658	37075		48125	71415	13755	37754	30558	0	0	10299	27455	5493	4878	6887	23671	3000	3517	18750	137889	0	0	4942	
34452	11631	4	10789	8961	0	29945	0	0	0	0	0	0	46163	0	1841	10224		22322	1986	5165	18206	9294	0	0	9303	8903	1941	2175	3436	5858	130	800	19152	44322	0	0	1762	
34537	102010	0	16317	93898	0	152795	0	0	70671	2201	72872	0	1684523	0	116563	352433		352813	877265	53263	307877	303634	58101	2201	137888	169989	34176	10760	110408	193226	43718	5081	136478	1567960	0	0	15951	
34555	6462	0	9820	16253	0	44063	0	0	3928	0	3928	0	108968	4	12619	22438		59117	20951	16624	34821	13852	2715	0	10203	25020	14930	8964	4090	9763	5354	3231	34167	95967	76	378	4554	
34742	66033	0	10268	4440	0	15698	0	0	12528	0	12528	0	234897	0	12285	92692		66786	9386	12176	49140	60617	12528	0	25725	23415	17645	0	25993	34624	32075	0	5430	222612	0	0	4087	
34836	1197	72	3144	5748	0	10626	0	0	0	0	0	0	17315	0	1209	8983		6655	479	1872	6161	8690	0	0	1068	5114	473	0	1984	6706	293	0	7410	16106	0	0	684	
34863	1177	0	384	3111	0	4499	0	0	0	0	0	0	13052	0	1020	4253		6855	767	1361	4080	3035	0	0	1160	2920	2775	0	1342	1693	1218	0	4115	12032	0	0	241	
35057	1662	0	5649	8245	0	20801	0	0	1485	6292	7777	0	68062	7	2660	22701		25167	18532	1969	18884	18140	700	3468	4565	14319	5186	1095	4436	13704	3432	1129	15045	65395	107	0	353	
35301	0	0	2268	12758762	10093	12798158	0	0	0	0	0	0	12969312	0	0	11333859		0	1635453	0	0	11331541	0	0	0	0	0	0	9560200	1771341	0	2318	12761422	12969312	24375	0	0	
35570	1354307	22	76980	21662	0	181964	0	0	26503	0	26503	0	4665653	0	510713	940891		2016121	354334	416891	1640378	777592	26503	0	640158	1001466	269661	104836	302255	476582	115442	46612	104962	4154940	0	0	97018	
35646	5501	0	1181	5599	0	8539	0	0	0	0	0	0	29128	0	3320	5398		12343	5885	1800	8170	4435	0	0	2462	5708	3746	427	450	3985	813	150	7358	25808	0	0	473	
35842	7194	5	1513	10766	0	18111	0	0	5698	0	5698	0	95272	0	15216	34643		41848	11587	5111	33921	29001	5698	0	11862	22059	6918	1009	6538	22463	4386	1256	16593	75623	0	4433	2288	
36054	176479	77	223	56255	0	70085	0	0	190	0	190	0	931857	0	11046	174340		162314	418724	24571	121614	141427	95	0	49165	72982	35100	5067	50381	91046	25162	7751	67732	911725	2053	9086	7079	
36344	87281	17	614	19479	0	26619	0	0	955	0	1186	0	285252	0	29119	56114		98371	43486	17863	73674	44859	654	231	25225	50702	13019	9425	17479	27380	8082	3173	25988	255980	0	153	2328	
36456	7817	17	3606	7162	0	20046	0	0	3784	100	3884	0	54644	382	2076	15156		23150	8521	4285	19241	14128	2398	0	4931	14310	3404	505	2920	11208	928	100	16423	52186	0	0	0	
36858	45937	19	38	18450	0	26016	0	0	0	0	0	0	165235	0	279	21919		32864	64515	6238	28146	19743	0	0	18920	9226	3923	795	13052	6691	1908	268	25959	164956	0	0	1648	
36933	4068	0	4989	17232	0	29083	0	0	9771	0	9771	0	72655	0	6769	17741		36697	14147	4522	29211	16773	5499	0	7762	21449	6898	588	2317	14843	264	317	24094	65886	0	0	1552	
37051	4725	0	1219	4214	0	7286	0	0	0	0	0	0	38197	0	365	8614		19820	5039	3012	13546	5667	0	0	5648	7898	4506	1768	2440	3227	2376	571	6067	37832	0	0	680	
37341	3738	0	1170	3493	0	5569	0	0	1780	250	2030	0	20734	0	1162	4254		11549	1193	2551	8248	2482	1087	0	3072	5176	2893	408	323	2159	1416	356	4380	19508	19	64	416	
37350	2884	11	96	2967	0	5146	0	0	0	0	2560	0	13155	3	2659	4997		5274	0	361	5052	3343	0	1039	1192	3860	222	0	1344	1999	1654	0	4939	7933	100	2560	0	
37378	9729	0	342	22733	0	46402	0	0	0	0	0	0	84054	0	6192	30815		28780	14730	1565	26154	28089	0	0	8343	17889	2548	0	8893	19196	2725	0	46060	77862	0	0	426	
37435	36448	0	16786	63129	0	102668	0	0	13726	0	13726	0	586761	2	7162	115810		212263	222240	70779	164988	98124	13726	0	52773	113284	35506	10700	24370	73854	12384	5202	83912	579597	1970	0	24484	
37640	287038	15	34585	66563	0	141555	0	0	25000	0	25000	0	813696	0	96494	76284		278486	171888	43054	165700	55751	15000	0	90086	75614	96627	16159	36990	18761	15873	4660	106938	716767	17	435	5008	
37659	4308	3	459	7177	0	13935	0	0	0	0	0	0	23286	0	507	8456		10522	0	1306	10075	7907	0	0	3093	6982	447	0	3221	4687	0	548	13473	22779	0	0	548	
37743	8096	4	10873	9269	0	21972	0	0	0	0	0	0	49414	0	4719	10890		14166	16264	6359	10893	9503	0	0	1249	9644	3031	242	2606	6897	1031	356	11095	44695	0	0	1641	
37949	5472	5	6723	15441	0	45501	0	0	16702	0	16702	0	108079	0	14417	16222		37993	48392	5191	13220	13770	10414	0	8798	14774	12980	1441	10540	4080	565	1037	38762	93662	11	0	895	
38535	58361	0	4596	39895	0	70849	0	0	0	0	0	0	327816	0	32716	95303		99056	75096	27204	79983	82006	0	0	32022	49046	14938	3050	54169	27952	5847	7335	66253	282717	0	12383	6711	
38740	7418	1	4228	12302	0	36909	0	0	0	0	0	0	92269	0	12305	21629		38913	24309	12370	22167	11488	0	0	5911	16256	13724	3022	6123	5365	5636	4505	32680	78854	0	1110	2170	
39327	129772	21	2395	14231	0	32829	0	0	23	2738	2761	0	264303	0	4928	44092		57572	32866	13894	50288	38418	23	2738	18700	31588	7284	0	14065	24353	5674	0	30393	259275	20	100	0	
39420	104689	20	7325	43269	0	88761	0	0	12491	0	12491	0	914863	0	144020	192087		387666	230421	36749	329340	174098	12491	0	74096	258680	47013	7877	52863	121975	16212	1037	76289	763730	5127	7113	8170	
39475	387191	162	4375	102166	0	131409	0	0	128760	85180	213940	0	1406771	0	103818	254511		421032	344036	40040	335449	228739	96201	60868	147093	188356	80782	4801	115442	113297	21254	4519	126872	1210518	0	92435	9733	
39756	7360	34	3479	85676	0	118307	0	0	1548	100	1890	0	222240	0	3479	60951		44268	109661	9609	39261	58013	0	0	13157	26798	4217	95	14928	43477	2546	0	114700	218761	94	0	2293	
40033	10871	17	14619	11538	0	32928	0	0	0	0	0	0	43859	0	1828	10454		21314	1220	7118	19052	8453	0	0	4579	14483	1470	783	2020	6433	658	1343	18292	42031	0	0	1430	
40350	2858	4	556	5485	0	7957	0	0	0	0	0	0	26518	0	2024	7159		14484	2017	3475	12901	5829	0	0	6149	6752	1577	6	1464	4365	1330	0	7397	24494	0	0	1029	
40707	33156	0	1615	47119	0	62748	0	0	3495	0	3495	0	138241	0	2483	22952		54975	27158	11205	42201	18590	3348	0	15784	29912	7106	2173	6807	11783	2636	1726	61133	135219	0	539	3013	
40855	1837	0	171	2574	0	6938	0	0	0	0	0	0	35457	0	2990	6713		16952	9956	2063	9773	4259	0	0	3589	6184	5902	1277	1015	3244	2249	204	6767	31457	0	1010	401	
41245	4785	1	593	3616	0	5262	0	0	0	0	500	0	27244	0	1642	3228		15046	4185	3078	9868	3125	0	500	5362	5438	3903	343	1419	1706	103	0	4668	25602	0	0	228	
41553	5788	0	17006	8437	0	35908	0	0	0	0	0	0	24402	0	1233	5153		13071	390	1847	9968	4410	0	0	3603	6367	3088	13	1156	3254	743	0	18902	23169	0	0	205	
41629	16079	2	166	26397	0	37086	0	0	2178	0	2639	0	94756	0	1447	18236		56601	3840	7807	35765	10870	2178	461	13522	22245	11864	8970	5309	5561	3876	3490	36918	93215	0	94	1733	
41647	143278	19	1124	20438	0	40841	0	0	200088	6670	206758	0	664984	0	26724	43196		296235	182274	30825	145998	30953	83825	6670	21327	124671	85873	64364	19605	11348	11423	820	39698	636067	0	2193	6773	
41759	7534	0	476	4324	0	7144	0	0	0	0	0	0	25186	0	404	4073		11726	1853	2108	9783	2763	0	0	2452	7331	1943	0	1412	1351	1310	0	6668	24782	0	0	487	
41825	35752	5	19	34476	0	43790	0	0	0	0	0	0	73059	0	0	9219		17638	10450	7054	16138	9094	0	0	2091	14047	1500	0	3176	5918	125	0	43766	72957	0	102	0	
41937	12781	0	742	5024	0	13455	0	0	0	0	0	0	30441	0	1004	3631		11443	2586	5684	9215	2881	0	0	3150	6065	2228	0	1223	1658	750	0	12713	29437	0	0	0	
41955	4860	56	746	2733	0	8083	0	0	0	0	0	0	18013	12	3136	3528		8086	1541	2717	7224	2998	0	0	2556	4668	856	6	846	2152	420	110	7281	14865	0	0	0	
42037	4151	0	4351	11407	0	21743	0	0	0	0	0	0	28701	0	1446	7593		12967	3990	0	10198	6358	0	0	2941	7257	1731	1038	895	5463	785	450	17392	27255	0	0	0	
42055	4002	0	3749	12765	0	20954	0	0	0	0	0	0	34393	0	3018	9097		19013	2281	3185	18221	8781	0	0	6114	12107	790	2	1419	7362	216	100	17205	31375	0	0	934	
42354	5431	12	4253	16534	0	30421	0	0	0	0	0	0	52603	0	3156	26642		13544	6985	2407	13346	25887	0	0	6170	7260	114	0	11538	14349	755	0	26156	48949	0	498	763	
42420	942189	230	38958	152955	0	243170	0	0	0	0	0	0	4092621	0	441573	552759		1251070	1346603	317822	800189	422277	0	0	221937	578472	401342	49319	177529	244759	101726	28745	202074	3650948	1908	100	68753	
42448	22687	0	26062	26899	0	95832	0	0	0	0	0	0	386833	0	26816	105711		167119	91315	51218	107596	69663	0	0	37393	70203	46800	12723	28673	40990	29240	6808	69770	360017	0	0	20497	
42457	1954	17	2306	3995	0	10922	0	0	0	0	0	0	10290	0	1293	2027		4776	1533	1207	3985	2027	0	0	1178	2807	652	139	102	1925	0	0	8599	8997	0	0	144	
43052	6055	0	2662	7994	0	14379	0	0	20268	2460	22728	0	70623	0	25028	14661		39811	10096	5462	37734	13406	20268	2460	13368	24366	1759	318	5231	8175	549	706	11717	45595	0	0	1815	
43155	12365	17	25167	9481	0	35966	0	0	9697	819	10516	0	225668	0	8439	47615		79059	86630	9077	65975	36912	8475	819	20908	45068	10758	2326	11485	25427	10281	421	10782	217229	0	0	1598	
43173	568448	161	0	315553	8858	342053	0	0	1302802	0	1302802	0	7861076	0	457305	2240662		3317140	1734826	127496	2847367	2223425	862429	0	1223646	1623721	468038	1735	1279394	944031	16811	426	332914	7403771	120	0	7493	
43351	961	3	365	1021	0	2988	0	0	0	0	0	0	1944	0	38	301		682	0	293	312	106	0	0	72	240	363	6	106	0	195	0	2620	1906	0	0	195	
43454	3551	0	774	3318	0	6465	0	0	0	0	0	0	10162	0	117	878		4604	1129	873	4436	878	0	0	1465	2971	163	5	100	778	0	0	5691	10045	0	0	0	
43511	23217	0	7833	46186	0	104910	0	0	35850	600	39646	0	303031	0	29831	60791		149056	69967	21951	88885	29504	25983	3596	24601	64284	51633	8538	10576	18928	26317	4970	96880	271444	197	1756	5177	
43744	6045	0	2300	7123	0	14629	0	0	5670	500	19303	0	74382	0	5445	32745		23610	11982	4652	17423	24468	2759	8927	6069	11354	5665	522	6573	17895	7737	540	12329	64484	0	4453	1224	
43856	9711	0	8217	6737	0	17257	0	0	0	0	0	0	22248	0	186	6531		6006	0	1237	4077	6254	0	0	2514	2523	783	186	5062	1469	0	0	9040	22062	0	0	277	
43959	16064	16	4177	44041	0	68929	0	0	0	0	0	0	47341	0	1000	5309		9067	16901	1769	6126	4237	0	0	3375	3522	1794	376	2651	1586	1072	0	64649	46341	87	0	0	
44040	44260	0	32263	19188	0	54865	0	0	0	0	0	0	170573	0	4797	23880		56101	46333	14617	31876	18425	0	0	16477	15399	24193	32	10003	8422	5455	0	22602	165776	0	0	2130	
44134	10606	39	863	74117	0	90410	0	0	274615	64479	339094	0	1513460	0	68375	339871		115131	1047852	38046	98156	311446	273888	50853	16540	81616	15196	1779	130690	180756	23370	5055	89508	1445085	0	0	17248	
44433	31632	0	0	36703	494	42660	0	0	0	61847	61847	0	229266	0	0	138822		33912	24901	4598	32557	120264	0	48414	7062	25495	971	384	27285	92979	17707	851	42166	229266	0	0	2192	
44741	123577	0	4254	15828	0	23775	0	0	0	0	0	0	266059	0	61449	48697		46928	46858	15914	28623	39059	0	0	10164	19418	12789	4557	30370	8690	7157	2480	19521	204610	0	0	4356	
44750	5772	0	40243	8637	0	51403	0	0	1480	304	1784	0	128562	0	9820	39991		71157	11642	11853	37721	27492	195	197	9674	28047	17104	16332	7567	19925	5265	7234	11160	118742	0	0	3195	
44929	23769	132	11319	18266	0	38302	0	0	2277	699	2976	0	83039	0	560	17168		39682	2421	10293	24598	11888	1584	499	10559	15657	10739	2727	2471	9875	3873	949	26851	79753	0	2726	3323	
45038	5980	0	1180	5289	0	10869	0	0	558	0	558	0	84161	0	9566	23683		41092	13406	10321	23010	13124	298	0	8308	14702	16214	1868	7543	5581	9281	1278	9689	74595	0	0	4857	
45047	6993	16	4315	16658	0	29196	0	0	0	0	0	0	62634	0	4520	22578		28477	4586	6065	25872	21815	0	0	7395	18716	2190	176	4815	17000	763	0	24774	58114	91	0	1662	
45056	3842	0	592	7913	0	14202	0	0	0	0	0	0	27698	0	3930	5202		13591	5063	3044	10329	4326	0	0	3319	7010	2722	539	741	3688	772	0	13610	23768	0	0	296	
45430	5496	22	6100	13213	0	19818	0	0	2026	0	2026	0	69903	0	5316	28161		34156	2089	8751	30347	26599	2026	0	15284	15063	3759	51	14827	11772	1563	0	13696	64587	0	0	1987	
45458	447	0	231	1167	0	1687	0	0	0	0	0	0	7408	0	3230	1212		2168	3581	567	1595	305	0	0	469	1126	536	37	305	804	103	0	1456	4178	0	0	0	
45551	99693	10	1370	23585	0	42419	0	0	0	0	0	0	402405	0	32272	74649		130780	97283	25517	70492	49951	0	0	14454	57414	52779	6133	20394	29866	22804	1585	41008	370133	31	0	5227	
45560	68485	36	61	51143	0	67304	0	0	0	0	0	0	496500	0	1107	65801		47578	314634	13655	38973	59377	0	0	21921	20709	4948	0	24331	36737	4733	0	65734	495393	1473	0	0	
45775	12607	0	0	10654	0	25197	0	0	0	0	0	0	107284	0	0	19425		48681	26571	12217	34754	14933	0	0	8335	26419	10176	3751	3490	11443	1920	2572	25197	107284	0	0	2534	
46053	33181	0	2942	19591	0	39312	0	0	0	0	0	0	108398	0	16836	24092		40433	10692	11467	26684	18051	0	0	10017	16667	11389	2360	4822	13229	5555	486	36369	91562	1	0	3231	
46941	7987	1	946	15034	0	22309	0	0	0	0	0	0	54949	0	7687	7573		26418	12972	6458	15529	4334	0	0	5173	10807	6421	4017	1130	3204	2428	810	21362	47262	0	0	0	
47153	2588	0	189	2033	0	3408	0	0	0	0	0	0	12054	0	697	3881		5170	415	1021	4521	3199	0	0	1667	2854	649	0	669	2530	682	0	3219	11357	0	0	0	
47247	16492	7	1981	30146	0	46008	0	0	0	7054	7054	0	177032	0	8930	57030		57975	45534	25633	21419	24849	0	3496	13291	16809	18834	9041	11674	18334	17355	9667	44020	164348	0	3754	12448	
47256	3358	0	973	2861	0	4961	0	0	0	0	600	0	17983	0	2544	5108		8498	1019	1662	7403	4993	0	600	2411	4992	1086	9	1020	3973	115	0	3988	15439	0	0	252	
47452	2687	0	13478	8821	0	26155	0	0	0	0	0	0	18799	0	3130	7335		6046	2731	2400	4850	6117	0	0	1625	3458	786	177	2336	4311	507	181	12677	15669	0	0	1104	
