"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	RCONG167	RCONG168	TEXTA545	
	TOTAL DEP LIABILITIES BEFORE EXCLUSI	TOTAL ALLOWABLE EXCLUSIONS INCLD FOR	TOTAL DAILY AVG FOR DEP LIABILITY EX	TOTAL DAILY AVG ALLOWABLE EXCLS	TOTAL FOR DEP INCLUDED IN B	TOTAL DAILY AVG FOR DEP INCLUDED IN 	ESTIMATE OF UNINSURED DEPOSITS	PB/PSA FDIC CERTIFICATE NUMBER	AMT RETIRE DEP ACCNT $250K OR LESS	NBR RETIRE DEP ACCNT $250K OR LESS	AMT RETIREMT DEP ACCTS MOR THAN $250	NBR RETIRE DEP ACCNT MOR THAN $250K	AMT OF DEP ACCNT $250K OR LESS	NBR OF DEP ACCNTS OF $250K OR LESS	AMT OF DEP ACCNT MORE THAN $250K	NBR OF DEP ACCNT GT $250K	TOTAL DEP LIABILITIES BEFORE EXCLUSI	TOTAL ALLOWABLE EXCLUSIONS INCLD FOR	TOTAL DAILY AVG FOR DEP LIABILITY EX	TOTAL DAILY AVG ALLOWABLE EXCLS	AMT NONINT ACTS GE 250K	NBR NONINT ACT GE 250K	PB/PSA FDIC CERTIFICATE NUMBER	
76135								0	955		0	0	48790		49362	108	99107	0			986	1		
76153								0	2354		255	1	19699		5253	34	27561	0						
76443								0	5156		0	0	44433		29418	123	79007	0						
76854								0	3769		264	1	99673		101446	458	205152	0			11390	25		
77150								0	278		0	0	13825		13252	40	27355	0			468	1		
77253								0	2736		0	0	56024		44581	246	103341	0			11117	25		
77347								0	10555		386	1	101334		62620	194	174895	0			2341	7		
77422								0	0		0	0	55823		43434	54	99257	0			40304	41		
77758								0	35019		1181	3	220884		100478	393	357607	45			5225	10		
77851								0	27255		0	0	434573		224925	680	686752	0	664291	0	27057	44		
78036								0	4976		629	2	50359		23527	127	79491	0			0	0		
78157								0	601		0	0	20931		12160	61	33692	0			0	0		
78241								0	2772		0	0	22943		16488	66	42203	0			0	0		
78559								0	1137		0	0	19056		11705	68	31898	0						
78858								0	7925		0	0	239250		501155	2092	748330	0			29780	38		
79042								0	2295		0	0	39070		28953	127	70318	0						
79127								0	4433		0	0	25715		16407	88	46555	0			0	0		
79145								0	12322		614	2	59605		27277	96	99818	0			1807	3		
79257								0	482		0	0	8294		5122	20	13898	0			0	0		
79855								0	19927		1578	6	119958		49447	277	190910	0			2528	4		
80020								0	0		0	0	12695		2527	19	15222	0			0	0		
80150								0	12035		252	1	123857		71440	313	207584	0						
80431								0	5042		267	1	47125		16884	60	69318	0						
80552								0	1950		0	0	12638		2453	15	17041	0			487	1		
80936								0	9048		1270	3	67719		51286	271	129323	0			0	0		
81429								0	9908		0	0	66619		52682	278	129210	0			4502	7		
82033								0	4781		665	2	71860		48289	253	125595	0			7072	10		
82257								0	1134		1115	2	7013		8981	33	18243	0			255	1		
82350								0	3540		0	0	18992		15380	63	37912	0			1109	2		
82659								0	4572		438	1	30358		12350	46	47718	0			628	1		
83151								0	3745		0	0	63185		44466	179	111396	0			2733	7		
83236								0	1019		0	0	30815		18212	49	50046	0						
83311							799627	0	105468		4454	13	1467356		1196819	3593	2774097	0	2621792	0	288610	223		
83357								0	1467		0	0	18038		17663	44	37169	0			777	2		
83375								0	6919		253	1	199279		146997	572	353448	0	343419	0	16418	23		
83638	4266461	0	4315455	0	0	0	1672922	0	5630		0	0	1830012		2430819	8532					598470	1009		
83834								0	2487		0	0	53608		51745	194	107840	0			9313	22		
83852								0	1616		0	0	10986		10484	46	23188	102			1042	2		
83955								0	2681		0	0	27399		11666	76	41746	0			0	0		
84046								0	974		0	0	23044		11948	38	35966	0			294	1		
84055								0	498		0	0	11960		6633	25	19091	0			925	2		
84251								0	264		0	0	6807		3833	24	10904	0			0	0		
84345								0	6603		261	1	109190		60036	185	176090	0			3748	7		
84541								0	17770		1540	5	168116		245952	868	433378	0			14223	19		
84804								0	0		0	0	22596		9296	46	31892	0						
85043								0	2745		0	0	33895		19845	81	56485	0						
85052								0	856		0	0	31449		21031	87	53335	0						
85258								0	6211		0	0	52139		31731	177	90081	0			0	0		
85454								0	0		0	0	33970		12992	63	46962	0	47605	0	2001	7		
85856								0	778		0	0	9412		4711	31	14901	0			0	0		
85931								0	8336		0	0	88786		99871	404	196993	0			20058	27		
86349								0	8378		612	2	88123		33403	163	130516	0			1434	4		
86358								0	1328		0	0	25190		5933	37	32451	0						
86527								0	55622		8985	30	298954		296622	1035	660183	0			49244	64		
86554								0	1928		0	0	28497		8070	44	38496	0						
87047								0	5501		324	1	65722		35906	244	107453	0			3860	4		
87159								0	6663		865	3	48953		54034	157	110515	0			4711	10		
87234								0	20586		3164	8	133765		106263	542	263778	0						
87476								0	8144		0	0	62136		28225	172	98505	0						
87533								0	9280		290	1	130234		92266	330	232070	0	233508	0	15308	20		
88240								0	2830		0	0	23594		15509	79	41933	0			0	0		
88259								0	3663		0	0	25118		10073	48	38854	0			2088	6		
88352								0	3854		1047	3	53242		34283	206	92426	0			0	0		
88455								0	8370		0	0	88574		49260	212	146204	0			1930	6		
88530								0	8739		816	2	109431		95482	271	214468	0			16572	35		
88950								0	1863		0	0	16531		5005	27	23399	0			907	3		
89032								0	8056		996	3	35564		66523	201	111139	0			2628	8		
89135								0	1698		0	0	31494		34850	148	68042	0						
89162								0	0		0	0	21837		501	1	22338	0			0	0		
89452								0	4079		250	1	40923		24192	124	69444	0			627	2		
89751								0	21139		2257	7	255252		211266	1000	489914	0			14507	32		
89854								0	3541		0	0	54628		25884	130	84053	0	83343	0	3698	6		
89957								0	1731		0	0	21590		7573	51	30894	0	32258	0	261	1		
90047								0	2760		259	1	21729		3542	31	28290	0			491	1		
90328								0	37834		1151	4	188483		84454	520	311922	0			6358	13		
90337								0	8397		255	1	131420		213800	361	353872	0			29690	44		
90467								0	7866		1489	2	51430		41881	208	102666	0			1296	3		
90645								0	3652		0	0	48513		24152	113	76317	0			1047	3		
90739								0	5268		258	1	48595		33891	160	88012	0			5583	12		
91156								0	10250		586	2	103936		68872	325	183644	0	182100	0	0	0		
91259								0	4588		0	0	50458		18075	82	73121	0			664	2		
91615								0	5227		254	1	36685		15622	62	57788	0	57359	0	1879	2		
91651								0	2077		0	0	40129		22402	98	64608	0			1206	3		
91754								0	4745		274	1	76797		98670	322	180486	0			5977	14		
91950								0	1998		0	0	21713		16221	66	39932	0			4044	5		
91969								0	3763		1148	3	220370		546507	1125	771785	-3			63408	99		
92050								0	3823		0	0	40165		32714	172	76702	0			0	0		
92144								0	3271		0	0	18095		4896	31	26262	0			0	0		
92630							78919	0	24598		354	1	708564		128242	511	861758	0			19109	32		
92706								0	16126		0	0	101329		44966	260	162421	0			2073	4		
92854								0	2347		0	0	21396		6746	33	30489	0			982	1		
92902								0	521		0	0	6555		4723	9	11799	0						
93244								0	14892		0	0	110068		35530	258	160490	0			0	0		
93413								0	13479		353	1	125443		54801	226	194076	0			319	1		
93543								0	17488		254	1	116184		68348	180	202274	0			8470	13		
93619								14	0		0	0	0		0	0	0	0					State Street Bank and Trust Company	
93721							2431522	0	284638		37805	48	3269945		2256249	8445	5848637	0	5823386	0	227878	317		
93758								0	3597		288	1	32894		25456	113	62235	0			3674	8		
94139								0	11132		1648	5	196414		171928	516	381122	0			14030	34		
94456								0	669		0	0	19019		7923	48	27611	0			0	0		
94522								0	31587		800	2	214959		98600	374	345946	0			7115	9		
94755								0	5804		0	0	57670		38593	148	102067	0			1958	4		
94858								0	4263		0	0	59605		26745	137	90613	0			642	2		
95051								0	4465		648	1	80511		55024	209	140648	0			3343	5		
95659								0	3052		0	0	33355		18977	94	55386	0			0	0		
96553								0	1009		0	0	21657		10004	50	32670	0			0	0		
97055								0	2549		330	1	31812		36464	137	71155	0			510	1		
97279								0	1478		0	0	22831		6184	47	30493	0						
97457								0	1299		0	0	26991		4745	32	33035	0			789	1		
97804								0	24507		1837	6	97008		82570	354	205922	0						
97943								0	7220		0	0	86318		64135	199	157673	0						
98351								0	2353		0	0	39623		25962	124	67938	0			0	0		
98454								0	626		0	0	41222		52040	215	93888	0			4776	9		
98463								0	5834		0	0	181732		192869	920	380435	0			29159	46		
98548								0	1438		0	0	26630		24689	52	52757	0			2459	6		
98641								0	5285		0	0	84949		79527	405	169761	0			6527	14		
98717								0	4371		0	0	95482		42634	162	142487	0						
99004								0	750		423	1	50664		89601	175	141438	0			34105	129		
99059								0	3477		252	1	71873		191545	573	267146	0	245548	0	30750	51		
99143								0	8136		279	1	85479		70260	279	164154	0			21790	18		
99255								0	800		0	0	22827		16548	158	40175	0						
99442								0	5017		704	2	65542		97651	259	168914	0			662	2		
99536								0	29457		2402	7	209727		74055	368	315641	0			7651	14		
99853								0	2456		394	1	32183		15873	57	50906	0						
99974								0	6173		293	1	69571		36481	196	112518	0			2048	5		
100236								0	8632		310	1	89021		62287	254	160250	0			7366	12		
100357								0	20908		324	1	237132		220400	915	478764	0			16899	37		
100553								0	2202		331	1	16440		12251	82	31224	0			632	1		
100562							349238	0	18163		1153	4	972055		741060	2946	1732431	0	1694709	0	124369	200		
100843								0	18273		0	0	193586		96694	398	308553	0			10233	12		
101019	4767120	1637713	4523595	1563019	1637713	1563019	2062423	0	8473		3394	7	364850		2752690	6514					490193	598		
101037								0	35518		1811	5	396080		195119	833	628528	0			23553	47		
101233							231152	0	84647		3680	13	1417804		1574145	4148	3080276	0	3130984	0	248049	198		
101345								0	4865		0	0	33086		30638	137	68589	0			0	0		
101439								0	8694		1380	4	92097		49512	187	151683	0			10468	8		
101671								0	4362		0	0	217584		217026	655	438972	0			13368	28		
101738								0	19703		1459	5	127520		76520	284	225202	0			22711	27		
101952								0	2168		0	0	37169		37666	154	77003	0			540	1		
102155								0	1163		312	1	18390		10585	58	30450	0						
102333								0	988		0	0	15508		21142	60	37639	0			1521	3		
102342								0	8961		0	0	94426		50212	178	153599	0			703	2		
102539								0	1537		0	0	30607		10305	44	42449	0			0	0		
102557								0	590		0	0	8531		3170	18	12291	0			447	1		
103134								0	2066		730	2	17662		25506	88	45964	0			2292	8		
103255							0	0	7969		831	3	214829		184001	526	407630	0			22159	41		
103536								0	13242		2188	3	214773		200271	563	430474	0	401247	0	21203	41		
103554								0	8021		271	1	46864		20862	108	76018	0			2071	5		
103563								0	3027		0	0	21706		51215	161	75948	0			15999	16		
103602								15975	0		0	0	3752		65158	78	68910	0			919	3	Oneida Savings Bank	
104038							397041	0	85264		2779	10	505112		514537	1487	1107692	0	1124768	0	68356	65		
104056								0	4347		756	3	58222		33546	172	96871	0			1298	4		
104234								0	1712		0	0	42036		16968	106	60716	0			2319	5		
104430								0	37116		8612	23	103022		66717	439	215468	0			3424	7		
104542								0	1479		367	1	19072		8920	44	29838	0						
104663								0	1003		0	0	101252		129880	559	232135	0			5079	8		
105026								0	35979		2055	5	140759		53549	306	232342	0						
105044								0	976		0	0	10899		4392	21	16267	0			2045	4		
105053								0	4916		324	1	76406		88162	273	169808	0			2383	7		
105071								0	19298		1135	4	125175		54640	333	200250	0			4145	5		
105222								0	6540		0	0	108152		55827	271	170519	0			2996	7		
105530								0	9205		2091	8	59873		29079	150	100248	0			294	1		
105633								0	4558		476	1	44230		42936	167	92202	0			5350	7		
106359							210324	0	19261		706	2	460666		391397	1242	872030	0	844507	0	46160	63		
106377							278764	0	50623		1619	5	418957		321468	1406	792799	132	749043	163	16082	29		
106452								0	8614		0	0	197174		88594	378	294383	0			22245	34		
106519								0	4635		0	0	46044		23895	98	74574	0			306	1		
106546								0	2855		0	0	58568		59064	175	120487	0			4924	4		
106555								0	292		0	0	12976		4069	25	17337	0			728	2		
106658								0	9435		0	0	103368		101784	412	214587	0	215097	0	19691	42		
107057								0	1790		1024	3	12967		4428	24	20209	0			998	3	3	
107226								0	4065		2720	4	34409		16832	67	58026	0						
107244							225713	0	76059		4033	12	1168400		1066237	3456	2314729	0	2355151	0	77305	80		
107431								0	6600		477	1	89604		66752	291	163433	0			4463	11		
107459								0	419		0	0	7617		2908	18	10944	0						
107758								0	2370		0	0	20046		10704	43	33120	0						
108269								0	1141		0	0	16701		14557	52	32399	0			1645	4		
108652								0	637		323	1	10047		11791	46	22798	0						
108746								0	4461		0	0	34853		14042	60	53356	0						
108951								0	4891		0	0	69773		42434	166	117097	0			2613	6		
109136								0	28198		4834	9	161912		195495	559	390439	0			6931	12		
109154								0	1772		0	0	25524		14541	76	41837	0			0	0		
109453								0	1262		0	0	22745		14483	82	38490	0			954	2		
109574								0	13058		3543	8	113853		84492	376	214946	0			4588	8		
109659								0	2968		0	0	76292		77328	290	156588	0			12937	18		
109855								0	1470		276	1	25824		10303	54	37873	0			0	0		
110413								0	7284		268	1	128446		138671	325	274669	0			8232	5		
110655								0	454		0	0	5808		5736	20	11999	0						
110936								0	3172		700	2	31843		49370	206	85277	192			1142	3		
110945								0	10892		0	0	107200		73620	387	191712	0			1685	3		
111157								0	2305		0	0	14863		7339	43	24507	0						
111205								0	29338		2513	5	186780		94702	524	313333	0			1168	4		
111559								0	0		0	0	17268		5677	27	22945	0						
111661								0	6674		1963	5	60669		36630	160	105936	0			9811	10		
111942								0	11826		865	3	111537		85807	254	210035	0			5571	10		
111979								0	19807		831	3	195895		106852	527	323386	0			17118	19		
112163								0	30179		1107	3	305947		261497	993	598730	0			25833	47		
112332								0	8210		309	1	46441		39364	68	94324	0			0	0		
112444								0	8421		322	1	59758		89314	151	157815	0			0	0		
112510								0	1141		0	0	19880		8061	31	29082	0			0	0		
112556								0	1550		311	1	19652		8232	37	29745	0			282	1		
112837	90006244	6284361	91832168	8540146	6284361	8540146	29239077	0	2029246		67863	201	41803882		39820892	108912					10549589	7471		
113003								0	19589		858	3	92317		35614	225	148379	0			1084	3		
113030								0	11740		1788	5	58518		35928	215	108937	963			2928	6		
113441								0	35153		2876	9	218450		123105	410	379585	0			8154	18		
113601								0	4216		1255	2	178010		242313	899	425794	0			18916	29		
113740								0	62990		5004	14	298684		183659	740	571976	21639			20477	24		
113937								0	16750		1434	5	116876		88387	373	223447	0			5922	10		
114149								0	4963		0	0	36631		17968	103	59562	0						
114158								0	6546		0	0	65841		114214	287	186601	0	193238	0	25860	24	NO	
114251								0	656		0	0	14086		10949	30	25691	0			7921	7		
114260							450796	0	14574		1275	5	747012		723896	2731	1486915	158	1452517	295	139920	242		
114457								0	10405		1248	4	93462		106913	483	212028	0			371	1		
114756								0	6874		299	1	63812		56402	248	127389	0			9381	18		
114774								0	1291		293	1	16278		6660	32	24522	0			0	0		
114840								0	6996		0	0	64401		74543	263	145940	0			16304	21		
114859								0	4453		342	1	29298		10638	56	44731	0			261	1		
115100								0	6106		906	3	99230		57809	254	164051	0			5423	12		
115146								0	16095		288	1	46231		16381	86	78995	0			1528	5		
115155								0	3597		0	0	34482		14251	55	52330	0			0	0		
115221								0	24505		1089	3	108640		88227	424	222461	0			6966	17		
115575								0	11178		1365	4	75289		58111	258	145943	0			536	2		
115641							745075	0	55671		5569	13	568198		977764	2350	1607202	0	1519445	0	56649	88		
116077								0	6520		2224	4	76001		60491	287	145237	0			6130	11		
116358								0	3358		0	0	28711		11113	67	43183	0			1171	2		
116554								0	0		0	0	5249		3321	15	8570	0						
116639								0	3281		396	1	25221		9011	56	37909	0			0	0		
116732								0	3811		0	0	24226		12843	39	40882	0			5903	3		
116741								0	6226		0	0	61005		24778	110	92009	0			5437	7		
117038								0	9210		0	0	47553		34023	189	90786	0						
117458								0	8247		256	1	106801		80693	317	195997	0	198886	0	2256	6		
117672								0	6566		330	1	45046		23997	82	75939	0			1236	3		
117775								0	11522		754	2	50928		18531	108	81735	0			0	0		
117841								0	6922		559	2	162073		42147	223	211701	0			2375	7		
118156								0	9056		1862	4	72198		44750	213	127866	0			0	0		
118174								0	16401		887	3	124648		71524	363	213534	74			5686	12		
118660								0	19751		0	0	54913		34823	243	109487	0						
118736								0	15058		632	2	81891		88224	325	185861	55			6772	13		
119153								0	5384		878	1	96593		172833	530	278509	2821			12505	23		
119274								0	5386		254	1	148957		124020	477	278618	0			20306	25		
119528								0	18809		612	2	185861		90477	452	295759	0			25436	52		
119779								0	20014		3718	9	201760		180074	836	405566	0	399533	0	7954	20		
120542								0	7641		528	2	60025		71458	145	139652	0			4960	5		
120609								0	49034		2113	8	282721		122172	751	456040	0			7244	16		
120953								0	7457		333	1	75390		18892	101	102073	0			1086	3		
121576								0	7107		252	1	73812		40863	184	122034	0			2349	6		
121642							276291	0	42058		1775	5	719072		816892	2072	1579797	0	1515535	0	93455	92		
121651								0	5200		540	2	42264		46882	110	94886	0						
121914								0	34692		3639	9	131722		39319	245	209372	0						
122153								0	2266		0	0	26582		17869	54	46717	0						
122546								0	1310		0	0	26483		7610	30	35403	0			1620	5		
122658								0	4479		0	0	118975		153541	581	276996	0	274199	0	12455	24		
122751								0	2730		0	0	19120		4683	27	26533	0			945	3		
122854								0	19390		298	1	319111		368257	1271	707056	0			28690	44		
123178								0	2638		0	0	160326		473198	851	636162	0			18912	40		
123440								0	2665		277	1	50853		53947	263	107742	0			4303	9		
123646								0	19228		563	2	359526		232571	973	611888	0	572558	0	33591	48		
124344								0	14974		401	1	143011		97121	324	255507	0			6611	13		
124353								0	967		0	0	10395		2119	12	13481	0						
124773								0	2837		301	1	76080		39141	194	118359	0			0	0		
