"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF588	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF600	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF588	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF600	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RIADG377	
2343167																																																										0	0	18397		0	0			10425	7165	1690	0	7412	105716	0	0	0	23925	353	0	20450	546	1582	6007	12665	1490	1635	11832	10875	23518	31521	3454	0								0	111			0	0	1078	0	16378	18782			0			864	0																									0	0	0	0	0	0	0	0	0	0	0	0		23035		0	0								
2344753																																																										0	35360	2493	1364	1798	0	57297	0	57297	13555	9161	0	10321	339769	0	0	0	112571	6619	37124	167125	20919	23783	57311	5327	3532	1299	67819	76992	62174	14641	5228	205	0	0	0	0	0	0	0	0	274	0		0	0	958	3716	64729	19430	0	0	0			94	0																									0	0	0	0	0	0	0	0	0	0	0	0		6883	123	0	1487								
2347044																																																										0	556	6007		66	1225			10334	11284	13316	0	0	197518	0	0	0	121522	3446	30652	1867	3381	4552	11647	4552	33470	62882	12585	6177	12513	11219	18559	12026								172	66			0	0	5293	1346	19433	4663			0			2133	111																									0	0	0	0	0	0	0	0	0	0	0	0		149655		0	14								
2349301																																																										0	0	22343	0	0	2137	79645	0	79645	24354	2012	0	1604	317763	410	0	0	11699	650	3639	37404	2181	232	2335	5202	1099	581	83297	26577	103590	83414	4680	0	0	0	0	0	0	0	0	0	104	0		0	0	3698	25684	85894	60478	0	0	0			0	0																									18189	20769	2580	4399	4968	569	434	494	60	1585	1750	165		0	8	0	8								
2349459																																																										0	6641	3578		0	4103			11316	3399	3579	0	0	92670	0	0	0	18535	1560	152	57378	3041	8062	5751	101	869	0	12639	34491	22480	1743	1807	378								0	0			0	0	133	7938	15052	20939			0			2605	0																									0	0	0	0	0	0	0	0	0	0	0	0		10131		0	0								
2352235																																																										0	66624	30864	2301	4638	0	119730	0	119730	37972	13641	0	4583	848233	0	0	0	206222	6931	73591	365598	65749	86458	37415	1264	1153	13219	211330	180018	163650	29312	49612	6155	0	0	0	0	0	0	0	0	0	0		0	0	12062	45458	158550	131385	0	0	0			0	540																									0	0	0	0	0	0	0	0	0	0	0	0		509737	276	6996	2577								
2353595																																																										1960	37997	67638	271	1391	1948	104940	0	104940	113909	55405	0	7660	1403827	0	0	0	519913	17449	208515	295574	56308	86765	111814	124395	93454	41979	371309	69229	180433	201155	44041	6300	1960	0	1960	0	0	0	0	0	7781	0		11417	6759	21475	88129	149611	203158	0	0	0			9258	0																									0	0	0	0	0	0	0	0	0	0	0	0		579449	5140	0	5411								
2354323																																																										0	90	3656		954	2100			14480	5048	6240	0	0	96859	61	14	410	24450	3497	1027	32609	2380	5751	13068	634	1828	0	9258	16860	34348	6538	3008	0								0	35			0	0	150	1735	12794	23493			0			0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		26706		0	284								
2354387																																																										0	7289	4915	0	3794	0	41532	0	41532	7096	845	0	94	271131	0	0	0	29251	175	14165	82300	4125	2995	14100	3923	3946	0	91089	34170	78555	13363	18335	0	0	0	0	0	0	0	0	0	114	0		1992	462	2961	13825	110625	48615	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		59092	0	0	0								
2354985																																																										11	6450	14718	0	550	2880	46745	0	46745	27730	64939	447	0	822437	0	258	10547	442759	12246	19168	405158	341968	8415	10529	9556	3751	57182	67335	28246	43066	57985	39690	88669	2	0	2	0	9	9	0	0	5014	0		102057	69937	48150	11127	80226	57399	258	0	0			412	7618																									0	0	0	0	0	0	0	0	0	0	0	0		156576	3668	0	3668								
2356091																																																										0	993	131		0	604			16350	3712	8822	0	531	119103	0	0	16350	61704	5031	46434	18439	5252	15878	25166	5380	3670	5616	8309	13560	12977	12779	7111	2085								0	358			0	0	278	5325	56	15812			0			0	731																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
2358769																																																										0	5881	22020	0	13505	15671	78390	0	78390	7255	5282	0	539	509360	389	527	2254	75199	7547	13258	159260	13072	3646	5124	8374	18591	26392	208247	25762	105436	51128	20460	2717	0	0	0	0	0	0	0	0	717	0		0	0	570	47652	77164	150597	0	527	0			1925	0	0	0	0	49438	0	0	0	0	0	0	0	0	0	0	0	49438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		155913	16904	0	16904								
2360904																																																										0	0	16079		0	2893			641	5808	230	0	0	140085	492	0	0	73279	3421	52627	22244	6014	25532	20373	1027	7067	9476	11393	18320	21112	962	3333	4763								0	0			0	0	1608	6253	18044	15214			0			1642	1439																									0	0	0	0	0	0	0	0	0	0	0	0		41126		0	0								
2361901																																																										0	164	1436		0	0			32668	67055	5402	0	0	151651	0	0	1012	9504	8203	7613	55680	1979	3114	2643	555	758	0	81434	29846	7371	8320	13405	0								0	7381		0	0	0	1545	3579	7105	5377			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		43915		0	2232								
2362074																																																										0	2815	7131		349	5872			20760	3452	175	0	0	181287	568	0	0	19230	108	6520	26443	2045	4771	5248	6113	545	189	31383	28792	51059	34355	2657	1435								0	2013			0	0	5394	10298	78906	31210			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		48087		0	14								
2362458																																																										400000	0	38000	0	0	0	0	0	0	451000	21000	0	0	32402000	0	0	0	31022000	462000	14302000	13849000	13143000	380000	4986000	1446000	4489000	5444000	870000	40000	12000	25000	206000	198000	400000	0	400000	0	0	0	0	0	8000	0		3181000	2166000	0	0	0	0	0	0	3137000	1355000	189000	926000	707000	0	0	252000	14966000	2000	0	0	0	0	0	0	0	0	0	237000	14782000	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12634000	0	0	0								
2370994																																																										0	1219	5663	0	166	0	5752	0	5752	8949	1616	0	0	149524	500	0	0	24287	3497	5785	13982	1257	4407	8331	4806	923	3039	17833	9682	27860	9075	31680	1693	0	0	0	0	0	0	0	0	695	0		0	0	8707	19939	38071	31462	0	0	0			461	499																									0	0	0	0	0	0	0	0	0	0	0	0	17504	98	1	0	1							7	
2371508																																																										0	197	1240		527	446			11360	151	1720	0	0	37050	0	0	0	6984	1225	970	17973	1295	2218	2940	198	133	200	5724	8736	8514	3695	1586	0								0	0			0	0	1466	540	5821	5819			0			446	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
2371816																																																										0	0	19768	0	0	0	92197	0	92197	2055	2050	0	0	382001	64	0	0	85801	8542	30474	205276	6043	27028	42035	9316	108	28	79356	92849	73591	46999	2835	0	0	0	0	0	0	0	0	474	68	0		0	0	500	56872	56156	57534	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	28660	48	0	48							0	
2372774																																																										0	9592	55713	0	2483	4252	88657	0	88657	51152	25229	0	3569	1038218	0	0	0	288263	21285	61406	173964	21948	19182	47996	14746	44654	134148	99126	84850	189370	123384	118863	113077	0	0	0	0	0	0	0	1327	42	0		0	0	1532	120815	163240	200823	0	0	0			214	3130																									0	0	0	0	0	0	0	0	0	0	0	0	22741	860865	0	4496	0							143	
2374901																																																										0	0	7356		0	0			47280	7106	181	0	0	189638	0	5081	6919	27759	117	14341	53151	403	2287	2276	3387	12079	6300	50129	8756	27757	44972	25248	3541								0	85			0	0	6271	18407	16240	53738			0			0	190																									0	0	0	0	0	0	0	0	0	0	0	0	12960	51317		0	17							0	
2376464																																																										0	2704	19203	0	132	65	16064	0	16064	6412	15405	0	0	308016	0	0	25	78298	5288	6959	117088	10428	21084	33820	6096	2166	3686	43834	56094	82785	17278	20087	1702	0	0	0	0	0	0	0	0	262	0		0	0	5981	44961	53574	59732	0	0	0			519	1628																									0	0	0	0	0	0	0	0	0	0	0	0	0	292349	0	0	0							0	
2380470																																																										0	0	3843		0	1027			3909	864	104	0	0	48548	344	0	0	407	324	324	7307	42	0	366	0	0	0	25021	4421	11824	3955	628	909								0	66			0	0	0	1709	14904	22758			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		5820		0	4								
2382308																																																										0	0	0		0	0			186885	0	17211	0	0	206992	0	0	0	0	0	0	190165	0	0	0	0	0	0	188820	1345	7848	6626	1256	0								0	0			0	0	0	0	0	2896			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
2385514																																																										0	2962	4458	0	0	1075	50765	0	50765	9447	8846	0	0	336077	39	0	811	83945	5103	15438	98914	14560	15328	32453	17011	2495	1492	42776	50259	82002	58442	14855	0	0	0	0	0	0	0	0	286	342	0		0	0	5647	58921	62767	42465	0	0	0			738	150																									0	0	0	0	0	0	0	0	0	0	0	0	0	128872	162	0	162							0	
2388784																																																										0	5845	3142		0	328			24608	27001	3916	0	0	191180	0	0	0	39026	2467	7021	61582	4235	4994	15704	10726	812	0	35478	32988	42836	28166	8683	523								0	0			0	0	6535	16578	41340	20722			0			418	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	32920		0	0							0	
2389857																																																										0	0	3010		0	233			7579	2257	445	0	0	67535	0	0	0	11784	1446	2557	2163	2037	2680	4853	1212	171	0	12474	11032	24243	4698	592	0								0	23			0	0	0	4538	16608	19845			0			0	712																									0	0	0	0	0	0	0	0	0	0	0	0		16142		0	0								
2390929																																																										0	0	31010	0	0	55	97212	0	97212	27078	3425	0	3500	518540	0	428	1333	146265	7153	3424	110676	2475	9576	9427	13917	17318	91880	68811	51846	88559	92756	59726	366	0	0	0	0	0	0	0	816	3296	0		0	0	11698	11943	105679	69037	0	428	0			5	773																									0	0	0	0	0	0	0	0	0	0	0	0		192277	0	0	0								
2391494																																																										0	13101	6118		8125	2323			23426	9236	852	0	1124	183335	0	0	0	46683	5120	0	96267	7465	15053	21717	1020	27	606	37342	48003	42902	5422	1472	0								386	0			0	0	2921	17699	38608	7164			0			1432	632																									0	0	0	0	0	0	0	0	0	0	0	0	4484	41987		0	2772							60	
2391588																																																										0	1664	1058		618	0			7231	1831	1050	0	350	41581	0	0	0	7458	1189	3934	20951	638	3000	3054	766	0	0	12079	5234	8663	7361	0	71								0	32			0	0	1228	2402	9748	5717			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		16778		0	5								
2392950																																																										0	1094	5678		0	4290			31130	5110	1275	0	0	115845	31	0	0	16892	1186	407	47596	2229	5767	7527	1108	0	0	22311	23223	26596	13028	5086	0								0	32			0	0	786	17133	22543	13017			0			0	261																									0	0	0	0	0	0	0	0	0	0	0	0	325	32560		0	0							1	
2396547																																																										0	708	2383		0	0			65254	4178	10767	0	0	222705	0	0	0	29329	15674	9626	70986	3263	4089	10426	2148	8899	272	30431	44822	36538	28274	40693	8871								0	0			0	0	10319	9006	41036	34051			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	156778		0	0							0	
2396592																																																										0	0	909		0	0			6346	3329	4219	0	0	55025	0	0	0	27741	1862	160	21162	2065	4768	6578	8087	3618	2318	8726	5603	5506	4499	2345	580								0	0			0	0	3664	0	5822	1041			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		27870		0	92								
2396604																																																										0	6269	251		1616	64			9262	7842	9273	0	0	75555	0	0	0	11547	1940	2589	16847	2728	1191	3371	2980	585	692	26325	10309	14162	10341	2133	39								0	407		0	0	0	4373	10767	9519	2481			0			250	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	111		0	8							0	
2397713																																																										0	340	0		0	494			6573	8224	1313	0	0	95030	42	0	0	17859	2834	3040	26013	5319	2431	2372	3502	506	1474	16004	8872	20328	15147	979	0								268	80			0	0	1202	15226	19707	21446			0			705	1633																									0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0							0	
2398596																																																										0	7029	12871	0	0	5852	50127	0	50127	10113	2782	0	1419	292046	50	148	0	41753	4709	1020	112848	4674	9388	20165	3962	2344	465	49503	60032	77523	29409	10045	14382	0	0	0	0	0	0	0	325	214	0		0	0	4320	22162	68998	65091	0	148	0			0	283																									0	0	0	0	0	0	0	0	0	0	0	0	0	188967	35	0	35							0	
2398701	219956	39239	0	0	49397	4421	25	0	0	313038	0	6067	53191	68349	39856	44845	35519	7387	164	0	0	0	0	0	0	0	7160		0	0	0	0													0	0	0	0	0	0	0	0	0	0	0	0	0	0	5007	15543	0	0		49397	2755	52152	31663	25	0	0	310688	0	0		109144	1895	79364		27014	0	20214	41974	15026	0							0			0	0			0	0					7987	2232	4375	42109			0			0	0																																							38556	0	38556								
2399119																																																										0	0	17898	0	0	4634	32237	0	32237	14457	1922	0	0	314800	0	0	0	56775	2260	18087	34824	6109	7381	12386	9355	3230	16847	25484	25034	69872	86617	47036	0	0	0	0	0	0	0	0	0	95	0		0	0	6469	13781	57711	110828	0	0	0			660	1839																									0	0	0	0	0	0	0	0	0	0	0	0		185665	367	0	367								
2412072																																																										0	351	2299		69	6132			35930	1614	402	0	0	147632	0	0	1015	3177	1805	856	37759	289	509	1657	32	588	0	24291	25716	30303	14547	33937	7920								0	2508			0	0	7366	10097	48485	33502			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	147632		0	27							0	
2413510																																																										0	6922	0		8301	0			2955	0	1984	0	380	25632	0	0	1195	3811	0	0	4630	51	447	1059	1717	526	0	854	3326	7616	8305	1365	80								0	0			0	0	3	0	0	1276			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
2434113																																																										0	0	73375	0	0	0	192446	0	192446	85312	623	0	0	1135227	0	71436	0	231253	45310	108603	114781	28892	37869	21434	8320	30504	100665	243879	34497	181219	271605	142346	19976	0	0	0	0	0	0	0	0	596	0		0	0	1357	29678	167634	235829	0	71436	0			435	3496																									0	0	0	0	0	0	0	0	0	0	0	0		524562	378	0	378								
2435660																																																										0	571	5195		0	786			15506	12363	4963	0	2688	148067	90	0	0	39108	6428	888	51353	3162	7987	6876	1494	5038	11993	33860	19367	29442	14652	8596	1790								19	631			0	0	12272	10031	14915	22796			0			2589	1446																									0	0	0	0	0	0	0	0	0	0	0	0	6138	39108		0	671							77	
2443535																																																										0	0	14659	0	0	20568	44134	0	44134	21536	6224	0	0	397226	0	0	0	67257	3061	30712	116390	9523	17145	11397	8673	9513	3975	51442	50809	89838	76946	24878	3268	0	0	0	0	0	0	0	873	222	0		0	0	3821	7684	145026	82694	0	0	0			1267	721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		184054	35	0	35								
2445052																																																										0	0	17618	0	0	26340	82754	0	82754	43589	252	0	0	289630	361	0	0	41068	3703	14117	94709	9411	6360	7506	3205	1593	11376	152348	2368	37925	22446	3319	0	0	0	0	0	0	0	0	0	95	0	0	0	0	2747	20456	23029	53780	0	0	0			4847	649																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	900	0	900							0	
2446152																																																										0	3364	6588	0	4958	871	37707	0	37707	3702	624	0	6594	242059	0	0	1356	12282	157	12282	71707	0	560	1900	6265	1663	1101	36781	34366	37929	16173	74999	24436	0	0	0	0	0	0	0	0	1346	0		0	0	3423	12937	79674	68683	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		169323	20	0	20								
2451240																																																										0	0	20084	1162	0	0	10120	0	10120	1041	13	0	0	198638	247	0	0	11465	59	8412	20923	264	1887	7603	0	0	0	37125	30664	43227	23856	28983	618	0	0	0	0	0	0	0	0	0	0		0	0	0	3543	33544	115105	0	0	0			0	310																									0	0	0	0	0	0	0	0	0	0	0	0		126397	506	2243	1668								
2453132																																																										0	0	2311		0	90			50953	2614	2949	0	0	171545	0	0	6092	23926	11562	7171	54035	4333	2339	7090	2990	293	2410	65588	15030	36232	20397	1345	20								0	13733			0	0	5249	17007	20923	17391			0			211	3983																									0	0	0	0	0	0	0	0	0	0	0	0	4076	40679		0	2927							10	
2454607																																																										0	9243	4540	0	11091	0	50895	0	50895	14297	9690	0	1820	332769	0	1071	2209	53324	8658	5344	123391	21811	5799	8033	15319	2281	81	88414	37425	48417	90742	13862	320	0	0	0	0	0	0	0	0	553	0		0	0	6833	19937	77429	63079	0	1071	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		296371	309	0	309								
2454867																																																										0	42183	0		29365	0			6558	1079	702	0	0	88842	0	0	0	8903	46	738	29881	230	11	311	520	3509	4322	25190	4671	5660	10534	19513	14372								0	0			0	0	0	0	6	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		7248		0	0								
2465881																																																										0	26752	482	0	56863	0	55751	0	55751	2157	9270	0	2097	308826	0	0	0	87844	5262	1243	102974	4513	5360	13535	25823	37353	933	51282	43946	39232	55857	25431	2674	0	0	0	0	0	0	0	1475	212	0		0	0	1936	5843	31634	21107	0	0	0			123	126																									0	0	0	0	0	0	0	0	0	0	0	0		129316	141	0	141								
2467670																																																										0	0	11273	0	0	0	500	0	500	0	3	0	0	58134	241	0	0	1238	0	1068	2985	1068	0	0	0	0	170	27044	1102	980	16922	11090	0	0	0	0	0	0	0	0	148	0	0		0	0	0	4550	1283	39378	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0	2	0	2								
2468097																																																										0	0	8088		0	5126			5274	11571	2225	0	0	140146	213	0	1230	25563	144	4042	28904	503	501	15241	7831	1012	0	25464	14877	3356	9365	59509	0								0	0			0	0	4972	6935	30026	44178			0			2559	1510																									0	0	0	0	0	0	0	0	0	0	0	0		55489		0	1383								
2471239																																																										0	476	8102		0	2710			61767	16844	769	0	0	232410	0	586	0	29599	1329	12116	86349	4618	7391	13544	1627	71	757	132018	8976	40531	12506	3907	150								0	71			0	0	10063	5290	37737	59777			0			1277	537																									0	0	0	0	0	0	0	0	0	0	0	0		118347		0	0								
2472508																																																										0	26641	2186	0	35527	5076	46668	0	46668	4089	11985	0	460	245275	0	0	0	32931	706	7375	73789	963	4820	7389	9773	7148	2727	37599	40362	56250	55951	13538	6018	0	0	0	0	0	0	0	0	327	0		0	0	1059	3807	71238	7458	0	0	0			49	197																									0	0	0	0	0	0	0	0	0	0	0	0		114024	193	0	193								
2473354																																																										0	1163	0		43	3557			35072	14437	632	0	0	147868	0	0	6987	15574	1338	9867	30499	697	238	4218	3609	0	2494	24897	23929	25311	19435	25098	89								51	1498			0	0	721	9003	40635	27698			0			1836	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	49311		0	3							0	
