"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ651	RCONJ652	TEXTA545	
3290240																0	1041	19	0	0	101723	2717	74472	143	177236	0			0	0	0	0	0	0	0	0	11306	14835	26.28		
3293540																0	4477	155	313	1	93765	3416	52904	87	151459	0			0	0	0	0	0	0	0	0	0	13064	21.00		
3293746																0	4144	145	0	0	87718	2926	16113	31	107975	0			0	0	0	0	0	0	0	0	99	3090	7.00		
3294583																0	10422	401	2050	7	146066	14912	55668	117	214206	0			0	0	0	0	0	0	0	0	0	13458	21.39		
3295320																0	7469	160	0	0	192558	4827	56798	84	256825	0			0	0	0	0	0	0	0	0	0	2949	5.15		
3296149																0	0	0	0	0	5844	240171	7015	1	12859	0			3450	0	0	0	0	0	0	0	0				
3296859																0	1226	29	254	1	56120	1155	22175	40	79775	0			0	0	0	0	0	0	0	0	0				
3297490																0	7597	152	834	2	55466	1685	16018	30	79915	0			0	0	0	0	0	0	0	0	700	3650	8.00		
3298769																0	1213	51	0	0	135320	2778	5163	12	141696	0			0	0	0	0	0	0	0	0	0				
3299159																0	11240	367	0	0	380847	13183	11404	28	403491	0			0	0	0	0	0	0	0	0	0	6416	14.00		
3299168																0	6996	114	553	2	74118	1941	22089	41	103764	6			0	0	0	0	0	0	0	0	0	991	3.00		
3299814																0	7896	207	761	2	409598	6699	87186	153	505441	0			0	0	0	0	0	0	10000	0	10010	9302	14.92		
3301641																0	4072	116	0	0	89306	3550	21269	46	114647	0	111025	0	6900	0	0	0	0	0	0	0	989	2091	5.00		
3301865																0	432	20	0	0	44858	956	34312	45	79602	0	90114	0	0	0	0	0	0	0	0	0	13014	15361	13.41		
3302312																0	1554	33	651	2	91645	2092	43356	65	137206	0			0	0	0	0	0	0	0	0	17308	11203	18.00		
3303298	74823470	488985	73491370	441670	603961	7006230	19861	15306	0	407089	260000	700000	488985	441670	23308933	0	4473041	321663	101089	277	41707510	5879906	28052845	19103													0				
3303476																0	1152	16	0	0	90998	1238	33830	34	125980	0			0	0	0	0	0	0	0	0	0	27290	24.18		
3303917																0	5858	141	919	3	121514	4434	68368	110	196659	0			0	0	0	0	0	0	0	0	23817	8199	16.00		
3303944																0	2025	34	0	0	48348	1606	7913	19	58286	0			0	0	0	0	0	0	0	0	0	1742	4.80		
3303953																0	0	0	0	0	2351	90	42801	57	45152	0	41833	0	0	0	0	0	0	0	0	0	0	9386	11.62		
3304428																0	3754	137	0	0	42745	1272	13578	38	60077	0			0	0	0	0	0	0	0	0	0	369	1.00		
3306280																0	3851	122	0	0	96561	4625	87637	90	188049	0	188049	0	0	0	0	0	0	0	0	0	0	48480	28.02		
3306299																0	7274	241	256	1	120108	2431	15965	47	143603	0			0	0	0	0	0	0	0	0	0	2177	6.00		
3306598																0	4001	154	766	2	101354	8046	9498	20	115619	0	115557	0	0	0	0	0	0	0	0	0	0	632	2.00		
3307410																0	474	15	251	1	145085	3044	33873	66	179682	0			0	0	0	0	0	0	0	0	208	12356	20.50		
3308145																0	0	0	0	0	69322	983	28036	41	98235	877			0	0	0	0	0	0	0	0	0	13940	14.25		
3308314																0	2452	65	550	2	101795	2536	61968	127	166765	0			0	0	0	0	0	0	0	0	12281	14300	11.58		
3308471																0	8011	206	668	2	72589	4576	7409	17	88677	0			0	0	0	0	0	0	0	0	0	656	1.72		
3308529																0	2421	79	0	0	57272	1977	12048	28	71740	0			0	0	0	0	0	0	0	0	0	486	1.36		
3308574																0	1154	70	0	0	44332	1380	1630	5	47116	0			0	0	0	0	0	0	0	0	0	0	0.00		
3309393																0	2312	68	421	1	52465	3234	55004	69	110201	0			0	0	0	0	0	0	0	0	0	0	0.00		
3309571																0	1229	46	0	0	84157	1529	12329	28	97715	0			0	0	0	0	0	0	0	0	0	608	2.00		
3310287																0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0				
3311145																0	0	0	0	0	73032	2470	42560	71	115592	0			0	0	0	0	0	0	0	0	0	12169	22.98		
3312124																0	337	22	0	0	52085	1765	14486	24	66908	0	59900	0	0	0	0	0	0	0	0	0	0	1251	3.07		
3313943															0	3510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	Bank of America, National Association	
3314043																0	870	31	0	0	12671	335	1110	2	14651	0			0	0	0	0	0	0	0	0	0	200	0.42		
3314119																0	2067	48	0	0	40249	2169	8609	23	50926	0			0	0	0	0	0	0	0	0	0	801	1.00		
3316739																0	1095	60	279	1	35492	2917	9951	14	46817	0			0	0	0	0	0	0	0	0	0				
3317192																0	2351	89	0	0	68740	1607	12934	28	84025	0			0	0	0	0	0	0	0	0	0	911	2.00		
3317932																0	5571	232	527	2	269036	12550	185527	285	460661	0			0	0	0	0	0	0	0	0	0	35008	53.00		
3320576																0	188	2	328	1	163935	1510	23578	54	188029	0			0	0	0	0	0	0	0	0	0	4751	6.00		
3320781																0	14557	1189	253	1	327529	23694	138606	152	480945	0	462574	0	0	0	0	0	0	0	0	0	11002	27041	35.75		
3322468																0	425	7	0	0	66655	1664	22216	47	89296	0	84959	0	0	0	0	0	0	0	0	0	0	3368	7.02		
3324994																0	2069	64	540	2	82354	1805	19968	50	104931	0			0	0	0	0	0	0	0	0	3749	2288	5.45		
3325759																0	12232	633	842	3	353261	11243	92892	180	459227	0	458727	0	0	0	0	0	0	0	0	0	0	12029	17.46		
3327164																0	3858	90	1253	2	218780	4030	298303	308	522194	0	512842	0	0	0	0	0	0	0	0	0	39725	116784	107.52		
3328376																0	1929	29	0	0	82357	1502	21007	43	105293	0	101822	0	0	0	0	0	0	0	0	0	0	269	1.00		
3329702																0	1705	47	1187	2	163821	4301	195511	207	362224	0			0	0	0	0	0	0	0	0	0	42959	59.00		
3333848																0	12030	393	521	2	211822	7692	38933	82	263306	0			0	0	0	0	0	0	0	0	17763	5094	17.00		
3335301																0	2231	48	515	2	23562	2036	3853	11	30161	0			0	0	0	0	0	0	0	0	0	118	0.40		
3336607																0	1234	31	0	0	154080	2366	67714	122	223028	0			0	0	0	0	0	0	0	0	55014	11125	20.39		
3337097																0	0	0	0	0	196159	2750	125194	158	321353	0			0	0	0	0	0	0	0	0	15449	20279	30.09		
3338357																0	5285	229	0	0	85016	6960	17487	38	107788	0			0	0	0	0	0	0	0	0	0	5395	12.00		
3338704																0	1506	60	0	0	45292	9896	7370	10	54168	0			0	0	0	0	0	0	0	0	0	0	0.00		
3339046																0	8840	186	0	0	272065	4716	165107	262	446012	0			0	0	0	0	0	0	0	0	128527	24232	25.18		
3339925																0	2133	81	0	0	77697	1727	4348	13	84178	0			0	0	0	0	0	0	0	0	0	682	2.00		
3340903																0	2700	132	0	0	59761	3001	9012	16	71474	0			0	0	0	0	0	0	0	0	0	0	0.00		
3341393																0	5808	160	0	0	71895	2832	18947	44	96650	0			0	0	0	0	0	0	0	0	0	5317	8.25		
3342671																0	580	18	0	0	137527	2120	24182	46	162289	0			0	0	0	0	0	0	0	0	36438	6222	8.29		
3343146																0	3335	158	528	2	89120	5073	14995	40	107978	0			0	0	0	0	0	0	0	0	9490	2413	8.01		
3344321																0	834	7	3475	1	58727	1310	62490	92	125526	0	125877	0	0	0	0	0	0	0	0	0	0	19267	25.00		
3344536																0	3039	61	559	2	70585	1448	44676	94	118858	0			0	0	0	0	0	0	0	0	0	1833	3.30		
3344611															2163569	0	1388413	13259	0	0	7474493	310822	5482086	11945	14344992	0	13647906	0	0	0	0	0	0	0	0	0	0	0	0.000000	N/A	
3345065																0	1700	39	503	2	63224	2090	23115	41	88542	0			0	0	0	0	0	0	0	0	21903	4195	10.00		
3345168																0	14600	469	1061	4	237989	8734	118178	213	371828	0	367767	0	0	0	0	0	0	0	0	0	1816	48238	69.00		
3345449															966820	0	0	0	0	0	92042	1632	1055879	571	1147921	0	1192078	0	10	0	0	0	0	0	0	0	15615	579735	356.00		
3345944																0	0	0	0	0	91318	1267	115622	128	206940	0	203390	0	0	0	0	0	0	0	0	0	48778	41035	47.00		
3346268																0	2744	80	0	0	64254	2180	6830	15	73828	0			0	0	0	0	0	0	0	0	0	1043	3.00		
3346633																0	61	11	263	1	6852	890	15172	17	22348	0	21196	0	0	0	0	0	0	0	0	0	0	11985	2.78		
3347603																0	4442	116	0	0	88043	2203	18892	40	111377	0			0	0	0	0	0	0	0	0	12471	4058	4.10		
3347911																0	0	0	0	0	26186	1234	1984	5	28169	0			0	0	0	0	0	0	0	0	0	904	1.00		
3348057																0	1783	82	0	0	49337	1420	3840	9	54960	0			0	0	0	0	0	0	0	0	0	955	2.44		
3348468																0	9836	344	1450	4	104830	4143	28630	43	144746	0			0	0	0	0	0	0	0	0	0	8205	6.24		
3348888															858089	0	11088	245	1856	6	564314	15412	1025035	859	1602293	0	1559938	0	0	0	0	0	0	0	0	4933	0	203488	214.21		
3349241																0	4514	182	0	0	78726	2133	26078	56	109318	0			0	0	0	0	0	0	0	0	9149	108	0.28		
3349643																0	927	24	0	0	27180	834	6539	19	34646	0			0	0	0	0	0	0	0	0	4619	652	1.96		
3350546																0	972	20	604	2	67984	3565	31127	56	100687	0			0	0	0	0	0	0	0	0	0	9373	15.82		
3350658																0	6968	149	617	2	73917	3783	12528	28	94031	0			0	0	0	0	0	0	0	0	0	2079	4.72		
3350724																0	22528	760	0	0	408021	16083	61743	120	492293	0			0	0	0	0	0	0	0	0	1395	22452	23.00		
3350779																0	2730	101	508	2	42910	2540	12224	17	58372	0			0	0	0	0	0	0	0	0	0	66	0.22		
3351440																0	1913	35	0	0	45005	907	17288	36	64206	0			0	0	0	0	0	0	0	0	0	551	2.00		
3351598																0	204	25	0	0	33644	767	13331	7	47179	0			0	0	0	0	0	0	0	0	0	6000	1.00		
3353154																0	0	0	0	0	0	0	500	1	500	0			0	0	0	0	0	0	0	0	0	0	0.00		
3353172																0	0	0	0	0	155314	4397	328942	395	484256	0			0	0	0	0	0	0	0	0	6817	138565	174.48		
3353266																0	9869	255	0	0	58755	3543	7302	17	75926	0			0	0	0	0	0	0	0	0	0	2118	4.00		
3354599																0	14999	407	811	3	363143	6562	59875	125	438828	0			0	0	0	0	0	0	0	0	36799	4538	10.00		
3355587																0	14467	590	387	1	181000	4371	27246	64	223100	0	211629	0	0	0	0	0	0	0	0	0	0	5453	10.18		
3356191																0	15332	489	1917	6	341991	16452	374814	362	734054	0			0	0	0	0	0	0	0	0	20771	120042	117.49		
3357077																0	2509	48	0	0	27608	611	6354	15	36471	0			0	0	0	0	0	0	0	0	0				
3357219																0	309	7	0	0	95722	1718	12984	28	109014	0	111717	0	0	0	0	0	0	0	0	0	0	3077	6.83		
3357385																0	0	0	0	0	44841	876	49213	58	94054	0	90554	0	0	0	0	0	0	0	0	0	13469	19972	26.75		
3357620																0	0	0	0	0	4959	28305	0	0	4959	0			1856400	0	0	0	0	0	0	0	0				
3357705																0	2520	86	290	1	88401	2697	33616	78	124827	0			0	0	0	0	0	0	0	0	228	4942	10.93		
3357871																0	4478	117	0	0	148117	4485	126929	154	279524	0			0	0	0	0	0	0	0	0	0	34431	30.97		
3357899																0	3362	112	0	0	144912	3115	41369	77	189643	0			0	0	0	0	0	0	0	0	0	14242	20.07		
3357910																0	10639	401	258	1	229768	8028	55457	119	296122	0			0	0	0	0	0	0	0	0	24862	3301	1.44		
3357947																0	1816	56	0	0	25001	1233	1489	5	28305	0			0	0	0	0	0	0	0	0	0	16	0.05		
3358252																0	3059	76	0	0	60052	1228	23890	47	87001	0			0	0	0	0	0	0	0	0	0	1090	3.00		
3358270																0	2842	90	0	0	39422	2649	8633	20	50897	0			0	0	0	0	0	0	0	0	0	1613	4.00		
3358289																0	1886	55	0	0	107686	3569	183956	229	293527	0			0	0	0	0	0	0	0	0	0	67910	96.00		
3359062																0	7705	290	252	1	126540	2677	49874	88	184371	0			0	0	0	0	0	0	0	0	0	10278	17.00		
3363920																0	68466	2784	4345	13	380433	20178	22059	63	475303	0			0	0	0	0	0	0	0	0	0	2462	7.00		
3363939																0	93267	3478	2711	8	570961	31162	45374	120	712313	0			0	0	0	0	0	0	0	0	0	3739	9.67		
3363957															46768	0	142018	5541	4992	14	839455	71919	105972	242	1092437	0	1091199	0	0	0	0	0	0	0	0	0	0	15893	27.33		
3363966															11251	0	112882	4666	3511	11	791944	54930	37376	108	945713	0	947409	0	0	0	0	0	0	0	0	0	0	3658	10.00		
3363975																0	0	0	0	0	132282	2930	47709	100	179991	0			0	0	0	0	0	0	0	0	0	10239	18.00		
3366239																0	7155	183	262	1	192439	3463	58547	78	258403	0			0	0	0	0	0	0	0	0	0	1715	5.00		
3366453																0	1004	22	0	0	41609	1297	6361	15	49225	250	52267	249	0	0	0	0	0	0	0	0	0	181	0.50		
3367067																0	457	15	0	0	41189	743	47813	74	89459	0			0	0	0	0	0	0	0	0	0	7962	13.58		
3367085																0	2559	64	279	1	115138	2201	17731	27	135707	0	135366	0	0	0	0	0	0	0	0	0	887	3856	7.33		
3367964																0	865	10	269	1	37022	1010	56756	103	94912	0	78949	0	0	0	0	0	0	0	0	0	0	5927	12.00		
3368635																0	1019	42	0	0	193461	4184	83674	121	278154	0			0	0	0	0	0	0	0	2500	19063	5167	4.00		
3368831																0	231	2	0	0	84412	1319	34343	64	118986	0			0	0	0	0	0	0	0	0	24085	13115	20.00		
3368925																0	468	4	0	0	31024	2873	4668	14	36160	0	36219	0	0	0	0	0	0	0	0	0	0	2243	4.00		
3368989																0	1586	90	0	0	67563	16569	8640	27	77791	0	76970	0	0	0	0	0	0	0	0	0	0	783	1.86		
3369007																0	8486	318	782	2	93112	3605	12589	35	114969	0	119146	0	0	0	0	0	0	0	0	0	786	2719	5.28		
3369940																0	7229	159	553	2	123412	3665	24726	48	155920	0			0	0	0	0	0	0	0	0	2342	1506	2.89		
3369959																0	7893	755	354	1	110563	5776	29396	57	148206	0			0	0	0	0	0	0	0	0	0	2318	6.00		
3370133																0	219	4	0	0	94263	2182	10799	22	105281	0			0	0	0	0	0	0	0	0	0	5742	10.00		
3370357																0	2711	89	0	0	41933	1612	37045	56	81689	0			0	0	0	0	0	0	0	0	0	4651	8.99		
3370366																0	477	16	0	0	21451	888	15615	17	37543	0			0	0	0	0	0	0	0	0	3618				
3370384																0	7759	213	0	0	102045	4656	7996	23	117800	0			0	0	0	0	0	0	0	0	0	0	0.00		
3371309																0	3040	100	317	1	78752	2755	34356	68	116466	0	124736	0	0	0	0	0	0	0	0	0	0	8202	12.00		
3373947																0	1189	27	0	0	25106	1321	6093	15	32387	0			0	0	0	0	0	0	0	0	0	0	0		
3374186																0	0	0	0	0	16651	516	37589	62	54240	0			0	0	0	0	0	0	0	0	0	5080	8.00		
3374234																0	1730	82	0	0	21761	1450	12791	16	36282	0			0	0	0	0	0	0	0	0	0	643	1.00		
3374298																0	4846	147	586	2	243565	5408	113627	217	362624	0			0	0	0	0	0	0	0	0	27342	20779	38.00		
3374382																0	2897	43	261	1	77410	1484	56397	66	136965	0			0	0	0	0	0	0	0	0	0	18938	14.12		
3374403																0	1452	67	0	0	49439	1875	13117	32	64008	0	66062	0	0	0	0	0	0	0	0	0	3138	5705	10.85		
3374412																0	3945	127	257	1	101086	2969	45444	60	150732	0	144265	0	0	0	0	0	0	0	0	0	1490	1184	1.26		
3374878																0	0	0	0	0	120299	1942	38766	91	159065	0			0	0	0	0	0	0	0	0	6695	3852	8.00		
3375080																0	144	3	0	0	20050	550	25767	43	45961	0			0	0	0	0	0	0	0	0	0				
3376461															8734	0	0	0	0	0	1750203	924524	212319	633	1962522	0	2236989	0	0	0	0	0	0	0	0	0	0				
3376733																0	6943	195	267	1	96365	3260	22631	46	126206	0			0	0	0	0	0	0	0	0	0	2752	5.33		
3377084																0	0	0	0	0	324094	231390	25644	47	349737	0			0	0	0	0	0	0	0	0	0	0	0.00		
3377235																0	4885	109	504	2	62834	1168	26760	48	94983	0			0	0	0	0	0	0	0	0	2460	1036	2.38		
3377374																0	2918	49	1635	5	91270	1525	27718	67	123542	0			0	0	0	0	0	0	0	0	0	3344	5.23		
3377954																0	7199	237	517	2	83379	3778	11324	30	102419	0			0	0	0	0	0	0	0	0	0	1943	3.00		
3378773																0	13145	306	0	0	243255	4687	67564	148	323964	0			0	0	0	0	0	0	0	0	0	4993	10.00		
3379426																0	1140	27	0	0	39330	1340	3163	7	43635	0			0	0	0	0	0	0	0	0	0	942	1.52		
3379471															290277	0	76517	5215	1476	5	899343	10336	383729	607	1361065	0	1346062	0	0	0	0	0	0	0	0	0	41245	62537	86.00		
3382547																23360	0	0	0	0	486	9725	275673	3	276159	0			0	0	0	0	0	0	0	0	0	0	0.00	CITIBANK SOUTH DAKOTA, N.A.	
3382967																0	4468	191	1082	3	82079	4085	7683	21	95312	0			0	0	0	0	0	0	0	0	5207	2130	3.77		
3383076																0	946	36	257	1	40082	1109	21341	35	62626	0	64017	0	0	0	0	0	0	0	0	0	0	9087	18.17		
3383366															23287	0	720	33	0	0	40436	2112	48638	67	89794	0	88689	0	0	0	0	0	0	0	0	0	0	3855	6.87		
3383599																0	738	16	0	0	22918	803	41952	38	65608	0			0	0	0	0	0	0	0	0	0	2876	6.00		
3383601																0	2231	59	0	0	103708	2283	32879	82	138818	0			0	0	0	0	0	0	0	0	0	14784	17.01		
3383665																0	1486	60	0	0	70483	3047	17329	32	89298	0			0	0	0	0	0	0	0	0	0	3751	4.00		
3384318															232014	0	117275	4984	2882	11	1558234	77222	666987	1224	2345378	0	2362436	0	0	0	0	0	0	0	0	0	0	94151	113.00		
3384372																0	7658	292	0	0	86915	3522	24153	42	118726	0			0	0	0	0	0	0	0	0	0				
3384466																23621	0	0	0	0	3618	73	7361	8	10979	0			0	0	0	0	0	0	0	0	0			Berkshire Bank	
3384840																0	2611	75	0	0	64079	1237	3551	11	70239	0			0	0	0	0	0	0	0	0	0	1982	4.00		
3384868																0	3686	133	0	0	68038	3459	25118	36	96842	0			0	0	0	0	0	0	0	0	15423	2294	5.97		
3384934																0	565	28	621	1	58051	1671	20942	45	80179	0			0	0	0	0	0	0	0	0	5666	7521	13.49		
3384952																0	1062	34	0	0	58764	2134	16762	23	76588	0			0	0	0	0	0	0	0	0	0	9724	7.23		
3385324																20727	0	0	0	0	0	0	500	1	500	0			0	0	0	0	0	0	0	0	0	0	0.00	TOWN NORTH BANK, NA	
3385744																0	4443	238	0	0	106304	6933	50033	86	160780	0			0	0	0	0	0	0	0	0	7587	9015	18.00		
3386143																0	3546	110	293	1	65119	2613	10510	18	79468	0			880	0	0	0	0	0	0	0	101	1125	2.00		
3386264																0	0	0	0	0	102436	7537	81056	139	183492	0			0	0	0	0	0	0	0	0	0				
3386536																0	9519	276	531	2	191099	38939	45773	64	246922	0			0	0	0	0	0	0	0	0	644	23592	20.67		
3386554																0	869	31	0	0	80641	2461	85159	159	166669	0			0	0	0	0	0	0	0	0	8536	37474	50.41		
3386590																0	2196	201	0	0	103910	478	36083	65	142189	0			0	0	0	0	0	0	0	0	0	8540	16.00		
3386983																0	1722	72	260	1	41995	1439	5003	13	48980	0	50060	0	0	0	0	0	0	0	0	0	0	935	1.72		
3387140																0	2196	57	0	0	21320	824	14086	19	37602	0			0	0	0	0	0	0	0	0	0				
3387159																0	3529	74	258	1	53350	1171	32734	54	89871	0	90923	0	0	0	0	0	0	0	0	0	0	678	2.12		
3387926																0	2972	80	0	0	118512	3230	72754	111	194238	0			0	0	0	0	0	0	0	0	0	4206	10.00		
3388080																0	0	0	0	0	93140	2476	238775	250	331915	0			0	0	0	0	0	0	0	0	0	87288	94.00		
3388165																0	2327	86	0	0	63024	3344	9477	25	74828	0			0	0	0	0	0	0	0	0	0	851	1.00		
3388370																0	2067	44	564	1	50050	1420	8654	23	61335	0			0	0	0	0	0	0	0	0	4131	771	2.00		
3388419																0	7668	222	1070	4	60786	3296	8772	14	78296	0			0	0	0	0	0	0	0	0	0	4583	5.58		
3388482																0	1605	32	1662	2	51541	1830	52893	109	107702	0			0	0	0	0	0	0	0	0	950	6563	11.89		
3389582																0	3483	91	0	0	33590	1659	5639	17	42712	0			0	0	0	0	0	0	0	0	0	3423	5.00		
3390337																0	585	13	255	1	50338	788	38506	34	89685	0	94149	0	0	0	0	0	0	0	0	0	0	13941	9.00		
3390627																0	2537	57	0	0	134247	2681	54541	117	191325	0	194410	0	0	0	0	0	0	0	0	0	2744				
3390702																0	274	4	0	0	106334	863	7537	15	114145	0			0	0	0	0	0	0	0	1118	0	2962	2.51		
3391606																0	3289	168	0	0	73027	4329	72258	89	148574	0			0	0	0	0	0	0	0	0	0				
3391718																0	6495	191	815	3	83030	2501	45442	74	135782	0			0	0	0	0	0	0	0	0	4648	5257	13.33		
3392292																0	1346	27	0	0	90686	2089	28945	63	120977	0			0	0	0	0	0	0	0	0	30914	10328	14.61		
3392872																0	5231	151	2645	5	124967	2007	40730	74	173572	0			0	0	0	0	0	0	0	0	0				
3392975																0	2442	60	0	0	62260	1685	30316	48	95018	0			0	0	0	0	0	0	0	0	6549	1961	5.00		
3393785																0	2622	65	255	1	55561	2170	10705	26	69143	0			0	0	0	0	0	0	0	0	1386	4013	5.00		
3393806																0	6033	152	1121	4	59928	3362	17392	27	84473	0			0	0	0	0	0	0	0	0	0	2015	4.00		
3393824																0	182	3	0	0	32603	1041	35123	43	67908	0	68628	0	0	0	0	0	0	0	0	0	0	22875	32.00		
3393851																0	5683	146	616	2	55373	4096	12996	29	74699	31			0	0	0	0	0	0	0	0	0	542	1.08		
3394018																0	4011	195	512	2	93665	3316	30703	39	128891	0	124082	0	0	0	0	0	0	0	0	0	0	3177	4.36		
3394278															431302	0	0	0	0	0	6136717	5341975	468801	515	6605518	0	6203363	0	65755	0	0	0	0	0	0	0	0	0	0.00		
3394380																0	1377	26	0	0	49017	842	3022	9	53416	0			0	0	0	0	0	0	0	0	0	0	0.00		
3394670																0	1173	26	0	0	38993	3195	10965	27	51131	0			0	0	0	0	0	0	0	0	0	0	0.00		
3395293																0	7104	166	0	0	138303	3610	74574	108	219981	0			0	0	0	0	0	0	0	0	0	11218	11.00		
3396375																0	4557	108	1054	2	142636	5509	52947	110	201194	0			0	0	0	0	0	0	0	0	16796	14800	21.65		
3396535																0	10636	503	1353	4	136483	5785	36188	75	184660	0	183551	0	0	0	0	0	0	0	0	0	0	1059	3.00		
3397019																0	2494	103	646	2	55705	2398	4117	14	62962	0	63629	0	0	0	0	0	0	0	0	0	2337	0	0.00		
3397233																0	1032	33	0	0	67122	1534	42969	74	111123	0	113907	0	0	86	0	0	0	0	0	0	1909				
3398100																0	449	6	0	0	65119	1522	174170	206	239738	0			0	0	0	0	0	0	0	0	0	39833	55.85		
3398306																0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0				
3398623																0	2532	45	804	3	64108	2058	53464	93	120908	0			0	0	0	0	0	0	0	0	10215	20166	28.00		
3400928																0	7510	125	0	0	193139	2774	74639	122	275287	0			0	0	0	0	0	0	0	0	2753	14764	23.57		
3401970																0	8038	309	1821	5	112587	4040	68695	107	191141	0	186742	0	0	0	0	0	0	0	0	0	0	6099	9.00		
3402481																0	5059	123	257	1	96189	3642	6469	15	107974	0	85565	0	0	0	0	0	0	0	0	0	0	1456	2.90		
3402575																0	7006	194	251	1	257081	6435	79020	135	343358	0			0	0	0	0	0	0	0	0	12378				
3402904																0	16628	498	2510	9	174862	4047	40847	97	234847	0			0	0	0	0	0	0	0	0	0	8107	11.33		
