"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF588	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF600	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCON1288	RCON1420	RCON1460	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF588	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF600	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RIADG377	
186717																																																										0	0	3520	0	31	31	0	0	24887	0	24887	20045	6533	0	1395	368649	0	0	0	142208	25251	12583	47180	863	4560	5085	9790	43199	77815	20149	39104	22837	69109	58294	13526	0	0	0	0	0	0	0	0	47	0		0	0	6334	22229	59638	56531	0	0	0			170	1101																									0	0	0	0	0	0	0	0	0	0	0	0		0		
186744																																																										0	62502	3658	0	166	166	104609	0	111360	0	111360	2854	12056	0	15960	497315	0	2261	12527	77126	22488	43344	126555	5261	16850	19199	21076	5415	8640	85794	66723	109240	116076	37125	2101	0	0	0	0	0	0	0	0	403	0		0	0	4864	1322	49735	25951	0	2261	0			0	131																									0	0	0	0	0	0	0	0	0	0	0	0		71962		
186838																																																										0	674	6206	0	400	400	0	0	45750	0	45750	22605	9625	0	3724	249611	0	0	0	39729	3450	1543	71999	1519	3116	17804	13314	3048	550	50286	31623	53182	43090	26354	1853	0	0	0	0	0	0	0	708	319	0		0	0	7206	36632	33014	39569	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186856																																																										0	1500	327		0		988	0			4790	0	8849	0	0	34115	0	0	0	5945	452	473	7414	396	758	1949	2225	617	0	3506	4432	7312	7035	5133	0								0	0			0	0	367	2730	6595	1572			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
187358																																																										0	201	0		0		2583	0			1424	0	1703	0	0	8202	0	303	0	1114	0	322	3935	58	275	65	85	326	305	2232	1652	854	549	1607	150								0	0			0	0	238	0	486	150			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
187451																																																										0	6465	0		15		17734	239			5698	0	1025	0	117	36088	0	0	0	1800	2	934	17499	30	567	753	41	214	195	5269	14027	6726	3988	3637	355								0	0			0	0	0	0	2556	676			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
187648																																																										0	475	0		0		361	0			456	0	4710	0	0	11017	12	0	0	5027	0	0	3396	106	338	2070	2482	31	0	1068	1884	1337	1527	174	0								0	0			0	0	0	0	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
187899																																																										0	0	0		0		0	4994			9737	54325	12808	0	0	265920	0	0	0	87573	29166	27847	11677	4	4622	16328	5269	11795	48924	74881	6825	25009	30846	36307	142								0	41		0	0	0	2169	2700	67401	0			0			2542	389																									0	0	0	0	0	0	0	0	0	0	0	0		105680		
187947																																																										0	16185	689		0		16854	0			5923	848	1588	0	0	63574	0	0	0	7801	22	7142	16734	2	362	2704	803	1227	2703	11658	9434	10111	9677	7251	6534								0	44			0	0	150	1951	4449	7070			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		23986		
188056																																																										0	9993	0		1232		12660	120			19437	1057	12610	0	0	103582	0	0	0	29626	3118	3093	28100	1958	5713	5756	14775	952	187	12291	16297	19953	20278	3603	227								0	440			0	0	0	0	0	13409			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
188430																																																										0	2038	17920	0	5973	5973	0	4521	44565	0	44565	33860	1796	0	0	651765	686	0	0	103021	7943	4117	176906	7155	8757	5565	8427	6970	58311	211057	53252	65107	59249	95434	8386	0	0	0	0	0	0	0	0	1433	0		0	0	7290	111461	146155	168996	0	0	1054			320	4817																									0	0	0	0	0	0	0	0	0	0	0	0	0	201363	0	
188449																																																										0	3992	0		44		6773	0			7290	343	4560	0	0	31028	0	0	0	4589	0	113	13373	401	525	708	752	2203	0	4572	7875	5277	4119	4485	88								0	58			0	0	0	0	0	3379			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
188720																																																										0	1440	0		0		639	0			12901	8116	24503	0	0	96975	0	0	0	30808	640	30592	16760	1590	3807	20941	3921	407	0	22482	6026	20620	12836	3090	0								0	0			0	0	1423	2989	8665	4851			0			0	125																									0	0	0	0	0	0	0	0	0	0	0	0		0		
188739																																																										0	124	0		57		3731	0			12270	0	6634	0	0	36586	0	0	0	13606	43	0	10461	1210	488	1750	5350	4171	637	5102	3661	3231	5763	4867	354								0	0			0	0	91	0	30	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
188757																																																										0	1583	0		8		531	0			575	16	465	0	0	5763	0	0	0	1468	144	0	1236	17	360	403	633	48	0	641	1093	1181	517	840	0								0	0			0	0	0	87	848	38			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
188917																																																										0	135	178		62		0	0			839	2876	158	0	0	54227	0	0	0	34868	7432	463	545	468	97	553	2274	12528	18948	4083	94	2590	2278	7689	2625								0	61			0	0	0	806	0	6812			0			0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		
188926																																																										0	1351	507		119		306	0			11415	1285	5357	0	565	59522	0	0	0	23963	1356	1552	3715	429	111	1606	1212	19805	688	6183	1262	7945	8996	9076	1016								285	438			0	0	428	12	8323	3812			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
189044																																																										0	26003	11013	2213	2850	637	56	0	32739	819	33558	80498	14059	0	11298	575650	0	0	0	136732	9315	51339	150888	18006	15454	31907	44245	10664	15723	255885	12393	31665	89670	42264	3457	0	0	0	0	0	0	0	2462	5086	0		0	0	19508	82260	82912	58040	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	54120	197110	250	
189129																																																										0	9467	8441	0	945	945	2924	0	23853	0	23853	37096	7649	0	1917	314818	239	0	0	99804	8389	77657	46434	6425	7489	18549	28620	21410	15518	56522	30026	27163	44826	36334	18006	0	0	0	0	0	0	0	0	151	0		756	489	1233	12474	71188	29526	0	0	0			0	1169																									0	0	0	0	0	0	0	0	0	0	0	0		99625		
189352																																																										2740	290	22500	0	141	141	0	5943	111760	0	111760	0	3776	0	0	949216	2044	0	0	14641	0	7962	235182	2812	540	5046	3353	2657	0	193025	108854	215882	271000	116295	4150	0	0	0	0	2740	0	2740	0	153	0		0	0	30101	175106	234893	355159	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	62552	0	559	
189549																																																										0	11155	3557		11		3021	0			11287	5061	3273	0	788	93929	0	0	0	20897	2897	0	29246	1959	4998	8574	3414	1147	805	17257	17405	23932	12007	2372	5								86	5			0	0	1519	3573	19569	7230			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
189745																																																										2000	752	72448	0	530	530	0	0	61085	0	61085	45917	7688	0	92	847125	737	0	56977	77379	9104	1320	225880	10839	6016	24007	18061	6846	657	161105	96978	156260	223900	56047	5570	2000	0	2000	0	0	0	0	0	690	0		0	0	20671	127377	108613	313516	0	0	0			806	8853																									0	0	0	0	0	0	0	0	0	0	0	0	62548	121093	636	
189820																																																										0	1010	350		30		0	0			3056	0	6935	0	3628	65139	0	0	0	23173	2862	0	5431	14	11	487	1104	15512	6028	6403	297	2985	4129	21762	6390								171	0			0	0	0	1447	22477	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
189950																																																										0	6611	0		0		34397	0			16656	0	1007	0	0	58671	0	0	0	0	0	0	31501	0	0	0	0	0	0	49320	3903	1630	1416	2012	210								0	0			0	0	0	0	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
190246																																																										0	845	85		12		418	147			3939	60	1744	0	0	15098	0	0	0	5396	568	83	1487	262	612	1401	2886	9	92	403	329	3142	5360	101	324								0	12			0	0	1	0	0	2018			0			203	0																									0	0	0	0	0	0	0	0	0	0	0	0		4243		
190451																																																										0	1541	1120		21		1158	125			10279	0	21799	0	0	143994	0	2135	0	45668	2967	36185	23214	1873	10640	26668	4632	1856	0	9293	18730	36648	25097	6088	2085								0	0			0	0	3813	7672	15551	30270			0			210	438																									0	0	0	0	0	0	0	0	0	0	0	0		0		
190554																																																										0	8693	3465		426		1597	0			12527	3954	1072	0	0	124780	0	10187	0	8289	3646	243	25632	1720	1053	3368	1912	113	74	14547	13329	36833	24376	13329	11963								0	179			0	0	3901	9245	38529	19070			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
190563																																																										0	761	0		59		2319	0			7734	0	6301	0	0	35073	0	0	0	6804	67	4981	13010	113	438	1192	2202	1594	1156	3879	11599	4449	4964	2810	473								0	0			0	0	75	2082	3862	5009			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
190639																																																										3603	927	1535	57544	85021	27477	0	0	0	0	0	0	0	0	0	275456	85	0	0	8303	850	8242	63326	3517	991	2550	974	61	210	46532	34284	65843	65613	22373	3578	3603	0	3603	0	0	0	0	0	0	0		0	0	4340	30496	39014	101452	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	67238	0	
190648																																																										0	17232	231		187		22492	0			16071	730	2658	0	2756	82357	0	26	0	7266	925	606	29187	1063	877	1482	3485	26	333	29098	3798	18641	19772	2697	194								417	56			0	0	429	0	8330	2551			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
190947																																																										0	12409	0		0		7996	0			7938	0	2598	0	0	49028	0	0	0	11923	89	10453	12493	225	1060	4103	5843	692	0	4136	7072	9632	14106	2159	0								0	0		0	0	0	1810	0	1398	2867			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		
190956																																																										0	15918	0		1		28109	0			1684	0	920	0	0	52750	0	0	0	5390	0	0	31096	530	382	4478	0	0	0	22382	7802	13810	3224	0	0								0	0		0	0	0	0	0	728	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
191355																																																										0	22117	1675		0		16721	0			15264	605	3814	0	640	126019	0	339	0	20490	586	12297	25610	1685	1434	3399	1396	4331	7861	29220	28160	20548	12662	7381	5820								0	48			0	0	267	7425	16762	19266			0			0	76																									0	0	0	0	0	0	0	0	0	0	0	0		18300		
191449																																																										0	635	211		9		561	0			1530	0	2263	0	232	17397	0	0	0	9177	1091	0	3055	267	672	1939	5251	762	0	442	1674	2115	3679	186	0								0	3		0	0	0	31	0	1609	45			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
191935																																																										0	0	7359	0	1080	1080	0	12127	11956	0	11956	35778	5852	0	1926	484325	764	0	0	186871	3301	176317	65416	12761	75493	64839	12261	5110	3149	71179	66631	112569	19820	12247	5067	0	0	0	0	0	0	0	0	0	1238		0	0	5715	18647	105283	101321	0	0	0			26853	4520																									0	0	0	0	0	0	0	0	0	0	0	0		0		
192147																																																										0	2655	5823	77	921	844	804	1373	18395	0	18395	114	27296	0	1046	225601	0	0	0	70577	4373	474	75206	6410	14988	45131	1258	149	2262	19106	35131	48153	40583	11472	235	0	0	0	0	0	0	0	1640	0	0		0	0	5736	14299	0	71922	0	0	0			102	149																									0	0	0	0	0	0	0	0	0	0	0	0		223116		
192156																																																										0	861	4823		53		0	15129			46046	8000	2924	0	29769	254605	0	324	0	9905	2656	978	89912	2624	831	2043	1998	2408	0	68163	38915	61707	67233	8682	0								0	153			0	0	26053	62694	18838	41506			0			205	0																									0	0	0	0	0	0	0	0	0	0	0	0	33506	186228	148	
192558																																																										0	14372	93		315		10114	0			11963	2134	9474	0	0	99827	0	446	0	28617	4948	22323	23011	1337	4568	7790	4905	2808	7037	13132	15008	16742	15533	8821	1535								0	210			0	0	2003	111	1216	13811			0			0	199																									0	0	0	0	0	0	0	0	0	0	0	0		6760		
192651																																																										0	5445	0		1		4062	0			778	40	984	0	0	15016	0	0	0	2385	102	0	4574	13	255	576	1542	0	0	3164	1359	2015	4703	1267	0								0	6		0	0	0	0	0	0	1213			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
192857																																																										0	6483	0		130		6495	0			11337	0	2896	0	78	56885	0	0	0	6326	535	2979	13433	226	1566	1097	646	884	640	8569	7178	4482	7992	19220	3038								303	0			0	0	58	2978	6899	12367			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		9419		
193162																																																										0	2413	0		49		1966	0			6078	0	4063	0	163	22678	0	0	0	5174	0	3789	7576	171	214	398	890	2573	822	4098	4033	2404	2993	2810	937								0	0			0	0	0	54	1344	1374			0			0	60																									0	0	0	0	0	0	0	0	0	0	0	0		0		
193247																																																										0	1522	4056		0		1141	0			5447	2297	733	0	1448	44890	0	0	0	15379	1385	1306	11157	709	1516	2696	7084	288	3024	9514	3911	4840	8137	1352	1433								0	0			0	0	6436	222	1611	3213			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193461																																																										0	0	23649	13005	23448	10443	0	455	53109	0	53109	4846	2552	0	0	396872	0	0	10442	119769	406	119769	91601	3781	849	9272	52325	53543	0	66820	20151	36967	39489	82856	3420	0	0	0	0	0	0	0	0	330	0		0	0	0	14396	37530	116837	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		186987		
193537																																																										0	18259	0		451		9465	0			5938	1415	6761	0	0	68062	0	0	0	21229	343	0	36365	3810	6642	8788	1028	113	547	18305	16714	6099	2724	754	1409								0	0			0	0	46	532	1704	1919			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
193649																																																										0	16586	5948		67		20743	38			15767	993	7318	0	97	96561	38	415	0	21632	1138	0	31036	489	424	2510	15101	2983	0	16608	20019	10347	21920	5591	0								0	0			0	0	0	658	5237	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
193809																																																										0	0	6663	0	3	3	0	0	13979	0	13979	17946	3388	0	0	721263	0	0	0	555674	18369	212883	24825	10691	30681	84453	77603	71287	275853	29922	13682	20179	47791	45098	7196	0	0	0	0	0	0	0	0	599	0		0	0	10198	10305	33159	50980	0	0	0			0	1301																									0	0	0	0	0	0	0	0	0	0	0	0		0		
194253																																																										0	9203	0		39		20846	0			9078	436	951	0	0	43381	0	0	0	1191	217	15	21966	174	90	647	122	158	0	12356	9346	7911	9002	2282	15								0	67			0	0	236	0	1117	0			0			0	22																									0	0	0	0	0	0	0	0	0	0	0	0		0		
194440																																																										0	8918	0		0		2831	0			15816	1216	2612	0	657	75688	0	0	224	19010	3432	551	23332	1372	2704	12930	579	837	588	14769	9829	25241	5325	173	0								0	0			0	0	424	1063	19709	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
194936																																																										0	205	0		0		300	0			13959	16472	4178	0	360	216704	494	0	0	86624	109	44816	64124	18634	19176	12389	18991	17434	0	97275	2481	6345	21908	2565	0								0	136			0	0	7271	0	87584	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
195111																																																										0	0	7762	0	0	0	0	0	26702	0	26702	23005	120245	0	0	397427	0	0	0	54204	11689	35339	28307	2369	10481	13284	7671	13777	3221	62200	14254	63804	120993	79505	0	0	0	0	0	0	0	0	0	616	0		0	0	2618	8281	64813	77492	0	0	0			992	1498																									0	0	0	0	0	0	0	0	0	0	0	0		0		
195157																																																										0	8906	0		21		1118	0			4473	93	1217	0	0	21493	0	0	0	3340	73	0	7874	154	358	2692	94	42	0	4456	4538	7107	1368	632	34								0	0			0	0	0	0	372	1880			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
195456																																																										0	30458	293		71		3216	0			2620	100	5147	0	0	67774	0	60	32	15532	1703	12809	6578	735	1713	6341	921	4271	1249	3622	7824	10067	3965	22888	2644								0	0			0	0	1359	2762	2600	1853			0			0	221																									0	0	0	0	0	0	0	0	0	0	0	0		21456		
196257																																																										0	360	0		1		72	0			938	0	678	0	0	10708	0	0	0	4282	17	953	1946	26	410	2299	466	615	466	513	1329	2352	772	787	673								0	0			0	0	418	0	2308	1634			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
196743																																																										500	0	4784		246		0	155			54385	1792	2847	0	1322	208697	0	358	0	48303	7002	4938	98808	4558	10406	26541	4151	65	292	83178	15044	32149	18615	3318	1409								170	38			0	0	13788	8014	53503	11645			0			254	1238																									0	0	0	0	0	0	0	0	0	0	0	0		48303		
196752																																																										0	22	0		82		204	0			468	0	272	0	0	1511	0	0	0	163	0	0	560	0	8	11	111	0	33	232	320	207	161	418	0								0	0			0	0	0	0	0	300			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
196800																																																										0	675	38	0	77	77	0	0	33588	0	33588	23902	1882	0	0	376867	0	0	0	243140	7434	119346	10775	5642	44609	55878	11723	35440	87887	30039	29303	20112	18517	23913	8224	0	0	0	0	0	0	0	0	386	0		0	0	10916	3471	32634	18724	0	0	0			0	305																									0	0	0	0	0	0	0	0	0	0	0	0		17499		
197142																																																										0	11415	3952		0		3612	0			5357	0	5649	0	1136	116874	0	0	0	56019	343	17389	11601	1850	2790	1238	1128	15468	33297	6551	9568	9699	5012	8434	20863								0	59			0	0	1113	527	14474	13218			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
197254																																																										0	1799	0		23		12348	0			2675	0	1381	0	0	19378	0	0	0	0	0	0	9286	0	0	0	0	0	0	3416	9672	1886	3813	443	24								0	0			0	0	0	0	1152	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
197302																																																										0	0	17774	0	0	0	0	0	14528	0	14528	12123	796	0	0	189630	0	0	0	77671	1912	58748	25978	3862	16663	19496	13257	23464	620	44539	4208	24342	29693	8934	12	0	0	0	0	0	0	0	0	100	0		0	0	3142	24665	9722	27197	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
