"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	TEXTA545	
	TOTAL DEP LIABILITIES BEFORE EXCLUSI	TOTAL ALLOWABLE EXCLUSIONS INCLD FOR	TOTAL DAILY AVG FOR DEP LIABILITY EX	TOTAL DAILY AVG ALLOWABLE EXCLS	TOTAL FOR DEP INCLUDED IN B	TOTAL DAILY AVG FOR DEP INCLUDED IN 	ESTIMATE OF UNINSURED DEPOSITS	PB/PSA FDIC CERTIFICATE NUMBER	AMT RETIREMT DEP ACCTS $250,000 OR L	NMBR RETIREMT DEP ACCTS $250,000 OR 	AMT RETIREMT DEP ACCTS MOR THAN $250	NBR RETIREMT DEP ACCTS MOR THAN $250	AMT OF DEPOSIT ACCOUNTS $100,000 OR 	NBR OF OTH DEP ACCTS OF $100,000 OR 	AMT OF OTH DEP ACCTS MORE THAN $100,	NBR OF DEP ACCTS OF MOR THN $100,000	TOTAL DEP LIABILITIES BEFORE EXCLUSI	TOTAL ALLOWABLE EXCLUSIONS INCLD FOR	TOTAL DAILY AVG FOR DEP LIABILITY EX	TOTAL DAILY AVG ALLOWABLE EXCLS	PB/PSA FDIC CERTIFICATE NUMBER	
235950								0	1205		0	0	22704		27696	110	51605	0				
236050								0	2429		0	0	23439		8506	47	34374	0				
236153								0	27322		0	0	370287		301852	1222	699461	0				
236256								0	4582		0	0	41878		10480	58	56940	0				
236452								0	5446		0	0	93680		66804	256	165930	0				
236519								0	16232		0	0	143611		101370	300	261213	0				
236603								0	9697		0	0	79740		37688	140	127125	0				
236706							1280	0	35457		308	1	434731		775728	1322	1377899	131675	1381608	0		
236751							1320292	0	94793		5423	12	1075454		1414757	4086	2590427	0	2524599	0		
236957								0	5351		261	1	58093		60530	210	124235	0				
237066								0	8303		0	0	159421		263966	629	431689	0				
237150								0	4177		421	1	53393		65645	299	123635	0	125099	0		
237619								0	51805		598	2	416618		144228	643	613249	0				
237954								0	2503		1278	2	30773		31861	124	66415	0				
238045								0	0		0	0	15043		6824	38	21867	0				
238139								0	5262		501	1	72769		36568	160	115100	0				
238241								0	7424		0	0	100879		56541	256	164844	0				
238250								0	1739		0	0	19774		30425	104	51938	0				
238737								0	6245		962	2	97666		108315	532	213188	0				
238755								0	1666		0	0	28873		29611	136	60334	184				
238812								0	4538		0	0	45753		20726	117	71018	0				
239015								0	435		737	1	137046		94788	372	233724	718				
239042								0	2166		0	0	18365		2737	17	23268	0				
239275							14732	0	30758		2822	7	298106		343977	956	677732	2068	663639	2214		
239556								0	4112		0	0	47291		69814	245	121217	0				
239613							450859	0	39253		1709	5	457367		419481	1108	917810	0	922678	0		
239640								0	4800		266	1	57930		40175	179	103171	0				
239659								0	4444		332	1	86765		77767	382	169308	0				
239752								0	3230		0	0	53082		24061	116	80373	0				
240356								0	2797		0	0	32295		22800	118	57893	0				
240459								0	3357		0	0	20027		7394	45	30778	0				
240468								0	1697		0	0	35252		21431	87	58382	0				
240954								0	5448		0	0	66470		70728	248	142804	158				
241009								0	3159		0	0	38560		47150	92	88869	0	83849	0		
241157								0	19763		2338	6	155489		136613	560	314203	0				
241559								0	3977		452	1	36658		29759	99	70846	0				
241607								0	25792		1020	3	304011		159989	708	490812	0				
242248								0	4928		289	1	65529		30898	78	101644	0				
242257								0	11795		1839	4	99299		37683	201	150616	0				
242444								0	17567		0	0	377934		263966	656	659467	0				
242949								0	1348		0	0	42939		41052	107	85339	0				
242958								0	3737		0	0	34239		27891	117	65867	0				
243375								0	1112		0	0	13638		10560	52	25310	0				
243414								0	3589		833	2	50122		31310	125	85854	0				
243647								0	883		0	0	16377		9758	61	27018	0				
243955								0	1625		0	0	8988		4187	33	14800	0				
244037								0	2208		0	0	24322		15766	57	42296	0				
244149								0	4440		266	1	58229		58820	263	121755	0				
244158								0	9711		261	1	95017		69296	411	174285	0				
244251								0	8520		630	2	95009		135800	309	239959	0				
245016	347747	66756			66756			0	2339		0	0	69539		209113	641						
245276							490229	0	313680		3849	11	460604		684232	1879	1462365	0	1461700	0		
245351								0	6618		638	2	102428		59533	292	169217	0				
245557								0	19861		1089	2	172300		75921	384	269171	0				
245856								0	1559		0	0	19313		5121	20	25993	0				
246022								0	1068		0	0	73647		124959	399	199674	0				
246134								0	10324		731	2	98412		84628	238	194095	0				
246237								0	842		0	0	13247		5393	30	19482	0				
246451								0	4091		0	0	30677		23944	86	58712	0				
246657								0	22087		1762	2	182149		198301	536	404300	0				
246947								0	2954		330	1	36405		14030	56	53719	0				
246956								0	6368		344	1	79937		55687	290	142336	0				
247140								0	10656		0	0	71304		89988	179	171948	0				
247355								0	12111		0	0	235767		221891	906	469769	0				
247449								0	2885		398	1	30403		8059	56	41745	0				
247476								0	926		0	0	31082		11777	78	43785	0				
247551								0	3044		0	0	42532		27895	146	73471	0				
247645								0	5456		0	0	44514		12883	61	62853	0				
247908								0	31896		3079	8	346690		213332	1015	594997	0				
248147								0	4376		0	0	6858		11782	62	23016	0				
248240								0	5962		0	0	215339		183294	519	404594	0				
248352								0	999		285	1	14280		4246	30	19810	0				
248455								0	5683		267	1	87829		83694	329	177473	0				
248633								0	12228		1248	4	75781		45802	130	135059	0				
248745								0	11599		276	1	58633		36895	136	107454	51				
248950								0	3820		446	1	36727		32470	136	75689	2225				
248969	110645	20181			20181			0	0		0	0	23371		67093	183						
249153								0	2204		0	0	49826		9483	62	61513	0				
249304								0	4045		0	0	38369		35096	137	77510	0				
249416								0	8931		0	0	66276		18201	104	93408	0				
249546								0	1435		0	0	32984		9999	50	44418	0				
249555								0	3928		0	0	54265		50241	134	108434	0				
249564								0	831		678	2	34826		70715	205	107050	0				
249612							1645346	0	462974		16992	40	3363104		2849546	12042	6692616	0	6655496	0		
249658								0	151		0	0	21483		145697	91	167331	0				
249872							121775	0	189691		8725	25	1053565		245813	1314	1497794	0	1478158	0		
249957								0	1602		0	0	15661		8083	27	25346	0				
250047								0	619		0	0	66463		42038	207	109120	0				
250430								0	5455		0	0	55974		16004	54	77433	0				
250850								0	1410		0	0	25964		16671	85	44045	0				
251352								0	7282		0	0	96448		115122	321	218852	0				
251558								0	9323		302	1	78095		77075	231	164795	0				
251745								0	15261		670	2	136690		88362	425	240983	0				
251857								0	1248		0	0	29942		12229	66	43419	0				
252041								0	2723		586	2	131850		23528	156	158687	0				
252256								0	732		0	0	9166		1996	14	11894	0				
252452								0	2124		0	0	26640		10426	45	39190	0				
252658								0	1580		0	0	30164		32515	105	64259	0				
252836								0	8826		1664	4	180976		177671	782	369137	0				
253262								0	2939		0	0	82745		107137	383	192821	0				
253356								0	14328		257	1	192095		390977	1113	597658	0				
253440								0	2859		0	0	105348		43583	141	151790	0				
253468								0	12117		0	0	283985		387480	1171	683582	0				
253646								0	3662		0	0	48465		47215	179	99342	0				
253730								0	3000		254	1	34110		22174	106	59538	0				
253776								0	1368		0	0	6107		2050	17	9525	0				
254317								0	66615		3009	8	395181		274594	1276	739399	0				
254504								0	4591		963	2	94036		38866	187	138456	0				
254652								0	1686		0	0	46823		26808	158	75317	0				
254670								0	801		1579	2	5746		5180	31	13306	0				
254849								0	399		0	0	31145		143769	122	175313	0				
255136								0	12972		0	0	140866		85259	335	239097	0				
255350								0	4843		895	3	48525		28025	142	82288	0				
255547								0	2984		0	0	37972		9416	57	50371	0				
255556								0	4471		368	1	70175		48861	203	123875	0				
255574								0	126143		5061	12	509688		111545	749	752437	0				
255659							559789	0	50129		3090	6	698272		686784	2765	1438275	0	1426551	0		
255873								0	4014		0	0	78138		27400	136	109552	0				
256049								0	0		0	0	5330		2645	7	7975	0				
256058								0	6055		575	2	83007		51952	287	141589	0				
256179								0	1848		0	0	28721		15621	77	46190	0				
256553							313161	0	50647		336	1	754487		433984	2048	1239453	0	1235124	0		
256964								0	4148		1008	1	90951		95289	468	191396	0				
257233								0	13682		3362	8	130764		111020	411	258828	0				
257345								0	9228		1236	4	66264		57631	209	134359	0				
257466								0	3634		410	1	36369		67467	224	107880	0				
257653								0	1393		0	0	18903		9925	60	30221	0				
257756								0	1684		0	0	22094		11594	65	35372	0				
257868								0	14077		533	2	379638		336372	1191	731024	404				
258146								0	1311		0	0	19048		4414	32	24773	0				
258306								0	15186		648	1	148349		105520	586	269703	0				
258351								0	3018		0	0	55105		50647	185	108770	0				
258379								0	12900		588	2	45827		13078	78	72393	0			N/A	
258445								0	35521		732	2	365635		121153	763	523041	0				
258539								0	9989		365	1	42969		16301	84	69624	0				
258632								0	958		0	0	29206		11184	50	41348	0				
258771							560011	0	42212		1149	4	853369		824500	2460	1721230	0	1629267	0		
259031							1550807	0	238029		16995	41	4140635		3606047	20583	8001706	0	8022509	0		
259059								0	3490		0	0	44687		29191	109	77368	0				
259330								0	32334		1581	5	301711		149184	704	484810	0				
259442								0	11245		572	2	104842		70304	300	186963	0				
259518	101924488	6864348	101396062	8849463	6688054	8685776	23183526	0	3712874		137090	389	55517590		35692586	125489						
259657								0	6296		0	0	187282		475744	1686	669322	0				
259853								0	348		0	0	13105		8335	30	21788	0				
259956								0	3661		0	0	50691		29783	128	84360	225				
260055							1299790	0	16778		2799	6	671314		1392938	3287	2083828	0	2031276	0		
260354								0	4446		0	0	45455		23313	116	73214	0				
260831								0	528		0	0	27994		14166	77	42688	0				
260868								0	750		0	0	27976		9228	67	37954	0				
261070								0	4223		0	0	69965		47716	217	121904	0				
261146								0	7900		0	0	44175		34030	123	86105	0				
261258								0	9796		0	0	77869		24336	105	112001	0				
261360								0	7113		571	2	127331		96294	306	231309	0				
261940								0	13981		1317	3	168009		117601	435	300908	0				
262059								0	12362		710	2	114861		125377	404	253310	0				
262237								0	5545		287	1	53382		34032	157	93246	0				
262358								0	5321		0	0	64017		52999	221	122337	0				
262451								0	4704		758	2	69856		46951	157	122269	0				
262741								0	10429		552	2	53676		40790	157	105447	0				
262844								0	15504		789	2	116549		126378	344	259220	0				
262956								0	4859		1286	3	42943		37277	168	86365	0				
263243								0	16274		829	2	185735		97120	413	299958	0				
263551								0	749		0	0	14077		7576	31	22402	0				
263627								0	9239		584	1	64771		51293	128	125888	0				
264156								0	1131		0	0	12801		1979	12	15911	0				
264455								0	9770		1046	3	151175		124871	426	287614	752				
264558								0	18291		367	1	203427		84425	245	306510	0				
264941								0	12023		0	0	150955		104513	659	267491	0				
265340								0	13214		834	3	52073		44563	207	110684	0				
265407								0	57060		4003	9	408794		205868	1005	675725	0				
265452								0	2769		0	0	27527		17850	64	48146	0				
265676								0	6869		254	1	75549		24329	120	107001	0				
266066								0	2670		0	0	37432		47458	216	87560	0				
266244								0	5188		0	0	58870		19111	85	83169	0				
266253								0	701		0	0	27666		11428	55	40272	477				
266271							1902001	0	235022		9153	25	7501822		2675226	12879	10477055	55832	9992540	19400		
266655								0	2435		482	1	27312		7117	31	37346	0				
266851								0	8218		254	1	92965		50931	232	152368	0				
266879								0	5661		0	0	56042		3274	16	64978	0				
266945								0	26875		3551	10	236635		173315	662	440376	0				
267652								0	4358		0	0	45233		26992	109	76583	0				
267737							417838	0	18237		1963	3	537423		526548	1628	1084171	0	1063102	0		
268136								0	8372		906	3	70591		30239	165	110108	0				
268257								0	11407		0	0	214209		142856	554	368472	0				
268341								0	3286		0	0	92010		31073	153	126369	0				
268556								0	17064		589	2	286786		125578	550	430017	0	428204	0		
268734							69067	0	5515		278	1	834669		96127	391	936589	0	927250	0		
268828								0	13860		1193	3	90441		141419	352	246913	0				
268976								0	15997		1217	4	135861		167040	604	320115	0				
269049								0	2700		0	0	24696		31986	67	59381	0				
269058								0	10960		1709	4	57403		21805	84	91877	0				
269478								0	4053		335	1	44139		20137	114	68665	0				
269759								0	2441		297	1	14262		13915	70	30915	0				
270036							564685	0	19874		1549	4	1030476		1032949	2935	2084848	0	1758676	0		
270148								0	2640		0	0	49436		16869	99	68945	0				
270335								0	33020		3633	12	209508		161163	506	407324	0				
270353								0	2794		262	1	30935		9807	43	43798	0				
270504								0	32862		677	2	232159		147454	684	413152	0				
270531								0	9669		1300	4	68386		71321	483	150676	0				
270652								0	7740		0	0	30565		14041	90	52346	0				
271136								0	1356		0	0	66018		24094	122	91468	0				
271154								0	5735		298	1	41194		15148	79	62375	0				
271275								0	7770		0	0	101855		47049	221	156675	0				
271341								0	14637		636	2	48258		13308	73	76839	0				
271529								0	0		0	0	80051		91499	296	171550	0				
271631								0	13738		256	1	181344		159582	620	354920	0				
271743								0	1698		413	1	24408		10684	56	37203	0				
271752								0	1994		0	0	45987		26512	131	74493	0				
271855								0	5453		373	1	152089		234887	621	392802	0	374471	0		
272030								0	31		0	0	8181		8792	33	17004	0				
272058								0	1813		0	0	7237		9705	46	18755	0				
272151								0	593		0	0	14849		6473	31	21915	0				
272218	7712693	255666	7356380	65645	0	0	4075163	0	206293		8543	19	2823140		4419051	5534						
272245								0	308		0	0	8742		2476	13	11526	0				
272272								0	18415		0	0	148288		118101	461	284804	0				
272302								0	44261		6149	17	335218		299344	1427	684972	0				
272870								0	304		355	1	21402		22025	93	44086	0				
273149								0	11425		0	0	93223		64132	167	168781	0				
273251								0	3911		0	0	49116		14840	64	67867	0				
273336								0	2925		251	1	193398		596054	1465	792628	0				
273523								0	30042		1415	4	272323		186156	602	489936	0			N/A	
273550								0	9574		932	2	91467		59376	222	162063	714				
273653								0	1805		0	0	31815		7674	37	41296	0				
273662								0	7494		538	2	177800		234526	682	420358	0				
273840								0	1996		437	1	21654		11245	63	35332	0				
273859								0	0		0	0	6481		6679	27	13160	0				
274025								0	0		0	0	8808		2793	18	11601	0				
274052								0	1483		0	0	18119		11934	64	31536	0				
274164								0	9854		420	1	103197		88823	470	202294	0				
274548								0	5163		0	0	79374		50122	188	134659	0	131191	0		
274641								0	2928		0	0	24811		13413	94	41152	0				
274753								0	888		0	0	10321		5337	29	16546	0				
274829								0	28713		1572	4	195337		181125	667	406747	0			Miners and Merchants Bancorp, Inc.	
274856								0	5293		0	0	45071		16288	84	66652	0				
275116								0	32194		0	0	267164		137472	447	436830	0				
275255								0	2176		0	0	12929		13993	63	29176	78				
275358								0	7070		808	1	96909		71821	303	176608	0				
275509								0	9091		1084	1	149209		54395	290	213779	0				
275657								0	557		0	0	23901		15673	60	40131	0				
275750								0	8904		617	2	147999		77042	323	234562	0	245455	0		
275769								0	2325		0	0	17117		7557	47	26999	0				
276159								0	2728		403	1	45907		26980	101	76018	0				
276355								0	1218		0	0	30122		14408	75	45748	0				
276551								0	3337		650	2	30291		24838	127	59116	0				
276579	11713613	1440874	11600846	1740444	1440874	1740444	4941693	0	169686		10952	26	3312505		6779594	18379						
276645								0	2606		0	0	43582		29638	136	75826	0				
276654								0	2145		0	0	41878		13069	69	57092	0				
276711								0	9515		408	1	45653		13533	84	69109	0				
276775								0	2553		0	0	11908		1738	17	16199	0				
276850								0	11127		403	1	229990		132407	647	373927	0				
276953								0	874		0	0	23315		7817	39	32006	0				
277053								0	3612		0	0	26652		13777	65	44041	0				
277240								0	7728		0	0	81362		81687	450	170777	0				
277277								0	1447		0	0	26587		5056	46	33090	0				
277558								0	5386		440	1	38835		23616	129	68277	0				
277567								0	3509		0	0	78356		83896	360	165760	0				
277736								0	7730		0	0	68337		40565	206	116632	0				
277820								0	13076		3269	7	130813		182790	598	329948	0				
278078								0	6228		1261	3	73576		84000	394	165065	0				
278153								0	1393		0	0	38901		43142	157	83436	0				
278256								0	6148		0	0	33754		26556	124	66458	0				
278555								0	16411		291	1	215730		166176	505	398608	0				
278733								0	3018		0	0	33957		18835	71	55810	0				
278751								0	117		0	0	15529		10140	32	25786	0				
278818								0	21367		270	1	220611		90070	367	332318	0				
278957								0	10483		269	1	100915		66739	353	178406	0				
279105								0	53430		4847	12	458235		204410	1069	720922	0				
279338								0	78		0	0	100105		218038	595	318221	0				
279673								0	7384		316	1	52797		34854	174	95351	0				
279842								0	31755		3634	9	164042		87322	456	286753	0				
279954								0	21865		892	3	115040		123461	257	261257	1				
280044							247623	0	40115		1459	4	450979		377637	1288	870190	0	873284	0		
280110	67178017	5613152	68179625	6823779	5613152	6823779	25273185	0	2979482		134717	347	26284944		32165722	82439						
280138								0	5781		447	1	39103		29552	79	74883	0				
280352								0	315		281	1	15052		16460	70	32108	0				
