"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB565	RCFDB566	RCFDB567	RCFDB568	RCFDB569	RCFDB570	RCFDB571	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB565	RCONB566	RCONB567	RCONB568	RCONB569	RCONB570	RCONB571	TEXT4087	
418249																								0	0	135	2000	0	29078	true	0	0	0	0	0	0	135	0	0	50858	8	0	0	12000	11500	0	0	true	0	3578	CONF	
418342																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	8527	4	0	0	0	0	0	0	true	0	0	CONF	
418436																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	395	0	0	0	0	0	0	0	false	0	0	CONF	
418856																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	352	0	0	0	0	0	0	0	false	0	0	CONF	
419255																								0	0	152	0	0	252	true	0	0	0	0	0	0	65	0	87	360	0	0	0	0	252	0	0	true	0	0	CONF	
419406																								5165	0	0	15614	3464	166427	true	0	0	0	1701	0	0	0	0	0	28423	2	3464	0	30000	120729	55	0	false	0	29	CONF	
419460																								0	0	196	1084	0	20316	true	0	0	0	0	139	0	0	0	57	2483	1	0	0	202	19030	0	0	true	0	0	CONF	
419675																								4847	533	1203	12500	4847	122002	true	0	532	1	0	160	0	515	0	528	4375	3	4847	0	20500	85000	0	0	false	0	4002	CONF	
419947																								0	0	85	0	0	0	false	0	0	0	0	0	0	41	0	44	360	1	0	0	0	0	0	0	false	0	0	CONF	
420457																								0	0	583	0	0	0	true	0	0	0	0	298	0	0	0	285	0	0	0	0	0	0	0	0	false	0	0	CONF	
420644																								2888	0	75	4115	0	9401	true	75	0	0	2888	0	0	0	0	0	1286	0	0	0	4704	582	0	0	true	0	0	CONF	
420653																								0	0	0	318	0	2922	true	0	0	0	0	0	0	0	0	0	1680	4	0	0	885	1719	0	0	true	0	0	CONF	
420868																								1945	0	0	208500	0	210389	true	0	0	0	0	0	0	0	0	0	16191	5	0	1945	1693	196	0	0	false	0	0	CONF	
420934																								1446	0	86	0	0	0	false	0	0	0	1446	0	0	86	0	0	70	0	0	0	0	0	0	0	false	0	0	CONF	
421155																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	294	2	0	0	0	0	0	0	false	0	0	CONF	
421203																								913	433	0	2202	913	24795	false	0	0	433	0	0	0	0	0	0	15550	5	913	0	7124	13914	0	0	true	0	1555	CONF	
421445																								0	0	225	0	0	1100	false	0	0	0	0	0	0	121	0	104	1569	1	0	0	1100	0	0	0	false	0	0	CONF	
421539																								0	0	335	0	0	148	true	0	0	0	0	0	0	335	0	0	1577	2	0	0	0	148	0	0	true	0	0	CONF	
421838																								0	0	360	4000	0	17000	true	0	0	0	0	0	0	360	0	0	7452	3	0	0	10000	3000	0	0	true	0	0	CONF	
422059																								0	0	0	300	0	300	false	0	0	0	0	0	0	0	0	0	435	2	0	0	0	0	0	0	false	0	0	CONF	
422116																								0	17	84	97	0	2295	false	0	0	17	0	4	80	0	0	0	498	0	0	0	56	1973	0	169	false	0	0	CONF	
422358																								373	0	0	2944	0	4519	false	0	0	0	373	0	0	0	0	0	211	0	0	0	600	975	0	0	true	0	0	CONF	
422433																								1139	0	791	15877	0	30071	true	0	0	0	1139	0	144	81	0	566	21452	5	0	0	13905	289	0	0	false	0	0	CONF	
422657																								0	0	103	0	0	9000	false	0	0	0	0	0	103	0	0	0	170	0	0	0	3000	6000	0	0	false	0	0	CONF	
422750																								0	0	0	28464	0	55004	true	0	0	0	0	0	0	0	0	0	2003	2	0	0	3525	23015	0	0	false	0	0	CONF	
423065																								1105	0	0	0	0	0	false	0	0	0	1105	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
423074																								352	0	0	0	0	0	true	0	0	0	352	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
423159																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	753	0	0	0	0	0	0	0	false	0	0	CONF	
423449																								421	67	100	3000	421	44807	true	0	0	67	0	0	0	45	0	55	2755	1	632	0	16853	24954	0	0	false	0	0	CONF	
423458																								0	0	885	0	0	1139	true	0	0	0	0	0	0	0	0	885	2563	2	0	0	0	0	0	0	true	0	1139	CONF	
423636																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	true	0	0	CONF	
423739																								0	0	30	0	0	2922	true	0	0	0	0	0	0	30	0	0	3848	3	0	0	0	2922	0	0	false	0	0	CONF	
423841																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	false	0	0	CONF	
424035																								2499	0	547	14000	0	169000	true	0	0	0	2499	225	0	322	0	0	38451	1	0	0	0	155000	0	0	false	0	0	CONF	
424156																								0	0	104	1250	0	1250	false	0	0	0	0	90	0	0	0	14	2320	1	0	0	0	0	0	0	false	0	0	CONF	
424240																								0	43	0	0	0	0	true	0	0	43	0	0	0	0	0	0	1981	1	0	0	0	0	0	0	false	0	0	CONF	
424343																								0	0	0	0	0	524	true	0	0	0	0	0	0	0	0	0	1228	1	0	0	0	0	0	0	false	0	524	CONF	
424352																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	334	1	0	0	0	0	0	0	false	0	0	CONF	
424437																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	false	0	0	CONF	
424633																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	478	0	0	0	0	0	0	0	false	0	0	CONF	
425050																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	false	0	0	CONF	
425108																								379	0	0	116	379	8010	true	0	0	0	0	0	0	0	0	0	105	0	379	0	845	7049	0	0	true	0	0	CONF	
425818																								0	35	482	9	0	8474	true	0	35	0	0	57	0	51	0	374	3512	2	0	0	0	8465	0	0	false	0	0	CONF	
425845																								0	0	0	3650	0	10050	true	0	0	0	0	0	0	0	0	0	10	1	0	0	6400	0	0	0	false	0	0	CONF	
425911																								49	0	0	0	49	59500	true	0	0	0	0	0	0	0	0	0	11355	5	49	0	29000	30500	0	0	true	0	0	CONF	
425957																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	false	0	0	CONF	
425975																								1625	0	1683	4125	528	8125	true	0	0	0	1097	52	0	0	0	1631	1095	0	528	0	4000	0	0	0	true	0	0	CONF	
426057																								0	4	0	0	0	0	false	0	0	4	0	0	0	0	0	0	260	0	0	0	0	0	0	0	false	0	0	CONF	
426141																								0	0	34	0	0	470	false	0	0	0	0	0	0	34	0	0	10	0	0	0	0	0	0	0	false	0	470	CONF	
426347																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	false	0	0	CONF	
426534																								2118	0	127	14458	2118	28858	true	0	0	0	0	0	0	127	0	0	143	0	2118	0	6900	7500	0	0	false	0	0	CONF	
426758																								0	312	70	226	0	2299	true	0	0	312	0	0	0	0	0	70	999	0	0	0	352	1721	0	0	true	0	0	CONF	
426945																								0	0	0	2640	0	2640	true	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	false	0	0	CONF	
427241																								165	0	0	4500	165	17722	true	0	0	0	0	0	0	0	0	0	1943	1	165	0	5000	8000	0	0	true	0	222	CONF	
427353																								0	0	19	0	0	0	true	0	0	0	0	0	0	19	0	0	2718	2	0	0	0	0	0	0	false	0	0	CONF	
427456																								0	0	40	1324	0	1815	false	0	0	0	0	0	0	40	0	0	93	0	0	0	200	291	0	0	false	0	0	CONF	
427858																								0	0	132	0	0	108	true	0	0	0	0	0	0	0	0	132	459	0	0	0	0	0	0	108	false	0	0	CONF	
427915																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	4665	4	0	0	0	0	0	0	false	0	0	CONF	
427960																								0	0	209	0	0	0	false	0	0	0	0	0	0	177	0	32	608	1	0	0	0	0	0	0	false	0	0	CONF	
428033																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	2239	2	0	0	0	0	0	0	false	0	0	CONF	
428060																								0	0	0	0	0	58	true	0	0	0	0	0	0	0	0	0	21311	3	0	0	58	0	0	0	false	0	0	CONF	
428462																								0	0	382	902	0	7572	true	0	0	0	0	0	0	0	0	382	1113	1	0	0	2705	3965	0	0	true	0	0	CONF	
428547																								0	0	0	5000	0	12500	true	0	0	0	0	0	0	0	0	0	6358	2	0	0	2500	5000	0	0	false	0	0	CONF	
428631																								0	0	52	0	0	2000	true	0	0	0	0	0	0	0	0	52	2619	9	0	0	2000	0	0	0	true	0	0	CONF	
428659																								0	0	0	2000	0	2096	false	0	0	0	0	0	0	0	0	0	361	1	0	0	0	96	0	0	false	0	0	CONF	
428855																								0	0	212	102	0	11810	true	0	0	0	0	0	0	0	0	212	0	0	0	0	720	10988	0	0	false	0	0	CONF	
428958																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	false	0	0	CONF	
429021																								0	0	0	0	0	3000	true	0	0	0	0	0	0	0	0	0	5935	5	0	0	0	3000	0	0	false	0	0	CONF	
429526																								9746	0	165	0	918	140701	true	0	0	0	8828	0	0	117	0	48	11911	3	918	0	55000	84961	0	0	true	0	740	CONF	
429759																								491	0	381	0	0	0	true	0	0	0	491	0	0	6	0	375	4544	2	0	0	0	0	0	0	false	0	0	CONF	
430036																								0	0	453	1000	0	14288	true	0	0	0	0	19	317	117	0	0	2750	2	0	0	2000	11000	0	0	true	0	288	CONF	
430054																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
430344																								52	0	0	1750	52	6750	false	0	0	0	0	0	0	0	0	0	1358	0	52	0	4000	1000	0	0	false	0	0	CONF	
430670																								0	0	0	87250	0	111250	true	0	0	0	0	0	0	0	0	0	16825	5	0	0	20000	4000	0	0	false	0	0	CONF	
430858																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	false	0	0	CONF	
431323																								301	0	170	0	0	3277	true	0	0	0	301	0	0	170	0	0	3870	3	0	0	2000	1000	0	0	false	0	277	CONF	
431350																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	448	1	0	0	0	0	0	0	false	0	0	CONF	
431743																								707	0	576	2500	592	25061	true	0	0	0	115	0	0	315	0	261	7867	4	907	0	9140	13421	0	0	true	0	0	CONF	
431846																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
431958																								0	0	190	0	0	0	false	0	0	0	0	27	0	123	0	40	303	0	0	0	0	0	0	0	false	0	0	CONF	
432012																								0	0	23	0	0	0	false	0	0	0	0	0	0	23	0	0	90	0	0	0	0	0	0	0	false	0	0	CONF	
432058																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	688	2	0	0	0	0	0	0	false	0	0	CONF	
432432																								0	0	364	0	0	13000	true	0	0	0	0	0	0	305	59	0	167	0	0	0	0	13000	0	0	false	0	0	CONF	
433158																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	false	0	0	CONF	
433354																								324	0	0	0	0	16	true	0	0	0	324	0	0	0	0	0	4146	2	0	0	0	0	6	0	false	0	10	CONF	
433439																								0	0	49	4300	0	6586	true	0	0	0	0	0	0	49	0	0	405	0	0	0	500	1786	0	0	true	0	0	CONF	
433505																								1075	0	0	3164	890	32182	true	0	0	0	185	0	0	0	0	0	3339	1	1189	0	12636	16382	0	0	false	0	0	CONF	
433550																								0	0	248	0	0	9000	true	0	0	0	0	13	0	24	0	211	84	0	0	0	2000	7000	0	0	false	0	0	CONF	
433608																								316	2471	76	0	316	51100	true	0	0	2471	0	0	0	76	0	0	2185	0	316	0	4000	47000	0	0	true	0	100	CONF	
433859																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	false	0	0	CONF	
433943																								0	0	0	5144	0	7857	true	0	0	0	0	0	0	0	0	0	484	0	0	0	312	2401	0	0	false	0	0	CONF	
434203																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1091	1	0	0	0	0	0	0	true	0	0	CONF	
434539																								0	18	30	0	0	0	true	0	0	18	0	0	0	30	0	0	2499	3	0	0	0	0	0	0	true	0	0	CONF	
435059																								304	0	15	0	304	1505	true	0	0	0	0	0	0	15	0	0	2527	2	304	0	0	1505	0	0	false	0	0	CONF	
435152																								0	0	90	4400	0	6260	false	0	0	0	0	0	0	90	0	0	138	0	0	0	100	1760	0	0	false	0	0	CONF	
435255																								0	0	138	0	0	0	false	0	0	0	0	0	138	0	0	0	188	0	0	0	0	0	0	0	false	0	0	CONF	
435349																								0	0	66	23000	0	76000	true	0	0	0	0	0	0	14	0	52	6680	2	0	0	40000	13000	0	0	true	0	0	CONF	
435358																								566	0	29	7402	0	8083	true	0	0	0	566	18	0	11	0	0	2197	2	0	0	0	0	0	681	false	0	0	CONF	
435666																								0	0	186	0	0	0	false	0	0	0	0	0	0	15	0	171	379	0	0	0	0	0	0	0	false	0	0	CONF	
435750																								29	0	754	0	0	983	true	0	0	0	29	709	0	0	0	45	2050	2	0	0	0	0	0	0	false	0	983	CONF	
436131																								2609	0	0	10000	0	10275	true	0	0	0	2609	0	0	0	0	0	1496	0	0	0	275	0	0	0	true	0	0	CONF	
436159																								3427	0	5857	21117	0	105337	true	0	0	0	3427	241	16	553	0	5047	11220	2	0	0	4230	79990	0	0	true	0	0	CONF	
436252																								0	0	640	0	0	0	true	0	0	0	0	0	0	640	0	0	2945	1	0	0	0	0	0	0	true	0	0	CONF	
436467																								0	0	0	15000	0	30000	true	0	0	0	0	0	0	0	0	0	11865	4	0	0	15000	0	0	0	true	1175	0	CONF	
436542																								0	0	15	5000	0	6000	true	0	0	0	0	0	0	15	0	0	1628	1	0	0	0	1000	0	0	true	0	0	CONF	
436711																								3059	0	0	24	0	263626	true	0	0	0	3059	0	0	0	0	0	19599	4	0	0	49	263030	0	0	false	0	523	CONF	
436739																								0	0	0	7000	0	19000	true	0	0	0	0	0	0	0	0	0	1242	1	0	0	12000	0	0	0	true	0	0	CONF	
436823																								159	490	0	0	0	30500	true	0	0	490	159	0	0	0	0	0	5956	2	0	0	1000	29500	0	0	true	0	0	CONF	
436953																								0	726	315	25943	0	29398	true	0	0	726	0	0	0	315	0	0	4312	3	0	0	1324	2131	0	0	true	0	0	CONF	
436971																								0	0	0	17300	0	21550	true	0	0	0	0	0	0	0	0	0	3603	2	0	0	1500	2750	0	0	true	0	0	CONF	
437044																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	159	3	0	0	0	0	0	0	false	0	0	CONF	
437053																								1499	0	978	0	0	0	true	0	0	0	1499	0	0	788	0	190	439	0	0	0	0	0	0	0	false	0	0	CONF	
437138																								0	0	911	0	0	0	false	0	0	0	0	0	0	232	99	580	1312	1	0	0	0	0	0	0	false	0	0	CONF	
437231																								0	0	76	0	0	0	true	0	0	0	0	0	0	0	0	76	203	0	0	0	0	0	0	0	true	0	0	CONF	
437455																								0	0	183	667	0	5541	true	0	0	0	0	3	0	0	0	180	529	0	0	0	1166	3500	0	0	false	0	208	CONF	
437521																								12808	0	22243	430494	1594	887380	true	21338	0	0	11214	0	0	905	0	0	54428	12	1594	0	373428	83458	0	0	true	0	0	CONF	
438050																								0	0	282	0	0	0	true	0	0	0	0	0	0	282	0	0	5	0	0	0	0	0	0	0	true	0	0	CONF	
438238																								0	0	312	14000	0	20000	true	0	0	0	0	0	0	0	0	312	10726	6	0	0	0	6000	0	0	true	0	0	CONF	
438265																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	false	0	0	CONF	
438434																								0	0	491	0	0	0	false	155	0	0	0	0	0	184	0	152	266	0	0	0	0	0	0	0	false	0	0	CONF	
438715																								618	0	0	22500	618	54000	true	0	0	0	0	0	0	0	0	0	2166	2	1334	0	5000	25000	0	0	false	0	1500	CONF	
439132																								0	0	5	0	0	4500	true	0	0	0	0	0	0	0	0	5	2857	3	0	0	3500	1000	0	0	false	0	0	CONF	
439338																								5509	0	1182	0	5509	37000	true	0	0	0	0	27	0	526	0	629	2968	1	5509	0	37000	0	0	0	true	0	0	CONF	
439356																								0	0	51	0	0	0	true	0	0	0	0	0	0	51	0	0	31	0	0	0	0	0	0	0	true	0	0	CONF	
439404																								3716	0	0	40000	1137	85685	true	0	0	0	2579	0	0	0	0	0	14764	6	1137	0	14000	27789	0	0	false	0	3896	CONF	
439459																								0	192	0	0	0	39	false	0	0	192	0	0	0	0	0	0	117	0	0	0	0	0	0	0	false	0	39	CONF	
439730																								0	0	96	0	0	0	true	0	0	0	0	0	0	0	0	96	1088	3	0	0	0	0	0	0	false	0	0	CONF	
439833																								0	0	0	3000	0	16400	true	0	0	0	0	0	0	0	0	0	10308	5	0	0	0	13400	0	0	true	0	0	CONF	
439860																								0	0	248	0	0	0	true	0	0	0	0	0	0	43	0	205	399	0	0	0	0	0	0	0	false	0	0	CONF	
440110																								0	201	0	0	0	0	false	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	CONF	
440259																								0	0	356	0	0	1884	true	0	0	0	0	95	0	0	0	261	1261	1	0	0	0	1634	0	250	false	0	0	CONF	
440352																								3051	0	0	0	0	1709	true	0	0	0	3051	0	0	0	0	0	6547	3	0	0	151	1558	0	0	true	0	0	CONF	
440446																								0	0	0	2555	0	4255	true	0	0	0	0	0	0	0	0	0	676	1	0	0	1200	500	0	0	false	0	0	CONF	
440857																								0	0	0	500	0	2000	true	0	0	0	0	0	0	0	0	0	806	3	0	0	1500	0	0	0	false	0	0	CONF	
441050																								0	0	11	0	0	0	false	0	0	0	0	0	0	0	0	11	607	0	0	0	0	0	0	0	true	0	0	CONF	
441078																								0	0	316	400	0	5296	true	0	0	0	0	0	0	316	0	0	739	0	0	0	0	4896	0	0	true	0	0	CONF	
441135																								0	0	0	2000	0	2000	false	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	false	0	0	CONF	
441256																								1220	0	113	0	0	20744	true	0	0	0	1220	0	0	3	0	110	465	0	0	0	0	20640	0	0	true	0	104	CONF	
441359																								0	0	641	10027	0	24632	true	0	0	0	0	0	0	309	0	332	561	0	0	0	7758	6847	0	0	true	0	0	CONF	
441434																								0	0	255	0	0	40020	true	0	0	0	0	0	0	255	0	0	3754	1	0	0	15000	25000	0	0	false	0	20	CONF	
441630																								0	0	127	0	0	0	false	0	0	0	0	0	0	127	0	0	659	3	0	0	0	0	0	0	false	0	0	CONF	
442011																								219	0	58	9825	115	26943	true	0	0	0	104	0	0	58	0	0	791	0	115	0	5500	11420	5	193	false	0	0	CONF	
442039																								0	0	0	2500	0	40500	true	0	0	0	0	0	0	0	0	0	11493	5	0	0	23000	15000	0	0	true	0	0	CONF	
442057																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	65	1	0	0	0	0	0	0	false	0	0	CONF	
442244																								47	0	0	0	0	10150	true	0	0	0	47	0	0	0	0	0	987	1	0	0	2750	4400	0	0	true	0	3000	CONF	
442534																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	80	3	0	0	0	0	0	0	false	0	0	CONF	
442655																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	false	0	0	CONF	
442749																								0	0	73	0	0	0	false	0	0	0	0	0	0	22	0	51	982	2	0	0	0	0	0	0	false	0	0	CONF	
442758																								0	0	0	4000	0	4000	false	0	0	0	0	0	0	0	0	0	1017	5	0	0	0	0	0	0	false	0	0	CONF	
442776																								64	0	0	16576	64	219926	true	0	0	0	0	0	0	0	0	0	1294	0	64	0	68669	127335	0	7346	true	0	0	CONF	
442806																								2296	0	0	46057	0	76783	true	0	0	0	2296	0	0	0	0	0	1200	1	0	0	0	30648	0	0	true	0	78	CONF	
443148																								83	1050	0	6181	83	9656	true	0	0	1050	0	0	0	0	0	0	1136	0	83	0	2500	500	237	0	true	0	238	CONF	
443205																								1496	0	0	29024	0	337390	true	0	0	0	1496	0	0	0	0	0	2550	2	0	0	84209	224157	0	0	true	0	0	CONF	
443353																								268	0	0	0	0	0	true	0	0	0	268	0	0	0	0	0	537	0	0	0	0	0	0	0	false	0	0	CONF	
443447																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
443625																								0	0	0	0	0	1000	false	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	false	0	0	CONF	
443634																								0	0	0	4000	0	4000	false	0	0	0	0	0	0	0	0	0	435	0	0	0	0	0	0	0	false	0	0	CONF	
443951																								0	0	0	4450	0	4450	true	0	0	0	0	0	0	0	0	0	269	1	0	0	0	0	0	0	false	0	0	CONF	
444051																								0	0	0	0	0	2000	true	0	0	0	0	0	0	0	0	0	56	0	0	0	0	2000	0	0	false	0	0	CONF	
444172																								1095	0	35	0	0	21600	false	0	0	0	1095	0	0	35	0	0	206	0	0	0	3000	18600	0	0	false	0	0	CONF	
444257																								0	0	11	50000	0	56638	true	0	0	0	0	0	0	11	0	0	5047	4	0	0	6000	0	0	0	false	0	638	CONF	
444350																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	542	0	0	0	0	0	0	0	false	0	0	CONF	
444556																								468	0	0	1000	0	5497	true	0	0	0	468	0	0	0	0	0	1745	2	0	0	2000	2497	0	0	false	0	0	CONF	
444677																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	549	1	0	0	0	0	0	0	false	0	0	CONF	
444958																								0	0	0	750	0	750	true	0	0	0	0	0	0	0	0	0	506	2	0	0	0	0	0	0	true	0	0	CONF	
445843	2380841	0	69455	2025000	2355127	9156736	true	161	0	0	25714	131755	3	2355127	0	2850000	1150174	0	331523	true	0	2800039	0						9156736						0	0	65005	0	4289												CONF	
445852																								0	0	0	2655	0	7955	true	0	0	0	0	0	0	0	0	0	491	1	0	0	1800	3500	0	0	true	0	0	CONF	
445955																								0	0	758	0	0	0	true	0	0	0	0	6	0	445	0	307	3028	3	0	0	0	0	0	0	false	0	0	CONF	
446130																								0	34	804	0	0	14793	false	0	0	34	0	0	0	14	0	790	995	0	0	0	525	13000	0	0	false	0	1268	CONF	
446149																								0	0	55	0	0	1	false	0	0	0	0	0	0	55	0	0	612	2	0	0	0	0	0	0	false	0	1	CONF	
446336																								0	0	736	5010	0	25010	true	0	0	0	0	0	0	736	0	0	1029	0	0	0	5000	15000	0	0	false	0	0	CONF	
446877																								544	0	0	8500	544	36900	true	0	0	0	0	0	0	0	0	0	885	0	544	0	15100	13300	0	0	true	0	0	CONF	
447034																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	469	0	0	0	0	0	0	0	false	0	0	CONF	
447070																								79	38	0	0	79	0	true	0	0	38	0	0	0	0	0	0	643	0	79	0	0	0	0	0	false	0	0	CONF	
447100																								0	0	0	6000	0	17000	true	0	0	0	0	0	0	0	0	0	2212	2	0	0	11000	0	0	0	true	0	0	CONF	
447342																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
447351																								0	0	0	2023	0	2797	true	0	0	0	0	0	0	0	0	0	380	0	0	0	0	774	0	0	false	0	0	CONF	
447557																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	856	1	0	0	0	0	0	0	false	0	0	CONF	
447874																								253	0	0	0	0	247	true	0	0	0	253	0	0	0	0	0	438	1	0	0	0	0	0	247	false	0	0	CONF	
448040																								482	0	424	0	482	6326	true	0	0	0	0	0	0	424	0	0	7393	4	482	0	0	5000	0	0	true	0	1326	CONF	
448554																								0	0	105	0	0	0	true	0	0	0	0	0	0	0	0	105	847	0	0	0	0	0	0	0	true	0	0	CONF	
449038																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
449430																								0	0	108	0	0	0	false	0	0	0	0	0	0	100	0	8	2481	3	0	0	0	0	0	0	false	0	0	CONF	
449832																								0	0	178	0	0	16900	false	0	0	0	0	68	0	110	0	0	1280	0	0	0	0	16900	0	0	false	0	0	CONF	
449841																								0	0	139	0	0	1000	false	0	0	0	0	0	0	32	0	107	216	0	0	0	0	1000	0	0	false	0	0	CONF	
449850																								0	0	36	0	0	0	false	0	0	0	0	0	0	36	0	0	138	1	0	0	0	0	0	0	false	0	0	CONF	
449878																								1936	0	280	21064	0	46729	true	0	0	0	1936	18	0	262	0	0	2709	1	0	0	15447	10218	0	0	false	0	0	CONF	
449926																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2482	3	0	0	0	0	0	0	false	0	0	CONF	
449953																								509	0	2060	9000	0	34500	true	0	0	0	509	2046	0	14	0	0	1656	2	0	0	9000	16500	0	0	true	47	0	CONF	
450034																								0	0	66	2000	0	11500	false	0	0	0	0	0	0	3	0	63	1017	0	0	0	1500	8000	0	0	false	0	0	CONF	
450632																								0	0	1323	0	0	5000	false	0	0	0	0	0	0	0	0	1323	2358	2	0	0	0	5000	0	0	false	0	0	CONF	
450641																								728	0	0	0	537	22106	true	0	0	0	191	0	0	0	0	0	13543	9	876	0	4100	17911	0	95	true	0	0	CONF	
450650																								251	0	0	0	0	0	false	0	0	0	251	0	0	0	0	0	263	1	0	0	0	0	0	0	false	0	0	CONF	
450669																								0	0	536	0	0	0	false	0	0	0	0	0	0	0	0	536	3018	2	0	0	0	0	0	0	false	0	0	CONF	
450753																								1409	0	0	3500	0	5856	false	0	0	0	1409	0	0	0	0	0	499	4	0	0	2000	356	0	0	false	0	0	CONF	
450856																								0	0	19	0	0	20100	true	0	0	0	0	0	0	19	0	0	8145	1	0	0	20100	0	0	0	true	114140	0	CONF	
450959																								240	0	0	25544	0	70173	true	0	0	0	240	0	0	0	0	0	2139	1	0	0	21000	23000	0	0	true	0	629	CONF	
451068																								1855	0	216	0	1855	0	true	0	0	0	0	0	0	0	0	216	7433	2	2105	0	0	0	0	0	false	0	0	CONF	
451246																								765	0	0	1000	765	6180	true	0	0	0	0	0	0	0	0	0	375	0	765	0	5000	0	0	0	false	0	180	CONF	
451853																								0	0	17	0	0	0	false	17	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	false	0	0	CONF	
451965	11308000	335000	155000	0	10710000	7593000	true	53000	8000	327000	554000	46000	11	10840000	44000	0	200000	3294000	506000	true	0	3593000	0						7593000						0	3000	87000	0	12000												CONF	
