"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF588	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF600	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCON1288	RCON1420	RCON1460	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF588	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF600	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RIADG377	
698649																																																										0	23483	0		185		24171	2093			22173	6802	4840	0	582	158517	0	0	0	35018	1348	0	43976	2008	5571	5157	18226	2587	1272	14101	22296	32759	46333	5449	1629								0	105			0	0	1688	675	16121	21326			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		55797		
698957																																																										0	543	6088		178		0	0			4371	276	655	0	0	31856	2505	0	0	6745	168	52	7032	290	1149	2762	872	818	498	865	4728	7951	8738	4849	147								0	0			0	0	28	810	3679	10820			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
699105																																																										0	0	10708	0	0	0	0	1016	34424	0	34424	17106	19573	0	0	240666	0	0	0	52819	3312	21025	20840	3370	7769	6211	4022	9715	20839	25221	15289	29146	37620	45766	33931	0	0	0	0	0	0	0	0	286	0		0	0	9148	5987	48945	38358	0	0	0			944	249																									0	0	0	0	0	0	0	0	0	0	0	0		109314		
699132																																																										0	2800	11592		274		70	0			90336	18595	19544	0	0	284525	0	0	0	31088	1564	1371	79772	3095	5565	9279	11002	2102	45	75871	40685	49618	71629	12315	2005								0	1396			0	0	1935	38994	20426	45911			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
699253																																																										0	18040	0		62		17782	0			8601	0	3111	0	0	58512	0	0	0	3933	0	0	28679	202	785	2905	0	0	41	14549	13205	20257	2195	2523	1746								0	0			0	0	0	0	6983	0			0			0	0		18040		3933			6983	8601			3111	17844		18041		3933			6983	8601				17844	0	0	0	0	0	0	0	0	0	0	0	0		0		
699534																																																										0	7225	5686	0	86	86	14750	4	10981	0	10981	1652	5793	0	3830	160101	22	0	0	49243	419	18637	25678	574	2685	10906	2339	18767	13972	30646	14537	34117	15617	14096	346	0	0	0	0	0	0	0	185	24	0		0	0	1956	13641	11960	32692	0	0	0			83	0																									0	0	0	0	0	0	0	0	0	0	0	0		30736		
699552																																																										0	60884	5143	119	491	372	94256	744	24482	0	24482	5876	4377	0	7704	267499	0	3346	0	9865	2606	28	82296	520	1746	5473	2066	60	0	62471	38851	78750	44630	18965	9137	0	0	0	0	0	0	0	0	631	0		0	0	5940	591	31067	10240	0	3346	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		187596		
700140																																																										0	3332	0		0		2844	0			6713	280	2408	0	753	23879	0	937	145	3951	0	0	7047	64	403	2123	1246	80	0	4701	2346	4880	5321	905	602								0	0			0	0	0	851	890	920			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
700252																																																										0	2658	0		37		3693	0			5234	0	8593	0	1100	35643	0	0	202	7198	246	2391	12004	3196	1	1852	1244	890	15	9018	5638	6607	4546	2532	104								323	0			0	0	0	584	4803	1174			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
700430																																																										0	10626	3594		52		1406	0			8968	936	23842	0	462	110344	1026	0	0	27990	1629	1138	32919	2187	2964	15783	5266	1121	95	16934	14411	29876	18444	1777	15								100	0			0	0	1504	5915	22421	1925			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
700458																																																										0	1121	508		30		9788	0			4379	0	1625	0	880	21387	0	0	0	1337	832	0	8611	138	179	644	376	0	0	11888	1549	2816	2744	1053	0								0	38			0	0	0	497	0	352			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
700672																																																										0	1450	12532	0	44	44	0	0	22962	0	22962	23305	3795	0	2296	326087	0	1104	0	126111	9472	46701	33164	31035	17420	20735	14142	36161	2838	62067	47764	32797	24281	11693	16272	0	0	0	0	0	0	0	0	184	0		0	0	7938	23004	48549	43341	0	1104	0			120	6110																									0	0	0	0	0	0	0	0	0	0	0	0		181948		
700739																																																										0	167	4358		0		0	0			6205	0	13894	0	3929	108685	252	0	0	48576	0	36309	17602	2367	11950	13601	7732	5350	6166	22353	9392	9260	5834	6835	5537								0	0		0	0	0	9141	0	13196	9471			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
701062																																																										0	2403	104521	0	4224	4224	1	2745	256559	0	256559	160206	99426	0	0	3125810	5964	41803	30339	608720	13216	184481	562607	28927	90213	47261	27686	32874	354489	980811	173937	483917	312848	114405	11556	0	0	0	0	0	0	0	0	36665	20840		0	0	320203	509041	231140	743646	0	41803	570			3565	25452																									0	0	0	0	0	0	0	0	0	0	0	0	230026	1563875	1718	
701222																																																										0	56525	3366	0	397	397	14106	1783	30530	0	30530	14620	24800	0	3702	435917	0	0	0	161797	12147	88663	53599	6704	14200	28792	36638	45908	27402	35425	44755	45203	70190	65444	10546	0	0	0	0	0	0	0	348	0	0		5021	4001	4958	5520	78960	24141	0	0	0			4247	416																									59624	66832	0	6019	6425	0	1274	1365	0	209	221	0		265660		
701259																																																										0	24693	2987	0	0	0	8385	682	14499	0	14499	5879	5233	0	0	214728	0	4109	0	61080	2424	9125	70811	7411	13388	19225	12715	7660	121	20679	37893	44738	28486	17186	2625	0	0	0	0	0	0	0	0	80	0		0	0	22036	7689	39131	16503	0	4109	0			0	122																									0	0	0	0	0	0	0	0	0	0	0	0	0	118162	0	
701736																																																										0	13793	17101	0	319	319	0	0	103260	0	103260	53884	35375	0	0	821324	0	0	0	159379	12757	30684	467298	73926	22663	17297	20686	16936	4430	345916	85088	113076	55248	30804	2953	0	0	0	0	0	0	0	0	167	0		0	0	45290	218884	89288	71827	0	0	0			0	1936																									0	0	0	0	0	0	0	0	0	0	0	0	36974	793690	455	
701745																																																										0	6950	0		0		6604	0			1328	0	502	0	0	16267	0	0	0	840	0	0	7741	1	5	68	139	627	0	3131	4604	1803	1495	1942	2189								0	0			0	0	0	0	43	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
701839																																																										0	5630	2021	0	0	0	217	502	23334	0	23334	14833	26196	0	964	309771	0	0	0	91434	4204	2786	76303	3082	5525	7160	12569	6060	54963	51147	41403	39678	50458	30532	4199	0	0	0	0	0	0	0	0	282	294		0	0	7854	11088	111219	10495	0	0	0			1617	888																									0	0	0	0	0	0	0	0	0	0	0	0	0	115305	0	
701857																																																										0	4034	0		131		4147	0			2410	0	2622	0	0	17719	0	0	0	2782	0	0	3762	70	401	1761	175	375	0	2935	6183	3145	2265	365	0								0	0			0	0	0	0	0	1593			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
701950																																																										0	2283	3080		28		548	0			14062	1220	2059	0	0	93751	0	0	0	24716	1868	1359	21164	2719	5899	9178	4593	1269	763	10018	8802	19265	20111	7395	2777								0	50			0	0	2131	4048	16520	21138			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
702050																																																										0	17	0		16		158	0			2079	0	1651	0	0	8149	0	0	0	3019	0	1629	2361	433	274	44	347	1004	917	1476	901	517	1233	725	276								0	0			0	0	0	0	21	1188			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
702117																																																										0	36491	12518	0	2120	2120	85975	0	538309	0	538309	210806	835602	0	41441	3645399	1466	62667	0	610380	392779	90638	575083	56140	121669	192697	130367	99874	3494	971940	379736	735918	494774	377898	43612	0	0	0	0	0	0	0	0	22821	0		0	0	7954	68767	147920	570315	62667	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
702359																																																										0	1872	0		74		2668	0			5397	0	5445	0	68	60196	181	0	0	18022	400	4154	9451	911	1228	5604	446	4613	4701	7106	5091	9828	6390	9857	3366								0	25			0	0	659	8061	11316	6370			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	52098	0	
702612																																																										0	46684	5611	48	8037	7989	6555	0	23371	0	23371	19453	13917	0	2480	398166	0	0	0	116489	6242	43666	129883	10791	18053	49927	13772	22181	674	73927	74802	77304	24194	20068	6101	0	0	0	0	0	0	0	0	645	0		0	0	2217	21260	59843	65362	0	0	0			1100	640																									0	0	0	0	0	0	0	0	0	0	0	0		0		
702751																																																										0	368	3427		0		61	0			16609	1738	8250	0	461	76293	0	0	0	20209	1123	0	17171	945	3199	9600	5489	880	0	16251	6915	13987	15182	3674	0								0	0			0	0	134	5385	14244	4284			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
702836																																																										0	3829	1560		954		951	0			6123	0	5534	0	815	62733	0	0	0	18954	271	519	38859	4391	8774	3294	2067	428	0	9720	16482	8285	7848	462	0								0	0			0	0	444	4444	10099	8755			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
702911																																																										0	36225	5460	400	442	42	5579	0	20519	0	20519	8819	9263	0	2156	194154	0	0	0	63705	2412	59553	17304	4334	23012	14910	16761	3799	635	7766	28590	25409	56022	11832	601	0	0	0	0	0	0	0	804	0	0		0	0	3113	6845	24215	4597	0	0	0			0	54																									0	0	0	0	0	0	0	0	0	0	0	0		66818		
702966																																																										0	888	0		12		2546	0			2124	0	2545	0	0	11549	0	0	0	2292	0	594	5139	588	103	333	1078	190	0	2760	1688	1840	1605	1061	297								0	0			0	0	131	1011	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
703039																																																										0	6058	0		5		8591	0			7635	0	780	0	0	26388	0	0	0	1513	0	1316	16415	254	323	572	168	99	95	12070	3772	3923	1268	1781	2060								0	0			0	0	768	0	0	1038			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
703552																																																										0	6898	4887		86		868	0			23984	0	8776	0	0	135844	1026	0	0	31199	3303	3736	40111	7932	4222	10965	2536	2620	2904	44642	13939	21658	12973	5483	6815								0	0			0	0	2621	11505	29404	13339			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	1501	136870	28	
703767																																																										0	38759	4610	0	674	674	13903	0	82975	0	82975	34819	11139	0	519	459207	392	9788	1161	15137	15397	3689	123870	1091	1255	854	4864	3774	3255	131160	62958	80335	75302	59449	16343	0	0	0	0	0	0	0	1198	1022	0		6812	6084	5009	46624	106606	71420	6282	3506	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
704326																																																										0	576	0		0		1424	0			0	0	17100	0	0	25360	17	0	0	3782	0	0	7867	113	349	361	1968	991	0	3793	3612	3045	6082	5004	0								0	0			0	0	0	0	2495	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
704447																																																										0	916	3331		0		108	0			5128	144	885	0	981	32454	5	1175	0	5234	393	724	3006	232	358	318	881	1472	1872	1812	990	8737	8480	5101	2102								0	8			0	0	0	381	3530	10245			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
704559																																																										0	3397	26412	0	173	173	1029	8561	78083	0	78083	16568	31411	0	4307	625469	429	835	2846	85653	7936	64882	120195	9088	13007	22749	13978	3570	9681	122553	58154	136667	129326	75989	726	0	0	0	0	0	0	0	2262	1583	0		68979	34364	27097	86810	153373	98969	0	835	0			3298	9510																									0	0	0	0	0	0	0	0	0	0	0	0	60171	342225	64	
704737																																																										0	8656	21465	0	11816	11816	0	14327	63039	0	63039	87225	4591	0	0	639705	355	0	21	99595	2877	20490	138769	7283	15335	34465	21675	11617	4215	151004	56230	87634	102398	103815	3726	0	0	0	0	0	0	0	0	2619	0		0	0	8863	58957	132089	138268	0	0	0			5244	1066																									0	0	0	0	0	0	0	0	0	0	0	0		282937		
704755																																																										0	2750	4735		19		149	277			4975	0	1330	0	874	110349	0	0	0	23886	921	9882	22202	1332	4158	9639	8345	162	0	22120	7451	19718	36221	195	758								0	0			0	0	1748	6401	23463	39098			0			623	0																									0	0	0	0	0	0	0	0	0	0	0	0		58403		
705444																																																										0	8670	2661		0		18571	0			7656	0	5844	0	0	82183	0	0	0	20246	716	449	35935	2025	4837	9039	1812	1625	753	17741	12830	20597	7496	1858	467								561	0			0	0	1121	357	10104	5676			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
705453																																																										0	599	0		0		2148	0			290	36	191	0	0	3520	0	10	0	246	0	0	2545	0	123	123	0	0	0	1336	1086	512	54	266	0								0	0			0	0	0	0	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
705556																																																										0	2445	1649		53		1278	0			21188	7185	5249	0	0	103367	0	1117	0	21080	2598	0	24605	1108	3159	7377	6532	1549	137	12167	11724	25995	16207	6339	3828								105	221			0	0	919	8348	21811	8121			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
705565																																																										0	2361	143		89		3394	0			6682	0	5889	0	188	28259	123	0	0	4448	0	17	9074	484	138	517	404	2012	830	4247	5828	5300	6391	1650	414								0	0			0	0	285	680	0	4223			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
705958																																																										0	5816	882		13		2899	264			9071	4948	5193	0	825	59152	0	0	370	11982	1705	0	14226	1135	2921	4692	1299	833	450	12196	8036	18504	5681	1699	0								0	125			0	0	331	32	4524	10806			0			284	598																									0	0	0	0	0	0	0	0	0	0	0	0		6575		
706030																																																										0	1236	1218		6		355	641			730	45	1960	0	0	14902	0	0	0	4249	50	0	6452	45	1281	1476	1339	108	0	2454	2672	1996	1893	115	0								0	11			0	0	448	3176	1277	141			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	662	0	7	
706058																																																										0	3053	2548		7		319	0			3237	12148	1483	0	373	54260	0	0	0	12878	2141	861	12565	2128	1471	6200	2232	162	0	20728	2448	9031	7124	1556	115								0	115		0	0	0	933	3751	7368	3906			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706151																																																										0	0	155		36		0	0			11456	0	13840	0	0	86683	0	0	0	15973	308	38	53000	2317	3349	10117	144	46	0	26807	26423	12733	3707	874	130								0	0			0	0	18782	4861	13860	7412			0			0	1550																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706236																																																										0	0	0		0		0	0			13202	398	12879	0	0	66053	0	0	0	28889	498	0	16266	732	2037	8162	6666	9430	46	9718	3779	9760	6277	5683	239								0	0			0	0	476	0	5730	3981			0			0	163																									0	0	0	0	0	0	0	0	0	0	0	0		0		
706254																																																										0	14225	902		88		15152	458			13827	0	6847	0	289	120644	0	0	0	32975	1796	3632	36953	657	8728	19680	2261	687	615	17900	32046	16879	8008	7277	5071								0	8			0	0	4079	11753	11123	7580			364			0	459																									0	0	0	0	0	0	0	0	0	0	0	0		33530		
706450																																																										0	1381	207		6		804	0			3419	1169	1436	0	0	27367	0	0	0	14110	1342	0	6918	1050	1043	5256	1812	4422	0	3548	1277	3576	3030	853	44								0	100		0	0	0	435	175	2783	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
706656																																																										0	8744	0		67		7308	34			4612	542	4799	0	18	43450	0	0	85	12205	448	8794	13329	1127	3184	4436	2625	109	724	9003	7446	5876	3550	3078	2292								0	44		0	0	0	1134	651	2286	592			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
707354																																																										0	35293	27133	0	7946	7946	6583	5177	40582	0	40582	14760	27000	0	8779	750127	5	0	0	295804	14974	231120	177492	22500	58813	121253	13836	25644	53304	73346	111850	142000	40275	61470	24583	0	0	0	0	0	0	0	0	58	0		0	0	9087	53660	123859	84614	0	0	0			1306	1004																									0	0	0	0	0	0	0	0	0	0	0	0		0		
708052																																																										0	0	518		13		0	0			3571	0	881	0	0	22732	109	117	0	5171	578	5171	10981	0	4150	0	0	0	0	3759	3072	5582	2246	1406	0								0	0		0	0	0	1966	1078	5723	3225			0			0	310																									0	0	0	0	0	0	0	0	0	0	0	0		0		
708164																																																										0	75	562		40		0	0			30659	2581	7362	0	1903	143673	62	0	726	25764	1419	10667	45809	1874	1404	8065	9095	5109	196	24054	28896	23765	31891	5628	1621								0	41			0	0	15635	17695	23589	16410			0			0	269																									0	0	0	0	0	0	0	0	0	0	0	0	0	141598	0	
708333																																																										0	0	0		0		0	0			158	0	5687	0	0	27546	0	0	0	13878	0	0	4945	2	547	327	1222	7636	4144	3804	592	2106	2435	3252	1479								0	0			0	0	4576	0	3247	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
708379																																																										0	27192	451		52		25524	0			5580	266	8441	0	0	106962	0	0	0	28255	420	19359	21425	195	865	1873	1347	10713	12319	19624	4280	23762	19917	6822	3886								0	0			0	0	2	21	2527	8231			0			0	77																									0	0	0	0	0	0	0	0	0	0	0	0		0		
708454																																																										0	1872	7047		0		29	0			11790	113	1495	0	533	137772	332	0	0	25186	1499	476	35574	2273	4731	6896	7252	1523	1983	14767	13803	24248	38682	10550	5155								0	202			0	0	1180	15239	43199	28720			0			203	248																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708753																																																										0	2645	0		20		3064	0			4522	0	1519	0	0	18653	0	670	0	5913	0	0	7529	533	1450	3007	871	0	0	2398	3259	4189	2154	472	0								0	0			0	0	0	0	0	300			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
709031																																																										0	182	6893		334		0	4520			3448	4453	2756	0	0	110753	54	0	0	20244	798	1005	34880	1580	3098	12961	810	1522	0	26132	10704	31595	5391	3457	347								0	113			0	0	3670	11883	29778	26255			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
709143																																																										0	39498	3881	3408	3534	125	42030	4333	23378	0	23378	3142	8352	0	394	201824	0	0	0	21626	1285	1838	68017	877	704	3403	1782	12677	1900	54779	28707	37316	42963	9291	3880	0	0	0	0	0	0	0	0	302	0		0	0	95	12339	155	41813	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		28704		
