"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	TEXTA545	
70049								0	7162	382	742	1	104425	14917	88942	329	201271	0				
70058								0	5377	235	0	0	45642	5718	25373	71	76392	0				
70218								0	1192	321	0	0	50856	4969	30231	175	82279	0				
70254								0	494	56	0	0	9870	1957	5888	25	16252	0				
70414								0	22797	877	1216	4	202184	30305	101582	502	327779	0				
70638								0	8738	518	354	1	95662	8030	36101	230	140855	0				
70955								0	0	0	0	0	5458	742	3019	20	8477	0				
71318								0	15074	1392	0	0	204811	25539	184528	578	404413	0				
71457								0	11801	620	1621	5	72064	8458	39394	172	124880	0				
71859								0	0	0	0	0	5931	716	1772	4	7703	0				
72258								0	3962	454	0	0	93650	11487	132804	424	230416	0				
72351								0	4612	416	0	0	31073	4190	11089	40	46774	0				
72454								0	10914	1541	718	2	35920	6374	14988	68	62540	0				
72678								0	24477	912	2138	6	121954	11909	52074	374	200643	0				
73031								0	343	73	0	0	45662	3402	88505	283	134510	0				
73116								0	46686	2804	265	1	329306	37226	136599	809	512856	0				
73152								0	1728	138	0	0	35840	4690	25037	108	62605	0				
73554								0	5650	258	881	3	74801	6658	38711	158	120043	0				
73956								0	1301	79	0	0	22192	3097	12227	60	35720	0				
74056								0	3248	210	0	0	59841	7342	6034	32	69123	0				
74140							255129	0	46538	6324	2107	4	443029	84370	320008	1088	811682	0				
74159								0	0	0	0	0	15254	2672	8852	52	24106	0				
74403								0	24924	2071	0	0	233823	36498	154036	588	412783	0				
74449								0	632	56	0	0	11081	2670	4950	15	16663	0				
74458								0	2768	228	0	0	52254	6969	34238	149	89260	0				
75053								0	18955	743	0	0	143683	15063	74594	371	237232	0				
75259								0	0	0	0	0	8302	882	608	2	8910	0				
75446								0	9137	431	0	0	120952	11791	61159	281	191248	0				
75455								0	2065	156	0	0	17024	2594	6386	31	25475	0				
75558								0	4306	241	0	0	104047	9255	61320	242	169673	0				
75633	27875133	752116	27510082	761578	752116	761578	14282694	0	773312	46465	54391	133	8846661	996761	17448653	31871						
75651								0	3963	172	364	1	20642	8049	7199	40	32168	0				
76050								0	8589	436	650	2	111438	18716	59278	268	179955	0				
76135								0	1005	125	0	0	49436	5726	48981	97	99422	0				
76153								0	2323	121	460	1	19181	891	6592	33	28556	0				
76443								0	4881	705	0	0	45845	6877	24262	115	74988	0				
76854								0	3739	179	926	3	108387	5434	68473	240	181525	0				
77150								0	278	48	0	0	12268	2099	12629	32	25176	0				
77253								0	1842	103	0	0	55912	5113	41284	222	99038	0				
77347								0	9816	986	378	1	98138	15555	57368	174	165701	0				
77422								0	0	0	0	0	12182	2258	52056	52	64238	0				
77758								0	34959	2106	1208	3	219715	30501	106247	387	362134	5				
77851								0	25391	2395	0	0	378915	36937	216282	464	620588	0	592318	0		
78036								0	4992	336	622	2	46511	4373	19184	110	71309	0				
78157								0	523	45	0	0	21262	3793	13764	65	35550	0				
78241								0	2734	453	0	0	23037	2932	13522	56	39293	0				
78559								0	985	57	0	0	18292	422	10059	57	29336	0				
78643								0	4699	281	0	0	48798	6372	17673	92	71170	0				
78858								0	7705	390	0	0	244644	11029	456053	2119	708402	0				
79042								0	2040	196	0	0	44202	6049	32194	147	78436	0				
79127								0	4326	282	0	0	24629	3820	18654	109	47609	0				
79145								0	12136	632	806	2	60251	8738	22169	94	95363	0				
79257								0	487	97	0	0	9446	1326	5579	21	15512	0				
79855								0	19324	623	802	3	121382	9459	44583	66	186091	0				
80020								0	0	0	0	0	12788	2063	2725	18	15513	0				
80150								0	11589	800	257	1	121810	17394	73288	306	206944	0				
80431								0	4965	229	271	1	49272	6340	15282	70	69790	0				
80552								0	1782	64	279	1	13552	1750	1835	11	17449	0				
80936								0	8369	352	755	2	63604	9673	47217	235	119945	0				
81429								0	7440	319	0	0	57449	8802	43040	206	107930	0				
82033								0	3456	154	665	2	63258	8925	49953	227	117332	0				
82257								0	1119	46	1014	2	7938	766	6186	27	16257	0				
82350								0	3335	128	0	0	19401	3398	13541	54	36277	0				
82659								0	4577	410	439	1	29353	5954	14400	52	48769	0				
83151								0	3428	352	0	0	58678	5682	52171	153	114277	0				
83236								0	900	59	0	0	30879	4437	18370	42	50149	0				
83311							674057	0	100517	9456	4847	14	1438443	231048	1001078	3338	2544885	0	2464583	0		
83357								0	1384	65	0	0	18182	2826	16018	42	35585	0				
83375								0	6485	494	0	0	176703	26182	174503	609	357691	0	357691	0		
83638	4413257	0	4429034	0	0	0	1621708	0	4851	316	0	0	1855177	103274	2553229	7961						
83834								0	1842	297	0	0	50382	6776	51442	171	103666	0				
83852								0	1558	222	0	0	11118	1622	11864	42	24540	0				
83955								0	2503	196	0	0	29193	6626	11019	65	42715	0				
84046								0	1018	68	0	0	25020	2132	10637	33	36675	0				
84055								0	488	27	0	0	10870	1662	5156	22	16514	0				
84251								0	249	19	0	0	5978	1029	4935	31	11162	0				
84345								0	4419	468	792	2	95759	15580	70410	206	171380	0				
84541								0	16133	720	1265	4	175076	24953	196061	674	388535	0				
84804								0	0	0	0	0	22500	6045	6748	36	29248	0				
85043								0	2381	103	0	0	40271	2114	14544	135	57196	0				
85052								0	538	13	0	0	15530	1635	12858	58	28926	0				
85258								0	5965	593	0	0	46613	6265	21997	130	74575	0				
85454								0	0	0	0	0	33852	4253	13553	62	47405	0	47228	0		
85856								0	768	50	0	0	8791	506	4498	28	14057	0				
85931								0	8124	556	0	0	75811	8001	84977	326	168912	0				
86349								0	8321	494	365	1	93373	14024	33693	142	135752	0				
86358								0	1280	68	0	0	24818	3390	8676	56	34774	0				
86527								0	50687	3263	7632	18	251193	27544	312463	987	621981	6				
86554								0	1733	86	0	0	28939	4634	8718	47	39390	0				
87047								0	5081	675	0	0	64378	6435	36203	239	105662	0				
87159								0	6969	285	360	1	48377	6818	42437	124	98143	0				
87234								0	19537	1201	3413	8	130569	13825	97621	491	251140	0				
87476								0	7277	341	0	0	57291	4443	28121	148	92689	0				
87533								0	7321	410	557	2	178807	12303	69933	252	256618	0	254029	0		
88240								0	2394	322	0	0	23849	4288	17714	85	43957	0				
88259								0	3480	526	0	0	24798	3553	10833	47	39111	0				
88352								0	3772	270	793	2	47565	6675	20737	143	72867	0				
88455								0	8125	542	0	0	80390	8850	41092	168	129607	0				
88530								0	8297	423	788	2	107264	16919	86476	270	202825	0				
88950								0	1885	101	0	0	15706	2923	4059	24	21650	0				
89032								0	7716	322	948	3	38010	3382	45658	172	92823	490				
89135								0	1670	99	0	0	33627	4581	27719	134	63016	0				
89162								0	0	0	0	0	457	226	512	1	969	0				
89452								0	4159	153	265	1	38037	4779	36482	127	78943	0				
89751								0	18068	811	1687	5	238098	32715	215733	968	473586	0				
89854								0	3514	340	0	0	53086	8064	21281	117	77881	0	77594	0		
89957								0	1404	66	0	0	21492	2559	16041	70	38937	0	38375	0		
90047								0	2699	123	278	1	17590	2651	8428	47	28995	0				
90328								0	33981	2767	1881	6	188431	27872	89175	551	313468	0				
90337								0	7913	337	0	0	113668	13540	134353	280	255934	0				
90467								0	7577	613	1478	2	49056	6087	47962	203	106073	0				
90645								0	3724	226	0	0	50242	7269	21261	112	75227	0				
90739								0	5421	447	538	2	52660	6363	35100	161	93719	0				
91147								0	4166	377	0	0	37711	5832	15089	71	56966	0				
91156								0	11436	543	911	3	122807	16781	68435	388	203589	0	208111	0		
91259								0	4094	736	0	0	48779	6709	22423	82	75296	0				
91615								0	5424	269	317	1	34837	5021	15921	60	56499	0	56892	0		
91651								0	2866	198	0	0	44261	6708	26583	122	73710	0				
91754								0	2771	194	0	0	69667	7849	72085	247	144523	0				
91950								0	1762	138	0	0	21308	5239	13441	70	36511	0				
91969								0	2507	171	0	0	140695	8695	589504	1013	732716	10				
92050								0	2668	115	0	0	39511	3619	27472	129	69652	0				
92144								0	3157	107	0	0	18521	2403	5219	29	26897	0				
92630							138827	0	11735	1206	326	1	214774	16849	579828	884	806663	0				
92706								0	13856	807	297	1	99989	16628	48885	240	163027	0				
92854								0	2115	292	0	0	20817	2860	4999	22	27930	0				
92902								0	483	54	0	0	8333	1893	3775	10	12591	0				
93244								0	13170	753	0	0	116360	15178	37331	247	166861	0				
93413								0	12482	1316	627	2	124298	16859	50679	196	188086	0				
93543								0	16739	980	309	1	118309	15327	56746	175	192103	0				
93619								14	0	0	0	0	0	0	0	0	0	0			State Street Bank and Trust Company	
93721							2182805	0	239659	14027	29141	38	2985425	374331	1961255	7258	5215480	0	5182027	0		
93758								0	3398	270	287	1	35357	4381	29462	118	68504	0				
94139								0	9834	538	954	3	182265	31782	211548	616	404601	0				
94456								0	635	85	0	0	17554	2012	5474	37	23663	0				
94522								0	28677	1949	1677	5	195753	23827	92417	347	318524	0				
94755								0	4655	194	281	1	56144	8172	41802	146	102882	0				
94858								0	3499	182	431	1	50774	6649	24246	127	78950	0				
95051								0	4429	320	660	1	62581	6693	47748	127	115418	0				
95659								0	2417	109	0	0	27939	4273	19949	79	50305	0				
96553								0	1124	60	0	0	21750	2049	7833	38	30707	0				
97055								0	2299	96	345	1	29029	2518	43147	109	74820	0				
97279								0	1248	78	0	0	22444	2395	6279	47	29971	0				
97457								0	1244	88	0	0	25887	3256	5170	33	32301	0				
97804								0	24817	2172	1346	4	101251	15398	86339	299	213753	0				
97943								0	7404	306	0	0	82343	8271	54553	178	144300	0				
98351								0	2248	164	0	0	39305	7055	20853	89	62406	0				
98454								0	552	63	0	0	46525	4305	48629	184	95706	0				
98463								0	5529	522	0	0	120438	16408	157706	505	283673	0				
98548								0	1405	114	0	0	24112	2800	28151	45	53668	0				
98641								0	4467	36957	0	0	80965	7657	76658	465	162090	0				
98717								0	4504	554	0	0	93802	3662	50857	169	149163	0				
99004								0	792	135	423	1	44612	5923	78794	146	124621	0				
99059								0	3059	305	251	1	63571	5087	148230	367	215111	0				
99143								0	7395	346	677	1	83456	14259	66805	281	158358	25				
99255								0	847	97	0	0	15784	1620	10904	99	27535	0				
99442								0	4504	216	0	0	58268	5642	79877	354	142649	0				
99536								0	25006	1088	1485	4	210081	26826	78765	369	315337	0				
99853								0	2421	128	383	1	32448	5438	13167	48	48616	197				
99974								0	5945	360	0	0	67742	6031	35470	184	109157	0				
100236								0	7862	690	355	1	87322	11059	52434	223	147973	0				
100357								0	19328	1225	322	1	227870	29207	181261	849	428781	0				
100553								0	2134	79	319	1	16714	972	12011	13	31178	0				
100562							315575	0	11232	1021	0	0	841308	139475	659473	2494	1517536	5523	1512554	5899		
100843								0	15221	770	736	2	198779	27433	77003	368	291739	0				
101019	4682252	1751197	4722972	1405812	1751197	1405812	1923280	0	8205	671	1135	4	367640	16262	2554075	5401						
101037								0	28896	1874	1496	4	403354	45783	181247	765	614993	0				
101233							506171	0	77242	4355	6021	16	1487530	215669	1738174	4560	3308967	0	3275542	0		
101345								0	4565	477	0	0	32547	3856	26407	118	63519	0				
101439								0	9070	369	800	2	91302	10754	49879	203	151051	0				
101671								0	3545	332	0	0	213319	32989	184828	646	401692	0				
101738								0	19063	1108	1161	4	127081	18289	74797	279	222102	0				
101952								0	2053	116	0	0	32667	3837	35967	205	70687	0				
102155								0	1111	80	304	1	19526	2004	7922	41	28863	0				
102333								0	1008	215	0	0	15430	2095	19363	47	35801	0				
102342								0	8720	522	0	0	95873	11384	43954	167	148547	0				
102539								0	1384	169	0	0	31497	4889	8490	42	41371	0				
102557								0	730	90	0	0	10427	1490	899	6	12057	0				
103134								0	2262	126	431	1	17579	1851	15376	64	35648	0				
103255								0	8521	684	581	2	213957	34320	157977	510	381036	0				
103536								0	10468	797	2155	3	196311	17530	175329	489	384263	0	344311	0		
103554								0	7656	744	260	1	48755	7479	20296	97	76967	0				
103563								0	2746	173	363	1	20975	4030	38278	140	62362	0				
103602								15975	0	0	0	0	4554	213	45361	61	49915	0			Oneida Savings Bank	
104038							386605	0	74461	3314	4069	12	445649	51527	476070	1420	1000249	0	985942	0		
104056								0	2900	238	0	0	54609	7981	36406	139	93915	0				
104234								0	1976	175	259	1	40346	6678	20811	93	63392	0				
104430								0	30317	1302	12654	27	106264	10950	74510	482	223745	0				
104542								0	1150	130	358	1	18892	3498	8656	44	29056	0				
104663								0	465	43	0	0	84189	3818	140666	493	225320	0				
105026								0	33318	1297	1594	5	138204	18968	51620	292	224736	0				
105044								0	868	57	0	0	11617	818	4854	17	17339	0				
105053								0	5046	273	332	1	73059	9214	61550	241	139987	0				
105071								0	18507	1139	796	3	131831	12652	47628	276	198762	0				
105222								0	5854	329	0	0	82180	11740	48820	226	136854	0				
105530								0	9325	921	1806	7	58701	8114	29030	150	98862	0				
105633								0	3926	219	456	1	45297	6201	37643	140	87322	0				
106359							215493	0	18235	1402	1159	3	441628	59655	361908	1217	822929	0	837885	0		
106377							267017	0	46307	2516	2289	7	405491	45393	293154	1210	747241	0				
106452								0	8135	744	0	0	199173	34396	102513	443	309822	1				
106519								0	4341	430	0	0	41634	5691	23264	83	69239	0				
106546								0	2357	163	0	0	61071	8471	73720	202	137147	0				
106555								0	267	27	0	0	12496	1685	4530	26	17293	0				
106658								0	10503	450	0	0	107945	15291	117625	445	236073	0	236323	0		
107057								0	1830	87	977	3	12353	1527	3380	22	18540	0				
107150								0	5701	235	0	0	59202	4720	53231	167	118134	0				
107226								0	4301	177	2446	4	35833	5275	14414	60	56993	0				
107244							97079	0	76243	3349	5516	16	944525	86580	1296595	2801	2322879	0	2310795	0		
107431								0	4916	240	733	2	91451	15935	56845	245	153945	0				
107459								0	406	52	0	0	7232	1222	2210	14	9848	0				
107758								0	2306	126	0	0	21039	2363	6824	29	30169	0				
108269								0	1200	65	0	0	17341	1753	11538	42	30079	0				
108652								0	584	68	315	1	13387	696	8426	30	22712	0				
108746								0	4411	403	0	0	34886	4005	13033	64	52330	0				
108951								0	4541	622	0	0	59106	12634	40158	154	103805	0				
109136								0	25194	968	5517	7	164120	14822	208559	591	403390	0				
109154								0	1343	68	547	2	24696	3945	10654	56	37240	0				
109453								0	1391	69	0	0	23524	2880	16597	84	41512	0				
109574								0	11533	530	2865	7	67919	11180	59837	248	142154	0				
109659								0	2898	143	0	0	69085	7384	61214	236	133197	0				
109855								0	1440	154	263	1	25284	4473	9287	49	36274	0				
110413								0	7890	515	260	1	136637	23694	126216	282	271003	0				
110655								0	441	28	0	0	5425	740	7414	29	13282	0				
110936								0	2465	76	673	2	36793	1983	47226	210	87158	0				
110945								0	11272	800	0	0	109842	9890	68148	367	189263	0				
111157								0	2477	152	0	0	14307	1892	6648	35	23432	0				
111205								0	27298	1409	2510	5	190649	24744	93846	498	314303	0				
111559								0	0	0	0	0	14516	1914	5754	35	20270	0				
111661								0	6078	299	1441	4	58666	7915	30477	145	96662	0				
111942								0	11832	824	1312	4	110194	21664	75723	253	199061	0				
111979								0	18413	1053	314	1	194068	26206	126352	546	339146	0				
112163								0	26335	1531	1326	4	292029	41225	212469	830	532159	0				
112332								0	7721	829	304	1	44662	6804	40144	198	92831	0				
112444								0	7742	355	251	1	59384	10289	140004	131	207381	0				
112510								0	1018	56	0	0	18005	2749	5715	22	24740	0				
112556								0	1829	197	0	0	18626	2745	6719	27	27174	0				
112837	78053627	1942864	75315741	1871368	1942864	1871368	24157184	0	1789220	131855	70453	168	35583341	3667045	38667749	97274						
113003								0	18428	1956	578	2	94491	12542	33699	204	147196	0				
113030								0	10536	446	1485	5	60491	7249	36878	225	109708	318				
113441								0	33398	2508	2721	8	231316	38560	115470	426	382905	0				
113601								0	3422	217	1496	3	187499	11524	228893	871	421310	0				
113740								0	65182	8107	5075	14	316888	47228	214470	807	627522	25907				
113937								0	14916	558	1591	5	114671	21725	80760	349	211938	0				
114149								0	4805	397	0	0	38130	5184	13666	82	56601	0				
114158								0	6204	363	0	0	65264	9853	94495	250	165963	0	172684	0		
114251								0	750	71	0	0	13415	1625	8037	29	22202	0				
114260							363238	0	9135	646	0	0	699054	105398	635560	2734	1343817	68	1303422	118		
114457								0	9714	338	257	1	100986	6013	93417	451	204374	0				
114756								0	6366	165	902	3	62907	5040	56094	236	126269	0				
114774								0	1106	110	0	0	17000	1712	3284	20	21390	0				
114840								0	6619	248	406	1	60980	7669	72875	235	140881	0				
114859								0	4223	212	612	2	26760	3630	9571	46	41166	0				
115100								0	5791	334	329	1	99359	14707	39575	192	145054	0				
115146								0	15659	638	296	1	46562	5455	21025	89	83542	0				
115155								0	3313	421	0	0	36035	6344	13352	77	52700	0				
115221								0	25568	866	1447	3	115100	15427	82140	407	224255	0				
115575								0	9884	553	663	2	70701	10942	48615	223	129863	0				
115641							640710	0	46723	2287	4559	8	507886	100441	852960	2148	1412128	0	1393699	0		
116077								0	5335	377	1796	4	74112	7413	44314	210	125557	0				
116358								0	3200	282	0	0	30636	4400	11188	55	45025	0				
116554								0	0	0	0	0	5254	1030	3805	13	9059	0				
116639								0	3190	146	414	1	24477	2659	9814	58	37895	0				
116732								0	4106	209	0	0	28026	2528	13315	47	45447	0				
116741								0	5669	330	0	0	59966	8320	26125	98	91760	0				
117038								0	8080	486	0	0	46897	6766	27872	163	82849	0				
117458								0	7802	890	0	0	109843	12228	80661	312	198306	0	198739	0		
117672								0	5843	444	322	1	46187	7257	19442	80	71794	0				
117841								0	5045	196	818	3	159224	6741	52893	229	217980	0				
118156								0	8539	294	1767	4	69561	8424	52317	240	132184	0				
118174								0	15307	1699	633	2	125086	16206	61749	326	202775	0				
118660								0	19295	744	263	1	49398	1470	22223	175	91181	0				
118736								0	14357	668	1249	4	93545	10273	74197	309	183434	86				
