"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	
2836306																																	0	6464	154	7278	50616		0		20	0			37522	7715	1426	0	0	125158	0	0	5218	13456	505	9306	35777	2639	1737	4815	3809	263	193	46418	10050	16932	30135	4918	1204								0	2			0	0	2187	4277	37331	13285			0			
2837059																																	0	58	434	0	2114		6		0	0			833	0	9122	0	16	24870	0	0	0	11297	990	0	9057	1463	3776	4639	943	194	38	1338	2041	5757	3823	132	0								0	0			0	0							0			
2837077																																	0	3916	0	1488	17788		0		0	0			16493	2291	10531	0	0	68957	0	0	0	16157	293	5923	11981	2109	1360	4237	1848	2731	3872	15613	4507	10190	9889	4875	7698								0	0			0	0	914	3002	11689	6099			0			
2837200																																	0	153872	0	0	119061	0	20	20	0	0	39248	0	39248	6444	6621	0	0	367042	0	0	0	35113	6554	11349	224071	12052	14850	6403	1808	0	0	192376	29287	52060	28379	25478	649	0	0	0	0	0	0	0	0	109	0		0	0	68722	85150	67805	51256	0	0	0	0	0	
2837406																																	0	10363	0	3619	77461		123		416	0			28198	10856	5549	0	0	189916	4	0	0	41827	11508	0	98111	7083	15419	16818	2507	0	0	17470	58139	55067	16281	693	0								0	0			0	0	5959	4404	36884	40577			0			
2838207																																	0	288020	0	5886	4723	21	21	0	0	0	778	0	778	2235	0	0	0	475560	354	0	0	172265	1986	13886	259230	156705	5677	5619	2173	0	1472	289409	2060	8060	490	498	201	0	0	0	0	0	0	0	0	0	0	0	0	0	222935	65085	0	4723	0	0	0			
2839053																																	0	789	341	758	28702		0		53	0			11024	1130	4230	0	0	61179	0	0	0	11277	2838	2280	7982	278	1719	1601	4444	1873	1362	7221	4411	10798	15908	11491	0								0	37			0	0	428	361	12361	16341			0			
2839790																																	0	60950	6598	11375	167269	38	8393	8355	0	43	61721	0	61721	36144	10443	0	0	443394	356	0	0	75532	4234	29294	175615	21796	13337	14389	11134	341	14239	169833	59710	61104	63670	13432	0	0	0	0	0	0	0	0	0	1091	0		0	0	983	59967	49821	117448	0	0	4025			
2841047																																	0	16342	717	4650	32725		0		0	0			5411	1905	5045	0	0	100572	0	0	0	31860	1758	5340	44381	6088	7157	12554	3360	1354	1346	29975	14382	15319	7017	1936	0								0	159			0	0	4591	11751	24956	7769			0			
2841702																																	0	24879	0	0	17209		0		0	0			25196	0	1912	0	0	74537	46	0	0	4624	763	1958	29980	755	149	953	2434	174	0	46051	7273	10274	5114	1246	0								0	0			0	0	5949	18930	10862	6347			0			
2843706																																	0	3057	0	2154	27330		4		0	0			5195	4482	260	0	0	47682	85	0	3043	3043	2242	805	15279	805	930	654	654	0	0	10954	3721	15656	11409	2380	0								0	0			0	0	0	3057	22293	5037			0			
2843724																																	0	36906	1411	4651	77254		155		0	0			38280	11020	3018	0	1030	210627	0	0	1664	30972	5859	19815	70966	5704	6687	9531	5634	322	2687	65483	22554	36824	38318	12749	1472								0	71			0	0	16938	19968	31379	45875			0	0	0	
2845166	11971	2	0	0	363	0	898	0	0	13278	0	0	1893	1688	270	407	467	977	0	0	0	0	0	0	0	44	0		0	0	0	0	0	1893	0	0	0	0	0	0	0		0	0	0	0	0	0	0	11250	0	0		9357	0	503		0	0	0	0	0	9357							0			0	0			0	0					1893	0	0	0			0			
2845205																																	0	2795	0	0	555		406		0	0			2723	146	330	0	0	7969	0	0	0	1014	0	530	3522	0	0	360	170	277	207	3907	168	404	0	2471	0								0	0			0	0							0			
2845755																																	0	5896	504	9434	45350		0		0	0			11509	320	319	0	0	75554	0	0	0	2222	0	1602	57322	565	1037	480	0	140	0	28436	27315	10299	4040	3171	0								0	0			0	0	432	5464	39296	6054			0			
2845782																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0							0			
2846444																																	0	19605	498	2991	46981		636		44	123			34064	8982	10340	0	0	151063	35	0	2318	20255	5382	2079	46397	3028	4479	5285	5682	172	1347	48142	7461	25397	36569	10035	87								0	1320			0	0	5865	13740	35653	11328			0			
2846453																																	0	4212	0	1800	7356		493		0	0			6071	2364	1063	0	0	28176	0	0	0	4685	121	1543	22662	1663	1905	418	699	0	0	15373	3675	2596	1426	0	0								0	11			0	0	0	4212	0	7356			0			
2847085																																	0	1511	477	367	9097		0		0	0			2744	335	3288	0	147	29504	0	0	0	11412	126	91	12764	718	2846	4595	2976	191	86	3441	5759	5406	3347	0	127								0	0			0	0	1511	0	0	9097			0			
2847142																																	0	14196	267	199	73849		2		0	0			12156	3717	11854	0	0	124974	376	0	0	8804	306	0	13218	2956	1221	1546	124	540	2417	24624	8753	13555	4083	9541	55943								0	0			0	0	874	13322	55584	18265			0			
2847432																																	0	23752	3571	793	19222		74		524	0			15010	7678	9362	0	686	116805	0	0	0	31917	1713	4749	45801	5919	3011	7910	10463	4526	88	40924	8508	12574	16734	5547	360								0	2503			0	0							0			
2847553																																	0	17018	0	3211	17597		5		0	0			864	1070	345	0	0	41767	0	0	0	1483	174	0	28942	0	0	0	1483	0	0	25956	2986	6698	4626	19	0								0	0			0	0							0			
2847900																																	0	52209	0	2856	24345		312		4115	0			17125	2006	369	0	0	109292	250	152	2825	2363	2889	839	62053	666	0	1471	74	152	0	68887	6595	17827	11148	2722	0								302	499		0	0	0	46583	5626	10406	13939			0			
2848037																																	0	14631	0	771	55559		61		0	0			20298	2983	849	0	0	100416	0	0	0	4006	1171	820	38016	820	560	976	1650	0	0	38736	6285	11379	17931	19817	2191								0	87			0	0	850	13781	34385	21174			0			
2848055																																	0	1082	5111	334	6285		0		2286	0			8897	840	816	0	225	31766	0	0	0	5755	127	4787	7498	415	1332	3305	46	91	475	7112	4010	9733	3818	481	808								0	8			0	0							0	0	0	
2848493																																	0	27796	24	6521	29972		46		0	104			1014	142	752	0	0	69466	184	0	0	3383	0	3101	26566	2812	289	0	0	20	216	52986	5618	1738	4850	1084	0								0	0			0	0	18520	9276	13085	16887			0			
2848756																																	0	50688	0	1132	12913		0		0	0			13619	4189	2061	0	0	100234	0	0	0	15133	174	7800	47957	7133	1563	2504	3932	0	0	42139	12759	11095	16232	574	1850								0	325			0	0	21856	28832	4460	8453			0			
2848895																																	0	1538	3638	555	14247		18		5119	0			14957	793	1539	0	0	48180	0	0	0	5492	260	4829	12071	1913	2178	972	63	96	270	12408	22306	4167	2223	613	648								0	24			0	0	786	752	6069	8178			0			
2849212																																	0	69237	0	2236	91873		0		0	0			13427	22879	1492	0	0	237085	255	59	208	32906	965	23934	89051	13624	7582	8132	3553	0	15	106159	19619	35617	41351	1376	0								0	2266			0	0	11469	57768	55491	36382			0			
2849285																																	0	5633	0	3763	37738		729		0	0			12886	4282	818	0	0	72186	0	0	4854	3093	3155	1642	14405	1176	0	751	457	505	204	14504	8601	23665	17786	2290	0								0	89			0	0	3681	1952	10832	26906			0	0	0	
2849605																																	0	71471	2122	2505	86471	62	143	80	309	0	28165	0	28165	12735	3900	0	0	223020	151	711	6359	11804	2808	1445	78514	1543	1160	6249	2563	289	0	94164	17720	43977	50136	5353	0	0	0	0	0	0	0	0	0	27	0		0	0	4070	67401	42556	43915	0	711	0			
2849801																																	0	80914	2197	1939	180788	0	363	363	0	0	76374	0	76374	42343	5004	0	0	483698	0	0	6387	85907	5052	11143	134010	17073	10227	19720	15273	23556	0	144386	30486	74032	118525	27457	0	0	0	0	0	0	0	0	0	2817	0		0	0	12346	68568	98449	82339	0	0	0			
2849829																																	0	95367	1756	5862	175212	0	70	70	1972	0	36005	0	36005	15218	1623	0	0	338894	1136	0	5636	3906	722	2236	116119	1649	0	1662	595	0	0	141272	25883	38571	88715	39690	0	0	0	0	0	0	0	0	56	2261	0		0	0	18730	76637	84483	90729	0	0	0			
2850535																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2850722																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1919294	0	0	2087515	90841	0	0	0	0	0	274149	0	0	0	0	0	0	257933	16217	546779	1223004	128076	0	0	0	0	0	0	0	0	259062	0	0		0	0	0	0	0	0	0	0	0			
2850768																																	0	14690	0	3434	47564		0		0	0			30018	7035	1154	0	0	143617	55	0	0	36371	3393	339	26154	1241	263	9199	1610	2271	21787	40587	7809	4724	33046	18993	2143								0	13			0	0	0	14690	34197	13367			0			
2851185																																	0	30693	1084	1839	27707		0		2723	0			32316	3853	10422	0	339	142711	0	0	0	26389	4384	3335	65183	4913	4108	5454	9150	2549	0	48758	19698	16555	21050	9078	922								539	423			0	0	23291	7402	21300	6407			0			
2853358																																	0	136478	3152	0	123095	0	0	0	0	0	40840	0	40840	5163	4608	0	463	323915	575	0	0	9440	1099	1167	177793	4781	1695	2963	0	0	0	172449	29923	87973	19837	3963	879	0	0	0	0	0	0	0	0	152	0		0	0	50856	85622	76123	46972	0	0	0			
2854113																																	0	148	0	0	0	0	0	0	0	0	25617	0	25617	0	0	0	0	465700	0	439935	0	0	0	0	52223	0	0	0	0	0	0	17120	35103	155482	194297	52159	2986	0	0	0	0	0	0	0	0	0	0		0	0	148	0	0	0	0	439935	0			
2854140																																	0	39329	0	8378	72713	0	107	107	0	0	68591	0	68591	36805	57503	0	0	557000	0	93	0	247648	25571	44151	59008	4556	243	4244	21170	141947	74853	135923	9175	50538	61388	51372	617	0	0	0	0	0	0	0	0	262	0		0	0	6191	33138	27144	45569	0	93	0			
2854494																																	0	32664	372	3952	27705		105		0	0			40737	7014	1618	0	0	117801	1079	0	0	4060	574	0	53473	3914	0	0	82	0	64	71846	12439	8364	15404	4480	823								1	78			0	0	19663	13001	20540	7165			0			
2855071																																	0	21430	1648	305	38271		0		0	0			14061	3716	4084	0	0	96664	0	0	0	10670	1764	1475	55330	4127	2295	3913	335	0	0	51203	8183	20547	4923	337	0								0	715			0	0	0	21430	0	38271			0	0	0	
2855156																																	2000	23539	668	340	32443		6045		20	0			10815	22089	2845	0	0	108832	0	0	4070	2755	2387	632	65425	825	212	890	656	172	0	59441	4948	19913	14301	7375	100								26	2860			0	0	5234	18305	14035	18408			0			
2855307																																	0	3303	188	93	15902		0		0	0			7472	2532	1396	0	1382	35039	0	0	0	2245	522	0	10659	664	38	1267	276	0	0	11266	3509	7726	7395	2160	0								0	4			0	0	487	2816	11783	4119			0			
2855866																																	0	11650	133	4138	40252		20		0	0			19444	1131	1802	0	0	88019	0	0	0	7387	2040	40	20493	440	1038	2282	3585	42	0	17470	8211	17406	33101	2173	1992								0	22			0	0	3614	8036	17129	23123			0			
2855884																																	0	27169	0	2029	27197		148		0	0			9318	811	634	0	0	70876	0	0	0	2686	865	245	27947	792	640	322	561	299	72	37034	2822	15719	9264	3135	216								0	19			0	0	9057	18112	19240	7957			0			
2855914																																	0	64910	95	1986	27420		196		0	0			4694	8201	1795	0	0	132352	0	0	0	21438	1483	11981	86118	5461	6887	6605	1592	0	893	61390	12885	23819	10714	1075	696								0	134			0	0	30497	34413	10496	16924			0			
2855978																																	0	61709	4831	18372	110625	736	15390	14654	0	0	127000	0	127000	28970	1556	0	0	378561	0	0	0	8018	2082	5638	195255	728	2691	2810	725	0	1064	255240	28831	35579	37347	10260	2639	0	0	0	0	0	0	0	0	8	0		0	0	6794	54915	50254	60371	0	0	0			
2856032																																	0	40071	0	5018	73230		94		0	0			9618	2389	606	0	0	135112	0	0	0	2854	1169	2301	54272	2301	0	553	0	0	0	50615	13071	20815	28802	18956	0								0	63			0	0	5068	35003	34717	38513			0			
2856395																																	0	27418	2361	1598	33083		219		475	0			16966	922	2427	0	0	90779	379	0	0	4324	1018	266	7520	712	852	1429	938	393	0	27418	8355	19250	23072	5808	2926								0	347			0	0	11284	16134	25656	7427			0			
2856500																																	0	123795	2249	28408	205942	0	4675	4675	905	0	123498	0	123498	33986	39733	0	2172	825719	0	0	0	227555	31952	104501	183559	19401	10634	33974	13837	23834	125514	278321	40424	119971	82715	50920	24591	0	0	0	0	0	0	0	0	849	0		0	0	17746	106049	121546	84396	0	0	0			
2856685																																	0	3294	792	2336	15283		61		491	3			15007	2713	4788	0	0	57099	0	0	0	10482	1688	2234	25015	2589	1638	1894	327	3665	329	25905	3656	9887	7036	105	0								0	164			0	0	2323	971	13315	1968			0	0	0	
2856694																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0							0			
2856939																																	0	2155	1689	195	6538		304		1631	0			1995	728	183	0	0	17822	0	0	0	1282	1069	0	8307	153	745	310	74	0	0	5555	2412	5404	2572	597	0								0	53			0	0	2155	0	2166	4372			0			
2857600																																	0	4662	0	3426	46562		0		0	0			37113	13896	1525	0	0	144327	0	0	939	30544	6238	0	49908	1636	4102	16174	7550	144	938	42936	14715	40339	11682	2310	463								334	27			0	0	2066	2596	25586	20976			0			
2857794																																	0	104185	0	19967	222721	0	0	0	0	0	4997	0	4997	14126	459	0	0	380840	1713	0	0	15591	38	14	435	0	0	130	0	14380	1079	136013	5733	36120	71378	116804	0	0	0	0	0	0	0	0	358	111	0		0	0	2917	101268	49338	173383	0	0	0			
2857806																																	0	33287	1550	1101	35070		0		6788	0			22180	5336	3266	0	719	123453	158	9210	0	2455	1451	69	47210	69	2287	0	99	0	0	59990	12765	14013	22402	8822	241								0	1198			0	0	8517	24770	21160	13910			0			
2858205																																	0	15359	0	1348	58528		46		0	10			32223	9143	2817	0	0	147044	279	0	0	25414	2445	14885	30204	1458	556	5026	9513	8061	800	36748	11660	25303	41056	6891	251								0	0			0	0	11622	3737	40553	17975			0			
2858492																																	0	9244	11629	6569	27943		890		4632	0			15815	10958	21002	0	846	209698	0	0	0	95410	4687	75298	30669	4874	9968	29919	38312	5006	6965	25218	16068	23865	44496	4073	482								0	73			0	0	2562	6682	16646	11297			0			
2858960																																	4444	315762	0	16400	351068	0	477	477	0	0	195091	0	195091	34103	95652	0	0	1262333	0	89564	0	134429	25258	0	538666	32433	4204	10229	28391	59107	65	690370	68998	221272	111023	16796	17116	4444	0	4444	0	0	0	0	0	85	0		0	0	121238	194524	92905	258163	0	89564	0			
2859574																																	0	167148	0	2911	125264	0	0	0	0	0	33411	0	33411	27631	5443	0	0	476159	501	0	10366	109224	4574	52008	199110	73359	5499	16094	7956	4537	1231	241736	11754	40215	59047	5048	4084	0	0	0	0	0	0	0	0	1054	0		0	0	22874	144274	26052	99212	0	0	0			
2859903																																	0	58467	1867	4067	203985	0	6	6	0	0	62621	0	62621	25658	1857	0	0	515358	1509	1215	0	147321	9803	91624	137035	35247	24652	41134	26819	17469	672	159609	24643	67345	97832	19340	0	0	0	0	0	0	0	0	0	0	0		0	0	27247	31220	118486	85499	0	1215	0			
2860039																																	0	7522	0	0	36102		22		0	0			4772	3389	892	0	0	56074	106	0	0	3216	206	2322	9851	558	885	738	921	114	0	15031	4609	21190	11105	1029	0								0	59			0	0	473	7049	32661	3441			0			
2860271																																	0	7439	0	3630	37033		380		0	0			126494	3745	3212	0	398	196229	0	0	2195	3599	10223	2256	131805	2256	412	0	0	0	931	171452	2006	11090	4553	216	0								0	76			0	0	4352	3087	2784	34249			0			
2860440																																	0	55086	717	680	106461		1371		0	0			52483	24200	1367	0	0	274790	0	0	0	25903	2750	19807	106215	10613	4527	6519	2869	220	1155	134323	28328	19641	38658	25847	1605								0	3772			0	0	14520	40566	65360	41101			0			
2861317																																	0	35853	1148	1065	32727		97		948	0			7861	574	6958	0	0	104586	0	0	0	16365	990	5021	46975	1301	3939	5289	5345	368	123	26108	24168	24065	6992	2638	4120								0	0			0	0	8557	27296	19581	13146			0			
2864729																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0							0			
2866255																																	0	87897	0	1995	73649		0		600	0			13810	9241	954	0	0	206602	0	0	0	17893	469	0	96370	4041	6637	5203	1719	0	292	43395	60717	43208	36158	4424	0								0	94			0	0	11131	76766	31509	42140			0			
2867056																																	0	1052	10047	57061	21425	0	0	0	0	0	0	0	0	1787863	0	0	0	14598005	0	0	0	12720521	36	1888128	30046	211965	379056	642294	430737	5544484	5471681	1794221	10447	18627	9951	21356	20669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1052	8860	12565	0	0	0	0	0	
2867337																																	1015	54098	0	4323	140013		0		47	0			15040	1799	1150	0	0	220226	290	0	0	3031	0	3031	49158	0	1913	289	197	632	0	70709	34836	21640	39539	50521	241								0	0			0	0	14995	39103	37243	102770			0			
2868259																																	0	16298	0	4709	16226		631		0	0			65602	3794	6448	0	0	189947	576	50722	0	17283	8772	769	138133	4000	3762	3785	340	1	2231	83123	34180	30654	18339	5269	38								0	38			0	0	2651	13647	12261	3965			0			
2868352																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0							0			
2869162																																	0	73168	5835	28468	175302	1075	1221	146	0	0	57191	0	57191	9726	1050	0	1910	431606	209	0	0	74373	3529	9537	141262	10055	9825	32815	19077	1980	621	116188	33274	95036	99774	13022	148	0	0	0	0	0	0	0	0	42	0		0	0	10813	62355	89461	85841	0	0	0			
2869180																																	0	32892	11901	2299	16239		57		15867	174			15803	171	825	0	496	98854	0	0	522	1839	393	396	55717	168	869	777	25	0	0	53982	14832	18802	7608	780	0								0	72			0	0	21266	11626	2800	13439			0			
2869199																																	0	11844	0	11274	56704		1372		0	0			49898	2948	1620	0	0	149724	349	0	0	13747	594	8088	60412	4126	3710	2763	644	0	0	100411	2466	21937	10061	1451	0								0	72			0	0	2355	9489	33209	23495			0			
2869667																																	0	8996	4950	3263	28489		270		161	0			21826	1919	6630	0	0	103429	16	0	0	26358	293	24979	30121	3549	7346	810	536	2547	11570	22375	17416	8564	8950	8749	11026								223	67			0	0	3375	5621	13853	14636			0			
2871099																																	0	4598	3376	1410	18790		87		249	0			10357	2842	7214	0	214	83248	0	0	2005	30569	2519	1615	31348	4791	7151	6811	5181	4631	2004	18756	7946	11512	9632	4565	268								0	1023			0	0	1413	3185	11496	7294			0			
2871558																																	0	8011	0	0	72644		54		0	0			3953	3075	190	0	0	89094	0	0	0	0	1150	0	12478	0	0	0	0	0	0	20826	5668	26765	26687	9148	0								0	17			0	0	7053	958	40623	32021			0			
2872340																																	0	40211	7368	10758	49546		1122		74	0			13753	1388	3823	0	0	187214	0	0	1170	53057	6114	5793	93027	10751	13029	17129	2121	503	9524	50051	31224	50482	2099	0	176								0	0			0	0	12558	27653	10200	39346			0	0	0	
2872845																																	0	26322	0	3997	51373		2160		742	0			23833	2440	2957	0	108	120796	198	0	0	3992	2645	1658	43612	1723	103	851	1079	0	236	50822	4606	16935	33102	11530	6								0	425			0	0	11723	14599	24933	26440			0			
2873075																																	0	9944	973	8074	61897		119		195	0			12547	3968	605	0	0	141269	179	0	0	41592	1340	39654	21327	2134	2657	9413	1551	7117	17745	30013	9124	39524	16803	1082	232								80	114			0	0	6488	3456	27236	34661			0			
