"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	
247711																																	0	0	77	0	1451		0		0	0			426	462	2804	0	0	13500	0	0			0	3357	4923	80	444	80	0	11	106	1975	1185	1098	482	1886	2510	3909	258								0	0			0	0	
247908																																	0	48573	0	6480	213120	0	51	51	40	0	22146	0	22146	76915	2457	0	1386	592107	0	0	0	0	0	197391	23400	80820	48662	9408	14984	30434	19745	37425	85010	142036	49713	71935	63143	54757	10531	0	0	0	0	0	0	0	0	148	0		0	0	
248147																																	0	195	3732	0	726		6		7124	0			2351	0	786	0	207	17376	0	0			0	2068	178	0	4752	0	0	135	415	1518	0	2265	3767	2542	4202	1594	938								3	0			0	0	
248240																																	1892	93925	12795	10755	69356	863	876	13	2967	0	78269	2784	81053	9305	11371	0	1349	368903	0	0	0	0	0	43284	28465	8954	96012	6525	6504	11632	15232	901	1221	111211	23061	83382	91111	10916	281	0	0	0	1892	0	0	0	1041	469	1090		0	0	
248352																																	0	0	2580	0	873		3		4099	0			3518	0	946	0	5215	18486	0	0			0	1229	17	0	9519	402	235	322	238	32	0	7760	1122	5303	2782	287	0								0	6			0	0	
248455																																	0	12152	8653	37	27481		78		8117	0			37565	131	6162	0	6201	114674	0	0			0	7450	64	221	21995	1884	198	980	2928	1166	294	28932	7158	31173	26611	5919	4679								439	144			0	0	
248633																																	0	1733	1087	451	44668		117		354	0			10465	0	17978	0	900	105427	0	0			0	25184	2490	0	36501	2190	2090	7339	13282	216	0	17042	15288	20771	26872	228	0								0	0			0	0	
248745																																	0	1189	3323	2614	35261		35		2329	0			19730	2502	3060	0	401	98963	0	0			0	20070	7170	0	38540	1671	5469	10776	935	982	0	17676	16108	35950	8098	988	0								1279	0		0	0	0	
248950																																	0	0	6549	88	14822		49		27521	0			25336	0	2367	0	1926	80083	0	0			0	1065	56	1020	51718	75	653	251	72	14	0	54951	7965	14449	1363	274	0								304	0			0	0	
248969	112684	3	0	1397	4798	1100	456	0	0	118641	400	0	0	0	15826	60142	10919	18751	10367	10052	0	0	0	0	0	0	0	0	9303		0	0	0	10639	351	9129	73201	0	2	2	0		4798	0	4798	1152	282	0	0	108133	362	0				8650	291	8650		7411	124	0	0	1115	0							0			0	0			0	0					
249153																																	0	996	7365	0	1503		169		17856	220			6218	0	2543	0	0	40609	0	0			0	3882	77	0	18580	179	387	1925	1183	134	0	27771	3918	2947	1201	445	19								0	0			0	0	
249256																																	0	4763	0	1221	17264		0		0	0			7906	0	3519	0	0	47311	0	0			0	12279	143	2810	7718	555	1651	1888	58	1005	5297	7923	7248	9096	3007	2004	65								197	19			0	0	
249304																																	0	1507	84	78	19037		19		0	0			18917	3456	9006	0	93	61876	0	0			0	8559	1075	0	12590	2	13	71	131	4851	3491	16707	3134	5800	10428	9352	6477								0	45			0	0	
249416																																	0	2011	272	840	9404		15		0	0			3222	1188	6939	0	415	62755	0	0			0	36797	1597	6449	2268	786	1522	3761	1849	13979	14889	8062	1406	2309	4614	7809	1015								0	55			0	0	
249546																																	0	2531	52	0	9724		0		7	0			15104	1055	931	0	0	35873	0	0			0	5319	1051	580	12044	57	1191	1958	2113	0	0	14536	687	5729	8343	824	0								39	60			0	0	
249555																																	0	2379	3762	564	21204		69		1625	0			26832	386	4441	0	0	74944	10	0			0	11409	2283	2159	34846	2226	2747	3590	2355	429	0	36692	12132	8689	4504	1466	0								0	0			0	0	
249564																																	0	64	0	0	16816		141		106	0			2234	0	1253	0	0	33289	0	0			0	12674	0	0	3475	0	569	1543	1649	8530	383	1740	1166	2343	732	14570	64								0	1			0	0	
249612																																	0	2415	0	214639	172886	0	2618	2618	0	252	0	0	0	38694	8746	0	0	1128865	3045	0	0	0	2561	674916	0	209013	25499	22635	41007	38060	36814	232999	303162	167106	2654	51286	55104	178092	2557	0	0	0	0	0	0	0	0	16996	14448		0	0	
249658																																	0	19204	1781	970	6329		11		0	0			3668	511	183	0	0	40138	0	0			0	6505	922	1076	30280	2692	957	1219	242	298	1097	25109	1522	4046	2340	296	83								0	54			0	0	
249872																																	0	19015	230	26917	102252	0	831	831	0	0	48382	0	48382	55524	32611	6	1500	1246293	0	0	0	0	4259	862005	94973	617211	99932	16197	90148	443156	55064	118079	136534	96538	14453	79594	61519	105372	24508	0	0	0	0	0	0	0	166	1881	0		0	0	
249957																																	0	0	4685	0	2024		0		3681	0			818	0	630	0	0	13468	0	0			0	1630	0	0	4636	55	125	123	212	1115	0	4345	1380	986	2160	2787	180								0	0			0	0	
250047																																	192	3306	14375	1476	10505		656		7981	0			8692	606	2192	0	158	64294	0	0			0	13438	717	1957	23304	1786	3174	6333	2145	0	0	18154	3928	14533	9800	4191	146								0	0			0	0	
250113																																	0	1462	0	5127	14429		0		0	910			8950	1149	2562	0	0	53696	0	0			0	18939	931	296	8090	342	310	105	528	9095	8519	12658	2233	4054	6043	6887	2428								0	147			0	0	
250430																																	0	193	0	79	3610		52		47	0			1840	438	10256	0	3687	33711	5	0			0	13086	28	487	9922	2171	1189	4037	3926	1730	0	5276	5458	4723	3200	1904	0								0	400			0	0	
250850																																	0	52	3413	428	912		0		6594	0			4108	0	2313	0	836	21492	0	0			0	2736	100	1558	7183	174	1460	487	301	211	104	8090	5522	2648	1566	333	468								0	0			0	0	
251352																																	0	1329	10760	0	20109		142		33384	0			26855	1230	5711	0	1290	110197	0	141			81	8658	321	0	72513	1150	680	2023	4783	22	0	37745	32938	17080	12750	1015	2								260	7			0	0	
251558																																	0	3017	10	0	46013		0		0	0			22450	2081	8616	0	2536	130176	165	0			0	37084	7861	35987	25914	3006	10648	18934	2003	1651	240	50018	11425	20378	6101	3973	1123								484	189			0	0	
251736																																	622	123350	21166	79226	302211	5740	10051	4311	16078	136	199692	0	199692	37410	24212	0	33	1000747	0	0	0	0	3629	170578	15412	93578	285081	10699	18867	56621	35633	26896	19348	317068	88511	257214	144608	17251	561	622	0	622	0	0	0	0	0	706	0		0	0	
251745																																	0	2508	5353	94	34286		6405		12205	0			1588	0	16117	0	165	95603	0	27			0	13569	2676	438	32924	953	2549	6739	1307	1492	377	23950	14664	24086	16346	2358	180								610	0			0	0	
251857																																	0	179	4006	114	619		131		13422	0			6090	0	1987	0	37	27503	0	0			0	842	0	0	8800	95	84	373	259	31	0	17047	1868	2030	2457	2168	452								76	0			0	0	
251969																																	0	43241	0	8725	84791		0		0	0			45594	2336	8352	0	0	194747	928	0			0	2498	0	1717	84932	1717	0	406	0	375	0	102053	9822	17948	27926	35428	0								0	138			0	0	
252041																																	0	15485	8742	5761	29892		149		9179	0			19980	5977	3809	0	239	121289	92	424			0	18901	2818	4679	33702	479	2451	4435	8459	3077	0	27559	11022	19459	34176	7956	2297								0	25			0	0	
252256																																	0	260	0	0	554		0		65	0			521	0	1137	0	5	5436	0	0			0	2782	112	0	1282	230	170	1324	872	75	111	319	563	1167	556	49	0								0	0			0	0	
252452																																	0	452	4967	0	3904		64		5082	0			3086	0	3131	0	97	25047	0	79			0	4076	109	3111	7554	936	2393	560	48	139	0	6238	9363	2435	2409	307	88								0	0		0	0	0	
252658																																	0	3887	572	2559	12249		0		0	104			16278	20	1038	0	0	41164	0	0			0	3178	1174	808	17066	1088	387	1423	247	33	0	18912	5952	5096	5549	2427	0								0	209			0	0	
252706																																	0	43375	80	74943	543243	0	3165	3165	131	0	123050	0	123050	76477	4348	0	3296	1044389	0	0	0	0	8788	139793	31906	103899	109745	8970	18458	29146	32639	36441	13678	229187	71436	219220	211243	160729	8425	0	0	0	0	0	0	0	0	582	0		0	0	
252836																																	0	163148	59	3713	85968	0	109	109	0	0	17595	0	17595	4499	1396	0	2560	308726	214	0	0	0	0	29032	861	19687	186652	6714	11704	8969	1159	127	28	81483	100901	58273	20309	11015	5082	0	0	0	0	0	0	0	0	0	0		0	0	
253262																																	0	2057	9131	117	11821		4		24305	264			26857	0	8951	0	887	100276	0	0			0	16034	112	793	43739	1191	2924	3049	3222	5446	109	44967	17259	15280	5325	1398	0								0	0			0	0	
253356																																	0	57433	180	3686	149618	0	177	177	2454	0	47539	0	47539	0	12236	0	1780	306110	0	0	0	0	0	27514	3493	0	104200	7227	6111	11119	150	2648	169	141272	54623	56665	17835	7124	0	0	0	0	0	0	0	0	0	0	0		0	0	
253440																																	0	10633	12811	4280	38675		2199		13715	84			25317	5535	3102	0	694	137418	0	0			0	19768	665	8905	53796	1717	6563	9215	934	158	1145	53078	16078	30258	17562	595	68								0	24			0	0	
253468																																	0	70926	0	856	103416	0	1737	1737	15511	0	84243	0	84243	47480	67364	0	0	519327	0	0	0	0	0	32911	93363	18708	132877	21682	1373	3914	2500	133	3309	230547	8880	28965	69830	78869	69033	0	0	0	0	0	0	0	0	1520	0		0	0	
253646																																	0	294	10978	0	17776		159		7161	0			15045	1514	4049	0	0	66559	0	0			0	6072	3261	6072	31210	683	444	1021	925	1360	1639	21327	8756	12348	6026	8086	3867								250	0			0	0	
253730																																	0	202	0	0	20568		0		0	0			7560	215	6111	0	42	46663	0	0			0	11952	0	11952	43528	6388	5175	218	92	0	0	19443	13051	1521	488	0	0								13	0			0	0	
253776																																	0	22	166	122	293		0		0	0			0	42	438	0	0	7144	0	0			0	5974	87	5178	76	0	5245	2	12	188	244	0	619	135	332	42	24								0	0			0	0	
254317																																	0	0	0	0	17290	0	692	692	0	0	21045	0	21045	55	4993	0	0	50133	0	0	0	0	0	5149	683	0	8827	0	21	142	281	4705	0	16008	16871	3786	5777	1431	13	0	0	0	0	0	0	0	0	226	0		0	0	
254504																																	0	2542	55	1249	14132		197		64	69			14498	5157	3886	0	0	78474	0	0			0	33817	2848	0	20231	548	108	973	1753	20620	9670	18071	1504	6276	10962	4822	2785								0	29			0	0	
254652																																	0	5609	6186	502	4672		257		10836	0			11136	0	8681	0	0	62853	0	0			0	14974	0	0	24187	2472	1980	1664	1685	2185	4900	12191	7582	16635	6420	1835	3106								0	0			0	0	
254670																																	0	0	0	783	366		0		0	0			0	0	59	0	0	5927	0	0			0	4719	0	0	60	0	1	0	67	3746	905	59	0	37	0	1112	0								0	0		0	0	0	
254849																																	0	1892	0	4218	19375		39		0	0			13290	129	1504	0	14	60090	38	0			0	18396	1014	9721	9321	9676	610	1112	308	4173	2060	13834	3915	7029	13800	3126	28								227	30			0	0	
255136																																	0	57852	1211	12807	58215	0	283	283	767	62	13776	0	13776	5143	8001	0	487	222332	46	0	0	0	87	59555	3388	48253	107499	19687	20078	12969	4484	1652	273	119736	21994	14474	4396	758	137	0	0	0	0	0	0	0	489	404	0		0	0	
255350																																	0	2446	0	0	29365		672		0	163			13594	1483	1134	0	0	65163	0	0			0	16099	242	4819	11780	1130	2769	2766	1583	5523	2328	34949	1444	4468	3830	2311	2062								21	107			0	0	
255547																																	0	3182	4622	196	7719		0		1500	0			3497	820	2188	0	0	41761	0	0			0	17550	476	76	9609	1086	2798	7749	5779	138	0	2367	3974	10898	5255	433	0								0	11			0	0	
255556																																	0	7610	709	0	24112		86		651	0			12278	0	12262	0	0	69583	9	119			0	11065	580	575	29654	846	1327	4696	2073	1465	658	28894	7571	11519	6131	4401	0								0	120			0	0	
255659																																	929	182663	106617	11668	424333	118	1811	1693	111001	0	86257	0	86257	27453	30629	0	3355	1123477	0	356	356	0	0	114254	18625	56751	324061	11883	14182	41275	37767	5687	3419	329320	105714	253259	242251	50672	27252	929	0	929	0	0	0	0	0	3526	0		0	0	
255873																																	0	5667	0	14350	16854		71		0	271			418	6057	1546	0	0	99534	77	0			0	46930	7499	35097	11549	3682	10191	16515	12757	2183	1600	10757	10416	18874	10025	2605	0								205	14			0	0	
256049																																	0	1638	417	0	0		0		7	36			62	0	256	0	0	4125	0	0			0	1745	0	0	1376	274	140	707	587	36	0	327	635	674	705	39	0								0	0			0	0	
256058																																	0	8969	3321	1685	16846		263		7907	0			6030	0	15309	0	0	73849	55	0			0	12648	508	0	20829	456	1333	4708	5665	486	0	19394	7405	14704	16822	2931	0								418	0			0	0	
256179																																	0	315	5199	0	8466		40		2127	0			4652	0	5197	0	0	30317	179	620			0	3414	466	1503	7809	1863	865	270	24	311	0	16639	2847	1912	3322	1707	468								0	0		0	0	0	
256553																																	0	49508	103351	8600	171795	0	3019	3019	229738	725	195709	0	195709	13229	72150	0	0	945662	3	0	0	0	7927	84698	11435	33813	358759	6346	13421	26514	20337	12016	5743	328743	112078	175482	169719	59511	10983	0	0	0	0	0	0	0	0	2433	0		0	0	
256964																																	0	27133	1860	248	57681		139		3315	0			32287	0	7758	0	0	156970	0	0			0	23641	1450	4790	38873	2992	4781	6370	3446	5106	947	29274	36414	27521	21644	14727	3391								7	1451			0	0	
257233																																	0	5814	10420	1970	25015		3299		1897	0			17637	5518	14383	0	2553	122536	137	0			0	31861	1604	0	50046	1557	1115	3941	8550	16209	489	38208	9166	10417	13876	18330	0								702	0		0	0	0	
257345																																	0	0	12744	0	13640		43		10577	0			17590	860	6702	0	954	89577	0	0			0	22993	3386	298	37920	3127	4073	12476	1567	1468	200	10850	19870	28245	5140	1922	488								88	0			0	0	
257466																																	0	283	2579	1731	2387		30		3431	0			7774	0	7785	0	179	33931	0	0			0	7752	0	788	12157	1026	307	197	5806	416	0	13898	4633	4045	2972	605	0								0	0			0	0	
257653																																	0	149	3207	0	495		33		5768	0			3184	0	3703	0	0	18183	0	0			0	1644	0	0	6185	1	0	22	52	1482	87	4035	5369	2351	2843	1749	174								0	0			0	0	
257756																																	0	3757	2138	330	5641		257		2288	0			5598	0	2131	0	205	28654	0	0			0	5288	970	3858	9451	774	1103	2666	343	237	165	9092	2943	7584	2387	1181	179								0	51			0	0	
257840																																	0	6558	3292	8710	5528		46		9431	0			14333	185	1825	0	10	71799	0	0			0	21760	121	16796	21164	1629	6380	11847	1394	397	113	16584	10188	14657	5753	2857	0								0	0			0	0	
257868																																	0	190351	18838	500	124485	0	891	891	84657	0	165192	0	165192	19686	45631	0	3767	683537	1494	0	0	0	0	23038	1011	1779	314311	10449	840	2249	1458	5004	3037	350065	91109	118783	63380	35406	2066	0	0	0	0	0	0	0	1467	5517	0		0	0	
258146																																	0	0	4280	101	1265		15		3149	0			3614	0	1605	0	103	18486	0	0			0	4306	48	58	6969	590	971	2431	124	0	0	4793	2364	5748	853	336	83								0	0			0	0	
258306																																	0	10733	0	856	42410	0	165	165	0	0	26306	0	26306	15471	4069	0	0	276273	0	0	0	0	0	164760	10976	19764	20446	617	3839	7148	6274	79730	66744	40676	9273	16381	24666	15405	4805	0	0	0	0	0	0	0	0	527	0		0	0	
258351																																	0	3346	0	281	42878		280		0	0			9941	2220	6582	0	582	100452	0	0			0	29190	4601	10495	20269	2697	10527	10536	1259	1535	2422	21756	10906	22292	12237	3321	348								432	119			0	0	
258379																																	0	4135	1019	0	19951		322		0	0			1684	2597	3042	0	0	59617	200	0			0	26806	84	23077	1007	4399	18475	458	122	1746	1302	13939	12264	1524	1843	1921	1500								0	177			0	0	
258445																																	0	46087	5644	6673	226746	961	1719	758	900	0	78896	0	78896	5275	6921	0	113	456834	0	0	0	0	0	49579	28102	2511	175278	4717	9129	17435	13395	2364	1943	118758	68545	113132	84820	4090	808	0	0	0	0	0	0	0	0	179	0		0	0	
258539																																	0	0	4712	103	3168		20		4655	14			1951	0	4397	0	0	34129	0	0			0	14471	644	872	5838	288	944	380	268	6527	6064	2775	3288	5690	5608	1523	659								8	0			0	0	
258632																																	0	716	413	287	7600		52		0	0			2096	0	7064	0	0	27988	0	0			0	9503	257	0	5938	62	801	5749	490	2401	0	1869	3206	6883	3049	3450	0								0	0			0	0	
258771																																	0	981109	0	106737	308706	0	3462	3462	0	0	88407	0	88407	103472	459	0	0	2163332	6261	0	0	0	20362	456841	120310	213329	764129	52747	18958	41048	135341	89806	115694	1184245	5893	36353	33473	452263	411	0	0	0	0	0	0	0	0	90	0		0	0	
259031																																	0	2715879	0	1326365	6372	0	0	0	0	0	42372	0	42372	6056	2374	0	169	4119218	0	0	0	0	0	16337	3189	15176	2157175	3341	11496	1430	0	0	0	3836599	105281	84116	241	2634	1538	0	0	0	0	0	0	0	0	105	0		0	0	
259059																																	0	0	8660	0	967		123		4237	0			1067	0	1914	0	0	27671	0	0			0	10415	288	0	5162	20	167	1757	3582	4889	0	4351	955	2828	5452	3670	0								0	0			0	0	
259330																																	0	52676	28	33693	93363	0	1312	1312	84	0	44779	0	44779	2765	110599	0	3655	449238	7327	0	0	0	0	108704	4646	5152	158170	5092	9186	16927	18048	57813	854	113674	53831	83350	45411	44273	788	0	0	0	0	0	0	0	234	27	0		0	0	
259442																																	0	6918	11000	4094	49005		253		19201	92			14687	2360	3455	0	778	154394	0	0			0	41586	87	518	42087	747	3184	11821	7146	18120	504	29779	27635	32468	15618	6507	703								857	113			0	0	
259518	66072152	1685415	314659	0	24502563	580636	4830349	9885	270369	105666070	46974	4277132	109619	33063	12960924	40347982	2982061	14018077	11373583	11328504	4588027	158175	15655	0	0	661818	1398401	826216	9000	25649	25400	18434	598606	9411934	237646	1472114	10481835	146482	1685415	1538933	314659		24502563	366698	24869261	17420360	4830349	9885	270369	105216240	45824	4386751				20721364	6326899	469804		8663020	3361693	1863428	591861	1597435	4499479							9850			0	588756			1398401	826216					
259657																																	0	52147	0	16849	343800	0	356	356	0	0	40130	0	40130	0	2634	0	0	458530	0	0	0	0	0	2614	0	0	99959	2521	52	41	0	0	0	389153	8161	40226	16068	124	0	0	0	0	0	0	0	0	0	0	0		0	0	
259853																																	0	1328	0	0	5483		0		0	0			489	121	498	0	0	11583	0	0			0	2960	643	1839	5356	233	492	1806	370	59	0	2976	1517	2747	563	514	168								0	61			0	0	
259956																																	0	0	0	0	24110		12		31	798			6258	2494	5785	0	2494	63336	0	0			0	21850	0	0	15306	2389	4660	12618	570	981	578	14183	5796	13310	6794	1032	223								87	215			0	0	
260055																																	0	400368	42198	10548	435521	0	2341	2341	774	0	87103	0	87103	158777	40212	0	2486	1390907	3403	287	287	0	242	165763	42112	116040	392494	92198	32995	17700	1877	4907	16028	790554	157002	124566	65266	61876	28487	0	0	0	0	0	0	0	0	5820	0		0	0	
260149																																	0	0	90	0	0		110		208	0			14	0	13	0	0	435	0	0			0	0	0	0	424	0	0	0	0	0	0	400	22	11	0	1	0								0	0		0	0	0	
260354																																	0	684	8274	595	404		90		7839	0			8243	25	3114	0	0	36764	15	0			0	7510	1	380	14911	367	879	2644	3435	20	0	10182	5810	6310	4832	1912	223								0	0			0	0	
