"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	
596978																																	0	12086	0	8173	3548		13		0	30			2290	926	2935	0	0	105253	9	0	50	68673	6564	54459	42562	21348	6854	15439	17312	3355	1237	6743	7619	5368	5715	7031	3169								0	54			0	0	10158	1928	231	3317			0			
597041																																	0	557	1684	241	24197		0		2428	0			11200	27	756	0	530	48792	1	0	0	6678	474	1590	20446	194	1379	2273	1465	1163	138	18424	8257	8078	3418	1887	1000								0	21			0	0	313	244	265	23932			0			
597162																																	0	7425	1530	0	44812		32		0	0			17765	23	126	0	0	75260	0	0	0	3541	0	3541	24446	1133	1208	0	152	691	357	10168	11955	12983	15243	10714	10294								0	6			0	0	1856	5569	27783	17029			0			
597256																																	0	0	190	0	0		0		3402	0			124	0	135	0	0	4035	0	0	0	184	0	0	3344	120	0	16	0	48	0	665	2559	518	109	0	0								0	0		0	0	0							0			
597313																																	0	1937	5009	1110	30159		60		1813	0			27902	493	2779	0	49	139389	10	0	0	55886	11232	11413	11484	1617	1062	3800	8677	23380	17194	22306	2621	12902	22199	17343	5379								592	378			0	0	932	1005	0	30159			0			
597452																																	0	12046	0	1253	9586		219		0	0			7348	124	5764	0	0	48047	23	0	0	10232	1412	0	26441	3679	1036	1661	941	2840	0	12940	8786	8538	3209	4062	0								0	86			0	0							0			
597546																																	0	1421	26866	0	37719		145		12028	543			15177	2484	6209	0	2568	137361	0	0	0	30263	2166	18147	68610	1350	4592	11306	4163	8170	682	25500	37700	23205	13463	6407	394								160	155			0	0	1421	0	24416	13303			0	0	0	
597555																																	0	4069	28680	1177	30957	0	322	322	34364	0	48213	0	48213	9065	36472	0	0	223293	0	0	0	29447	433	29447	64482	2552	6847	9049	10344	483	172	54378	27483	46049	57997	7600	122	0	0	0	0	0	0	0	0	94	0		0	0	700	3369	28148	2809	0	0	0			
597658																																	0	58	3552	0	5260		30		10327	0			3642	80	5976	0	0	35587	0	0	0	6348	254	1449	11037	214	446	741	320	1849	2726	17359	2879	3737	3947	955	0								0	60			0	0							0	0	0	
597751																																	0	1507	8199	2858	17456		100		2986	0			25985	0	9259	0	92	90493	5	207	0	18506	3024	0	33118	1344	1798	6871	5290	2511	693	28928	13368	17151	10642	1899	0								319	0			0	0							0			
598002																																	0	4501	0	66	39569		866		0	0			12296	10000	1678	0	0	184218	0	0	0	110148	4978	56622	8608	1929	5938	19017	31584	51103	322	20865	9731	12872	20267	8966	0								0	116			0	0	2664	1837	23739	15830			0			
598048																																	0	14702	102	682	66905		121		346	0			38440	9692	6497	0	0	170875	0	0	0	29943	2804	193	66556	2943	7672	17715	1593	0	0	46009	29459	52473	8943	2747	0								375	266			0	0	1702	13000	58821	8084			0			
598132																																	0	700	575	0	4292		55		591	0			11288	0	2213	0	0	25112	0	0	0	5368	30	0	16025	1571	1034	2227	330	206	0	9553	3846	4391	1390	491	52								0	0			0	0							0			
598534																																	0	292825	2265	3186	188029	2886	3795	909	0	0	95766	0	95766	47633	715810	0	12744	1406068	0	0	11445	39559	3477	13291	345196	7413	1927	7580	4698	4787	13154	474448	18809	184980	419235	255944	4825	0	0	0	0	0	0	0	0	979	0		0	0	188500	104325	114569	73460	0	0	0			
598543																																	0	84	4128	0	2192		63		23938	0			6681	67	1925	0	33	50677	0	0	0	5291	50	4589	18236	203	4614	152	311	11	0	9115	10260	12304	11024	2513	0								6225	0			0	0							0			
598646																																	0	39	3705	409	2907		102		4047	0			5713	19	2305	0	0	26894	10	171	0	7181	306	3155	6923	388	713	718	1188	2589	1586	3535	5759	2527	5117	2199	0								0	0			0	0							0			
598954																																	0	114138	446	34583	302218	0	5364	5364	0	390	145830	0	145830	9556	5756	0	4066	656794	137	0	0	34911	46	17291	267671	10699	2679	12883	6291	50	2199	215733	86840	181384	133125	3796	837	0	0	0	0	0	0	0	0	17	0		0	0	28239	85899	14210	288008	0	0	0			
599643																																	0	948	7181	0	11179		2		5516	0			5707	983	2999	0	440	43323	0	0	0	7955	404	4267	29267	2483	2871	2336	52	0	0	7309	19235	6077	2310	177	63								9	0			0	0							0			
599755																																	0	390	12349	0	2016	0	115	115	7033	0	1253	0	1253	0	949	0	382	25164	0	0	0	540	130	22	6967	8	98	177	176	60	21	7995	8679	3511	2618	913	893	0	0	0	0	0	0	0	0	7	0	0	0	0	390	0	1893	123	0	0	0	0	0	
599764																																	0	331286	26091	13851	315475	317	1121	804	7667	0	100525	0	100525	5199	41334	0	21749	1014268	0	1588	0	124863	15675	55050	249486	7461	8908	8361	10910	51553	36899	375165	73872	129047	174110	107138	27814	0	0	0	0	0	0	0	0	7844	0		0	0	71005	260281	217519	97956	1588	0	0			
600129																																	0	1769	360	9378	42395		61		0	0			7316	1437	12395	0	12498	120573	193	0	0	29893	2587	13556	6920	396	1818	1738	2565	13605	9581	8711	12004	16674	18867	22570	8540								676	1			0	0	218	1551	27272	15123			0			
600419																																	0	12690	11006	3034	80529	0	656	656	5567	0	47859	0	47859	11044	6392	0	11855	293437	0	242	0	84771	16233	18079	36364	3922	4492	6692	4208	28693	36764	54828	13061	49974	41354	38561	8875	0	0	0	0	0	0	0	0	1559	0		0	0	1913	10777	53470	27059	0	242	0			
600651																																	0	4833	2776	2025	15227		0		25423	0			19095	798	3741	0	1241	78066	0	0	0	2543	190	7	40137	301	227	697	1181	16	121	36654	8753	13470	11579	3172	1512								0	174			0	0							0			
601032																																	0	0	1155	0	733		0		1852	15			607	0	1773	0	6	9226	0	0	0	3100	0	0	2899	109	655	1425	465	353	60	999	1304	1801	1359	663	0								0	0			0	0							0			
601041																																	0	958	1251	0	7112		135		2653	0			4701	451	7004	0	0	34943	0	0	0	9003	1675	0	15617	888	1595	5938	295	14	204	4686	8448	9042	3438	245	0								0	0			0	0							0			
601050																																	300	816316	98209	134809	1673800	15780	178392	162612	91925	0	2253372	0	2253372	415073	1417585	0	114259	9864992	0	293265	19127	1584742	130361	953097	2859205	129394	244605	276201	326358	470357	137097	5046260	425153	904112	1021420	659815	191714	0	0	0	300	0	0	0	635788	26796	0	6575	0	0	189095	627221	965403	708397	0	293265	1537	0	0	
601153																																	0	212	1854	0	4213		95		31117	0			6179	0	4819	0	23	52228	0	0	0	3593	0	3087	21472	134	339	1470	1459	52	0	10273	20235	7286	7258	2524	297								123	0			0	0							0			
601416																																	0	16983	33293	12270	219828	0	4772	4772	18915	3112	104927	0	104927	89897	154379	0	5	942002	0	0	0	246816	36715	53575	67547	9396	16660	11360	15001	135411	54701	229602	26485	104220	168889	148641	11234	0	0	0	0	0	0	0	0	3202	0		0	0	3193	13790	98058	121770	0	0	0			
601434																																	0	0	2080	0	841		0		3567	0			3545	0	3933	0	0	21355	0	0	0	7101	288	384	9387	709	1674	3982	268	12	0	4674	2330	4525	2568	99	0								0	0			0	0							0			
601443																																	0	19906	18	7319	62585		74		230	0			7678	1382	7991	0	2585	156361	0	165	0	38300	8128	20257	53167	1824	25574	8485	537	830	223	50468	11582	42799	8914	2718	0								0	0		0	0	0	8161	11745	0	62585			0			
601564																																	0	16560	202	0	12209		10		3195	0			26375	1745	3153	0	0	78651	160	0	0	12478	181	6649	41430	7452	1882	1599	289	742	462	61468	1564	926	2332	0	0								0	2703			0	0	2133	14427	1673	10536			0			
601658																																	0	212	671	0	1660		76		3206	235			871	0	2091	0	0	11542	0	0	0	2755	0	0	5197	121	81	275	981	1297	0	1416	4193	2027	806	341	0								0	0			0	0							0			
601733																																	0	9082	2783	1464	13442		660		154	0			5836	1754	6557	0	2292	56782	0	0	377	12400	358	5	21593	443	2078	3167	4183	2473	56	9612	13471	11922	6855	2400	93								0	0			0	0							0			
602048																																	0	42862	247	2273	121534	0	0	0	0	0	50167	0	50167	16745	20940	0	2177	292956	0	0	0	31218	4614	5199	85969	1618	2972	4127	2612	9354	10535	92543	21979	57824	59804	28186	345	0	0	0	0	0	0	0	0	179	0		0	0	15704	27158	66776	54758	0	0	0			
602150																																	0	0	170	1	4613		73		3812	0			5642	0	5778	0	0	27155	40	0	847	7106	0	5077	12994	4725	1545	721	56	59	0	8474	6445	2523	2125	515	0								0	0			0	0							0			
602356																																	0	24947	127	962	11236		7		0	0			4698	8436	472	0	0	63437	77	0	0	10988	1570	1578	25118	6329	3614	750	159	135	0	25437	12319	7805	4222	2682	18								0	71			0	0	6034	18913	4984	6252			0			
602543																																	0	1388	11938	0	9061		63		21289	0			11127	0	13428	0	631	97385	0	0	0	27037	1066	0	34117	2074	2656	7029	5667	9176	413	21876	9527	14865	12782	10424	560								357	0			0	0							0			
602842																																	0	0	596	0	157		4		840	0			212	0	159	0	0	2347	0	0	0	379	0	260	1889	131	216	32	0	0	0	249	1293	424	2	0	0								0	0			0	0							0			
603232																																	0	0	177	0	497		27		6346	0			2197	0	5600	0	0	18244	0	150	0	3250	0	0	12425	796	2189	95	117	47	0	2483	6957	2328	2123	943	0								0	0			0	0							0			
603540																																	0	1328	7697	0	10841		6		1277	0			4860	455	3583	0	2138	50672	0	0	0	16584	1741	1195	23086	1192	2949	8898	815	495	2120	6169	12776	10166	3305	1579	0								74	88			0	0							0			
603559																																	0	670	2567	0	915		0		2963	0			3665	0	1857	0	0	16618	0	2	0	3945	34	210	5315	407	261	980	1319	755	223	4607	2869	2929	1558	474	0								0	0			0	0							0			
603755																																	0	120	4129	0	1466		18		364	0			838	0	1500	0	0	14327	2	0	0	5612	282	1220	2420	430	1479	476	991	1992	244	978	2628	1743	1999	1209	160								0	0			0	0							0			
604024																																	0	8918	12814	8215	48799		25		4080	0			21210	10270	5779	0	802	161196	1	0	460	36568	3707	32051	20429	4367	17845	7510	3807	867	2160	31241	30066	28035	24011	10532	745								0	10			0	0	1656	7262	34257	14542			0			
604033																																	0	0	999	0	230		5		464	0			863	0	1141	0	0	6791	0	0	0	3065	24	0	1549	32	411	1340	1282	0	0	578	681	1235	1067	22	143								0	0			0	0							0			
604547																																	0	0	7844	0	1690		69		19725	0			4502	363	2336	0	310	46542	0	0	0	9460	243	7953	15724	0	1366	401	6743	950	0	15688	4542	4307	9566	2933	30								0	0			0	0							0			
604556																																	0	32560	1101	4163	26757		369		3343	203			17163	1360	3415	0	945	144963	0	0	234	45071	8716	5237	31912	489	7192	4493	7669	19857	5371	13030	27293	22231	19961	10442	6328								0	0			0	0	16361	16199	22453	4304			0			
604640																																	0	283	816	0	1892		0		3153	0			1400	11	971	0	467	13615	0	0	0	4449	173	0	5565	627	311	1078	2278	0	0	1863	2771	2859	1396	237	0								0	0			0	0							0			
605133																																	0	132706	0	0	144651	0	191	191	0	0	42259	0	42259	8540	1615	0	0	358515	764	0	3718	25799	3489	1543	121888	1543	94	13062	7774	258	3068	144574	26366	56170	95417	6375	32	0	0	0	0	0	0	0	0	29	2692		0	0	55151	77555	67527	77124	0	0	0			
605610																																	0	2305	0	2330	18769		263		1598	0			7680	2543	979	0	0	99655	62	0	0	57093	6055	3830	8891	624	258	932	464	16372	38378	8973	2051	2761	1715	14344	12762								0	102			0	0							0			
605656																																	0	62881	14234	7678	70939	0	1299	1299	5533	0	18112	0	18112	2056	16659	0	4512	255990	0	0	0	38001	13046	15939	88663	10080	8563	9625	5227	2343	1807	61253	45757	44564	38979	20752	6567	0	0	0	0	0	0	0	1040	0	0		0	0	28545	34336	30986	39953	0	0	0	0	0	
606046																																	0	1245910	209732	178341	2113769	2770	239792	237022	87548	2	938494	0	938494	380668	293930	0	19594	8225609	0	271440	709	1908443	239857	368694	1602042	995397	355508	387302	136075	31465	833	3294195	1176529	1281748	450331	104131	2756	0	0	0	0	0	0	0	85895	12196	404		0	0	472485	773425	1440152	673617	0	271440	0	0	0	
606073																																	0	104	0	1991	5602		3		0	0			0	1699	4248	0	0	77626	77	0	0	63562	494	755	387	2	29	2977	2641	18593	38362	11	345	829	1925	5273	5513								0	0			0	0							0			
606653																																	0	2252	59130	511	58551	0	237	237	66842	0	47869	0	47869	747	9633	0	311	260770	0	0	0	11857	1677	990	80286	1122	2977	3354	4294	77	33	26272	102700	73134	43365	3024	328	0	0	0	0	0	0	0	758	395	0	0	0	0	1952	300	58551	0	0	0	0			
607146																																	0	5097	5579	698	15689		41		23159	0			17833	127	2892	0	1927	79558	0	153	0	5491	872	0	41758	499	879	3137	718	36	0	29893	10981	23397	8894	139	492								0	0			0	0	0	5097	0	15689			0			
607333																																	0	51018	371	21419	65081		22		179	0			13663	9242	2038	0	586	201071	0	0	0	35037	2378	2693	106060	4800	4620	10000	5705	272	9139	82402	18786	29971	29837	4773	89								0	37			0	0	29966	21052	29327	35754			0			
607511																																	0	66431	10014	2546	89273		1008		2961	0			26644	9926	3850	0	1713	241286	0	37	0	24146	2539	6604	73279	3238	8491	7872	1717	1649	983	94052	37487	35312	29576	17943	2740								0	198			0	0	5013	61418	32668	56605			0			
608358																																	0	0	8028	0	705		50		12614	0			1159	0	1343	0	13	25166	0	0	0	1069	0	525	12641	533	55	389	91	0	0	17644	1466	2319	2242	0	0								185	0			0	0							0			
608367																																	0	2489	405	267	3926		9		1045	0			3258	0	5569	0	0	28817	0	0	0	10961	888	10350	6261	249	1897	5141	1934	915	825	3760	3937	5187	3806	888	268								0	0			0	0							0			
608451																																	0	1612	630	90	5458		40		634	0			2102	0	2623	0	0	19320	0	0	0	6052	79	5115	4004	1105	4279	66	544	57	0	2091	5784	2587	2456	299	0								0	0			0	0							0			
608844																																	0	14262	2015	8268	37730		266		0	0			3079	20703	1279	0	3631	151194	0	0	0	57912	1771	7252	42150	12584	13644	12974	7399	5644	5667	37850	14403	16932	20495	3602	0								278	0			0	0	10008	4254	16091	21639			0			
609010																																	0	34091	4326	1856	49453		177		1556	0			15086	4045	5486	0	0	181995	241	0	0	55343	10767	2266	56022	3042	4063	17883	16485	7629	6149	40556	10920	26853	35767	7125	5238								0	50			0	0	25279	8812	36208	13245			0			
609373																																	0	1291	0	1529	21806		18		0	0			2271	10432	4439	0	0	100871	0	0	0	56692	2381	3719	2229	321	1396	718	581	28348	25207	11963	4249	8285	9674	7159	2849								0	12			0	0	1262	29	13676	8130			0			
609467																																	0	1009	1896	17288	68966		1550		0	0			10846	0	100	0	0	102739	421	0	0	1338	167	1338	10417	1046	292	0	0	0	0	28492	24249	14290	19254	15537	0								0	0			0	0	0	1009	40898	28068			0			
609609																																	0	0	0	0	177546		2598		0	0			20062	697	0	0	0	216065	0	0	0	527	14635	527	7315	254	0	0	273	0	0	91511	9271	60872	45440	1307	0								0	0			0	0	0	0	159198	18348			0			
609645																																	0	0	2190	0	401		0		3249	0			2330	0	1017	0	0	10579	0	0	0	1392	0	1289	3467	0	58	395	70	600	269	4693	718	1151	666	1041	902								0	0			0	0							0			
609832																																	0	84	20092	58	2873		83		15128	0			7125	0	5131	0	317	65480	0	0	0	14068	521	0	22571	842	1676	4053	7213	135	0	9165	14888	8977	18241	60	0								0	0			0	0							0			
610128																																	0	30241	2901	2941	64829	0	186	186	4420	0	21080	0	21080	5609	107900	0	802	290877	1299	0	0	46573	2856	3157	75493	6582	8292	23558	7119	570	452	43662	38749	62389	73528	26528	426	0	0	0	0	0	0	0	1529	309	0		0	0	16419	13822	46764	18065	0	0	0			
610155																																	0	20703	667	2628	35950		86		124	0	14884		14884	2145	5898	0	0	92196	82	0	2080	7229	1858	4057	28558	1474	1429	3263	572	492	0	31089	13261	20993	11384	4747	3510								0	106			0	0	6736	13967	23145	12805			0			
610164																																	0	8384	21573	0	89698	0	490	490	26725	0	56593	0	56593	0	19084	0	1600	253748	1256	7882	0	22016	448	5176	86452	6304	6962	4119	1997	2323	200	95573	33264	56797	36908	5122	2380	0	0	0	0	0	0	0	511	0	0		0	0	839	7545	45325	44373	0	7882	0			
610539																																	0	85	4865	0	6045		0		737	0			2314	0	2108	0	307	21925	0	0	0	5397	67	396	10061	352	268	1064	1153	2495	59	2444	7045	2773	2239	2014	0								0	0			0	0	85	0	3619	2426			0	0	0	
610557																																	0	9954	376	57	26690		14		4109	0			15539	4916	3094	0	284	74200	0	0	156	5142	3018	1997	18348	117	1196	2667	400	662	100	15961	12978	19814	11906	6583	1349								790	217			0	0	1260	8694	0	26690			0	0	0	
610623																																	0	90679	6158	9231	264503	84	496	412	1599	0	112096	0	112096	34075	47919	0	2680	874319	0	0	5697	271263	32641	172868	235947	37569	24882	55230	72331	59062	22125	169114	46969	111622	168825	48044	52597	0	0	0	0	0	0	0	0	979	0		0	0	35497	55182	94334	170169	0	0	0			
610847																																	0	1090	268	272	3598		15		189	0			814	398	2572	0	576	37677	30	0	0	27554	141	0	5153	384	2156	6811	5821	11527	43	1974	639	4416	2032	940	0								184	36			0	0							0			
610913																																	0	2404	65	0	24678		489		47	0			4549	935	31150	0	23	108744	176	0	0	44352	39	6039	31282	5868	11522	23206	3153	487	43	20059	9577	21688	12050	481	536								0	189		0	0	0	2336	68	18124	6554			0			
611031																																	0	28869	131	1049	25803		0		0	0			4972	716	9080	0	37	110502	0	0	1522	37677	1992	0	67415	8798	7334	20031	304	826	87	35140	16143	18625	2603	39	220								0	176			0	0	9393	19476	21108	4695			0			
611246																																	0	86	1959	0	5554		22		1597	0			1707	97	1306	0	0	15958	0	0	0	3557	65	0	4786	55	493	694	216	1901	198	2689	1666	4166	2899	761	217								0	8			0	0							0			
611451																																	0	14247	21973	4348	41661		576		7240	0			17828	4938	33124	0	0	182255	37	272	500	32400	2986	25972	62393	5683	7973	15180	831	798	1859	37790	39888	34893	27022	8790	865								498	201			0	0	8491	5756	25376	16285			0			
612159																																	0	10703	2210	0	9944		7		8891	0			2119	0	838	0	0	38563	0	45	0	3806	0	3435	19167	149	2520	1093	0	44	0	12309	15259	6893	284	12	0								0	0			0	0	1727	8976	0	9944			0			
612346																																	0	1981	12124	1406	16199		517		23301	0			12207	1502	3623	0	443	86508	0	0	0	12175	899	323	36320	1323	1652	4104	4598	352	0	32804	9823	14801	12097	3394	642								0	131			0	0	49	1932	16199	0			0			
612364																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1355518	0	0	1355518	0	0	0	0	0	0	454229	0	0	0	0	0	0	129049	325180	556815	283118	61356	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0			
612551																																	0	13831	373	16086	9866		31		374	0			5188	6696	4289	0	415	90832	0	12	0	32255	1367	12332	39470	6312	7875	16002	637	1429	0	33134	11031	9955	3566	891	0								0	49			0	0	13577	254	5266	4600			0			
613008																																	0	122341	992	79218	629366	0	2710	2710	0	0	236468	0	236468	192660	216892	0	0	1979248	0	0	21363	393291	98073	195732	347971	14054	3777	12826	11948	74276	274483	355567	133023	353279	395666	315642	29782	0	0	0	0	0	0	0	0	7237	0		0	0	5678	116663	196203	433163	0	0	0			
613156																																	0	24141	744	2752	76344		431		399	290			42834	4823	17867	0	882	196626	0	0	1334	19630	5486	6775	57332	789	6237	6274	4605	804	882	45419	35532	42686	40425	9765	3109								0	293			0	0	5910	18231	63056	13288			0			
