"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF588	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF600	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF588	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF600	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RIADG377	
3435948																																																										0	1443	1884		2523	0			11248	1087	590	0	0	33472	90	0	3194	7199	147	359	10976	0	359	0	898	874	5069	9013	3578	2090	1735	9393	553								0	87			0	0	275	144	4767	1208			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		24868		0	960	0	0	0	0	0	0		
3437148																																																										0	2880	66		165	0			35817	11853	3556	0	0	182138	188	0	0	29657	1577	3202	37251	1018	3141	17228	6157	1115	999	43971	23712	42109	22642	17295	0								0	71			0	0	2943	17664	34830	41247			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		26386		0	0	0	0	0	0	0	0		
3437157																																																										1150	11580	5104	0	263	414	48161	0	48161	13390	10369	0	0	209647	341	0	0	23129	2604	3010	85048	2336	2329	9774	7045	1624	21	29372	51011	48841	49976	6892	59	0	0	0	1150	0	0	0	0	0	0		0	0	8694	17529	42245	25668	0	0	0			143	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	131277	102	0	102	0	0	0	0	0	0	0	
3437166																																																										0	0	766		0	0			10779	16547	112	0	0	73178	0	0	0	25489	0	941	11174	0	0	941	0	0	24549	24960	3101	11228	7686	434	280								0	0			0	0	688	1248	9844	7705			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		5250		0	0	0	0	0	0	0	0		
3437456																																																										0	556	0		0	7234			13927	228	3362	0	0	302172	820	0	0	600	1516	600	79291	0	0	600	0	0	0	151476	31046	77144	16163	16331	4971								0	0			0	0	0	15824	161306	105423			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		206264		250	0	0	0	0	0	0	0		
3437483																																																										0	0	11465		0	1687			102843	19737	348	0	0	234363	0	0	0	16057	731	0	138304	1627	5256	7530	1643	0	0	35249	104600	39859	22071	11131	279								0	1315			0	0	2390	14731	39439	25307			0			175	0																									0	0	0	0	0	0	0	0	0	0	0	0		48701		0	0	0	0	0	0	0	0		
3438060																																																										0	800	951		0	6947			1147	1689	1552	0	0	82436	46	0	0	10563	1213	10563	33663	816	2040	5566	0	160	0	10730	20077	23791	4850	330	304								0	0			0	0	9319	16059	13606	25583			0			0	2109																									0	0	0	0	0	0	0	0	0	0	0	0	0	19433		0	0	0	0	0	0	0	0	0	
3438958																																																										0	686	8764		0	0			17381	3044	975	0	0	120165	239	0	2258	13922	4441	2771	43724	813	3672	5618	2150	1364	304	15420	32414	31906	2615	19494	0								0	1048			0	0	406	19851	23960	14900			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	5408	0		0	11026	0	0	0	0	0	0	24	
3440803																																																										0	1152	1679		49	0			7742	9237	158	0	0	67507	104	0	409	7051	1695	3971	12751	297	1462	813	410	2011	1599	7774	8559	12811	6560	15743	7260								0	37			0	0	4769	8501	11440	14091			0			0	459																									0	0	0	0	0	0	0	0	0	0	0	0		31163		0	10	0	0	0	0	0	0		
3440830																																																										0	0	5487		0	1168			53379	0	8203	0	0	202184	489	0	2889	21190	1606	3074	43385	1709	2274	7605	6161	3441	0	50939	14955	67426	32345	12548	2293								0	3594			0	0	1704	18013	60405	29071			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		18322		0	21	0	0	0	0	0	0		
3441033																																																										0	10280	467		1433	2495			5645	15199	1271	0	0	106380	0	0	200	22254	2164	5882	17819	1389	1765	3061	4018	8997	2431	19397	7706	18278	21090	14004	20								0	33			0	0	1261	6764	23758	15850			0			488	95																									0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	
3441480																																																										0	0	9959		0	0			8320	6980	772	0	0	114791	306	0	304	29808	551	18089	11398	4977	4891	14773	2672	2496	0	1535	16581	34169	21148	10749	481								0	0			0	0	872	10053	18048	24962			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		52052		0	4772	0	0	0	0	0	0		
3441592																																																										0	3747	0		0	0			13716	13863	603	0	0	185554	0	0	1738	42379	2987	18588	54301	5982	5631	20080	3195	0	0	29756	31337	40642	11520	2176	0								0	18			0	0	3992	48935	25590	29598			0			0	1793																									0	0	0	0	0	0	0	0	0	0	0	0	7227	48588		0	126	0	0	0	0	0	0	24	
3442704																																																										0	0	4763		0	4904			27540	5127	1970	0	0	142653	943	0	0	4419	2178	0	41399	143	0	2880	167	0	770	34666	11269	30731	16156	4961	22162								0	0			0	0	5196	16905	38901	36597			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	35583		0	0	0	0	0	0	0	0	0	
3443345																																																										0	0	0	0	0	0	46073	0	46073	52567	1047	0	0	302103	0	0	0	52407	7812	175	80052	0	0	1862	0	1973	48018	119873	26653	36229	46598	18358	380	0	0	0	0	0	0	0	0	0	0		0	0	12036	18297	30010	81854	0	0	0			972	554																									0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		
3444539																																																										0	0	9803		0	9453			14488	18070	892	0	0	234436	0	0	1839	10071	16	1518	77587	1030	7537	1504	0	0	0	44843	53777	75628	26285	9615	0								0	90			0	0	9442	35448	43965	92092			0			0	2280																									0	0	0	0	0	0	0	0	0	0	0	0	5266	0		0	59	0	0	0	0	0	0	59	
3444566																																																										0	0	7765		0	0			10922	18436	1060	0	0	123711	0	0	0	40230	370	32960	5591	1915	1313	14111	16161	4333	1134	3854	9917	15304	17957	34719	827								0	407			0	0	460	3183	11977	28901			0			623	50																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
3445170																																																										0	0	0		0	0			21513	4606	2458	0	0	50196	295	0	0	5946	3428	373	12652	373	0	110	1237	490	3736	24201	708	8138	8631	2782	85								0	59			0	0	0	1999	5818	3804			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	860	0	0	0	0	0	0		
3445460																																																										0	2686	5583		2191	717			5232	1278	1947	0	0	79293	0	0	5232	11587	1039	11587	9528	0	1281	1664	909	7733	0	0	8247	9382	4690	44181	0								0	114			0	0	0	4570	39187	3879			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	
3445769																																																										0	871	61334	0	0	30	379128	0	379128	17302	6384	0	0	1115967	0	0	0	114149	19106	25225	350337	20629	7918	20941	38819	5743	18209	173956	183751	219319	351288	52871	18676	0	0	0	0	0	0	0	1034	504	0		0	0	20397	63980	257038	174368	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		255840	372	0	372	0	0	0	0	0	0		
3445901																																																										0	169	3027		168	587			13988	9358	1694	0	0	159985	78	0	706	23090	1817	7385	78168	2729	4996	14255	867	0	178	38835	31616	56905	2409	1463	0								0	299			0	0	4656	40604	27329	33699			0			712	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	39607		0	165	0	0	0	0	0	0	0	
3446225																																																										0	0	720		183	0			2447	996	2308	0	0	30315	0	0	0	15207	244	432	10274	1481	3346	5233	4522	50	310	1342	5041	5126	2484	1104	0								0	0			0	0	473	2794	4396	545			0			678	166																									0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	2	0	0	0	0	0	0	0	
3446636																																																										0	0	0		0	1783			21881	10739	194	0	0	126240	68	0	0	13000	1480	6448	29604	1100	568	1670	3554	0	4603	18546	18410	46927	17547	4941	0								0	70			0	0	1939	13574	45261	17430			0			563	0																									0	0	0	0	0	0	0	0	0	0	0	0		18500		0	740	0	0	0	0	0	0		
3446784																																																										0	1796	2108		160	0			7452	11554	876	0	0	95349	0	0	0	15819	5449	8275	28290	1277	1513	3753	6252	1112	1912	20699	4801	23174	17214	4066	8453								74	107			0	0	3613	4990	24540	16811			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		5506		0	0	0	0	0	0	0	0		
3447455																																																										0	0	4709		0	2186			5683	11351	292	0	0	102536	0	0	7444	40952	1138	39311	10556	3044	7994	24096	0	0	0	17305	3948	32387	1621	0	0								0	0			0	0	453	412	18481	15294			0			6086	5883																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	3771	0	0	0	0	0	0		
3447576																																																										0	26	75768	0	1172	0	86745	0	86745	9512	2856	0	0	524867	0	0	20965	6960	855	2486	181687	2469	237	518	1347	2296	93	307619	16567	12041	67208	81329	13870	0	0	0	0	0	0	0	0	485	0		0	0	16962	110455	82608	130463	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		
3447772																																																										0	0	9549		0	1668			13658	8446	2396	0	0	67256	83	0	2384	815	0	191	7305	191	0	0	0	624	0	18834	5227	20121	18426	3185	0								0	106			0	0	0	966	9297	22106			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
3447875																																																										0	1218	2158		0	0			19464	1538	268	0	0	83300	0	0	1750	2416	326	0	14525	12	315	931	903	0	0	9650	9150	18520	9802	32922	60								0	167			0	0	1533	1032	23477	29697			0			0	255																									0	0	0	0	0	0	0	0	0	0	0	0		14818		0	6	0	0	0	0	0	0		
3447893																																																										0	325	5747		1	1806			16117	0	2002	0	0	109650	175	0	0	5107	492	685	25683	177	1218	1494	570	267	1381	29512	23009	28015	16740	900	0								0	23			0	0	1896	24249	34924	18939			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	749	21931		0	3	0	0	0	0	0	0	0	
3448162																																																										0	0	626		0	314			18065	0	1340	0	0	94326	0	0	0	14246	0	7465	21718	391	847	3679	8196	1133	0	18079	8398	38751	7896	2326	629								0	0			0	0	2823	18901	19971	18354			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	25670		0	0	0	0	0	0	0	0	0	
3448171																																																										0	0	0		0	0			5849	0	1740	0	0	23951	15	0	0	7556	763	1678	6132	582	210	2223	1865	2126	550	1291	4049	5114	2294	3097	485								0	502			0	0	405	407	5659	1084			0			399	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	1	0	0	0	0	0	0		
3448180																																																										0	282	0		20	0			4652	33	2004	0	0	33790	0	866	0	3809	258	1509	3474	33	0	1571	1404	399	402	1425	3410	7306	4405	6347	4513								0	19			0	0	128	604	10217	10895			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	3	0	0	0	0	0	0		
3448425																																																										0	114	0		0	0			11484	606	609	0	0	30151	0	0	0	920	0	122	3895	84	235	429	0	124	48	10444	3413	9809	1159	927	3480								0	0		0	0	0	397	90	3501	12406			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	24	0	0	0	0	0	0		
3448751																																																										0	3544	3737		35	3971			6325	2918	579	0	0	82261	7	0	0	11953	935	174	55446	3617	5260	2650	0	0	0	22532	24050	15271	432	1616	0								0	0			0	0	1675	20996	17738	11164			0			759	0																									0	0	0	0	0	0	0	0	0	0	0	0	600	17519		0	669	0	0	0	0	0	0	7	
3449066																																																										0	852	1278		0	0			8338	2426	60065	0	0	164528	0	0	0	33381	987	2179	25671	3138	212	2140	1552	10132	14744	26848	7921	17163	41446	34866	680								0	0			0	0	8188	9610	24613	14787			0			0	1463																									0	0	0	0	0	0	0	0	0	0	0	0	4351	11133		0	3	0	0	0	0	0	0	0	
3449730																																																										0	10281	1799		5321	0			9026	70	330	0	0	50852	190	0	0	3084	76	428	11333	306	431	2175	172	0	0	11936	6337	11975	7924	2274	7230								0	623			0	0	1375	2312	1979	14729			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		12765		0	37	0	0	0	0	0	0		
3450950																																																										0	0	1127		0	0			687	1293	890	0	0	18664	25	858	0	118	38	0	3897	0	0	0	0	0	0	3371	3407	5032	5211	802	0								0	0			0	0	0	225	6934	6519			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		13043		0	0	0	0	0	0	0	0		
3451050																																																										0	1869	441		6079	943			4776	2072	187	0	0	43461	56	0	0	4611	0	1414	12121	0	2879	1304	428	0	0	13726	3697	5111	14607	1758	0								0	44			0	0	0	4671	7052	11715			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
3451902																																																										0	0	7697		0	2483			12220	4672	546	0	0	117820	0	0	0	27156	42	1837	36249	3446	5337	12131	2336	785	0	12216	15375	35393	3241	3263	1687								0	0			0	0	9670	1288	28465	26064			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	8452	21909		0	0	0	0	0	0	0	0	96	
3452123																																																										0	0	0	50	0	0	75076	0	75076	15632	2269	0	0	216919	0	0	125	11873	245	11873	19001	0	0	3724	7330	819	0	58829	30819	28132	47573	39693	0	0	0	0	0	0	0	0	39	1179	0		0	0	0	721	51834	54566	0	0	0			2395	0																									0	0	0	0	0	0	0	0	0	0	0	0		61602	3383	52	3433	0	0	0	0	0	0		
3452310																																																										0	1094	8077		0	674			11179	8798	1773	0	0	136414	0	0	2610	18895	1554	6955	42997	4095	5496	4829	4475	0	0	24326	19415	34984	33347	4904	0								0	4903			0	0	8756	7544	24229	38810			0			4374	0																									0	0	0	0	0	0	0	0	0	0	0	0		34883		0	802	0	0	0	0	0	0		
3452365																																																										0	0	2698		255	827			8932	26662	1285	0	0	90288	0	0	0	13799	403	3308	11074	3693	900	7098	1312	58	442	34465	5433	21820	13302	348	0								0	115			0	0	175	11026	15938	9000			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	14917		0	0	0	0	0	0	0	0	0	
3453737																																																										0	0	10735		0	0			12498	1319	2722	0	0	61556	283	0	0	3226	677	200	29889	1344	636	1246	0	0	0	16250	13091	13813	6058	9401	0								0	0			0	0	2992	19824	410	7436			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	26736		0	0	0	0	0	0	0	0	0	
3453867																																																										0	0	5487		5941	0			16823	1910	3854	0	0	93299	150	0	0	12099	0	6489	30369	125	3615	4256	2291	733	53	19241	7388	17389	12368	14509	4665								0	265		0	0	0	871	7040	18687	20421			0			794	1026																									0	0	0	0	0	0	0	0	0	0	0	0		60789		0	51	0	0	0	0	0	0		
3454510																																																										0	3268	750		3	25			10904	8203	1351	0	0	118057	0	0	0	22138	1098	9639	31890	1700	1245	11219	1391	2682	2586	18113	18133	44176	7570	6477	578								0	190			0	0	3652	15599	29402	20428			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		9189		0	1071	0	0	0	0	0	0		
3455227																																																										0	11139	1595		600	0			27292	3392	21	0	0	120210	142	0	3147	10886	274	3004	23673	1433	1477	7551	0	424	0	24625	9866	25250	16596	25304	1577								0	331			0	0	1260	3500	18172	41672			0			1385	0																									0	0	0	0	0	0	0	0	0	0	0	0		54253		0	218	0	0	0	0	0	0		
3455236																																																										0	251	10543		236	305			21225	5026	709	0	0	140872	0	0	0	33187	1731	0	49735	1487	3670	16587	10448	576	194	27207	17371	34062	21382	6163	1465								0	47			0	0	1935	13778	23717	28487			0			225	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		
3459140																																																										0	1218	6873		0	0			10083	1532	549	0	0	67898	0	0	0	3498	267	1833	25355	1208	905	1035	0	0	0	13321	11995	20466	836	1434	0								0	36			0	0	4001	17291	10313	12231			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	5058		0	6	0	0	0	0	0	0	0	
3459207																																																										0	0	1765		3827	0			9034	1697	91	0	0	64336	0	0	0	6777	878	1475	12478	365	3332	2391	288	313	0	3484	6578	21186	7055	10966	0								58	512			0	0	10904	8763	11171	8859			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	23966		0	0	0	0	0	0	0	0	2	
3459216																																																										0	0	22		0	2776			12644	17388	12335	0	0	90724	0	0	0	10888	1818	1038	24651	446	662	3688	2437	1847	682	28177	12315	11941	17835	5447	62								0	13			0	0	0	13711	0	21905			0			1027	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	
3459346																																																										0	0	2733		0	0			8789	2936	247	0	0	75861	105	0	0	363	0	363	11099	203	160	0	0	0	0	25535	3060	8682	28945	9381	0								0	1887			0	0	0	0	8838	50173			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		54239		0	0	0	0	0	0	0	0		
3460847																																																										0	0	20393		0	3198			19210	3047	271	0	2500	205581	352	0	0	27105	700	16015	22551	0	0	2504	5904	10485	7953	24982	14736	42502	36983	50969	6674								0	4			0	0	1344	18297	39927	73126			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		58334		0	9	0	0	0	0	0	0		
3461488																																																										0	115	1977		0	0			16912	9518	1920	0	0	78981	220	0	0	25435	2186	22674	28783	0	7562	7138	10735	0	0	10109	11298	11122	12880	5968	424								0	1644			0	0	0	3119	6425	8369			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		21229		1581	0	0	0	0	0	0	0		
3462074																																																										0	0	677		0	1425			9464	38	0	0	0	81168	202	0	0	392	27	99	19647	90	0	302	0	0	0	11896	12444	4960	16409	33051	1013								0	0			0	0	0	820	39497	29741			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		59382		0	714	0	0	0	0	0	0		
3462449																																																										0	390	454		17	0			3995	4	1195	0	0	19943	0	0	0	6272	73	1352	5432	0	242	2438	2718	88	785	3194	2655	3479	3373	307	384								0	0			0	0	9	1194	0	6340			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		6272		0	0	0	0	0	0	0	0		
3462458																																																										0	1062	0		0	7633			3139	813	626	0	0	95399	4	0	0	9075	47	1223	41495	1445	2701	3571	376	16	966	9274	28506	25649	2006	2614	0								0	5			0	0	3806	35316	20191	21323			0			546	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	
3462654																																																										0	1964	232		208	0			3056	0	1580	0	2	22912	0	0	873	6755	891	2161	3633	969	952	3103	1337	164	230	4030	5538	4940	774	637	238								0	0			0	0	566	189	6467	1002			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		1500		0	0	0	0	0	0	0	0		
3463875																																																										0	1595	56		991	0			14194	0	4021	0	0	43824	0	0	783	14242	594	2083	12334	104	1634	5325	6542	637	0	6282	7964	4487	8986	1863	0								0	0			0	0	2674	749	2429	2258			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		2631		0	21	0	0	0	0	0	0		
3464368																																																										0	2041	2428		1376	0			15324	16512	249	0	0	76229	0	0	31	3184	180	0	8536	0	1046	535	1603	0	0	4490	4390	18581	8665	34109	2608								0	61			0	0	1586	2494	11491	18741			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	562	0	0	0	0	0	0		
3464827																																																										0	0	5870		0	0			10084	7840	130	0	0	81599	0	5170	0	780	404	220	14645	0	0	640	98	42	0	9685	4960	23722	17765	15391	7915								0	14			0	0	0	3607	23974	23724			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		20937		0	2	0	0	0	0	0	0		
