"IDRSSD"	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	
5005	315970	0	0	0	0	0	207794	0	0	0	0	0	0	0	0	0	0	0	2051	0	0	0	0	0	0	3639	3124	0	0	371	1529	0	350	-435	0	36779	0	40919	0	0	0	0	0	0	0	0	84762	123032	0	0	0	0	0	21925	2051	0	0	0	-247	0	0	0	0	0	43	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4010	42371	84762	184218	0	8474	42381	184218	235073	0	939	939	31616	0	0	
5050	89008	0	0	0	0	0	54289	75	938	938	36	36	0	0	0	36	0	0	0	0	0	0	0	0	0	2314	595	0	0	0	0	0	0	-102	4340	23417	704	0	0	0	0	0	0	0	0	0	11615	42674	0	0	0	0	0	2719	0	0	0	0	-759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6654	24012	12319	46367	0	4802	6160	46367	57329	0	0	0	7404	0	0	
5069	321628	0	0	0	0	0	268884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	2002	0	0	0	0	0	0	9	19954	0	0	1172	0	0	0	0	0	0	0	0	14089	254795	0	0	0	0	0	21465	0	58	0	0	-6675	77	0	0	0	77	1134	0	0	0	1134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8227	0	0	0	8227	0	0	0	20128	17002	14089	286812	0	3400	7045	286812	297257	0	15000	15000	70502	0	0	
5135	243564	0	0	0	0	0	178135	0	0	0	1416	1416	0	0	0	1416	0	0	1042	0	0	0	0	0	0	2870	6139	0	0	0	0	0	0	-327	0	25294	1991	0	0	0	0	0	0	0	0	2279	39563	136292	0	0	0	0	0	13085	1042	0	961	0	-1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2050	0	0	0	2050	0	0	0	2870	50358	41554	150840	0	10072	20777	150840	181689	0	15685	15685	25381	0	0	
5210	928613	0	0	0	0	0	493464	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	7784	10250	0	0	0	18916	249	0	-7494	0	279763	22909	52812	0	0	0	0	60	0	0	0	255045	238419	0	0	0	0	0	56600	127	308	8734	0	-11823	2981	0	0	0	2981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8092	317663	278203	341703	0	63533	139102	341703	544338	0	0	0	69065	0	0	
5247	1025578	0	0	0	0	0	811760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12556	28100	0	0	0	0	0	0	-2430	0	117935	0	0	0	0	0	0	0	0	0	0	124368	687392	0	0	0	0	0	82762	50455	0	1417	0	41722	14596	0	0	0	14596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12556	195452	124368	732878	0	39090	62184	732878	834152	0	48000	48000	147814	0	0	
5274	127729	0	0	0	0	0	98288	0	0	0	353	353	0	0	0	353	0	0	0	0	0	0	0	0	0	1681	4329	0	0	0	0	0	0	-452	0	16234	2280	0	0	0	0	0	0	0	0	2405	33103	62780	0	0	0	0	0	10429	0	0	4103	0	-1304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524	524	0	0	0	524	0	0	0	0	0	0	3639	0	0	0	3639	0	0	0	1681	27348	35383	73622	0	5470	17692	73622	96784	0	277	277	12420	0	0	
5331	345488	0	3429	3485	3494	0	163170	0	0	0	422	422	0	10	0	412	0	0	0	0	0	0	0	0	0	3778	1887	0	0	0	0	0	0	-2331	0	152064	4732	0	0	0	0	0	0	0	0	470	88686	74014	0	0	0	0	0	23558	0	3	1520	69	-3224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9525	0	0	8302	1223	0	0	0	3781	155951	101789	97615	0	31190	50895	97615	179700	0	0	0	24042	1715	0	
5461	375817	0	0	0	0	0	233097	0	0	0	0	0	0	0	0	0	0	0	996	0	0	0	0	0	0	4658	11564	0	0	0	0	0	0	-626	5038	92645	2509	9187	0	0	0	0	0	0	0	0	8534	224563	0	0	0	0	0	17268	996	0	0	0	-1574	1275	0	0	0	1275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4396	0	0	0	4396	0	0	0	9696	104259	11043	255693	0	20852	5522	255693	282067	0	50	50	28321	0	0	
5751	89760	0	0	0	0	0	44531	0	0	0	588	588	0	0	0	588	0	0	0	0	0	0	0	0	0	527	732	0	0	0	0	0	0	-693	2051	44726	421	0	0	0	0	0	0	0	0	140	9270	35121	0	0	0	0	0	3654	30	7	567	4	-1430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	10	0	0	0	2585	52690	9695	38765	0	10538	4848	38765	54151	0	6525	6525	22449	0	0	
6039	80348	0	0	0	0	0	54787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	705	4127	0	0	0	0	0	0	-168	0	9986	100	51	0	0	0	0	0	0	0	0	5225	49562	0	0	0	0	0	4023	0	0	220	0	-993	176	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1830	0	0	0	1830	0	0	0	705	24066	5325	55422	0	4813	2663	55422	62898	0	9733	9733	8857	0	0	
6057	15919	0	0	0	0	0	11443	56	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	323	0	0	0	71	0	0	-27	0	2700	0	0	0	0	0	0	0	0	0	0	3675	7768	0	0	0	0	0	698	0	0	0	0	-213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	4073	3675	9166	0	815	1838	9166	11819	0	979	979	1458	0	0	
6141	34745	0	0	0	0	0	16624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	632	3000	0	0	0	8200	4148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4205	12419	0	0	0	0	0	711	0	0	0	0	-275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	632	13950	8353	13130	0	2790	4177	13130	20097	0	2750	2750	3971	0	0	
6329	294432	0	0	0	0	0	214602	0	0	0	2161	2161	0	0	0	2161	0	0	0	0	0	0	0	0	0	4463	5673	0	0	0	1057	60	0	-694	0	51126	0	0	0	0	0	0	0	0	0	4334	47478	162790	0	0	0	0	0	20297	0	0	713	0	-3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4702	0	0	0	4702	0	0	0	4463	62903	47538	189237	0	12581	23769	189237	225587	0	0	0	26208	0	0	
6972	816243	0	0	0	0	0	497092	0	0	0	2458	2458	0	0	0	2458	0	0	4075	0	0	0	0	0	0	15674	22690	0	0	4035	203635	6374	0	-373	1000	25198	1664	499	0	0	0	11891	4062	0	0	0	18154	478938	0	0	0	0	0	31965	4075	0	0	0	-3716	765	0	0	765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116115	0	0	0	116115	0	0	0	20709	251523	38848	629962	0	50305	19424	629962	699691	0	0	0	93552	0	0	
7009	462476	0	0	0	0	0	233356	0	0	0	10000	10000	0	363	0	9637	0	0	0	0	0	0	0	0	0	35	21187	0	0	0	0	0	0	516	0	226449	10494	32473	0	0	0	0	0	0	0	3006	0	230350	0	0	0	0	0	7771	0	0	0	0	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	35	356005	10843	280231	0	71201	5422	280231	356854	0	105000	105000	52196	0	0	
7045	107173	0	0	0	0	0	51817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4109	274	0	0	0	1246	5812	0	-383	1	22044	6967	0	0	0	0	0	0	0	0	0	17661	34156	0	0	0	0	0	2826	0	0	0	0	-1056	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4110	35914	30440	36995	0	7183	15220	36995	59398	0	12350	12350	11115	0	0	
7157	32885	0	0	0	0	0	17939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	715	0	0	0	0	0	0	-136	1251	11346	0	0	0	0	0	0	0	0	0	0	6251	11688	0	0	0	0	0	594	0	0	0	0	-406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1369	12770	6251	12282	0	2554	3126	12282	17962	0	709	709	3805	0	0	
7166	592702	0	0	0	0	0	501785	0	0	0	9817	9817	11	0	0	9806	0	0	43	0	0	0	0	0	0	3089	18125	0	0	302	1638	674	274	529	1124	29099	0	500	0	0	0	2582	0	0	3146	10739	77097	410803	0	0	0	0	0	32391	0	353	2004	304	-6772	102	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30402	0	0	0	30402	0	0	0	8025	82780	80657	481617	0	16556	40329	481617	538502	0	21175	21175	59759	0	0	
7456	41628	0	0	0	0	0	21940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1382	0	0	0	0	0	285	-429	0	18550	0	0	0	0	0	0	0	0	0	0	0	21940	0	0	0	0	0	1009	0	0	0	0	-730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19932	0	23234	0	3986	0	23234	27220	0	0	0	4319	0	0	
7634	41144	0	0	0	0	0	27775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	1007	880	0	33	22	200	0	-184	186	8027	2154	0	0	0	0	0	0	0	0	0	3921	23854	0	0	0	0	0	1925	0	0	0	0	-765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	583	9056	6275	26659	0	1811	3138	26659	31608	0	0	0	5068	0	0	
8033	80764	0	0	0	0	0	61107	0	0	0	292	292	0	0	0	292	0	0	0	0	0	0	0	0	0	712	2098	1284	0	0	0	0	0	-46	0	3004	259	0	0	0	0	0	0	0	0	7763	8307	45037	0	0	0	0	0	3063	0	0	1044	0	-841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	712	24009	8566	48632	0	4802	4283	48632	57717	0	10100	10100	8135	0	0	
8417	2475596	0	0	0	0	0	1806351	0	0	0	0	0	0	0	0	0	0	0	755350	0	0	0	0	0	0	894	320587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1747135	0	59216	0	0	0	0	0	976530	0	29768	61632	0	-1238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30662	2330931	0	944346	0	466186	0	944346	1410532	0	201577	201577	227279	0	0	
8462	76053	0	0	0	0	0	29697	0	0	0	5	5	0	0	0	5	0	0	0	0	0	0	0	0	0	541	7164	0	0	0	339	0	0	-539	1200	30996	722	0	0	0	0	0	0	0	0	0	1363	28334	0	0	0	0	0	1100	0	0	0	0	-843	175	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456	0	0	0	456	0	0	0	1741	44499	2085	30070	0	8900	1043	30070	40013	0	6000	6000	9316	0	0	
8631	47090	0	0	0	0	0	27406	0	0	0	185	185	0	0	0	185	0	0	0	0	0	0	0	0	0	819	814	0	0	0	0	0	0	-262	0	15003	0	0	0	0	0	0	0	0	0	0	10841	16565	0	0	0	0	0	4211	0	39	54	0	-558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	200	0	0	0	858	15871	10841	21068	0	3174	5421	21068	29663	0	0	0	6191	0	0	
9357	357443	0	0	0	0	0	168508	0	0	0	2824	2824	0	0	0	2824	0	0	28428	0	0	0	0	0	0	968	27324	0	0	0	0	0	0	43	497	27085	970	0	0	0	0	146149	0	0	0	3816	0	164692	0	0	0	0	0	45420	28428	0	789	0	24870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1465	64014	147119	183719	0	12803	73560	183719	270082	0	5000	5000	29845	0	0	
9553	60894	0	0	0	0	0	54426	0	0	0	128	128	0	0	0	128	0	0	0	0	0	0	0	0	0	219	2530	0	0	0	0	0	0	-35	1	2170	395	0	0	0	0	0	0	0	0	3157	4381	46888	0	0	0	0	0	3703	0	2	662	0	-650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	0	0	0	313	0	0	0	222	8519	4776	50368	0	1704	2388	50368	54460	0	0	0	6637	0	0	
9807	2562498	0	0	0	0	0	2035200	0	0	0	25335	25335	0	0	0	25335	0	0	0	0	0	0	0	0	0	8077	34412	0	0	234775	11940	955	114326	2031	0	51878	0	31316	0	0	0	0	0	0	0	0	453203	1581997	0	0	0	0	0	82418	0	2516	24709	0	-47242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19944	19944	0	0	19944	0	0	0	0	0	0	0	416586	0	0	416586	0	0	0	1232	245368	124939	891920	1808167	0	24988	445960	1808167	2279115	0	2000	2000	208430	0	0	
9955	83621	0	0	0	0	0	42248	16	200	200	0	0	0	0	0	0	0	0	2100	0	0	0	0	0	0	574	7608	0	0	0	0	0	0	-368	0	31608	0	0	0	0	0	0	0	0	0	541	7771	33936	0	0	0	0	0	5929	0	94	265	0	-779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	866	0	0	0	866	0	0	0	668	40022	7771	40572	0	8004	3886	40572	52462	0	0	0	7322	0	0	
10157	54899	0	0	0	0	0	29324	0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	425	1125	0	0	42	2370	0	0	-496	0	20036	627	0	0	0	0	0	0	0	0	1242	1445	26637	0	0	0	0	0	2521	233	4	590	11	-1199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1637	0	0	0	1637	0	0	0	471	25363	2083	29957	0	5073	1042	29957	36072	0	0	0	4929	0	0	
10250	338399	0	0	0	0	0	271976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1736	11120	0	0	0	0	0	0	-432	1924	46528	2254	0	0	0	0	0	0	0	0	2808	40353	228815	0	0	0	0	0	11528	0	8	1109	37	-3355	2785	0	0	0	2785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9557	0	0	0	9557	0	0	0	3668	68494	42644	251531	0	13699	21322	251531	286552	0	6929	6929	26913	0	0	
10849	264450	0	0	0	0	0	195443	0	0	0	0	0	0	0	0	0	0	0	694	0	0	0	0	0	0	2545	4202	0	0	52	55052	1938	1498	0	0	390	0	0	0	0	0	0	0	0	0	975	35736	158732	0	0	0	0	0	10132	694	0	1932	0	-1858	261	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9451	0	0	0	9451	0	0	0	2597	62551	37674	177448	0	12510	18837	177448	208795	0	0	0	24710	0	0	
10858	390029	0	0	0	0	0	269547	0	0	0	632	632	0	0	0	632	0	0	3119	0	0	0	0	0	0	2487	10716	0	0	0	60996	100	0	0	0	0	0	0	0	0	0	818	10957	0	0	9712	17875	241960	0	0	0	0	9057	18056	3119	533	1521	8	-154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6969	0	1000	0	5969	0	0	0	3020	90665	18801	281450	0	18133	9401	281450	308984	0	6720	6720	31443	0	0	
11145	143119	0	0	0	0	0	111423	0	0	0	25	25	0	0	0	25	0	0	520	0	0	0	0	0	0	1339	3669	0	0	0	269	219	0	79	780	15116	1198	786	0	0	0	0	0	0	0	192	71825	39406	0	0	0	0	0	7389	520	85	846	239	-970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2204	21692	73481	45916	0	4338	36741	45916	86995	0	1600	1600	13306	0	0	
11640	222288	0	0	0	0	0	134344	0	0	0	3825	3825	0	0	0	3825	0	0	0	0	0	0	0	0	0	4064	3429	0	0	0	0	0	0	-1184	590	58206	10470	0	0	0	0	0	0	0	0	6141	19143	109060	0	0	0	0	0	14775	0	528	1022	0	-2585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2859	0	0	0	2859	0	0	0	5182	68798	29613	128969	0	13760	14807	128969	157536	0	0	0	20459	0	0	
11837	102394	0	0	0	0	0	73028	0	0	0	8	8	0	0	0	8	0	0	0	0	0	0	0	0	0	758	403	0	0	0	0	0	0	-122	206	21450	2040	0	0	0	0	0	0	0	0	0	10349	62679	0	0	0	0	0	3408	0	255	589	0	-1156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2495	0	0	0	2495	0	0	0	1219	22442	12389	67746	0	4488	6195	67746	78429	0	0	0	9621	0	0	
12030	270071	0	0	0	0	0	225886	0	0	0	2491	2491	0	0	0	2491	0	0	1061	0	0	0	0	0	0	0	10517	0	0	996	100	0	0	-138	16711	66	0	0	0	0	0	0	73	0	0	0	39479	186407	0	0	0	0	0	10654	1061	0	0	0	-3950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17707	32100	39479	198564	0	6420	19740	198564	224724	0	21417	21417	21336	0	0	
12058	96177	0	0	0	0	0	68732	0	0	0	79	79	0	0	0	79	0	0	0	0	0	0	0	0	0	3524	275	0	0	0	663	200	0	-206	0	18463	75	0	0	0	0	180	0	0	0	28	19478	49226	0	0	0	0	0	3066	0	56	469	106	-934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3580	20098	20039	51740	0	4020	10020	51740	65780	0	200	200	9635	0	0	
12142	159078	0	0	0	0	0	65856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2423	5273	0	0	0	2783	562	0	-1106	6210	61918	3760	0	0	0	0	0	0	0	0	2091	18354	45411	0	0	0	0	0	8821	0	27	467	36	-2302	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8660	79536	22712	53702	0	15907	11356	53702	80965	0	7000	7000	20008	0	0	
12245	100933	0	0	0	0	0	66451	0	0	0	27	27	0	0	0	27	0	0	0	0	0	0	0	0	0	702	2528	0	0	0	0	0	0	98	500	28024	2845	104	0	0	0	0	0	0	0	427	29698	36326	0	0	0	0	0	2761	0	4	0	0	-678	294	0	0	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1206	30979	32543	39508	0	6196	16272	39508	61976	0	0	0	11284	0	0	
12311																																																																																																																							
12647	62382	0	0	0	0	0	43339	0	0	0	486	486	0	0	0	486	0	0	0	0	0	0	0	0	0	522	5511	0	0	0	3769	7847	1500	0	0	0	0	0	0	0	0	285	0	0	0	500	12602	30237	0	0	0	0	0	2189	0	0	178	0	-495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	522	11658	20734	34234	0	2332	10367	34234	46933	0	1700	1700	6905	0	0	
12656	10359	0	0	0	0	0	8479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	223	0	0	0	699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	4908	3455	0	0	0	0	0	338	0	14	0	0	-191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	1973	4908	3779	0	395	2454	3779	6628	0	935	935	862	0	0	
12937	158678	0	0	0	0	0	130792	0	0	0	1301	1301	0	0	0	1301	0	0	0	0	0	0	0	0	0	724	10904	0	0	0	0	0	0	-512	0	10425	0	4921	0	0	0	424	0	0	0	0	25926	104866	0	0	0	0	0	6347	0	0	0	0	-1512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	724	21329	26350	117435	0	4266	13175	117435	134876	0	0	0	15127	0	0	
12946	478174	0	0	0	0	0	300245	0	0	0	2063	2063	0	0	0	2063	0	0	7289	0	0	0	0	0	0	4461	7973	0	0	0	659	0	0	-565	1403	117881	13561	9703	0	0	0	0	0	0	0	4004	85611	210630	0	0	0	0	0	29669	7289	8	1801	461	2430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7676	0	0	39	7637	0	0	90	5872	132318	99762	250143	0	26464	49881	250143	326488	0	0	0	39364	0	0	
12955	106199	0	0	0	0	0	80381	0	0	0	616	616	0	0	0	616	0	0	0	0	0	0	0	0	0	0	2631	0	0	0	0	4849	0	-26	8	11648	0	0	0	0	0	0	1524	0	0	0	10828	69553	0	0	0	0	0	4866	0	0	0	0	-953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5250	5250	0	0	0	5250	0	0	0	0	0	0	0	0	8	15479	15677	81809	0	3096	7839	81809	92744	0	1200	1200	10528	0	0	
13037	102287	0	0	0	0	0	59603	0	0	0	250	250	0	0	0	250	0	0	0	0	0	0	0	0	0	1484	1413	0	0	0	0	0	0	-365	0	33556	0	0	0	0	0	0	0	0	0	764	21381	37458	0	0	0	0	0	7168	0	41	0	0	-3566	455	0	0	0	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	904	0	0	0	904	0	0	0	1525	41912	21381	46194	0	8382	10691	46194	65267	0	6179	6179	11262	0	0	
13103	936699	0	0	0	0	0	620894	0	0	0	190	190	0	0	0	190	0	0	247	0	0	0	0	0	0	5513	9751	0	0	129	3590	0	0	21589	1613	232677	0	51850	0	0	0	0	0	0	0	0	227621	393273	0	0	0	0	0	28987	247	0	6319	0	15688	768	0	0	768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7255	252829	228389	467734	0	50566	114195	467734	632495	0	492	492	124921	0	0	
13251	34198	0	0	0	0	0	21423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	1124	0	0	0	0	0	0	-102	152	7817	0	0	0	0	0	0	0	0	0	1264	6007	14152	0	0	0	0	0	957	0	0	56	0	-452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354	12605	6007	15053	0	2521	3004	15053	20578	0	2344	2344	3887	0	0	
13457	20169	0	0	0	0	0	12565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	392	0	0	0	0	0	0	5	0	5383	0	274	0	0	0	0	0	0	0	1068	508	10989	0	0	0	0	0	1742	0	3	0	497	-137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	58	0	0	0	93	6843	1005	12563	0	1369	503	12563	14435	0	0	0	5206	0	0	
14052	63318	0	0	0	0	0	49657	0	0	0	814	814	0	0	0	814	0	0	0	0	0	0	0	0	0	656	3726	0	0	0	0	115	0	-1	0	6144	0	0	0	0	0	0	0	0	0	346	17387	31924	0	0	0	0	0	1460	0	0	246	0	-684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	656	12139	17502	33952	0	2428	8751	33952	45131	0	1677	1677	5382	0	0	
