"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4658	RIAD4659	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD4668	RIAD4669	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	
23045	0	0	0	0	0	0	0	0	0	0	0	0	4	3			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	1	0	0	0	0	
23241	0	0	31	83	0	20	1036	795	0	4	0	0	3330	1109		0	0	48	5709	1052	0	39		0	0		0	39		0	0		0	48		0	0	0	315	52			260	23	1220	674	495	27	1399	357	
23456	0	0	0	0	0	0	0	0	0	0	0	0	16	3			0	0	118	63	0	32						0						0			0	0	0	0			0	0	23	13	0	0	0	0	
23504	0	0	0	0	0	0	0	0	0	0	0	0	83	44		0	0	0	238	212	0	0		0	0		0	0		0	0		0	0		0	0	0	0	8			0	0	22	31	0	0	0	4	
23540	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	0	37	0	0	0						0						0			0	0	0	0			0	0	37	14	0	0	0	0	
23643	0	0	0	0	0	0	0	0	0	0	0	0	30	7			0	0	967	654	0	0						0						0			0	0	0	0			0	0	298	23	0	0	15	0	
23755	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	0	145	35	0	0						0						0			0	0	0	0			2	1	108	10	0	0	0	0	
23812	1265	0	0	0	0	0	0	0	348	0	0	0	325	274		0	0	0	2670	841	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			135	13	81	38	0	0	0	0	
24006	0	0	0	0	0	0	0	0	0	0	0	0	11	0		0	0	0	66	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	66	11	0	0	0	0	
24266	0	2	0	0	0	0	0	5	0	0	0	0	720	442		0	0	9	2838	2260	0	215		0	0		0	215		0	0		0	9		0	0	0	0	14			88	49	275	196	3	0	0	0	
24453	0	0	0	0	0	0	0	0	0	0	0	0	8	2			0	0	19	5	0	0						0						0			0	0	0	0			0	0	14	6	0	0	0	0	
24659	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	36	0	0	36						36						0			0	0	0	0			0	0	0	0	0	0	0	0	
24668	0	0	0	0	0	0	0	0	0	0	0	0	61	11			0	16	131	0	0	40						0						0			0	0	0	0			0	0	91	34	0	0	0	0	
24855	0	0	0	0	0	0	0	0	0	0	0	0	24	0			0	0	8	0	0	0						0						0			0	0	0	0			0	0	8	24	0	0	0	0	
24949	0	0	0	0	0	0	0	0	0	0	0	0	79	8		0	0	0	493	50	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			20	0	423	71	0	0	0	0	
25357	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	1	0	0	0	0	
25647	0	0	0	0	0	0	0	0	0	0	0	0	72	0			0	0	221	0	0	0						0						0			0	0	0	0			0	0	221	72	0	0	0	0	
25852	0	0	0	0	0	0	0	0	0	0	0	0	26	14		0	0	1	64	29	0	0		0	0		0	0		0	0		0	1		0	0	0	0	0			22	6	13	5	0	0	0	0	
26149	0	0	0	0	0	0	67	14	0	0	0	0	37	9			0	0	269	86	0	0						0						0			0	0	0	0			12	0	7	10	4	0	97	0	
26233	0	0	0	0	0	0	0	0	0	0	0	0	239	72		0	0	0	555	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	555	167	0	0	0	0	
26242	175	0	0	0	0	0	53	1	0	0	0	0	221	96			0	0	1051	219	0	0						0						0			0	0	0	0			27	3	505	114	7	0	72	0	
26457	0	0	0	1	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	1	0	0	0	0	
26756	0	0	0	0	0	0	0	0	0	0	0	0	263	33			0	0	278	3	0	0						0						0			0	0	0	0			20	0	255	230	0	0	0	0	
26765	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	27	0	0	13						13						0			0	0	0	0			0	0	14	2	0	0	0	0	
26859	0	0	0	0	0	0	0	0	0	0	0	0	2232	2216			0	0	3743	3695	0	0						0						0			0	0	0	0			0	0	48	16	0	0	0	0	
26916	0	0	0	0	0	0	0	0	0	0	0	0	89	0			0	0	465	154	0	0						0						0			0	0	0	0			58	1	217	76	12	0	36	0	
27548	0	0	0	0	0	0	0	0	0	0	0	0	60	2		0	0	0	1388	841	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			93	16	449	40	2	0	5	0	
27614	0	0	0	0	0	0	0	0	0	0	0	0	50	0			0	0	84	0	0	0															0	0	0	0			4	4	79	40	6	0	1	0	
27838	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	29	0	0	0						0						0			0	0	19	0			0	0	10	1	0	0	0	0	
27847	0	0	14	22	0	0	90	40	0	0	0	0	108	1			0	0	362	125	0	0						0						0			0	0	0	0			18	11	53	21	13	0	62	0	
28013	0	0	0	0	26	0	0	0	0	0	0	0	0	0		0	0	0	37	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	11	0	0	0	0	0	
28152	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	1	0	0	0	0	
28255	0	4	0	0	0	0	0	0	0	0	0	0	45	19			0	3	82	0	0	3						3						3			0	0	0	0			0	0	79	19	0	0	0	0	
28349	0	0	0	0	0	0	0	0	0	0	0	0	66	21			0	0	180	15	0	0						0						0			0	0	0	0			0	0	116	40	5	0	49	0	
28406	0	0	0	0	0	0	0	0	0	0	0	0	3	0		0	0	0	7	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	7	3	0	0	0	0	
28572	0	0	0	0	10	0	0	0	0	0	0	0	14	0			0	0	60	0	0	0						0						0			0	0	0	0			0	0	15	3	11	0	20	15	
28732	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	33	0	0	0						0						0			0	0	0	0			0	0	33	2	0	0	0	0	
29104	0	0	0	0	0	0	0	0	0	0	0	0	64	48		0	0	0	117	48	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	69	16	0	0	0	0	
29159	5	0	0	0	0	0	0	22	0	0	0	0	45	18			0	0	48	13	0	10						0						0			0	0	0	0			0	0	25	5	0	0	0	0	
29252	0	0	0	0	0	0	151	0	0	0	0	0	2	0			0	0	180	0	0	0						0						0			0	0	0	0			0	0	18	2	0	0	11	0	
29636	23	0	72	20	0	0	10	0	0	0	0	0	279	33		0	0	5	2037	852	0	55		0	0		0	54		0	0		0	4		0	0	0	0	0			54	26	849	191	4	0	122	0	
29850	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	46	0	0	0						0						0			0	0	0	0			0	0	45	8	1	0	1	0	
29944	0	0	0	0	0	0	0	0	0	0	0	0	20	0			0	0	474	474	0	0						0						0			0	0	0	0			0	0	0	20	0	0	0	0	
29953	0	95	0	0	0	0	74	61	0	0	0	0	222	14			0	0	277	24	0	1						0						0			0	0	0	0			0	0	120	51	1	0	24	34	
30025	0	0	0	0	0	0	0	0	0	0	0	0	136	79		0	0	0	150	11	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	139	57	0	0	0	0	
30052	0	0	0	0	0	0	0	0	0	0	0	0	22	15			0	0	156	117	0	0						0						0			0	0	0	0			0	0	35	7	0	0	4	0	
30146	0	0	19	0	0	0	0	0	0	0	0	0	8	0			0	0	70	42	0	0						0						0			0	0	0	0			0	0	9	8	0	0	0	0	
30155	0	0	0	0	0	0	0	0	0	0	0	0	77	19			0	49	258	102	0	118						39						44			0	0	0	0			2	4	16	5	0	0	20	0	
30258	0	0	0	0	0	0	0	0	0	0	0	0	16	14			0	0	110	40	0	0						0						0			0	0	0	0			9	0	59	2	0	0	0	2	
30418	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	
30502	0	0	0	0	0	0	54	20	0	0	0	0	148	3		0	0	0	503	12	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	408	87	14	24	28	1	
30650	0	0	0	0	0	0	0	0	0	0	0	0	30	0			0	3	180	97	0	0						0						0			0	0	12	0			0	0	71	27	0	0	0	0	
30810	0	0	0	0	0	0	0	0	0	0	0	0	89905	0		0	0	0	1291102	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			1284603	89757	6376	97	51	0	123	0	
30856	0	0	0	0	0	0	0	0	0	0	0	0	15	8			0	0	91	14	0	0						0						0			0	0	0	0			0	0	77	0	0	7	0	0	
31134	0	0	0	0	0	0	0	0	0	0	0	0	176	10			0	0	371	91	0	0						0						0			0	0	0	0			7	1	273	165	0	0	0	0	
31152	0	0	0	0	0	0	0	0	0	0	0	0	3	3			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	0	0	0	0	0	
31255	0	0	0	0	0	0	0	0	48	16	0	0	39	5			0	0	848	667	0	0						0						0			0	0	0	0			0	0	82	18	0	0	0	51	
31303	0	0	0	0	0	0	0	831	0	0	0	0	2082	85		0	0	0	4060	1366	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	48	2404	1118	0	0	290	0	
31657	0	0	0	0	0	0	0	0	0	0	0	0	53	6			0	0	224	144	0	0						0						0			0	0	0	0			0	0	80	24	23	0	0	0	
31826	0	0	0	0	0	0	0	0	0	0	0	0	190	108			0	0	485	308	0	0						0						0			0	0	0	0			0	0	148	49	33	0	29	0	
31835	0	0	0	0	0	0	0	0	0	0	3	0	120	36			0	9	957	190	0	654						654						9			0	0	0	0			0	0	110	75	0	0	0	0	
32159	0	0	0	0	0	0	0	0	0	0	0	0	63	61			0	0	547	484	0	0						0						0			0	0	0	0			0	0	31	2	0	0	32	0	
32234	0	1	0	0	0	0	0	0	0	0	0	0	37	24			0	0	63	29	0	0						0						0			0	0	0	0			0	0	34	12	0	0	0	0	
32766	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	22	17	0	0						0						0			0	0	0	0			0	0	5	4	0	0	0	0	
33147	0	0	17	0	0	0	0	0	0	0	0	0	9	0			0	0	141	37	0	2						2						0			0	0	0	0			0	0	66	8	1	0	19	0	
33259	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	47	0	0	0						0						0			0	0	0	0			21	0	26	1	0	0	0	0	
33268	0	0	0	0	0	0	0	0	0	0	0	0	77	66			0	5	87	59	0	0						0						5			0	0	0	0			0	0	28	5	1	0	0	0	
33549	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	3	0	0	0						0						0			0	0	0	0			0	0	3	0	0	0	0	0	
33727	50	10	0	0	0	0	158	9	0	0	0	0	215	125			0	0	533	194	0	0						0						0			0	0	0	0			67	37	64	25	9	0	0	0	
33754	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
33772	0	0	0	0	0	0	61	168	20	9	0	0	412	133		0	0	64	979	742	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	156	7	4	27	0	0	
33839	0	0	0	0	0	0	50	6	0	0	0	0	10	0			0	0	56	0	0	0						0						0			0	0	0	0			0	0	6	4	0	0	0	0	
33857	0	0	0	8	0	0	0	0	0	0	0	0	584	9			0	505	344	116	0	96						96						505			0	0	0	0			0	0	132	58	4	0	0	0	
34153	0	0	0	0	0	0	0	0	0	0	0	0	34	8		0	0	0	432	324	0	58		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	50	26	0	0	0	0	
34359	0	0	0	0	0	0	0	0	0	0	0	0	107	5			0	93	110	4	0	33						33						93			0	0	0	0			0	0	34	9	0	0	39	0	
34425	0	0	0	0	0	0	0	0	0	0	0	0	22	4			0	0	289	203	0	0															0	0	0	0			10	9	54	8	1	0	16	6	
34434	0	0	0	0	0	0	229	18	0	0	0	0	41	19			0	0	332	73	0	0						0						0			0	0	0	0			0	0	30	4	0	0	0	0	
34452	0	0	0	0	0	0	0	0	0	0	0	0	11	9			0	0	70	61	0	0						0						0			0	0	0	0			0	1	9	1	0	0	0	0	
34537	0	0	0	0	0	0	18	16	0	0	0	0	341	40		0	0	0	549	194	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	28	330	220	32	5	7	0	
34555	0	0	0	0	0	0	0	0	0	0	0	0	27	1			0	2	91	14	0	6						6						2			0	0	0	0			0	0	67	22	2	0	4	0	
34742	0	0	2	0	0	0	107	1	0	0	0	0	32	0			0	5	323	37	0	0						0						0			0	0	0	0			0	0	81	24	2	0	96	0	
34836	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	20	0	0	0						0						0			0	0	0	0			0	0	20	2	0	0	0	0	
34863	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	35	0	0	0						0						0			0	0	0	0			0	0	35	5	0	0	0	0	
35057	0	0	0	0	0	0	0	32	0	0	0	0	58	0			0	0	20	0	0	0						0						0			0	0	0	0			0	0	8	0	26	0	12	0	
35244	0	0	27	0	0	0	1783	228	0	0	0	0	499	139		0	0	0	3958	955	0	0		0	0		0	0		0	0		0	0		0	0	0	2	0			0	0	511	116	16	0	680	0	
35301	0	0	0	0	0	0	0	0	0	0	0	0	2042	2042	2042	0	0	0	2595	2595	0	0	2595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35570	0	0	0	0	0	0	384	275	0	0	0	0	277	0		0	0	0	404	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	7	2	0	0	13	0	
35646	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	9	0	0	0						0						0			0	0	0	0			0	0	9	0	0	0	0	0	
35842	0	0	0	0	0	0	9	0	0	0	0	0	4	0			0	0	94	35	0	0						0						0			0	0	0	0			0	0	36	1	3	0	0	14	
35851	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	29	0	0	0						0						0			0	0	0	0			0	0	29	7	0	0	0	0	
35936	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
36054	1	0	0	0	0	0	0	0	0	0	0	0	170	66		0	0	0	2806	507	0	0		0	0		0	0		0	0		0	0		0	0	0	25	0			2108	0	158	103	1	0	7	0	
36344	0	0	0	0	0	0	61	0	0	0	0	0	73	40			0	3	469	64	0	53						53						3			0	0	0	0			31	1	90	20	5	4	139	31	
36456	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	8	191	0	0	163						163						8			0	0	0	0			0	0	27	1	0	0	1	0	
36830	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	16	0	0	0						0						0			0	0	0	0			0	0	16	1	0	0	0	0	
36858	0	0	0	0	0	0	0	0	0	0	0	0	5	4			0	1	12	2	0	2						0						0			0	0	0	0			0	0	8	0	0	0	0	0	
36933	0	0	0	0	0	0	0	0	0	0	0	0	102	0			0	0	272	0	0	0						0						0			0	0	0	0			0	0	272	102	0	0	0	0	
37051	0	0	0	0	0	0	10	0	0	0	0	0	31	0			0	0	132	78	0	0						0						0			0	0	0	0			0	0	36	0	31	0	8	0	
37341	0	0	0	0	0	0	37	27	0	0	0	0	30	0			0	0	95	42	0	3						0						0			0	0	0	0			0	0	13	3	0	0	0	0	
37350	0	0	0	0	0	0	0	0	0	0	0	0	129	0			0	98	452	277	0	77						0						34			0	0	0	0			0	0	4	4	27	0	94	0	
37378	0	0	25	0	0	0	0	0	0	0	0	0	2	2			0	0	122	0	0	87						87						0			0	0	0	0			10	0	0	0	0	0	0	0	
37435	31	0	0	0	0	0	116	0	0	0	0	0	387	20		0	0	0	1886	290	0	0		0	0		0	0		0	0		0	0		0	0	0	50	0			78	9	1206	357	1	0	72	43	
37640	0	0	0	0	0	0	0	0	0	0	0	0	69	6		0	0	1	214	13	0	0		0	0		0	0		0	0		0	1		0	0	0	0	0			40	21	161	41	0	0	0	0	
37659	0	0	4	0	5	0	0	0	0	0	0	0	22	5			0	0	94	65	0	0						0						0			0	0	0	0			0	0	20	17	0	0	0	0	
37743	0	0	0	0	0	0	0	0	0	0	0	0	11	10			0	0	22	13	0	0						0						0			0	0	0	0			4	1	5	0	0	0	0	0	
37949	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	59	4	0	0						0						0			0	0	0	0			2	1	14	3	0	0	39	0	
38441	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	6	0	0	0						0						0			0	0	0	0			0	0	6	7	0	0	0	0	
38478	119	0	0	0	0	0	830	239	0	0	0	0	436	4			0	0	1524	106	0	0						0						0			0	0	0	0			11	1	251	157	35	0	207	0	
38526	0	0	0	0	0	0	126	1	236	9	0	0	51	19			0	0	618	185	0	0															0	0	0	0			0	0	57	17	5	0	14	0	
38535	0	0	0	75	0	0	0	0	0	0	0	0	165	65			0	0	58	47	0	0						0						0			0	0	0	0			0	0	5	0	25	0	6	0	
38740	0	0	0	0	0	0	1	3	7	7	0	0	106	6			0	14	328	29	0	51						0						0			0	0	0	0			12	5	196	71	0	0	32	0	
39327	0	0	0	0	0	0	0	0	0	0	0	0	9	1		0	0	0	49	7	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	42	8	0	0	0	0	
39420	88	20	0	0	0	0	67	77	0	0	0	0	346	32		0	0	0	1783	570	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			141	25	890	157	1	34	14	13	
39475	0	0	1540	173	0	0	0	0	20	0	0	0	374	129		0	0	0	3157	1203	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			120	3	265	67	0	2	0	9	
39756	0	23	0	0	0	0	0	0	0	0	0	0	69	14			0	5	581	183	0	293						293						4			0	0	0	0			0	0	83	25	2	0	22	0	
39934	0	0	0	0	0	0	0	0	0	0	0	0	51	2			0	0	381	29	0	65						0						0			0	0	0	0			0	0	275	47	2	0	12	0	
40033	0	0	41	39	0	0	0	0	0	0	0	0	642	0			0	0	729	118	0	0						0						0			0	0	0	0			0	0	570	520	79	4	0	0	
40051	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	
40305	0	18	0	20	68	1	485	169	1198	124	0	0	2809	805		0	0	130	8099	1484	0	238		0	0		0	0		0	0		0	0		0	1722	935	48	33			0	129	4184	1343	37	0	394	0	
40350	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	1	6	0	0	6						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
40707	0	0	0	0	0	10	48	2	0	0	0	0	50	6			0	0	156	43	0	0						0						0			0	0	0	0			0	0	42	23	9	0	23	0	
40855	0	0	9	0	0	0	0	0	0	0	0	0	43	4			0	38	71	24	0	38						38						38			0	0	0	0			0	1	0	0	0	0	0	0	
41245	0	0	0	0	0	0	0	0	0	0	0	0	19	13			0	0	51	0	0	0						0						0			0	0	0	0			2	0	49	6	0	0	0	0	
41553	0	0	0	0	0	0	0	0	0	0	0	0	127	19			0	8	114	11	0	10						10						8			0	0	0	0			0	0	53	27	73	0	40	0	
41629	0	0	0	0	0	0	0	0	0	0	0	0	328	0			0	18	1506	15	0	34															0	0	0	0			61	6	1382	301	3	0	14	0	
41647	0	0	0	0	0	0	150	0	0	0	0	0	16	0		0	0	1	455	197	0	0		0	0		0	0		0	0		0	1		0	0	0	0	0			0	0	21	14	0	1	73	14	
41759	0	0	0	0	0	0	0	0	0	0	0	0	10	5			0	0	13	0	0	0						0						0			0	0	0	0			0	0	3	3	0	2	0	10	
41825	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	6	0	0	0						0						0			0	0	0	0			0	0	6	9	0	0	0	0	
41937	0	0	0	0	0	0	70	0	0	0	0	0	1	0			0	0	71	0	0	0						0						0			0	0	0	0			1	1	0	0	0	0	0	0	
41955	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	1	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
42037	0	0	0	0	0	0	0	0	0	0	0	0	23	11			0	0	43	19	0	0						0						0			0	0	0	0			0	0	24	12	0	0	0	0	
42055	0	0	0	0	0	0	0	0	0	0	0	0	18	8			0	10	43	0	0	40						0						8			0	0	0	0			0	0	0	0	0	0	3	0	
42354	0	0	0	1	0	0	0	0	0	0	0	0	5	0			0	0	104	74	0	0						0						0			0	0	0	0			0	0	22	4	0	0	8	0	
42420	3	0	2	0	2	0	1311	0	424	5	0	0	2048	773		0	0	514	13932	4855	0	1230		0	0		0	0		0	0		0	0		0	0	0	235	0			0	6	4040	704	46	0	1575	255	
42448	0	0	0	0	0	0	0	0	0	0	0	0	102	5		0	0	5	1250	211	0	76		0	0		0	0		0	0		0	0		0	0	0	0	0			68	14	424	73	5	0	305	166	
42457	0	0	0	0	0	0	12	0	0	0	0	0	103	38			0	61	21	9	0	0						0						61			0	0	0	0			0	0	0	0	4	0	0	0	
42541	272	379	0	0	0	0	11043	2428	1512	541	0	0	23746	3401	3401	0	0	3	70676	27014	0	158	27014	0	0	0	0	320	1512	0	0	0	0	58	541	0	0	0	890	609	0	0	0	1	27898	16169	148	9	1146	423	
43052	0	0	0	0	0	0	0	0	0	0	0	0	75	57			0	0	189	148	0	22						0						0			0	0	0	0			6	3	13	15	0	0	0	0	
43155	5	0	0	19	0	0	0	12	0	0	0	0	162	16			0	40	567	55	0	204						21						8			0	0	0	0			4	2	211	65	8	0	88	0	
43173	2172	0	0	0	0	0	0	0	0	0	0	0	43	13	13	0	0	0	5563	3337	0	0	3337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	30	0	0	0	0	0	0	
43324	0	0	0	0	0	0	127	7	0	0	0	0	112	27			0	0	1558	318	0	0															0	0	107	0			197	5	647	70	1	2	87	75	
43351	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	0	0	0	0	0	
43454	0	0	0	0	0	0	21	0	0	0	0	0	12	7			0	0	78	46	0	0						0						0			0	0	0	0			0	0	11	5	0	0	0	0	
43511	0	0	0	0	0	35	4	12	0	0	0	0	110	5			0	0	375	177	0	0						0						0			0	0	0	0			0	0	86	52	0	6	46	62	
43641	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	79	1	0	0						0						0			0	0	0	0			0	0	68	7	1	0	10	0	
43744	0	0	0	0	0	0	0	0	0	0	0	0	3	1			0	0	43	0	0	8						0						0			0	0	0	0			7	0	11	2	0	0	0	17	
43856	0	0	0	0	0	0	0	0	0	0	0	0	8	8			0	0	370	360	0	0						0						0			0	0	0	0			0	0	10	0	0	0	0	0	
43959	0	0	0	0	0	0	0	1	0	0	0	0	165	79			0	0	1394	963	0	0						0						0			0	0	0	0			101	9	330	76	0	0	0	0	
44040	18	0	0	0	13	0	25	0	0	0	0	0	65	11			0	4	178	20	0	1						1						4			0	0	0	0			0	0	86	33	17	0	15	0	
44134	0	0	0	0	0	0	0	210	0	0	0	0	481	80	80	0	0	0	1364	684	0	0	684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	243	82	312	109	0	0	0	0	
44433	0	0	0	0	0	4	0	0	0	0	2040	47	160	108			0	0	2678	575	0	0						0						0			0	0	0	0			2	0	61	1	0	0	0	0	
44451	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	27	0	0	0						0						0			0	0	0	0			0	0	27	3	0	0	0	0	
44602	0	0	0	0	0	0	0	0	0	0	0	0	1706	1049	1049	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	626	31	0	0	0	
44741	0	0	0	0	0	0	0	0	0	0	0	0	90	2			0	0	429	22	0	0						0						0			0	0	0	0			86	14	306	64	0	10	0	15	
44750	0	0	0	0	0	0	97	0	0	0	0	0	0	0			0	0	162	0	0	0						0						0			0	0	51	0			0	0	14	0	0	0	0	0	
44929	0	0	0	0	0	0	103	0	0	0	0	0	55	0			0	0	158	0	0	0						0						0			0	0	0	0			0	0	39	40	15	0	16	0	
45038	0	0	0	2	0	0	0	0	0	0	0	0	16	0			0	3	318	238	0	1						1						3			0	0	0	0			0	0	78	11	0	0	1	0	
45047	0	0	0	0	0	0	19	1	0	0	0	0	114	9			0	16	242	29	0	53						0						0			0	0	0	0			4	4	102	44	40	0	35	0	
45056	0	0	0	0	0	0	0	0	0	0	0	0	31	4			0	0	23	13	0	0						0						0			0	0	0	0			0	0	10	2	25	0	0	0	
45270	0	0	0	0	0	0	0	0	0	0	0	0	21	11			0	0	73	34	0	0						0						0			0	0	0	0			0	0	39	10	0	0	0	0	
45430	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	53	0	0	0						0						0			0	0	0	0			0	0	53	10	0	0	0	0	
45458	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	16	0	0	0						0						0			0	0	3	3			0	0	13	0	0	0	0	0	
45551	0	0	6	6	0	0	0	15	0	0	0	0	123	16		0	0	6	343	133	0	89		0	0		0	89		0	0		0	6		0	0	0	0	0			24	2	70	50	28	0	21	0	
45560	0	0	0	0	0	0	0	0	0	0	0	0	62	40		0	0	15	450	371	0	16		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	63	7	0	0	0	0	
45627	155	0	0	0	0	0	0	0	0	0	0	0	728	224		0	0	131	6990	3542	0	0		0	0		0	0		0	0		0	0		0	0	0	21	0			610	101	2379	237	35	0	283	0	
45775	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
46053	0	0	0	0	0	0	0	0	0	0	0	0	177	160			0	0	20	0	0	0						0						0			0	0	0	0			0	0	20	17	0	0	0	0	
46941	0	0	0	0	0	0	274	274	0	0	0	0	359	0			0	4	392	0	0	0						0						4			0	0	0	0			0	0	102	56	25	0	16	0	
47153	0	0	0	0	0	0	0	0	0	0	0	0	24	17			0	0	62	0	0	60						60						0			0	0	0	0			0	0	2	7	0	0	0	0	
47247	0	0	0	0	0	0	0	0	0	0	0	0	36	2			0	0	181	0	0	0						0						0			0	0	0	0			26	8	105	26	0	0	0	50	
47256	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	9	0	0	0						0						0			0	0	0	0			1	1	0	0	0	0	8	0	
47377	0	200	0	0	0	0	0	309	0	0	0	0	1029	319		0	0	0	4526	4401	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			10	1	35	57	106	37	0	80	
47452	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	1	6	0	0	0	
47500	0	0	0	0	0	0	0	0	0	0	0	0	30	0			0	0	14	0	0	0						0						0			0	0	0	0			0	0	14	30	0	0	0	0	
47658	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	157	131	0	0						0						0			0	0	0	0			0	0	26	5	0	0	0	0	
48057	0	0	0	0	0	0	0	0	0	0	0	0	8	4			0	0	181	119	0	0						0						0			0	0	0	0			0	0	24	2	2	0	38	0	
48150	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	10	0	0	0						0						0			0	0	0	0			0	0	10	0	0	0	0	0	
