"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1350	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2155	RCFD2160	RCFD2170	RCFD2800	RCFD2920	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1350	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2155	RCON2160	RCON2170	RCON2200	RCON2800	RCON2920	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	
16551																																							59	1018	0	1698	494	3955	0	544	60	0	1450	59227	45570	0	0	406	54869	0	866	0	8893	0	4358	175	59227	0	0	2339	0	1825	0	6290	39280		0	50815	49949	19	
16748																																							41	2844	77	1470	1440	8003	0	1253	56	0	777	47875	40389	0	0	346	42735	0	280	0	2000	0	5140	400	47875	0	0	2128	0	2600	886	5404	34985		0	31308	31028	12	
16766																																							279	7368	0	15000	0	145151	0	2258	0	0	12700	413380	277427	40400	0	3747	386574	0	4674	0	65000	0	26806	7576	413380	0	0	19135	0	0	0	14931	262496		0	235298	230624	95	
16944																																							0	1793	0	3400	1519	9092	0	189	0	0	372	29845	24662	0	0	143	24805	0	479	0	0	0	5040	1000	29845	0	0	2430	0	1500	0	3028	21634		0	13959	13480	110	
16953																																							100	584	0	3550	829	14176	0	186	0	0	423	28780	23497	0	0	426	23923	0	109	0	0	0	4857	100	28780	0	0	3500	0	1150	0	3475	20022		0	9041	8932	107	
17110																																							3757	2239	1158	14821	1049	0	0	2519	0	0	3759	71081	56251	0	0	1138	59389	0	422	0	0	2000	11692	300	71081	0	0	4406	0	6986	0	0	56251		0	42201	41779	0	
17147																																							28673	15751	208	23835	3384	148535	1782	12102	317	0	11434	801293	600631	62405	0	4507	737875	0	5174	107	70332	0	63418	2500	801293	0	0	52455	0	7740	810	102485	498146		0	559529	554355	723	
17259																																							9	966	8	700	362	14202	0	1038	46	0	1555	45543	38778	0	0	489	41435	0	128	0	2168	0	4108	769	45543	0	0	2396	0	769	0	4407	34371		0	26785	26657	174	
17464																																							0	25863	3570	0	944	20052	0	9089	0	0	13342	475208	418541	0	0	4558	438290	0	5505	0	15191	0	36918	750	475208	0	0	21195	0	14840	3514	98617	319924		0	404339	398834	133	
17549																																							36	6118	0	0	52652	0	0	5597	21	0	4759	206372	186515	0	0	4141	190656	0	2214	0	0	0	15716	1200	206372	0	0	5716	0	8800	0	47375	139140		0	139403	137189	0	
17642																																							0	726	0	8400	5159	1518	0	334	24	0	936	39215	35040	0	0	219	35259	0	176	0	0	0	3956	240	39215	0	0	3443	0	260	0	3799	31241		0	22294	22118	13	
17839																																							0	5738	0	0	0	25300	0	2479	228	0	2911	171138	150394	5123	0	1851	157368	0	1947	0	0	0	13770	800	171138	0	0	6130	0	6500	0	23650	126744		0	136429	134482	340	
17950																																							200	1379	0	2700	1990	14471	0	500	0	0	1247	42948	37319	0	0	514	39859	0	281	0	2026	0	3089	500	42948	0	0	974	0	1550	0	3678	33641		0	20742	20461	65	
18050																																							1072	10110	0	9475	25161	31809	0	3421	15	0	3090	202403	173761	0	0	1013	179240	0	1371	0	4466	0	23163	1214	202403	0	0	20357	0	1326	0	37627	136134		0	119621	118250	266	
18126																																							0	14790	2256	7775	0	368118	0	4536	103	0	34590	935919	632947	0	0	9400	877815	0	5699	0	235468	0	58104	2015	935919	0	0	30223	0	27857	0	95444	537503		0	509450	503751	-1991	
18135																																							95	3954	0	11525	0	20489	42	6097	0	0	1500	130373	110486	8175	0	750	121111	0	682	0	1700	0	9262	456	130373	0	0	3448	0	5056	893	24765	85721		0	86460	85778	302	
18368																																							37	18385	0	8380	10303	56938	0	3064	0	0	8355	370563	325959	0	0	2866	335403	0	5097	0	6578	0	35160	4673	370563	0	0	30086	0	0	0	89095	236864		0	270198	265101	401	
18377																																							3113	0	0	0	197	942	0	193	0	0	164	13650	11771	0	0	91	11862	0	42	0	0	0	1788	0	13650	0	0	1793	0	0	0	0	11771		0	9083	9041	-5	
18827																																							213	5492	0	7150	27171	9113	0	2932	0	0	1846	126888	112530	0	0	470	113757	0	1148	0	757	0	13131	400	126888	0	0	10261	0	2400	0	15945	96585		0	74119	72971	70	
18836																																							2601	2570	0	2632	1355	8182	0	3106	47	0	4062	108232	96476	0	0	796	99385	0	755	0	2113	0	8847	180	108232	0	0	7668	0	974	0	10156	86320		0	84432	83677	25	
18854																																							694	645	0	2410	20	5059	0	247	5	0	743	25127	22346	0	0	152	22498	0	185	0	0	0	2629	800	25127	0	0	995	0	800	0	1560	20786		0	15489	15304	34	
18863																																							1149	21296	960	2000	1002	113405	467	5707	313	0	6008	339758	282993	0	0	2262	305080	0	1973	6316	19825	0	34678	7497	339758	0	0	18099	0	7461	11259	101185	181808		0	171849	169876	1621	
18957																																							167	1331	0	1402	0	15461	0	449	23	0	1624	46191	38844	0	0	531	42096	0	343	0	2721	0	4095	200	46191	0	0	3306	0	500	0	3361	35483		0	26077	25734	89	
19356																																							500	3518	0	3125	0	28857	0	1004	0	0	1208	88533	78588	280	0	364	79232	0	849	0	0	0	9301	2025	88533	0	0	3847	0	3200	0	13800	64788		0	51170	50321	229	
19730																																							189	40921	4404	60300	97119	5434	0	32969	72	0	21393	880516	745303	28902	0	6207	790412	0	11578	0	10000	0	90104	4083	880516	0	0	51270	0	33890	100	184676	560627		0	629193	617615	861	
19936																																							574	6328	0	3081	1296	34849	0	1888	137	0	3482	126257	109902	3953	0	1362	115217	0	870	0	0	0	11040	420	126257	0	0	6622	0	3828	0	21406	88496		0	75492	74622	170	
19972																																							7858	104	0	0	5410	0	0	435	16	0	2037	39679	31672	0	0	125	31797	0	69	0	0	0	7882	0	39679	0	0	321	0	7561	0	167	31505		0	23888	23819	0	
20053																																							0	881	0	200	0	8660	0	152	0	0	360	25256	18462	1478	0	100	21390	0	178	0	1350	0	3866	150	25256	0	0	2952	0	750	0	2114	16348		0	15181	15003	14	
20147																																							0	2448	0	316	1213	8188	0	1586	114	0	833	39553	34729	0	0	336	35803	0	731	0	738	0	3750	100	39553	0	0	453	0	3100	0	6120	28609		0	25586	24855	97	
20259																																							607	2921	0	608	0	10773	0	123	147	0	331	29742	24133	0	0	30	24163	0	201	0	0	0	5579	73	29742	0	0	4431	0	1200	0	10457	13677		0	14433	14232	-125	
20370																																							356	5333	0	0	0	11467	0	4701	0	0	1598	104496	89000	0	0	1600	92100	0	794	0	1500	0	12396	1812	104496	0	0	1620	0	8698	0	14324	74676		0	81835	81041	266	
20512																																							4899	2190	0	1075	3918	16519	0	977	266	0	2188	81052	63146	0	0	872	74018	0	630	0	10000	0	7034	410	81052	0	0	5462	0	775	0	9439	53707		0	49650	49020	387	
20633																																							13	2618	0	0	0	61982	0	1444	286	0	1626	116018	80297	2000	0	5034	87331	0	1565	0	0	0	28687	500	116018	0	0	25931	0	2000	0	11605	68692		0	49614	48049	256	
20754																																							0	116	0	405	1364	3211	0	377	0	0	190	12132	10457	0	0	152	10609	0	75	0	0	0	1523	100	12132	0	0	1281	0	100	0	600	9857		0	6544	6469	42	
20839																																							64	1918	0	452	0	8541	0	2182	20	0	796	65762	55250	0	0	400	60850	0	656	0	5200	0	4912	507	65762	0	0	949	0	3293	0	5703	49547		0	52445	51789	163	
20857																																							30	1098	0	696	0	12899	0	148	0	0	1449	40370	32472	0	0	489	36722	0	223	146	3761	0	3648	200	40370	0	0	846	0	2200	0	2508	29964		0	24127	23904	402	
20866																																							0	3262	0	6120	0	3287	0	2141	0	0	1216	59525	54991	0	0	110	55101	0	339	0	0	0	4424	861	59525	0	0	815	0	2746	1659	6672	48319		0	42179	41840	2	
21256																																							0	429	0	1431	296	1170	0	113	0	0	716	8905	7678	0	0	26	7704	0	66	0	0	0	1201	105	8905	0	0	581	0	495	0	1581	6097		0	4816	4750	20	
21359																																							288	544	0	650	425	3208	0	207	0	0	291	13950	12044	0	0	110	12445	0	121	0	291	0	1505	550	13950	0	0	482	0	450	0	1310	10734		0	8458	8337	23	
21630																																							1031	1697	0	1350	668	17038	0	823	186	0	982	53043	42360	0	0	581	48294	0	279	0	5353	0	4749	281	53043	0	0	2802	0	1519	0	6531	35829		0	29547	29268	147	
21658																																							53	1862	0	1038	390	14210	0	479	0	0	1532	71872	60408	0	0	463	65333	0	615	0	4462	0	6539	100	71872	0	0	3716	0	2650	0	4698	55710		0	52923	52308	73	
22048																																							3	4304	0	16430	0	27908	0	1754	411	0	3235	160167	141246	768	0	1654	144987	0	862	0	1319	0	15180	1000	160167	0	0	12259	0	2000	171	15905	125341		0	106813	105951	-79	
22235																																							4314	3174	0	4652	98	26088	0	4654	162	0	4425	208374	177419	0	0	925	195244	0	2016	212	16900	0	13130	1000	208374	0	0	3983	0	8000	0	9649	167770		0	162611	160595	147	
22356																																							0	5054	0	9050	1928	35201	0	5892	0	0	6969	189956	169487	4583	0	1376	176359	0	1358	0	913	0	13597	500	189956	0	0	10286	0	2314	1477	20330	149157		0	125743	124385	497	
22459																																							22	2504	0	1100	0	12853	0	1545	0	0	1378	84028	71606	1690	0	661	76250	0	859	144	2293	0	7778	2000	84028	0	0	1683	0	4000	0	12795	58811		0	65341	64482	95	
22543																																							10	1195	0	5700	372	7120	0	1159	0	0	659	47810	39378	0	0	413	39904	0	322	0	113	0	7906	602	47810	0	0	5346	0	1898	0	6010	33368		0	31917	31595	60	
22552																																							0	912	0	0	1116	3683	0	330	254	0	1002	37971	32222	700	0	302	34924	0	497	0	1700	0	3047	100	37971	0	0	1500	0	1400	0	4266	27956		0	31171	30674	47	
22730																																							0	1937	0	2329	0	31621	0	926	57	0	683	84363	74606	0	0	438	75044	0	694	0	0	0	9319	250	84363	0	0	8728	0	300	0	10733	63873		0	47504	46810	41	
22860																																							0	998	1016	0	0	179329	0	9896	0	0	125253	895634	491302	0	0	47647	721949	0	31074	4417	183000	0	173685	1002	895634	0	0	-20758	0	193441	70000	1000	490302		0	535799	504725	0	
22936																																							27	3659	0	6637	0	13906	0	1971	2	0	2018	105338	91807	0	0	623	97088	0	914	0	4658	0	8250	725	105338	0	0	1164	0	6275	0	14397	77410		0	78032	77118	86	
22954																																							596	1085	0	0	0	7089	0	1430	0	0	1352	46535	40224	648	0	495	43216	0	575	0	1849	0	3319	100	46535	0	0	2890	0	300	0	4136	36088		0	35558	34983	29	
23036																																							0	8997	0	0	0	40437	0	3529	24	0	4216	252346	224869	7106	0	1688	233742	0	2304	0	79	0	18604	1250	252346	0	0	7935	0	9230	193	29192	195677		0	197254	194950	189	
23045																																							0	1016	0	4300	100	9354	0	567	0	0	454	27412	18779	0	0	142	18921	0	223	0	0	0	8491	3507	27412	0	0	2176	0	2792	0	2892	15887		0	11844	11621	16	
23241																																							1069	79102	23052	62017	0	1176759	0	50573	12719	0	87824	3276561	2128751	253283	0	26699	2988031	0	27748	40980	579298	0	288530	4700	3276561	0	0	118223	0	158804	2635	204773	1923978		0	1767579	1739831	6803	
23344																																							5	5591	199	0	0	31552	0	1438	0	0	1798	104982	82395	406	0	1023	96146	0	899	0	12322	0	8836	200	104982	0	0	7896	0	220	0	10412	71983		0	65298	64399	520	
23456																																							311	1757	0	2444	127	16124	0	533	86	0	1168	56062	48271	0	0	352	48869	0	400	0	246	0	7193	126	56062	0	0	6426	0	336	0	4791	43480		0	33912	33512	305	
23504																																							70	14169	0	8000	7477	121322	0	9012	0	0	5066	382442	348598	0	0	2593	351191	119	2273	0	0	0	31132	600	382442	0	0	27779	0	600	0	108583	240015		0	219599	217326	2153	
23540																																							0	6891	0	14823	0	63478	0	1818	0	0	1581	123689	111142	0	0	1487	112629	0	392	0	0	0	11060	400	123689	0	0	7046	0	3100	0	18462	92680		0	35490	35098	514	
23643																																							4239	3688	0	1525	989	31122	0	1587	276	0	2337	136719	122392	0	0	1212	124236	0	717	0	632	0	12483	200	136719	0	0	9912	0	2300	0	17003	105389		0	91673	90956	71	
23755																																							403	4279	418	5935	0	10055	0	3305	174	0	999	92229	83348	0	0	773	85121	0	376	0	1000	0	7108	110	92229	0	0	5737	0	1140	0	13627	69721		0	67037	66661	121	
23812																																							130	21369	0	12000	834	83409	0	11832	463	0	12794	552058	480561	2553	0	4912	508870	0	6704	0	20844	0	43188	600	552058	0	0	38511	0	4500	0	56463	424098		0	415931	409227	-423	
24006																																							34655	15388	0	48200	220729	29093	0	5848	0	0	7991	599536	544583	0	0	880	545463	21	1393	0	0	0	54052	0	599536	0	0	45589	0	8218	0	66026	478557		0	239025	237632	245	
24266																																							0	81978	540	53850	0	350427	228	25349	506	0	20195	1502204	1293896	0	0	12646	1316980	0	13839	1282	10438	0	185224	18545	1502204	0	0	123197	0	39391	4600	278738	1015158		0	977088	963249	4091	
24453																																							73	1579	0	0	0	13483	0	705	0	0	1435	46609	40161	305	0	244	40710	0	289	0	0	0	5899	929	46609	0	0	3856	0	929	1560	7872	32289		0	28063	27774	185	
24659																																							285	907	0	1425	130	1529	0	146	779	0	297	20690	17130	0	0	224	17354	0	257	0	0	0	3336	50	20690	0	0	1163	0	2100	0	2843	14287		0	15449	15192	23	
24668																																							10217	4893	94	1900	0	31915	0	1453	7	0	1571	104129	90181	3621	0	333	94135	0	603	0	0	0	9994	625	104129	0	0	8397	0	625	0	14572	75609		0	52682	52079	347	
24855																																							1198	333	0	1515	520	0	0	82	0	0	241	8559	7595	0	0	88	7683	0	30	0	0	0	876	25	8559	0	0	816	0	35	0	1404	6191		0	4700	4670	0	
24949																																							20	11704	0	440	3279	14035	0	3624	434	0	7675	271087	215519	210	0	1292	247021	0	2541	0	30000	0	24066	1800	271087	0	0	20369	0	1800	0	25655	189864		0	232417	229876	97	
25357																																							1191	3094	0	0	0	10920	0	1290	11	0	541	35337	32165	515	0	49	32729	0	191	0	0	0	2608	300	35337	0	0	1793	0	450	0	8162	24003		0	18481	18290	65	
25450																																							84890	449202	0	611265	0	930817	0	34092	124	0	259183	4367980	2908356	960733	0	54036	4049143	0	39839	5172	9234	110000	318837	100000	4367980	6784	6784	56016	0	160000	171271	972237	1936119		0	1855019	1815180	2821	
25647																																							0	4684	0	9457	14578	11746	0	2525	0	0	712	85331	77907	0	0	958	78865	0	431	0	0	0	6466	600	85331	0	0	3803	0	2000	0	11496	66411		0	42060	41629	63	
25852																																							2012	4430	1	3055	0	24657	34	2419	0	0	1750	134884	117285	0	0	824	122109	0	1882	0	4000	0	12775	900	134884	0	0	5995	0	5600	529	16309	100976		0	97879	95997	280	
26149																																							0	1510	0	1946	84	11798	360	998	28	0	865	49465	43923	137	0	390	44450	0	554	1445	0	0	5015	94	49465	0	0	-93	0	4942	0	5309	38614		0	30985	30431	72	
26233																																							96	14155	0	4300	2051	58881	0	6077	126	0	4423	316485	286364	0	0	4692	296655	0	2630	0	1039	4560	19830	1500	316485	0	0	9176	0	9017	326	49050	237314		0	228680	226050	137	
26242																																							57	5474	0	5585	0	88509	0	2652	97	0	5449	265080	193303	5726	0	1617	228021	0	1101	0	27375	0	37059	1163	265080	0	0	32786	0	2587	1066	7296	186007		0	157292	156191	523	
26457																																							0	361	0	60	0	6889	0	160	0	0	316	19463	16925	0	0	133	17058	0	214	0	0	0	2405	100	19463	0	0	2009	0	250	0	1269	15656		0	11891	11677	46	
26756																																							326	391	0	900	0	1362	0	608	15	0	942	20374	17414	0	0	162	18476	0	328	0	900	0	1898	50	20374	0	0	493	0	1350	0	1337	16077		0	16158	15830	5	
26765																																							5983	2206	0	7450	2602	22034	0	436	0	0	817	53705	42350	925	0	260	43535	0	102	0	0	0	10170	2000	53705	0	0	5865	0	2000	0	6604	35746		0	12279	12177	305	
26859																																							509	10203	0	7100	2109	0	0	9167	1622	0	4856	299491	243274	0	0	2429	277189	0	2672	0	31486	0	22302	950	299491	0	0	17702	0	3650	17887	46212	197061		0	248710	246038	0	
26916																																							383	4477	0	27300	68	72099	0	5699	35	0	5509	286507	241646	3922	0	3290	254858	0	2632	9525	6000	0	31649	829	286507	0	0	9218	0	21447	5190	37506	204140		0	158854	156222	155	
27548																																							399	13761	2153	250	21394	45253	0	6925	364	0	6933	321343	236388	9109	0	2483	290680	0	2057	3208	42700	0	30663	250	321343	0	0	20066	0	9824	3651	27526	208862		0	219109	217052	523	
27614																																							44	4347	0	2890	29145	48332	0	4486	129	0	4083	211768	184691	5181	0	753	190625	0	1644	0	0	0	21143	795	211768	0	0	18959	0	1263	0	29382	155309		0	119956	118312	126	
27838																																							7233	7068	0	4075	0	43448	0	5797	0	0	1979	171967	155822	1904	0	1716	159442	0	1344	0	0	0	12525	500	171967	0	0	7277	0	3991	0	10814	145008		0	103711	102367	757	
27847																																							2362	5237	157	1160	0	30110	0	4583	23	0	3262	143952	130471	0	0	922	133090	0	961	0	1697	0	10862	430	143952	0	0	9490	0	782	0	10778	119693		0	98019	97058	160	
28013																																							8101	3760	0	0	371689	500638	0	3635	0	0	47288	1017164	540620	374300	0	8261	934181	0	2205	1712	11000	0	82983	10	1017164	0	0	74227	0	6930	2363	42283	498337		0	80183	77978	1816	
28152																																							716	1072	0	955	2788	877	0	543	0	0	1203	41057	33103	0	0	260	37836	0	237	0	4473	0	3221	75	41057	0	0	711	0	2425	0	5271	27832		0	33140	32903	10	
28255																																							10537	2771	0	3250	0	37439	0	1819	13	0	1410	94887	86661	0	0	979	87640	0	706	0	0	0	7247	600	94887	0	0	5591	0	800	0	10749	75912		0	38354	37648	256	
28349																																							50	2143	0	660	6684	0	0	1794	4	0	1334	54382	48317	583	0	1528	50428	0	290	0	0	0	3954	100	54382	0	0	2454	0	1400	0	5669	42648		0	42003	41713	0	
28406																																							170	8918	0	27583	0	345354	0	727	0	0	19839	552506	449884	0	0	17674	467558	0	1465	0	0	0	84948	0	552506	0	0	67044	0	0	0	6741	443143		0	151380	149915	17904	
28572																																							1148	199	62	2225	1594	3066	0	416	339	0	1259	62533	47938	0	0	655	58473	0	311	0	9880	0	4060	148	62533	0	0	3820	0	75	0	686	47252		0	52536	52225	17	
28732																																							100	1008	85	1609	2490	21545	0	721	0	0	2140	53737	46686	0	0	1661	48347	0	298	0	0	0	5390	250	53737	0	0	4519	0	307	0	8374	38312		0	24337	24039	314	
29104																																							290	15610	33	13300	163195	162344	0	10068	0	0	20949	591561	425182	59569	0	4593	549344	0	1864	2252	60000	0	42217	2000	591561	0	0	29604	0	9287	0	7379	417803		0	205384	203520	1326	
29159																																							1	967	0	2280	0	6480	0	130	81	0	375	19113	16604	0	0	53	16719	0	264	0	62	0	2394	25	19113	0	0	1113	0	1125	0	2477	14127		0	9063	8799	131	
29252																																							65	2576	0	2000	0	30095	0	2881	0	0	1471	91654	75560	0	0	890	83950	0	805	0	7500	0	7704	1350	91654	0	0	4411	0	1393	0	12505	63055		0	53371	52566	550	
29636																																							495	10383	0	10600	0	108948	1327	4429	256	0	11065	395827	322213	7500	0	2868	349956	0	3325	618	17375	0	45871	586	395827	0	0	6371	0	38110	0	35050	287163		0	251031	247706	804	
29850																																							100	2504	0	1500	12036	2109	0	370	0	0	1505	45463	39953	0	0	138	40194	0	249	0	103	0	5269	950	45463	0	0	1244	0	3000	0	9397	30556		0	25588	25339	75	
29944																																							0	832	0	1840	2260	1940	0	667	21	0	285	22521	20742	0	0	250	20992	0	165	0	0	0	1529	77	22521	0	0	1240	0	219	0	2183	18559		0	14841	14676	-7	
29953																																							419	912	0	1625	195	5239	0	1102	0	0	1140	56740	43118	0	0	370	50876	0	776	37	7388	0	5864	250	56740	0	0	4252	0	1350	0	4986	38131		0	46847	46071	12	
30025																																							163	8674	0	12644	797	85443	0	3787	0	0	4605	332898	276497	8005	0	1437	285939	0	4180	0	0	0	46959	999	332898	0	0	44115	0	1199	0	63618	212879		0	220965	216785	646	
