RCONJJ04,RCONJJ05,RCONJJ06,RCONJJ07,RCONJJ08,RCONJJ09,RCONJJ11,RCONJJ12,RCONJJ13,RCONJJ14,RCONJJ15,RCONJJ16,RCONJJ17,RCONJJ18,RCONJJ19,RCONJJ20,RCONJJ21,RCONJJ23,RCONJJ24,RCONJJ25,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,399067,2001-03-31
,,,,,,,,,,,,,,,,,,,,399142,2001-03-31
,,,,,,,,,,,,,,,,,,,,399151,2001-03-31
,,,,,,,,,,,,,,,,,,,,399357,2001-03-31
,,,,,,,,,,,,,,,,,,,,399517,2001-03-31
,,,,,,,,,,,,,,,,,,,,399656,2001-03-31
,,,,,,,,,,,,,,,,,,,,399731,2001-03-31
,,,,,,,,,,,,,,,,,,,,400057,2001-03-31
,,,,,,,,,,,,,,,,,,,,400141,2001-03-31
,,,,,,,,,,,,,,,,,,,,400253,2001-03-31
,,,,,,,,,,,,,,,,,,,,400356,2001-03-31
,,,,,,,,,,,,,,,,,,,,400365,2001-03-31
,,,,,,,,,,,,,,,,,,,,400552,2001-03-31
,,,,,,,,,,,,,,,,,,,,400758,2001-03-31
,,,,,,,,,,,,,,,,,,,,400767,2001-03-31
,,,,,,,,,,,,,,,,,,,,400945,2001-03-31
,,,,,,,,,,,,,,,,,,,,401148,2001-03-31
,,,,,,,,,,,,,,,,,,,,401447,2001-03-31
,,,,,,,,,,,,,,,,,,,,401559,2001-03-31
,,,,,,,,,,,,,,,,,,,,401755,2001-03-31
,,,,,,,,,,,,,,,,,,,,401906,2001-03-31
,,,,,,,,,,,,,,,,,,,,401951,2001-03-31
,,,,,,,,,,,,,,,,,,,,402462,2001-03-31
,,,,,,,,,,,,,,,,,,,,402837,2001-03-31
,,,,,,,,,,,,,,,,,,,,402846,2001-03-31
,,,,,,,,,,,,,,,,,,,,402949,2001-03-31
,,,,,,,,,,,,,,,,,,,,403058,2001-03-31
,,,,,,,,,,,,,,,,,,,,403067,2001-03-31
,,,,,,,,,,,,,,,,,,,,403106,2001-03-31
,,,,,,,,,,,,,,,,,,,,403151,2001-03-31
,,,,,,,,,,,,,,,,,,,,403254,2001-03-31
,,,,,,,,,,,,,,,,,,,,403348,2001-03-31
,,,,,,,,,,,,,,,,,,,,403357,2001-03-31
,,,,,,,,,,,,,,,,,,,,403441,2001-03-31
,,,,,,,,,,,,,,,,,,,,403553,2001-03-31
,,,,,,,,,,,,,,,,,,,,403656,2001-03-31
,,,,,,,,,,,,,,,,,,,,403937,2001-03-31
,,,,,,,,,,,,,,,,,,,,403946,2001-03-31
,,,,,,,,,,,,,,,,,,,,404653,2001-03-31
,,,,,,,,,,,,,,,,,,,,404747,2001-03-31
,,,,,,,,,,,,,,,,,,,,404774,2001-03-31
,,,,,,,,,,,,,,,,,,,,404943,2001-03-31
,,,,,,,,,,,,,,,,,,,,405061,2001-03-31
,,,,,,,,,,,,,,,,,,,,405641,2001-03-31
,,,,,,,,,,,,,,,,,,,,405744,2001-03-31
,,,,,,,,,,,,,,,,,,,,405959,2001-03-31
,,,,,,,,,,,,,,,,,,,,406022,2001-03-31
,,,,,,,,,,,,,,,,,,,,406059,2001-03-31
,,,,,,,,,,,,,,,,,,,,406255,2001-03-31
,,,,,,,,,,,,,,,,,,,,406349,2001-03-31
,,,,,,,,,,,,,,,,,,,,406554,2001-03-31
,,,,,,,,,,,,,,,,,,,,406666,2001-03-31
,,,,,,,,,,,,,,,,,,,,406974,2001-03-31
,,,,,,,,,,,,,,,,,,,,407168,2001-03-31
,,,,,,,,,,,,,,,,,,,,407252,2001-03-31
,,,,,,,,,,,,,,,,,,,,407373,2001-03-31
,,,,,,,,,,,,,,,,,,,,407506,2001-03-31
,,,,,,,,,,,,,,,,,,,,407645,2001-03-31
,,,,,,,,,,,,,,,,,,,,407850,2001-03-31
,,,,,,,,,,,,,,,,,,,,408147,2001-03-31
,,,,,,,,,,,,,,,,,,,,408307,2001-03-31
,,,,,,,,,,,,,,,,,,,,408473,2001-03-31
,,,,,,,,,,,,,,,,,,,,408642,2001-03-31
,,,,,,,,,,,,,,,,,,,,409265,2001-03-31
,,,,,,,,,,,,,,,,,,,,409555,2001-03-31
,,,,,,,,,,,,,,,,,,,,409649,2001-03-31
,,,,,,,,,,,,,,,,,,,,410056,2001-03-31
,,,,,,,,,,,,,,,,,,,,410159,2001-03-31
,,,,,,,,,,,,,,,,,,,,410337,2001-03-31
,,,,,,,,,,,,,,,,,,,,410560,2001-03-31
,,,,,,,,,,,,,,,,,,,,410748,2001-03-31
,,,,,,,,,,,,,,,,,,,,410917,2001-03-31
,,,,,,,,,,,,,,,,,,,,410944,2001-03-31
,,,,,,,,,,,,,,,,,,,,411053,2001-03-31
,,,,,,,,,,,,,,,,,,,,411062,2001-03-31
,,,,,,,,,,,,,,,,,,,,411231,2001-03-31
,,,,,,,,,,,,,,,,,,,,411240,2001-03-31
,,,,,,,,,,,,,,,,,,,,411464,2001-03-31
,,,,,,,,,,,,,,,,,,,,411512,2001-03-31
,,,,,,,,,,,,,,,,,,,,411549,2001-03-31
,,,,,,,,,,,,,,,,,,,,411576,2001-03-31
,,,,,,,,,,,,,,,,,,,,411624,2001-03-31
,,,,,,,,,,,,,,,,,,,,411651,2001-03-31
,,,,,,,,,,,,,,,,,,,,412135,2001-03-31
,,,,,,,,,,,,,,,,,,,,412153,2001-03-31
,,,,,,,,,,,,,,,,,,,,412452,2001-03-31
,,,,,,,,,,,,,,,,,,,,412546,2001-03-31
,,,,,,,,,,,,,,,,,,,,412555,2001-03-31
,,,,,,,,,,,,,,,,,,,,412667,2001-03-31
,,,,,,,,,,,,,,,,,,,,412751,2001-03-31
,,,,,,,,,,,,,,,,,,,,412845,2001-03-31
,,,,,,,,,,,,,,,,,,,,413141,2001-03-31
,,,,,,,,,,,,,,,,,,,,413208,2001-03-31
,,,,,,,,,,,,,,,,,,,,413347,2001-03-31
,,,,,,,,,,,,,,,,,,,,413543,2001-03-31
,,,,,,,,,,,,,,,,,,,,413570,2001-03-31
,,,,,,,,,,,,,,,,,,,,413646,2001-03-31
,,,,,,,,,,,,,,,,,,,,413730,2001-03-31
,,,,,,,,,,,,,,,,,,,,413758,2001-03-31
,,,,,,,,,,,,,,,,,,,,413851,2001-03-31
,,,,,,,,,,,,,,,,,,,,414102,2001-03-31
,,,,,,,,,,,,,,,,,,,,414652,2001-03-31
,,,,,,,,,,,,,,,,,,,,414728,2001-03-31
,,,,,,,,,,,,,,,,,,,,414764,2001-03-31
,,,,,,,,,,,,,,,,,,,,414858,2001-03-31
,,,,,,,,,,,,,,,,,,,,415051,2001-03-31
,,,,,,,,,,,,,,,,,,,,415444,2001-03-31
,,,,,,,,,,,,,,,,,,,,415855,2001-03-31
,,,,,,,,,,,,,,,,,,,,416245,2001-03-31
,,,,,,,,,,,,,,,,,,,,416339,2001-03-31
,,,,,,,,,,,,,,,,,,,,416348,2001-03-31
,,,,,,,,,,,,,,,,,,,,416357,2001-03-31
,,,,,,,,,,,,,,,,,,,,416656,2001-03-31
,,,,,,,,,,,,,,,,,,,,416674,2001-03-31
,,,,,,,,,,,,,,,,,,,,417149,2001-03-31
,,,,,,,,,,,,,,,,,,,,417158,2001-03-31
,,,,,,,,,,,,,,,,,,,,417251,2001-03-31
,,,,,,,,,,,,,,,,,,,,417448,2001-03-31
,,,,,,,,,,,,,,,,,,,,417626,2001-03-31
,,,,,,,,,,,,,,,,,,,,417635,2001-03-31
,,,,,,,,,,,,,,,,,,,,417710,2001-03-31
,,,,,,,,,,,,,,,,,,,,417738,2001-03-31
,,,,,,,,,,,,,,,,,,,,417859,2001-03-31
,,,,,,,,,,,,,,,,,,,,417943,2001-03-31
,,,,,,,,,,,,,,,,,,,,417952,2001-03-31
,,,,,,,,,,,,,,,,,,,,418034,2001-03-31
,,,,,,,,,,,,,,,,,,,,418100,2001-03-31
,,,,,,,,,,,,,,,,,,,,418249,2001-03-31
,,,,,,,,,,,,,,,,,,,,418342,2001-03-31
,,,,,,,,,,,,,,,,,,,,418436,2001-03-31
,,,,,,,,,,,,,,,,,,,,418753,2001-03-31
,,,,,,,,,,,,,,,,,,,,418847,2001-03-31
,,,,,,,,,,,,,,,,,,,,418856,2001-03-31
,,,,,,,,,,,,,,,,,,,,419152,2001-03-31
,,,,,,,,,,,,,,,,,,,,419255,2001-03-31
,,,,,,,,,,,,,,,,,,,,419406,2001-03-31
,,,,,,,,,,,,,,,,,,,,419460,2001-03-31
,,,,,,,,,,,,,,,,,,,,419675,2001-03-31
,,,,,,,,,,,,,,,,,,,,419947,2001-03-31
,,,,,,,,,,,,,,,,,,,,420233,2001-03-31
,,,,,,,,,,,,,,,,,,,,420457,2001-03-31
,,,,,,,,,,,,,,,,,,,,420644,2001-03-31
,,,,,,,,,,,,,,,,,,,,420653,2001-03-31
,,,,,,,,,,,,,,,,,,,,420868,2001-03-31
,,,,,,,,,,,,,,,,,,,,420934,2001-03-31
,,,,,,,,,,,,,,,,,,,,421155,2001-03-31
,,,,,,,,,,,,,,,,,,,,421203,2001-03-31
,,,,,,,,,,,,,,,,,,,,421445,2001-03-31
,,,,,,,,,,,,,,,,,,,,421539,2001-03-31
,,,,,,,,,,,,,,,,,,,,421838,2001-03-31
,,,,,,,,,,,,,,,,,,,,422059,2001-03-31
,,,,,,,,,,,,,,,,,,,,422116,2001-03-31
,,,,,,,,,,,,,,,,,,,,422358,2001-03-31
,,,,,,,,,,,,,,,,,,,,422433,2001-03-31
,,,,,,,,,,,,,,,,,,,,422657,2001-03-31
,,,,,,,,,,,,,,,,,,,,422750,2001-03-31
,,,,,,,,,,,,,,,,,,,,423065,2001-03-31
,,,,,,,,,,,,,,,,,,,,423159,2001-03-31
,,,,,,,,,,,,,,,,,,,,423355,2001-03-31
,,,,,,,,,,,,,,,,,,,,423449,2001-03-31
,,,,,,,,,,,,,,,,,,,,423458,2001-03-31
,,,,,,,,,,,,,,,,,,,,423636,2001-03-31
,,,,,,,,,,,,,,,,,,,,423739,2001-03-31
,,,,,,,,,,,,,,,,,,,,423841,2001-03-31
,,,,,,,,,,,,,,,,,,,,424035,2001-03-31
,,,,,,,,,,,,,,,,,,,,424156,2001-03-31
,,,,,,,,,,,,,,,,,,,,424240,2001-03-31
,,,,,,,,,,,,,,,,,,,,424343,2001-03-31
,,,,,,,,,,,,,,,,,,,,424352,2001-03-31
,,,,,,,,,,,,,,,,,,,,424437,2001-03-31
,,,,,,,,,,,,,,,,,,,,424633,2001-03-31
,,,,,,,,,,,,,,,,,,,,425050,2001-03-31
,,,,,,,,,,,,,,,,,,,,425108,2001-03-31
,,,,,,,,,,,,,,,,,,,,425135,2001-03-31
,,,,,,,,,,,,,,,,,,,,425818,2001-03-31
,,,,,,,,,,,,,,,,,,,,425845,2001-03-31
,,,,,,,,,,,,,,,,,,,,425911,2001-03-31
,,,,,,,,,,,,,,,,,,,,425957,2001-03-31
,,,,,,,,,,,,,,,,,,,,425975,2001-03-31
,,,,,,,,,,,,,,,,,,,,426057,2001-03-31
,,,,,,,,,,,,,,,,,,,,426141,2001-03-31
,,,,,,,,,,,,,,,,,,,,426347,2001-03-31
,,,,,,,,,,,,,,,,,,,,426534,2001-03-31
,,,,,,,,,,,,,,,,,,,,426758,2001-03-31
,,,,,,,,,,,,,,,,,,,,426945,2001-03-31
,,,,,,,,,,,,,,,,,,,,427241,2001-03-31
,,,,,,,,,,,,,,,,,,,,427353,2001-03-31
,,,,,,,,,,,,,,,,,,,,427447,2001-03-31
,,,,,,,,,,,,,,,,,,,,427456,2001-03-31
,,,,,,,,,,,,,,,,,,,,427719,2001-03-31
,,,,,,,,,,,,,,,,,,,,427858,2001-03-31
,,,,,,,,,,,,,,,,,,,,427915,2001-03-31
,,,,,,,,,,,,,,,,,,,,427933,2001-03-31
,,,,,,,,,,,,,,,,,,,,427960,2001-03-31
,,,,,,,,,,,,,,,,,,,,428033,2001-03-31
,,,,,,,,,,,,,,,,,,,,428060,2001-03-31
,,,,,,,,,,,,,,,,,,,,428462,2001-03-31
,,,,,,,,,,,,,,,,,,,,428547,2001-03-31
,,,,,,,,,,,,,,,,,,,,428631,2001-03-31
,,,,,,,,,,,,,,,,,,,,428659,2001-03-31
,,,,,,,,,,,,,,,,,,,,428752,2001-03-31
,,,,,,,,,,,,,,,,,,,,428855,2001-03-31
,,,,,,,,,,,,,,,,,,,,428958,2001-03-31
,,,,,,,,,,,,,,,,,,,,429021,2001-03-31
,,,,,,,,,,,,,,,,,,,,429526,2001-03-31
,,,,,,,,,,,,,,,,,,,,429535,2001-03-31
,,,,,,,,,,,,,,,,,,,,429759,2001-03-31
,,,,,,,,,,,,,,,,,,,,430036,2001-03-31
,,,,,,,,,,,,,,,,,,,,430054,2001-03-31
,,,,,,,,,,,,,,,,,,,,430157,2001-03-31
,,,,,,,,,,,,,,,,,,,,430344,2001-03-31
,,,,,,,,,,,,,,,,,,,,430670,2001-03-31
,,,,,,,,,,,,,,,,,,,,430858,2001-03-31
,,,,,,,,,,,,,,,,,,,,431323,2001-03-31
,,,,,,,,,,,,,,,,,,,,431350,2001-03-31
,,,,,,,,,,,,,,,,,,,,431743,2001-03-31
,,,,,,,,,,,,,,,,,,,,431846,2001-03-31
,,,,,,,,,,,,,,,,,,,,431958,2001-03-31
,,,,,,,,,,,,,,,,,,,,432012,2001-03-31
,,,,,,,,,,,,,,,,,,,,432058,2001-03-31
,,,,,,,,,,,,,,,,,,,,432348,2001-03-31
,,,,,,,,,,,,,,,,,,,,432432,2001-03-31
,,,,,,,,,,,,,,,,,,,,433158,2001-03-31
,,,,,,,,,,,,,,,,,,,,433354,2001-03-31
,,,,,,,,,,,,,,,,,,,,433439,2001-03-31
,,,,,,,,,,,,,,,,,,,,433505,2001-03-31
,,,,,,,,,,,,,,,,,,,,433550,2001-03-31
,,,,,,,,,,,,,,,,,,,,433608,2001-03-31
,,,,,,,,,,,,,,,,,,,,433859,2001-03-31
,,,,,,,,,,,,,,,,,,,,433943,2001-03-31
,,,,,,,,,,,,,,,,,,,,434203,2001-03-31
,,,,,,,,,,,,,,,,,,,,434539,2001-03-31
,,,,,,,,,,,,,,,,,,,,435059,2001-03-31
,,,,,,,,,,,,,,,,,,,,435152,2001-03-31
,,,,,,,,,,,,,,,,,,,,435255,2001-03-31
,,,,,,,,,,,,,,,,,,,,435349,2001-03-31
,,,,,,,,,,,,,,,,,,,,435358,2001-03-31
,,,,,,,,,,,,,,,,,,,,435451,2001-03-31
,,,,,,,,,,,,,,,,,,,,435666,2001-03-31
,,,,,,,,,,,,,,,,,,,,435750,2001-03-31
,,,,,,,,,,,,,,,,,,,,436131,2001-03-31
,,,,,,,,,,,,,,,,,,,,436159,2001-03-31
,,,,,,,,,,,,,,,,,,,,436252,2001-03-31
,,,,,,,,,,,,,,,,,,,,436467,2001-03-31
,,,,,,,,,,,,,,,,,,,,436542,2001-03-31
,,,,,,,,,,,,,,,,,,,,436711,2001-03-31
,,,,,,,,,,,,,,,,,,,,436739,2001-03-31
,,,,,,,,,,,,,,,,,,,,436823,2001-03-31
,,,,,,,,,,,,,,,,,,,,436953,2001-03-31
,,,,,,,,,,,,,,,,,,,,436971,2001-03-31
,,,,,,,,,,,,,,,,,,,,437044,2001-03-31
,,,,,,,,,,,,,,,,,,,,437053,2001-03-31
,,,,,,,,,,,,,,,,,,,,437138,2001-03-31
,,,,,,,,,,,,,,,,,,,,437156,2001-03-31
,,,,,,,,,,,,,,,,,,,,437231,2001-03-31
,,,,,,,,,,,,,,,,,,,,437455,2001-03-31
,,,,,,,,,,,,,,,,,,,,437521,2001-03-31
,,,,,,,,,,,,,,,,,,,,438050,2001-03-31
,,,,,,,,,,,,,,,,,,,,438238,2001-03-31
,,,,,,,,,,,,,,,,,,,,438265,2001-03-31
,,,,,,,,,,,,,,,,,,,,438368,2001-03-31
,,,,,,,,,,,,,,,,,,,,438434,2001-03-31
,,,,,,,,,,,,,,,,,,,,438715,2001-03-31
,,,,,,,,,,,,,,,,,,,,439132,2001-03-31
,,,,,,,,,,,,,,,,,,,,439141,2001-03-31
,,,,,,,,,,,,,,,,,,,,439338,2001-03-31
,,,,,,,,,,,,,,,,,,,,439356,2001-03-31
,,,,,,,,,,,,,,,,,,,,439404,2001-03-31
,,,,,,,,,,,,,,,,,,,,439459,2001-03-31
,,,,,,,,,,,,,,,,,,,,439730,2001-03-31
,,,,,,,,,,,,,,,,,,,,439833,2001-03-31
,,,,,,,,,,,,,,,,,,,,439860,2001-03-31
,,,,,,,,,,,,,,,,,,,,440110,2001-03-31
,,,,,,,,,,,,,,,,,,,,440174,2001-03-31
,,,,,,,,,,,,,,,,,,,,440259,2001-03-31
,,,,,,,,,,,,,,,,,,,,440352,2001-03-31
,,,,,,,,,,,,,,,,,,,,440446,2001-03-31
,,,,,,,,,,,,,,,,,,,,440857,2001-03-31
,,,,,,,,,,,,,,,,,,,,441050,2001-03-31
,,,,,,,,,,,,,,,,,,,,441078,2001-03-31
,,,,,,,,,,,,,,,,,,,,441135,2001-03-31
,,,,,,,,,,,,,,,,,,,,441256,2001-03-31
,,,,,,,,,,,,,,,,,,,,441359,2001-03-31
,,,,,,,,,,,,,,,,,,,,441434,2001-03-31
,,,,,,,,,,,,,,,,,,,,441630,2001-03-31
,,,,,,,,,,,,,,,,,,,,442039,2001-03-31
,,,,,,,,,,,,,,,,,,,,442057,2001-03-31
,,,,,,,,,,,,,,,,,,,,442244,2001-03-31
,,,,,,,,,,,,,,,,,,,,442253,2001-03-31
,,,,,,,,,,,,,,,,,,,,442356,2001-03-31
,,,,,,,,,,,,,,,,,,,,442534,2001-03-31
,,,,,,,,,,,,,,,,,,,,442655,2001-03-31
,,,,,,,,,,,,,,,,,,,,442749,2001-03-31
,,,,,,,,,,,,,,,,,,,,442758,2001-03-31
,,,,,,,,,,,,,,,,,,,,442776,2001-03-31
,,,,,,,,,,,,,,,,,,,,442806,2001-03-31
,,,,,,,,,,,,,,,,,,,,443036,2001-03-31
,,,,,,,,,,,,,,,,,,,,443148,2001-03-31
,,,,,,,,,,,,,,,,,,,,443205,2001-03-31
,,,,,,,,,,,,,,,,,,,,443353,2001-03-31
,,,,,,,,,,,,,,,,,,,,443447,2001-03-31
,,,,,,,,,,,,,,,,,,,,443625,2001-03-31
,,,,,,,,,,,,,,,,,,,,443634,2001-03-31
,,,,,,,,,,,,,,,,,,,,443951,2001-03-31
,,,,,,,,,,,,,,,,,,,,444051,2001-03-31
,,,,,,,,,,,,,,,,,,,,444172,2001-03-31
,,,,,,,,,,,,,,,,,,,,444257,2001-03-31
,,,,,,,,,,,,,,,,,,,,444350,2001-03-31
,,,,,,,,,,,,,,,,,,,,444556,2001-03-31
,,,,,,,,,,,,,,,,,,,,444677,2001-03-31
,,,,,,,,,,,,,,,,,,,,444958,2001-03-31
,,,,,,,,,,,,,,,,,,,,445339,2001-03-31
,,,,,,,,,,,,,,,,,,,,445843,2001-03-31
,,,,,,,,,,,,,,,,,,,,445852,2001-03-31
,,,,,,,,,,,,,,,,,,,,445955,2001-03-31
,,,,,,,,,,,,,,,,,,,,446130,2001-03-31
,,,,,,,,,,,,,,,,,,,,446149,2001-03-31
,,,,,,,,,,,,,,,,,,,,446336,2001-03-31
,,,,,,,,,,,,,,,,,,,,446877,2001-03-31
,,,,,,,,,,,,,,,,,,,,447034,2001-03-31
,,,,,,,,,,,,,,,,,,,,447070,2001-03-31
,,,,,,,,,,,,,,,,,,,,447100,2001-03-31
,,,,,,,,,,,,,,,,,,,,447342,2001-03-31
,,,,,,,,,,,,,,,,,,,,447351,2001-03-31
,,,,,,,,,,,,,,,,,,,,447557,2001-03-31
,,,,,,,,,,,,,,,,,,,,447744,2001-03-31
,,,,,,,,,,,,,,,,,,,,447874,2001-03-31
,,,,,,,,,,,,,,,,,,,,448040,2001-03-31
,,,,,,,,,,,,,,,,,,,,448554,2001-03-31
,,,,,,,,,,,,,,,,,,,,449038,2001-03-31
,,,,,,,,,,,,,,,,,,,,449122,2001-03-31
,,,,,,,,,,,,,,,,,,,,449430,2001-03-31
,,,,,,,,,,,,,,,,,,,,449458,2001-03-31
,,,,,,,,,,,,,,,,,,,,449832,2001-03-31
,,,,,,,,,,,,,,,,,,,,449841,2001-03-31
,,,,,,,,,,,,,,,,,,,,449850,2001-03-31
,,,,,,,,,,,,,,,,,,,,449926,2001-03-31
,,,,,,,,,,,,,,,,,,,,449953,2001-03-31
,,,,,,,,,,,,,,,,,,,,450034,2001-03-31
,,,,,,,,,,,,,,,,,,,,450632,2001-03-31
,,,,,,,,,,,,,,,,,,,,450641,2001-03-31
,,,,,,,,,,,,,,,,,,,,450650,2001-03-31
,,,,,,,,,,,,,,,,,,,,450669,2001-03-31
,,,,,,,,,,,,,,,,,,,,450753,2001-03-31
,,,,,,,,,,,,,,,,,,,,450856,2001-03-31
,,,,,,,,,,,,,,,,,,,,450959,2001-03-31
,,,,,,,,,,,,,,,,,,,,451068,2001-03-31
,,,,,,,,,,,,,,,,,,,,451246,2001-03-31
,,,,,,,,,,,,,,,,,,,,451424,2001-03-31
,,,,,,,,,,,,,,,,,,,,451853,2001-03-31
,,,,,,,,,,,,,,,,,,,,451965,2001-03-31
,,,,,,,,,,,,,,,,,,,,452104,2001-03-31
,,,,,,,,,,,,,,,,,,,,452159,2001-03-31
,,,,,,,,,,,,,,,,,,,,452270,2001-03-31
,,,,,,,,,,,,,,,,,,,,452739,2001-03-31
,,,,,,,,,,,,,,,,,,,,452841,2001-03-31
,,,,,,,,,,,,,,,,,,,,452850,2001-03-31
,,,,,,,,,,,,,,,,,,,,453026,2001-03-31
,,,,,,,,,,,,,,,,,,,,453071,2001-03-31
,,,,,,,,,,,,,,,,,,,,453147,2001-03-31
,,,,,,,,,,,,,,,,,,,,453352,2001-03-31
,,,,,,,,,,,,,,,,,,,,453446,2001-03-31
,,,,,,,,,,,,,,,,,,,,453839,2001-03-31
,,,,,,,,,,,,,,,,,,,,454340,2001-03-31
,,,,,,,,,,,,,,,,,,,,454434,2001-03-31
,,,,,,,,,,,,,,,,,,,,454546,2001-03-31
,,,,,,,,,,,,,,,,,,,,454658,2001-03-31
,,,,,,,,,,,,,,,,,,,,454742,2001-03-31
,,,,,,,,,,,,,,,,,,,,455150,2001-03-31
,,,,,,,,,,,,,,,,,,,,455253,2001-03-31
,,,,,,,,,,,,,,,,,,,,455365,2001-03-31
,,,,,,,,,,,,,,,,,,,,455459,2001-03-31
,,,,,,,,,,,,,,,,,,,,455534,2001-03-31
,,,,,,,,,,,,,,,,,,,,455552,2001-03-31
,,,,,,,,,,,,,,,,,,,,455561,2001-03-31
,,,,,,,,,,,,,,,,,,,,455945,2001-03-31
,,,,,,,,,,,,,,,,,,,,455972,2001-03-31
,,,,,,,,,,,,,,,,,,,,456045,2001-03-31
,,,,,,,,,,,,,,,,,,,,456054,2001-03-31
,,,,,,,,,,,,,,,,,,,,456157,2001-03-31
,,,,,,,,,,,,,,,,,,,,456250,2001-03-31
,,,,,,,,,,,,,,,,,,,,456344,2001-03-31
,,,,,,,,,,,,,,,,,,,,456447,2001-03-31
,,,,,,,,,,,,,,,,,,,,456456,2001-03-31
,,,,,,,,,,,,,,,,,,,,456474,2001-03-31
,,,,,,,,,,,,,,,,,,,,456670,2001-03-31
,,,,,,,,,,,,,,,,,,,,456755,2001-03-31
,,,,,,,,,,,,,,,,,,,,456858,2001-03-31
,,,,,,,,,,,,,,,,,,,,456960,2001-03-31
,,,,,,,,,,,,,,,,,,,,457060,2001-03-31
,,,,,,,,,,,,,,,,,,,,457145,2001-03-31
,,,,,,,,,,,,,,,,,,,,457220,2001-03-31
,,,,,,,,,,,,,,,,,,,,457426,2001-03-31
,,,,,,,,,,,,,,,,,,,,457547,2001-03-31
,,,,,,,,,,,,,,,,,,,,457659,2001-03-31
,,,,,,,,,,,,,,,,,,,,457752,2001-03-31
,,,,,,,,,,,,,,,,,,,,458049,2001-03-31
,,,,,,,,,,,,,,,,,,,,458142,2001-03-31
,,,,,,,,,,,,,,,,,,,,458263,2001-03-31
,,,,,,,,,,,,,,,,,,,,458357,2001-03-31
,,,,,,,,,,,,,,,,,,,,458544,2001-03-31
,,,,,,,,,,,,,,,,,,,,458553,2001-03-31
,,,,,,,,,,,,,,,,,,,,458665,2001-03-31
,,,,,,,,,,,,,,,,,,,,458946,2001-03-31
,,,,,,,,,,,,,,,,,,,,459046,2001-03-31
,,,,,,,,,,,,,,,,,,,,459130,2001-03-31
,,,,,,,,,,,,,,,,,,,,459354,2001-03-31
,,,,,,,,,,,,,,,,,,,,459372,2001-03-31
,,,,,,,,,,,,,,,,,,,,459448,2001-03-31
,,,,,,,,,,,,,,,,,,,,459644,2001-03-31
,,,,,,,,,,,,,,,,,,,,459671,2001-03-31
,,,,,,,,,,,,,,,,,,,,460033,2001-03-31
,,,,,,,,,,,,,,,,,,,,460248,2001-03-31
,,,,,,,,,,,,,,,,,,,,460332,2001-03-31
,,,,,,,,,,,,,,,,,,,,460341,2001-03-31
,,,,,,,,,,,,,,,,,,,,460350,2001-03-31
,,,,,,,,,,,,,,,,,,,,460556,2001-03-31
,,,,,,,,,,,,,,,,,,,,460770,2001-03-31
,,,,,,,,,,,,,,,,,,,,460855,2001-03-31
,,,,,,,,,,,,,,,,,,,,461058,2001-03-31
,,,,,,,,,,,,,,,,,,,,461245,2001-03-31
,,,,,,,,,,,,,,,,,,,,461254,2001-03-31
,,,,,,,,,,,,,,,,,,,,461441,2001-03-31
,,,,,,,,,,,,,,,,,,,,461535,2001-03-31
,,,,,,,,,,,,,,,,,,,,461946,2001-03-31
,,,,,,,,,,,,,,,,,,,,462738,2001-03-31
,,,,,,,,,,,,,,,,,,,,462756,2001-03-31
,,,,,,,,,,,,,,,,,,,,463203,2001-03-31
,,,,,,,,,,,,,,,,,,,,463342,2001-03-31
,,,,,,,,,,,,,,,,,,,,463351,2001-03-31
,,,,,,,,,,,,,,,,,,,,463557,2001-03-31
,,,,,,,,,,,,,,,,,,,,463605,2001-03-31
,,,,,,,,,,,,,,,,,,,,463650,2001-03-31
,,,,,,,,,,,,,,,,,,,,463735,2001-03-31
,,,,,,,,,,,,,,,,,,,,464116,2001-03-31
,,,,,,,,,,,,,,,,,,,,464255,2001-03-31
,,,,,,,,,,,,,,,,,,,,464536,2001-03-31
,,,,,,,,,,,,,,,,,,,,464750,2001-03-31
,,,,,,,,,,,,,,,,,,,,464853,2001-03-31
,,,,,,,,,,,,,,,,,,,,464956,2001-03-31
,,,,,,,,,,,,,,,,,,,,465038,2001-03-31
,,,,,,,,,,,,,,,,,,,,465243,2001-03-31
,,,,,,,,,,,,,,,,,,,,465337,2001-03-31
,,,,,,,,,,,,,,,,,,,,465524,2001-03-31
,,,,,,,,,,,,,,,,,,,,465542,2001-03-31
,,,,,,,,,,,,,,,,,,,,465618,2001-03-31
,,,,,,,,,,,,,,,,,,,,465645,2001-03-31
,,,,,,,,,,,,,,,,,,,,465672,2001-03-31
,,,,,,,,,,,,,,,,,,,,465748,2001-03-31
,,,,,,,,,,,,,,,,,,,,465757,2001-03-31
,,,,,,,,,,,,,,,,,,,,465850,2001-03-31
,,,,,,,,,,,,,,,,,,,,466044,2001-03-31
,,,,,,,,,,,,,,,,,,,,466240,2001-03-31
,,,,,,,,,,,,,,,,,,,,466549,2001-03-31
,,,,,,,,,,,,,,,,,,,,466558,2001-03-31
,,,,,,,,,,,,,,,,,,,,466642,2001-03-31
,,,,,,,,,,,,,,,,,,,,466754,2001-03-31
,,,,,,,,,,,,,,,,,,,,466857,2001-03-31
,,,,,,,,,,,,,,,,,,,,466932,2001-03-31
,,,,,,,,,,,,,,,,,,,,467144,2001-03-31
