"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	RCONG167	RCONG168	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	TEXTA545	
43052																0	5496	310	512	2	79199	5865	6322	12	91529	0			2405	3	0	0	0	0	0	0	0	0	0		
43351																0	291	19	0	0	6470	639	809	3	7570	0			0	0	0	0	0	0	0	0	0	0	0		
43454																0	1085	104	0	0	13839	2078	2522	7	17446	0			266	1	0	0	0	0	0	0	0	0	0		
43511																0	21399	1962	982	3	333136	31586	62391	106	417908	0			17191	30	0	0	0	0	0	0	0	6000	23072		
43744																0	4843	231	0	0	67574	5288	10456	18	82873	0			302	1	0	0	0	0	0	0	0	0	0		
43856																0	1193	85	283	1	24591	2704	12179	23	38244	0			1078	3	0	0	0	0	0	0	0	0	0		
43959																0	1807	114	0	0	59807	5151	51933	65	113547	0					0	0	0	0	0	0	0	0	0		
44040																0	15840	660	515	2	153159	12382	67535	88	237049	0					0	0	0	0	0	0	0	0	0		
44134	1755598	48096	1692974	47905	0	0	0	0	0	0	0	0	48096	47905	1117814	0	33400	1379	5512	12	950759	30944	717831	620					266875	194									0		
44433																0	3101	116	293	1	105372	4002	91738	114	200504	0			0	0	0	0	0	0	0	0	0	0	0		
44741																0	17873	1213	968	3	196581	24905	109374	84	324796	0			7796	18	0	0	0	0	0	0	0	0	1165		
44750																0	10974	873	529	1	103684	6764	46451	31	161638	0			0	0	0	0	0	0	0	0	0	0	0		
44929																0	9555	557	1248	4	91631	14629	21977	28	124411	0					0	0	0	0	0	0	0	0	0		
45038																0	13307	593	779	3	72331	6666	13888	17	100305	0			284	1	0	0	0	0	0	0	0	0	754		
45047																0	6174	261	255	1	78099	8885	12910	25	97438	0			1762	5	0	0	0	0	0	0	0	0	0		
45056																0	3105	319	0	0	36010	3436	5271	12	44386	0			1489	4	0	0	0	0	0	0	0	0	0		
45430																0	9777	395	528	2	70568	6955	13310	31	94184	0			3095	2	0	0	0	0	0	0	0	0	0		
45458																0	499	27	0	0	6294	450	1895	5	8688	0			0	0	0	0	0	0	0	0	0	0	0		
45551																0	27679	2098	0	0	335820	31595	106341	167	469840	0			36995	40	0	0	0	0	0	0	0	0	0		
45560																0	12659	880	857	3	333654	22200	249934	315	597104	0			94626	143	0	0	0	0	0	0	0	0	0		
45775																0	13050	725	263	1	112288	8067	17149	44	142750	0			2841	5	0	0	0	0	0	0	0	0	0		
46053																0	12321	603	268	1	102671	10900	44198	44	159458	0			0	0	0	0	0	0	0	0	0	0	2256		
46941																0	6681	459	251	1	60722	4491	16420	18	84075	0					0	0	0	0	0	0	0	0	0		
47153																0	1052	51	0	0	13819	1295	1869	6	16740	0			0	0	0	0	0	0	0	0	0	0	0		
47247																0	23213	1025	4480	13	151548	13844	55913	75	235154	0			11470	13	0	0	0	0	0	0	0	0	0		
47256																0	2117	148	259	1	21049	2760	2002	6	25429	2			0	0	0	0	0	0	0	0	0	0	0		
47452																0	2410	63	0	0	24220	1487	17539	29	44169	0			2243	5	0	2000	0	0	0	0	0	0	0		
47500																0	26360	1409	1804	6	208093	24071	15863	43	252120	0			4925	13	0	0	0	0	0	0	0	0	5372		
48057																0	3992	188	0	0	73336	6260	15295	22	92623	0			1563	4	0	0	0	0	0	0	0	0	0		
48150																0	1099	59	0	0	16014	1684	3935	7	21048	0			637	2	0	0	0	0	0	0	0	0	0		
48374																0	30921	1126	1830	6	377543	27797	68786	127	479080	0			13678	23	0	0	0	0	0	0	0	0	7584		
48440																0	6054	344	0	0	57419	6374	2906	5	66379	0			0	0	0	0	0	0	0	0	0	0	0		
48730																0	9525	456	0	0	191572	16648	34087	65	235185	0			8582	15	0	0	0	0	0	0	0	0	0		
49054																0	0	0	0	0	169975	2133	23724	43	193698	0			5071	6	0	0	0	0	0	0	0	0	0		
49148																0	5324	262	312	1	50331	4911	15211	18	71178	0					0	0	0	0	0	0	0	0	0		
49241																0	12279	697	0	0	207680	22897	98164	104	318123	0			24350	32	0	0	0	0	0	0	0	0	37809		
49344																0	3420	195	0	0	48650	5434	25274	28	77344	0			3668	3	0	0	0	0	0	0	0	0	0		
49643																0	870	46	0	0	25542	2744	5583	6	32001	6			3967	1	0	0	0	0	0	0	0	0	0		
49652																0	2879	181	0	0	51528	5273	26955	35	81362	0			4662	8	0	0	0	0	0	0	0	0	0		
49821																0	42356	1517	4593	13	362736	25846	184831	245	594516	0			27047	56	0	0	0	0	0	0	0	0	42304		
49858																0	2975	256	0	0	61223	4046	8844	21	73042	0			2462	6	0	0	0	0	0	0	0	0	0		
49951																0	3007	126	294	1	62796	3797	18456	34	84553	0			1066	3	0	0	0	0	0	0	0	0	0		
50144																0	5740	316	747	2	36766	4275	4725	9	47978	0					0	0	0	0	0	0	0	0	0		
50461																0	284	32	336	1	38324	932	19070	27	58015	0			10055	14	0	0	0	0	0	0	0	0	0		
50546																0	3516	115	0	0	24675	2267	16113	35	44304	0			3199	6	0	0	0	0	0	0	0	0	0		
50854																0	1631	76	0	0	32306	4131	23135	25	57072	0			7503	15	0	0	0	0	0	0	0	0	0		
50957																0	3088	205	0	0	77807	2209	2467	6	83362	0			2147	5	0	0	0	0	0	0	0	0	818		
51253																0	7395	224	581	2	96083	9709	18296	26	122355	0			4940	11	0	0	0	0	0	0	0	0	0		
51356																0	1339	64	0	0	35673	4392	30650	40	67662	0					0	0	0	0	0	0	0	0	0		
51459																0	8535	534	0	0	122934	10747	46762	54	178232	0			6259	13	0	0	0	0	0	0	0	0	2082		
51730																0	5766	247	0	0	41755	4808	3424	6	50945	0			638	1	0	0	0	0	0	0	0	0	0		
51842																0	24071	1532	0	0	123915	14312	102267	279	250253	0			18053	19	0	0	0	0	0	0	0	0	2106		
52410																0	2384	136	252	1	43896	6257	1304	4	47836	0			580	2	0	0	0	0	0	0	0	0	0		
52719															0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0		
52951																0	1996	60	0	0	39086	3307	26615	29	67697	0					0	0	0	0	0	0	0	0	0		
53015																0	3347	132	0	0	17473	2721	1609	3	22429	0					0	0	0	0	0	0	0	0	0		
53033															734416	0	4079	218	0	0	493606	20871	992417	1032	1490103	0	1446773	0	0	0	0	0	0	0	0	0	0	0	0		
53051																0	3662	242	0	0	38778	3953	6550	12	48990	0			2022	5	0	0	0	0	0	0	0	0	0		
53239																0	7868	250	1191	4	86033	8062	12899	30	107991	0			10432	16	0	0	0	0	0	0	0	0	0		
53453																0	1621	69	0	0	31562	2534	5062	12	38245	0			2146	5	0	0	0	0	0	0	0	0	0		
53752																0	2294	75	0	0	34089	2356	7456	11	43839	0					0	0	0	0	0	0	0	0	0		
54049																0	5004	230	824	2	55796	8046	14736	20	76360	0			3619	3	0	0	0	0	0	0	0	0	149		
54058																0	16631	774	585	2	170337	10331	35861	62	223414	0			465	1	0	0	0	0	0	0	0	0	0		
54357																0	0	0	0	0	34835	1760	1732	6	36567	0			0	0	0	0	0	0	0	0	0	0	0		
54375																0	22453	1344	965	3	338066	32343	131346	136	492830	0			69520	86	0	0	0	0	0	0	0	0	0		
54441																0	8305	371	0	0	89747	8067	9137	19	107189	0			1033	2	0	0	0	0	0	0	0	0	0		
54656																0	29597	924	2927	9	191045	15943	88671	103	312240	0			9347	15	0	0	0	0	0	0	0	0	0		
55176																0	38028	972	4437	13	155196	10005	40320	72	238189	209			2306	6	0	0	0	0	0	0	0	0	0		
55336																0	12587	835	1318	3	227251	20675	38677	86	279833	0			16097	36	0	0	0	0	0	0	0	0	0		
55635																0	338	36	0	0	56717	3551	10899	18	67955	0			5088	7	0	0	0	0	0	0	0	0	19318		
55653																0	3272	287	256	1	57934	4579	13215	24	74676	0			9125	13	0	0	0	0	0	0	0	0	0		
56258																0	6835	507	0	0	101942	10454	44110	60	152887	0			3436	9	0	0	0	0	0	0	0	0	0		
56351																0	32675	1980	758	3	508019	88222	235868	279	777320	0			71107	90	0	0	0	0	0	0	0	0	0		
56427																0	6788	380	1057	3	47589	5746	3337	5	58771	0					0	0	0	0	0	0	0	0	0		
56548																0	6988	473	398	1	279218	10606	36260	57	322864	0			3720	9	0	0	0	0	0	0	0	4000	1522		
56557	1983021	135289	1971822	122009	0	0	0	0	0	0	0	0	135289	122009	976406	0	10438	364	1086	3	737200	22901	1099008	1139					450166	484									0		
56717																0	35196	1263	4191	9	338499	28674	82337	137	460223	0					0	0	0	0	0	0	0	0	6207		
57040																0	5973	277	0	0	58889	6315	8414	18	73276	0			0	0	0	0	0	0	0	0	0	0	0		
57228																0	8485	454	1353	4	183594	18694	25939	52	219371	0			6078	12	0	0	0	0	0	0	0	0	5617		
57255																0	278	19	0	0	58918	5471	17185	32	76381	0			8504	14	0	0	0	0	0	0	0	0	0		
57451																0	27979	1211	1049	4	226682	21078	77824	100	333534	0			11355	22	0	0	0	0	0	0	0	0	8903		
57572																0	3481	454	0	0	34320	4932	2095	7	39897	0			0	0	0	0	0	0	0	0	0	0	0		
57956																0	1903	112	284	1	72288	5850	56301	84	130776	0	133578	0	19859	27	0	0	0	0	0	0	0	0	0		
58074																0	16230	1186	2428	8	114022	16359	20573	38	153253	0					0	0	0	0	0	0	0	0	0		
58207																0	12911	493	509	2	158553	11982	21538	52	193511	0			7766	18	0	0	0	65	0	0	0	0	125		
58225																0	21358	630	2742	8	176751	17527	21783	48	222634	0			0	0	0	0	0	0	0	0	0	0	0		
58243	4342698	434386	4448289	409487	1018	1738	0	0	0	0	0	35000	434386	409487	1232872	0	168801	7723	15836	42	2486951	122324	1236724	1420					353381	407									234029		
58355																0	673	20	0	0	5466	831	342	1	6481	0					0	0	0	0	0	0	0	0	0		
58551																0	2078	67	839	2	75805	5064	41735	64	120457	0					0	0	0	0	0	0	0	0	0		
58636																0	7679	419	280	1	152311	20990	39191	62	199460	0			9359	19	0	0	0	0	0	0	0	0	0		
58757																0	7275	888	0	0	39399	3797	2548	6	49222	0			0	0	0	0	0	0	0	0	0	0	0		
58971															1231437	0	64842	4149	4090	10	1705911	142782	1515617	1639	3290460	0	3307206	0	444176	453	0	0	0	0	0	0	0	0	48548		
59316																0	25199	2322	593	2	296394	28965	71016	104	393202	0			8395	21	0	0	0	0	0	0	0	0	0		
59352																0	9282	640	251	1	188212	14061	67263	88	265008	0			4646	10	0	0	0	0	0	0	0	0	0		
59679																0	2439	132	272	1	14613	2152	4676	9	22000	0					0	0	0	0	0	0	0	0	0		
59754																0	1130	38	0	0	6357	1186	5351	18	12838	0					0	0	0	0	0	0	0	0	0		
60143	40845768	1627141	40676644	2876384	959126	1017284	0	0	0	0	277045	1628771	1626891	2875929	19487071	0	713178	66842	38349	103	15301128	1289922	23165972	14767					10885601	6939									0		
60330																0	26376	1291	0	0	305273	42749	87046	142	418695	0			9959	16	0	0	0	0	0	0	0	0	7261		
60433																0	4507	289	0	0	50239	1373	7709	23	62455	0			403	1	0	0	0	0	0	0	0	0	0		
60545																0	24312	751	2464	6	103186	7735	17819	40	147781	0			3271	4	0	0	0	0	0	0	0	0	0		
60554																0	2812	143	0	0	38090	2625	9999	26	50901	0			1097	2	0	0	0	0	0	0	0	0	0		
60648																0	15624	582	2439	6	144772	17889	41344	52	204179	0			3860	8	11	0	0	0	0	0	0	0	210		
61122															347037	0	62168	3915	1441	5	903776	64244	404382	259	1371767	0	1325027	0	26489	43	0	0	0	0	0	0	0	0	69282		
61355																0	31986	2372	700	2	388513	45790	75155	111	496354	0			25199	36	0	0	0	0	0	0	0	0	0		
61476																0	14393	445	3187	8	95498	7362	36578	72	149656	0					0	0	0	0	0	0	0	0	0		
61533																0	39568	864	864	3	455977	11871	84333	173	580742	0			0	0	0	0	0	0	0	0	0	0	0		
61757																0	9842	1390	0	0	131192	16177	24274	33	165308	0			4427	8	0	0	0	0	0	0	0	0	0		
61832																0	6212	287	0	0	132911	11063	34394	64	173517	0			9677	22	0	0	0	0	0	0	0	0	0		
61953																0	7757	508	0	0	43634	5622	9305	17	60731	35			1155	2	0	0	0	0	0	0	0	0	0		
62044																0	1035	119	0	0	13800	616	5291	7	20126	0			0	0	0	0	0	0	0	0	0	0	0		
62110																0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0		
62147																0	3197	331	0	0	40712	5079	14251	28	58160	0			0	0	0	0	0	0	0	0	0	0	0		
63050																0	4754	263	0	0	79914	11439	12961	35	97629	0			614	2	0	0	0	0	0	0	0	0	0		
63069	17027097	0	17049402	0	0	0	10000	0	0	160029	104531	74832	0	0	10362839	0	97597	4975	11126	31	4756905	174386	12161469	10108					4158313	7081									9937		
63078																0	28495	1200	1439	5	609988	50446	211249	279	851171	0			36581	44	0	0	0	0	0	0	0	0	22565		
63201																0	4638	614	0	0	66274	9763	26004	44	96916	0			7026	14	0	0	0	0	0	0	0	0	0		
63359																0	6612	296	625	2	135214	7432	43370	93	185821	0			5913	14	0	0	0	0	0	0	0	0	0		
63573																0	25810	2012	2028	5	192467	11565	43600	95	263905	0			1840	3	0	0	0	0	0	0	0	0	0		
63733																0	36095	1185	3065	8	279057	25814	37969	72	356186	0			13766	14	0	0	0	0	0	0	0	0	0		
63742																0	991	92	389	1	131515	9073	37651	59	170546	0			9868	18	0	0	0	0	0	0	0	0	0		
63751																0	463	131	0	0	6342	1052	1286	3	8091	0			0	0	0	0	0	0	0	0	0	0	0		
64150																0	425	22	258	1	65466	3877	25390	40	91538	0			7026	9	0	0	0	0	0	0	0	0	0		
64543																0	18659	767	0	0	232845	21756	107512	122	359016	0			4781	11	0	0	0	0	0	0	0	0	0		
64552																0	1566	47	270	1	56619	2773	14838	23	73293	0					0	0	0	0	0	0	0	0	25658		
64619	1683711	581	1514857	581	0	0	0	0	0	0	0	0	581	581	873211	0	19614	621	1975	3	764472	27260	897069	849					305751	362									22983		
64730																0	13665	724	931	3	125687	9444	42694	45	182976	0			18154	17	0	0	0	0	0	0	0	0	0		
65205																0	80898	5068	1344	4	563702	36736	31581	74	677525	0	672448	0	2246	5	0	0	0	0	0	0	0	0	0		
65241																0	4697	226	0	0	77680	5966	22450	26	104827	0	101623	0	6055	3	0	0	0	0	0	0	0	0	0		
65513	306082	0			65000	0	0	0	0	0	0	0	0			0	0	0	0	0	77141	2755	228941	176															0		
65559																0	9622	531	582	1	215697	17286	121626	145	347527	0			11378	18	712	0	0	0	0	0	0	0	0		
65746																0	21770	1234	2969	7	366379	27177	184281	125	575399	0	575207	0	16072	16	0	0	0	0	0	0	0	0	0		
65858															323168	0	60896	3455	1632	5	770273	85112	383706	399	1216507	0	1220371	0	102683	161	0	0	0	0	0	0	0	0	43130		
66015	322587	11489			0	0	0	0	0	0	0	0	11409			0	0	0	0	0	110184	2414	200914	242					125643	160									0		
66154																0	12671	311	3245	9	44939	5139	9268	27	70123	0					0	0	0	0	0	0	0	0	0		
66172																0	19344	1251	0	0	264218	22216	57651	129	341213	0			10131	20	0	0	0	0	0	0	0	0	0		
66275																0	6334	295	1027	3	94911	6838	23060	55	125332	0			4626	9	0	0	0	0	0	0	0	0	0		
66837																0	10199	602	1023	3	220017	9266	36474	61	267713	0			26733	37	0	0	0	0	0	0	0	0	0		
67142																0	6580	534	0	0	73505	7100	19796	31	99881	0					35	0	0	0	0	0	0	0	0		
67151																0	6536	271	2003	7	211336	12817	217399	148	437274	0			24594	36	0	0	0	0	0	0	0	0	17498		
67209																0	31980	1064	4857	13	313445	23285	82436	135	432718	0			9486	23	0	0	0	0	0	0	0	0	0		
67254																0	0	0	0	0	12420	15737	337	1	12757	0					0	0	0	0	0	0	0	0	0		
67311															1794304	0	447951	32272	11425	33	6928783	803124	2188468	2673	9576627	0	9055232	0	1085639	859	42	0	0	0	140595	0	0	0	0		
68345																0	16473	640	3675	8	114284	12898	31695	31	166128	0					0	0	0	0	0	0	0	0	0		
68448																0	6036	374	256	1	58471	6657	3315	7	68079	0					0	0	0	0	0	0	0	0	0		
68756																0	6652	239	586	1	115361	9763	51100	88	173699	0			11740	28	0	0	0	0	0	0	0	0	0		
68831																0	5794	423	571	2	61816	6206	17862	27	86526	483			5113	8	0	0	0	0	0	0	0	0	500		
68840																0	9598	569	313	1	110832	11514	43263	54	164006	0			1623	4	0	0	0	0	0	0	0	0	0		
68859																0	10962	785	1805	6	237209	25480	78863	149	328844	5			16358	30	0	0	0	0	0	0	0	0	2131		
68943																0	6264	359	0	0	75209	6326	9193	20	90666	0			2929	3	0	0	0	0	0	0	0	0	0		
69333															110858	0	40962	2112	2364	8	669056	73630	271751	283	984132	0	941549	0	25469	52	415	0	0	0	0	0	0	0	0		
69678																0	20957	1018	653	2	265426	21049	114710	185	401746	0			31238	44	0	0	0	0	0	0	0	0	0		
69847																0	494	60	0	0	14271	1244	444	1	15209	0					0	0	0	0	0	0	0	0	0		
70049																0	7510	377	746	1	146364	14595	53759	87	208724	345			9630	16	0	0	0	0	0	0	0	0	0		
70058																0	5899	197	0	0	50961	5519	14969	17	71829	0			1151	4	0	0	0	0	0	0	0	0	0		
70218																0	1274	287	0	0	77603	4903	11616	23	90493	0					0	0	0	0	0	0	0	0	0		
70254																0	557	53	0	0	13084	1847	3096	4	16737	0			0	0	0	0	0	0	0	0	0	0	0		
70414																0	27267	943	867	3	270724	25097	52407	92	351265	0			2415	6	0	0	0	0	0	0	0	0	0		
70638																0	11437	568	0	0	134368	12407	33334	35	179139	0			3504	9	0	0	0	0	0	0	0	0	11949		
70955																0	0	0	0	0	10514	771	553	1	11067	0					0	0	0	0	0	0	0	0	0		
71318																0	22290	1459	1738	6	358722	26996	118382	199	501132	0			16166	32	0	0	0	637	0	0	0	0	0		
71457																0	12374	642	2280	7	110545	8231	22178	40	147377	0					0	0	0	0	0	0	0	0	0		
71859																0	0	0	0	0	4639	593	1123	4	5762	0					0	0	0	0	0	0	0	0	0		
72258																0	5107	502	0	0	149827	12196	88816	114	243750	0			2885	7	0	0	0	0	0	0	0	0	0		
72351																0	4978	450	0	0	40335	4136	4772	10	50085	0			0	0	0	0	0	0	0	0	0	0	0		
72454																0	13048	1573	311	1	46117	6151	8555	21	68031	0			903	3	0	0	0	0	0	0	0	0	0		
72678																0	31266	1051	2639	8	220202	13120	21040	36	275147	0			0	0	0	0	0	0	0	0	0	0	0		
73031																0	334	45	0	0	88070	3870	54973	82	143377	0			19887	30	0	0	0	0	0	0	0	0	0		
73116																0	56587	2994	828	3	484000	36676	41808	109	583223	0			11246	25	0	0	0	0	0	0	0	0	0		
73152																0	2345	132	0	0	48272	4651	15476	24	66093	0			7907	13	0	0	0	0	0	0	0	0	0		
73554																0	6281	283	833	3	103510	6931	18531	39	129155	0			568	1	0	0	0	0	0	0	0	0	0		
73956																0	1616	88	0	0	33656	3381	4941	13	40213	0			1330	3	0	0	0	0	0	0	0	0	0		
74056																0	3056	209	0	0	70504	8733	2178	8	75738	0			3890	10	0	0	0	0	0	0	0	0	0		
74140															136112	0	50765	6868	2308	6	596441	92448	172196	227	821710	0	812599	0	20605	38	0	0	0	0	0	0	0	0	11319		
74159																0	0	0	0	0	21841	2388	4398	12	26239	0			3268	9	0	0	0	0	0	0	0	0	0		
74403																0	29877	2204	0	0	373860	38543	44934	101	448676	4			11482	23	0	0	0	0	0	0	0	0	13961		
74449																0	892	43	0	0	13059	2893	4666	7	18617	0			0	0	0	0	0	0	0	0	0	0	0		
74458																0	3447	218	0	0	81865	6775	14370	35	99682	0			4352	10	0	0	0	0	0	0	0	0	1094		
75053																0	17999	684	526	2	178247	13662	52538	66	249310	0					0	0	0	0	0	0	0	0	0		
75259																0	394	8	0	0	25957	1205	14125	31	40476	0					0	0	0	0	0	0	0	0	0		
75446																0	9964	430	0	0	134523	10653	37117	55	181604	0			4416	10	0	0	0	0	0	0	0	0	0		
75455																0	2371	172	0	0	21077	2471	3303	9	26751	0					0	0	0	0	0	0	0	0	0		
75558																0	5478	239	0	0	121357	9436	53384	93	180219	0			22491	28	0	0	0	0	0	0	0	0	0		
75633	30552817	1386707	28708344	1347231	247839	2396500	0	0	0	0	100000	100000	1386707	1347231	11488442	0	930236	50314	60924	168	14446786	1092348	13728164	9318					7477364	2867									70725		
75651																0	4875	171	408	1	24552	5978	4152	12	33987	0			280	1	0	0	0	0	0	0	0	0	0		
76135																0	928	114	0	0	70872	4930	35698	29	107498	0			6608	6	0	0	0	0	0	0	0	0	0		
76153																0	2221	112	0	0	23464	2812	4353	8	30038	0					0	0	0	0	0	0	0	0	0		
76443																0	5589	698	0	0	58773	6944	20256	20	84618	0					0	0	0	0	0	0	0	0	0		
76854																0	3504	173	0	0	151555	5503	38027	60	193086	0			8460	15	0	0	0	0	0	0	0	0	19258		
77150																0	284	35	0	0	19342	4167	8836	16	28463	0			268	1	0	0	0	0	0	0	0	0	0		
77253																0	3070	145	0	0	97003	4488	18883	33	118957	0			0	0	0	0	0	0	0	0	0	0	0		
77422																0	0	0	0	0	54184	26207	56253	63	110437	0			54860	62	0	0	0	0	0	0	0	0	0		
77758																0	31644	1946	1139	3	233542	28685	77904	88	344229	0			8720	17	0	0	0	0	0	0	0	0	150		
77851																0	28683	2535	255	1	530270	36348	145508	136	704716	0	702288	0	54565	50	129	0	0	0	0	0	0	0	3503		
78036																0	5530	342	1544	3	70074	5069	8069	15	85217	0			0	0	0	0	0	0	0	0	0	0	0		
78157																0	835	52	0	0	30802	3927	4931	11	36569	0			252	1	0	0	0	0	0	0	0	0	0		
78241																0	2781	482	0	0	33232	2844	4873	12	40886	0			2139	6	0	0	0	0	0	0	0	0	0		
78559																0	3446	146	0	0	45514	4606	14012	25	62972	0					0	0	0	0	0	0	0	150	0		
78858															225139	0	8807	426	0	0	731735	16557	324359	388	1064901	0	1039057	0	58221	60	0	0	0	0	0	0	0	0	0		
79042																0	2785	239	253	1	55766	5870	12437	12	71241	0					0	0	0	0	0	0	0	0	0		
79127																0	4765	256	0	0	38059	3727	5091	12	47915	0			0	0	0	0	0	0	0	0	0	0	0		
79145																0	12966	706	635	2	70184	8635	12871	20	96656	0			2111	5	0	0	0	0	0	0	0	0	0		
79257																0	597	91	0	0	10821	1168	5930	10	17348	0			0	0	0	0	0	0	0	0	0	0	0		
79855																0	20355	654	1842	7	139643	9064	11498	16	173338	0			3680	8	0	0	0	0	0	0	0	0	0		
80020																0	0	0	0	0	16466	2043	0	0	16466	0			0	0	0	0	0	0	0	0	0	0	0		
80150																0	12817	710	0	0	179833	11942	37804	66	230454	0					0	0	0	0	0	0	0	0	0		
80431																0	5581	200	263	1	57298	5947	10009	11	73151	0					0	0	0	0	0	0	0	0	0		
80552																0	2108	67	0	0	14561	1714	883	2	17552	0					0	0	0	0	0	0	0	0	0		
80936																0	7709	316	1371	4	89315	9447	15797	34	114192	0			777	1	0	0	0	0	0	0	0	0	0		
81429																0	10693	369	0	0	95900	9330	16815	40	123408	0			1809	4	0	0	0	0	0	0	0	0	2335		
82033																0	7032	195	810	2	116831	9547	33624	46	158297	0			6234	9	0	0	0	0	0	0	0	0	0		
82257																0	1095	68	1129	2	9755	862	6186	14	18165	0			966	3	0	0	0	0	0	0	0	0	0		
82350																0	3361	127	0	0	26827	3006	7806	15	37994	0			769	2	0	0	0	0	0	0	0	0	0		
82659																0	4747	406	467	1	36236	5611	6495	16	47945	0			1569	2	0	0	0	0	0	0	0	0	0		
83151																0	2274	47	407	1	71391	3091	28823	60	102895	0			2796	7	0	0	0	0	0	0	0	0	0		
