"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF588	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF600	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF588	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF600	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RIADG377	
419460																																																										0	3829	0		1057	1228			3238	0	1943	0	677	72368	2	0	82	32360	3771	6202	10210	568	1803	2180	3591	13021	10969	3985	6183	9542	8374	6698	4705								0	0			0	0	1249	11539	8267	4294			0			360	458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7305		0	146							0	
419675																																																										0	2258	6861	9	1786	792	87844	0	87844	5063	8580	0	0	500284	398	70397	3904	147531	27247	25818	86959	2635	5963	6701	7986	46221	65231	54146	42739	62198	69593	89375	19044	0	0	0	0	0	0	0	0	140	0		0	0	14881	21144	57597	38840	0	70397	0			0	283																									0	0	0	0	0	0	0	0	0	0	0	0		237608	8504	2000	8513								
419947																																																										0	3343	347		3962	0			4228	0	2395	0	133	23651	0	0	0	5145	0	0	10209	231	241	2204	2210	177	32	2395	7864	5136	2976	56	0								0	0			0	0	0	296	0	3802			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
420457																																																										0	310	27009	409	0	18599	51979	0	51979	21532	3037	0	252	346052	0	0	0	52093	2233	7284	129396	4083	10717	24241	9091	1073	792	48381	66216	123794	38693	8435	0	0	0	0	0	0	0	0	978	0	0		0	0	5031	18990	36673	124322	0	0	0			501	0																									0	0	0	0	0	0	0	0	0	0	0	0		43567	1204	0	1613								
420644																																																										0	43766	1744		11088	415			26469	7389	8429	0	1685	198735	0	0	465	15905	7320	15905	94795	2548	9240	2026	1458	84	0	89528	30122	40675	16972	2825	0								888	320			0	0	1821	21306	34110	14619			0			281	0																									0	0	0	0	0	0	0	0	0	0	0	0		17576		160	1716								
420653																																																										0	8846	1229		10703	0			5875	39	1428	0	0	36211	0	967	0	2289	0	610	12835	190	4	173	235	1528	159	8719	6437	3735	4614	6480	2660								10	0			0	0	0	2455	0	2353			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	17								
420934																																																										0	1778	4212		588	1411			1933	3008	3408	0	0	41621	0	0	0	11256	504	2373	14546	265	2072	5750	2923	43	0	4183	8026	11176	5731	112	0								0	26			0	0	2373	5594	2656	4261			0			304	202																									0	0	0	0	0	0	0	0	0	0	0	0	328	0		0	24							4	
421445																																																										0	20365	816		10578	0			3824	919	7666	0	3305	70965	0	0	0	9673	391	3326	18812	860	1568	3921	2175	823	87	8978	15076	19343	13181	2013	1942								0	189			0	0	631	595	0	11978			0			0	34																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	35								
421539																																																										0	1537	2035		212	0			14567	0	6054	0	0	93576	0	0	0	26865	2199	13604	36999	7467	4881	4846	8370	1133	42	20131	14680	11964	11686	7552	347								0	108			0	0	2910	11414	17089	8337			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	249							0	
422059																																																										0	4151	1375		5357	37			1853	0	1230	0	0	25470	0	122	0	4996	42	4191	7908	193	694	932	1001	1890	286	8403	4645	3583	2167	1403	257								0	14			0	0	181	1642	3515	957			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		4005		0	35								
422116																																																										0	1203	0		1304	0			5713	36	8122	0	0	45976	0	0	0	23407	0	7857	7819	2827	4042	3455	3342	3789	4880	4963	4685	4649	3009	3096	1519								134	25			0	0	0	4	0	5892			0			0	970																									0	0	0	0	0	0	0	0	0	0	0	0		23407		0	136								
422358																																																										0	9655	0		2039	0			2994	0	654	0	112	23235	0	18	0	2849	338	201	10345	381	419	1258	687	104	0	7258	4506	2185	2701	1935	1619								0	0			0	0	0	905	610	3060			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		2495		0	1								
422433																																																										0	13541	15672	0	14673	11652	72863	0	72863	16504	11733	0	1	602902	872	0	1170	61897	2810	3003	287821	6902	12498	21840	1637	2576	9899	176587	96793	142148	81581	24390	5708	0	0	0	0	0	0	0	2810	162	0		0	0	9553	77856	91232	199820	0	0	0			0	2368																									0	0	0	0	0	0	0	0	0	0	0	0		258723	10039	2608	10039								
422657																																																										0	25331	0		1459	1366			4846	0	4691	0	740	71521	0	0	0	22206	24	17004	10088	1548	3931	15018	1101	294	0	5764	9252	19920	4478	5795	3006								0	0			0	0	274	0	10	11844			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	96								
423159																																																										0	7627	0		2676	0			4329	0	20613	0	1580	103565	4	1485	0	32303	118	10060	28255	4149	5798	20963	1109	117	0	15460	12457	34054	6566	1798	0								0	0			0	0	3329	0	26973	2381			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	155								
423449																																																										0	21701	11001	0	19193	1309	48956	0	48956	11488	17328	0	1400	287083	0	0	0	34472	6203	16848	123694	1527	5543	5005	9053	8715	4412	115219	34616	59813	32992	2712	0	0	0	0	0	0	0	0	24	767	0		0	0	1662	2712	37485	70420	0	0	0			213	60																									0	0	0	0	0	0	0	0	0	0	0	0		114220	2271	0	2271								
423458																																																										0	2259	6853	0	113	0	90093	0	90093	2740	13361	0	0	585132	0	0	1713	140699	19095	36521	330623	47789	9729	13157	33774	34139	2016	251332	21863	64054	77362	26702	198	0	0	0	0	0	0	0	0	8	0		0	0	27020	82075	71414	128758	0	0	0			1141	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	61217	644	0	644							0	
423636																																																										0	429	0		0	0			2884	128	6492	0	23	38986	0	0	0	17060	249	0	9298	396	1789	4370	9698	463	0	3053	5022	8242	5049	559	0								0	0			0	0	394	2348	6088	2836			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	55								
423739																																																										0	4536	4044	0	464	0	32396	0	32396	1540	12059	0	0	245721	0	0	0	74593	4670	6206	76220	13654	16299	29150	10852	2749	662	69156	22524	40640	26997	10374	0	0	0	0	0	0	0	0	325	119	0		0	0	4138	34491	43094	29166	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		31801	86	0	86								
423841																																																										0	788	556		2702	0			3872	0	1481	0	0	12609	0	0	0	2758	12	0	3964	0	0	845	1830	83	0	581	3383	1841	2447	430	297								0	0		0	0	0	140	0	0	300			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
424156																																																										0	11762	625		35427	3054			13931	50	0	0	0	76303	0	1137	0	3403	70	476	42324	362	1325	1524	192	0	0	20844	39003	7683	3070	713	427								0	1373			0	0	2582	0	3192	2414			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		13344		321	16								
424240																																																										0	18947	1410		25953	0			13767	487	10201	0	45	95747	0	97	0	14042	1014	5871	27075	431	770	5485	6760	493	103	21154	8118	21269	28377	2522	265								746	105			0	0	421	1020	5672	1799			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	21								
424343																																																										0	0	7121		0	2116			5139	13862	1036	0	0	65983	0	27	0	10158	515	0	22685	168	3354	3658	1003	467	828	5096	14067	20938	11614	218	11								53	0			0	0	2803	1196	15915	8158			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
424352																																																										0	0	0		2259	0			3342	0	7688	0	0	39006	654	0	0	11455	0	0	11257	462	764	2159	4720	1340	2010	5222	4809	5820	8775	3562	0								0	0			0	0	1149	4	8285	5458			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		13108		0	20								
424437																																																										0	1650	0		1351	0			0	149	2600	0	0	12280	0	0	0	6443	41	4448	1986	500	532	2940	548	141	1743	541	1347	1565	1929	330	125								0	0			0	0	0	0	0	46			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
424633																																																										0	2916	40		938	0			3416	0	3975	0	11	44925	0	0	0	21409	457	7370	27614	8721	6695	5008	190	230	0	11047	4517	6221	496	787	0								0	0			0	0	2002	2832	3763	3166			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
425050																																																										0	1304	0		6326	0			1486	0	954	0	0	11866	0	0	0	523	0	0	5661	21	100	349	17	0	0	1227	4313	1750	2814	579	664								0	0			0	0	0	0	1273	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
425108																																																										0	0	2253		0	0			15335	11599	1064	0	0	148423	152	0	11598	71553	11228	42195	32004	486	8678	16972	9338	8390	26316	18196	4644	10168	10528	26190	5926								0	0			0	0	0	278	34936	329			0			0	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
425818																																																										0	39	3341		0	0			5945	109	15261	0	717	98336	198	0	0	47686	422	35781	15582	4538	11581	13858	5418	5195	6258	12139	11001	9111	3761	5061	5556								523	35			0	0	847	7566	10055	5603			0			0	445																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	385								
425845																																																										0	17781	106		25354	0			8477	0	3718	0	371	64505	0	0	0	6008	0	0	36643	212	1567	3109	1107	13	0	22930	11934	14060	7724	1432	416								0	0		0	0	0	0	0	869	1666			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		22194		0	155								
425911																																																										0	54343	11152	0	11761	1540	30656	0	30656	10753	12811	0	35500	437060	0	0	3208	135067	21692	10578	61857	4956	431	2843	6913	56664	62844	96780	7080	28687	79209	59330	25531	0	0	0	0	0	0	0	0	831	0		0	0	10241	11639	61481	28613	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0	520	0	520								
425957																																																										0	111	0		732	0			1712	0	3777	0	788	16771	0	0	0	6863	168	0	1952	43	119	97	933	5500	0	3608	973	1941	1457	1765	59								0	48			0	0	119	0	0	2375			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	78								
425975																																																										0	374	3504	0	474	0	18734	0	18734	0	21301	0	1258	207543	80	0	18734	88430	6109	2962	34443	2608	2118	11555	7968	42204	21783	32342	10755	18359	32208	23225	917	0	0	0	0	0	0	0	0	0	0		0	0	12165	4560	33670	16939	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		207543	105	0	105								
426057																																																										0	0	0		0	0			4787	0	2277	0	0	26612	0	0	0	4715	165	0	7838	537	605	1904	744	30	118	5519	2312	5899	7544	38	538								0	0			0	0	1317	1923	8264	3143			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	21								
426141																																																										0	2056	0		1511	0			828	0	1449	0	50	8864	0	0	0	2168	0	0	2799	82	201	843	899	143	0	528	1988	2018	1885	277	0								0	0			0	0	0	0	736	28			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	38								
426534																																																										0	38441	60284	2048	34371	193	198548	0	198548	43686	13838	0	5172	1219556	0	24	5874	250677	32021	102566	415737	28955	56219	67020	50788	9939	31274	275454	227223	186356	231423	33893	2117	0	0	0	0	0	0	0	0	200	0		40607	25973	73287	152175	233506	80764	0	24	0			0	3788																									91768	95813	5222	19377	20957	1713	868	909	45	0	0	0	0	185036	514	0	2562							0	
426758																																																										0	4810	0		3645	0			2825	67	3646	0	0	45627	0	69	0	25483	1242	11877	10118	1228	5536	1986	4802	4764	7167	3264	8784	3031	3020	977	1068								0	0			0	0	594	60	197	2919			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	70								
426945																																																										0	2316	911		760	0			7515	1241	0	0	120	53132	0	0	7515	11433	2669	2569	17696	1308	1721	8119	67	0	0	6460	8667	20545	4449	1523	8								133	2501			0	0	383	3310	14062	5778			0			0	25																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
427241																																																										0	11762	3636		3073	0			6553	2929	10740	0	433	201489	884	0	0	117975	3821	38999	15500	5379	6936	18198	1468	41007	44182	7474	6558	9631	10758	25766	23277								249	273			0	0	2900	7938	23195	5757			0			0	1005																									0	0	0	0	0	0	0	0	0	0	0	0		77809		0	1139								
427353																																																										0	5214	2982		14	0			11072	1607	6465	0	2019	139409	2	456	0	39038	1141	5838	54275	3325	14751	16011	1921	1625	1265	23438	19130	25282	16422	13594	2384								0	0			0	0	4690	12111	24425	26388			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	41042		1403	386							0	
427456																																																										0	2518	0		2702	0			1197	0	1155	0	0	12699	0	94	0	3248	118	117	4771	185	506	951	1433	173	0	1381	2742	2639	2219	415	55								153	0			0	0	91	26	1258	101			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	38								
427858																																																										0	0	2642		0	0			5501	5441	1720	0	0	44791	0	0	0	5493	2260	941	13811	534	500	1359	2463	254	0	5888	6889	10786	7260	5374	0								286	1003			0	0	1935	6768	6862	4867			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	807	0		0	13							7	
427960																																																										0	1049	317		192	0			10238	2261	2510	0	0	40977	0	0	0	12141	1134	10270	9913	2351	9396	394	0	0	0	14630	3925	3371	4748	1839	0								0	960			0	0	3074	1217	4996	888			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
428060																																																										0	4617	13299	250	1536	0	93411	0	93411	0	13344	0	5390	421602	0	0	0	114273	6533	29188	166124	7058	16752	29658	54587	3306	2912	164979	33192	45308	46939	10819	5497	0	0	0	0	0	0	0	0	1293	0		0	0	11827	17937	63544	74129	0	0	0			0	275																									0	0	0	0	0	0	0	0	0	0	0	0		0	219	0	469								
428462																																																										0	18276	1207		19829	1248			38117	6479	7812	0	72	148316	197	1332	1317	7953	874	3626	44201	891	1022	574	885	1740	2841	54463	27298	19145	22590	13758	1571								414	0			0	0	394	2223	30967	12284			0			404	197																									0	0	0	0	0	0	0	0	0	0	0	0		6376		0	280								
428547																																																										0	0	804	0	0	0	72464	0	72464	8445	32110	0	0	182934	0	0	0	9642	150	1587	105680	0	2428	3889	2987	0	0	53162	61082	20349	22040	11688	0	0	0	0	0	0	0	0	0	0	0		16789	15097	4016	15096	19012	21117	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		23395	78	0	78								
428631																																																										0	23157	76		24240	0			21756	925	21257	0	375	140946	0	0	0	33634	955	24833	33522	1011	3751	9290	5783	8700	4657	24045	16791	14174	23768	15094	12491								0	35			0	0	0	2096	9261	2716			0			0	0																									71700	73345	1645	21709	21913	204	21315	21446	131	25024	25259	235		0		0	463								
428659																																																										0	8348	0		11460	0			2959	0	1164	0	0	27694	0	0	0	3202	42	0	17269	219	113	645	1642	525	0	12520	4417	1117	3329	3109	0								0	0			0	0	54	76	387	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	2								
428855																																																										0	27897	0		3479	0			4168	474	8734	0	28	87364	0	0	0	27606	32	16770	46032	5343	10500	7882	1680	2201	0	13392	20481	10123	8611	3236	3911								0	0			0	0	2652	524	0	11770			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
428958																																																										0	3112	68		3848	0			8048	0	6431	0	894	58571	2	0	0	10436	106	0	13534	1976	1988	2678	1937	1586	270	14496	9180	6651	9839	4769	1897								0	0			0	0	406	2093	20615	2516			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
429021																																																										0	22487	767	0	1786	2019	25561	0	25561	31534	13510	0	1318	383045	0	0	764	81495	5445	43037	72055	2245	6180	17139	15310	13912	25321	126338	22334	38502	43500	19971	42822	0	0	0	0	0	0	0	0	160	0		0	0	26322	43315	61285	68002	0	0	0			1510	662																									0	0	0	0	0	0	0	0	0	0	0	0	0	102045	58	0	58							0	
429759																																																										0	1769	101		1916	0			19384	0	13421	0	313	103725	0	0	945	30058	1757	11452	15691	2244	3387	5607	2717	6623	9294	7483	11053	17024	15965	9541	11391								0	77			0	0	2961	3405	13336	15129			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	98								
430036																																																										0	25938	11574		3098	145			14638	3926	8119	0	2046	174735	0	0	0	50099	503	10316	51050	2582	4877	16805	23930	1162	181	31956	24784	31978	26903	3871	873								0	322			0	0	839	11943	21464	20142			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		43894		0	84								
430054																																																										0	1517	57		560	0			7251	500	211	0	0	43621	258	0	0	4248	406	2113	10162	1905	1716	315	31	282	0	10793	10553	13741	3767	447	0								0	0			0	0	595	6339	15319	6876			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	43621		0	0							0	
430344																																																										0	15102	483		5305	0			10053	267	2346	0	757	66403	0	0	0	14514	1858	1947	23679	891	2215	4329	6576	189	177	9339	11767	11486	16924	294	0								0	0		0	0	0	529	145	797	14237			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	10								
430670																																																										0	15660	5162	0	2301	0	121636	0	121636	31284	8221	0	0	390018	0	0	0	29472	10342	163	158327	16297	2021	4005	3945	821	366	95760	71883	68658	94210	20522	605	0	0	0	0	0	0	0	0	29	0		0	0	1364	23836	82191	58425	0	0	0			61	0																									0	0	0	0	0	0	0	0	0	0	0	0		189000	95	0	95								
430858																																																										0	611	145		397	0			3531	49	1676	0	374	16303	0	0	0	6220	1006	0	4407	202	1099	1867	1196	1724	0	1912	1679	3398	2337	636	0								0	0			0	0	0	419	0	1866			0			187	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	9								
