"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	TEXTA545	
86358								0	1271		0	0	24219		6897	45	32387	0				
86527								0	52353		7999	19	270462		328929	966	659743	0				
86554								0	1730		0	0	28988		7660	42	38376	0				
87047								0	5344		0	0	64611		35627	232	105582	0				
87159								0	6972		360	1	48695		45088	130	101115	0				
87234								0	19307		3350	8	120287		112077	547	255021	0				
87476								0	7445		0	0	62021		25568	154	95034	0				
87533								0	8408		294	1	178483		71032	268	258217	0	255357	0		
88240								0	2485		0	0	24721		14541	57	41747	0				
88259								0	3433		0	0	24631		10376	43	38440	0				
88352								0	3828		793	2	50912		25341	160	80874	0				
88455								0	8242		0	0	83545		39793	175	131580	0				
88530								0	8416		797	2	107110		92217	253	208540	0				
88950								0	1888		0	0	15521		5298	32	22707	0				
89032								0	7710		950	3	38244		56982	187	104447	561				
89135								0	1658		0	0	33721		28063	135	63442	0				
89162								0	0		0	0	24114		517	1	24631	0				
89452								0	4047		268	1	38272		34108	126	76695	0				
89751								0	19101		2325	7	241835		221385	979	484647	0				
89854								0	3549		0	0	52684		22614	122	78847	0	78616	0		
89957								0	1570		0	0	21465		12141	56	35176	0	36120	0		
90047								0	2688		263	1	16425		8929	38	28305	0				
90328								0	35043		1540	5	188573		83598	516	308754	0				
90337								0	8083		0	0	124145		149595	290	281823	0				
90467								0	7723		1500	2	52593		46578	209	108394	0				
90645								0	3612		0	0	48942		22205	107	74759	0				
90739								0	5330		270	1	51397		31766	144	88763	0				
91147								0	4119		0	0	35334		15638	77	55091	0				
91156								0	10910		908	3	115821		63314	357	190953	0	198947	0		
91259								0	4259		0	0	48981		20961	82	74201	0				
91615								0	5209		253	1	33847		19278	65	58587	0	57512	0		
91651								0	2590		0	0	41032		26050	104	69672	0				
91754								0	3264		0	0	71876		77603	265	152743	0				
91950								0	1869		0	0	20785		13332	65	35986	0				
91969								0	3010		329	1	207557		567204	1041	778255	155				
92050								0	2695		0	0	38780		29213	147	70689	0				
92144								0	3163		0	0	18353		5307	31	26823	0				
92630							108783	0	13367		344	1	630535		169276	639	813522	0				
92706								0	14078		293	1	99529		45406	243	159306	0				
92854								0	2130		0	0	19622		5243	29	26995	0				
92902								0	483		0	0	8264		4208	7	12955	0				
93244								0	13411		0	0	111573		39665	258	164649	0				
93413								0	12645		632	2	119633		48491	205	181401	0				
93543								0	16836		573	2	117586		56892	173	191887	0				
93619								14	0		0	0	0		0	0	0	0			State Street Bank and Trust Company	
93721							2026452	0	245431		32694	43	2988341		1808192	7247	5074658	0	5107124	0		
93758								0	3198		291	1	35783		22627	90	61899	0				
94139								0	10039		968	3	188016		187325	634	386348	0				
94456								0	636		0	0	17913		5242	36	23791	0				
94522								0	28994		1388	4	209031		95054	315	334467	0				
94755								0	4748		285	1	56973		34654	136	96660	0				
94858								0	3638		437	1	51324		25058	134	80457	0				
95051								0	4436		655	1	69954		52352	147	127397	0				
95659								0	2754		0	0	28372		21416	86	52542	0				
96553								0	1101		0	0	20622		8560	42	30283	0				
97055								0	2558		351	1	28343		43218	128	74470	0				
97279								0	1269		0	0	23348		5091	35	29708	0				
97457								0	1194		0	0	25289		4203	28	30686	0				
97804								0	24334		1616	5	98439		79165	314	203554	0				
97943								0	7311		0	0	83908		63647	178	154866	0				
98351								0	2260		0	0	56006		8209	57	66475	0				
98454								0	566		0	0	49192		48922	194	98680	0				
98463								0	5515		0	0	117662		159363	536	282540	0				
98548								0	1418		0	0	23093		29561	50	54072	0				
98641								0	4350		0	0	82126		62059	405	148535	0				
98717								0	4473		0	0	97911		46292	158	148676	0				
99004								0	789		423	1	43475		83016	168	127703	0				
99059								0	3066		252	1	66106		149600	427	219024	0	201438	0		
99143								0	7678		256	1	81640		62243	275	151817	0				
99255								0	960		0	0	22531		14656	132	38147	0				
99442								0	4464		0	0	55533		86523	482	146520	0				
99536								0	25054		1493	4	208455		64166	330	299168	0				
99853								0	2340		0	0	31745		13264	53	47349	0				
99974								0	5926		0	0	70473		36303	197	112702	0				
100236								0	8094		340	1	84387		48598	221	141419	0				
100357								0	20133		322	1	228790		200942	879	450187	0				
100553								0	2154		322	1	16846		11307	77	30629	0				
100562							300788	0	13210		251	1	917622		633636	2405	1570587	5868	1550822	6030		
100843								0	15884		740	2	197445		83289	357	297358	0				
101019	4663921	1853794	4582066	1732162	1853794	1732162	1793349	0	8133		1135	4	366496		2434363	5513						
101037								0	29015		1221	3	401597		181065	753	612898	0				
101233							341603	0	76115		3341	11	1467136		1577297	3908	3123889	0	3052234	0		
101345								0	4754		0	0	47353		10514	31	62621	0				
101439								0	8908		1388	4	87945		42015	180	140256	0				
101671								0	3531		0	0	212414		184887	634	400832	0				
101738								0	19223		1169	4	130334		62476	254	213202	0				
101952								0	2122		0	0	31065		40283	83	73470	0				
102155								0	1118		308	1	18535		8814	49	28775	0				
102333								0	1011		0	0	15112		17644	47	33767	0				
102342								0	9847		0	0	91724		49422	172	150993	0				
102539								0	1193		0	0	29299		9342	39	39834	0				
102557								0	719		0	0	9638		2434	15	12792	0				
103134								0	2037		690	2	18295		19669	66	40691	0				
103255								0	8324		585	2	209459		161529	491	379897	0				
103536								0	11968		2196	3	218352		182794	460	415310	0	394131	0		
103554								0	7709		264	1	47741		20070	101	75784	0				
103563								0	2726		376	1	22309		38169	152	63580	0				
103602								15975	0		0	0	3960		57258	64	61218	0			Oneida Savings Bank	
104038							367896	0	79609		3817	12	499282		449889	1407	1032597	0	1013297	0		
104056								0	2487		0	0	56260		32653	144	91400	0				
104234								0	1927		0	0	40662		15955	91	58544	0				
104430								0	34866		8655	22	102992		69747	465	216260	0				
104542								0	1322		358	1	19141		8575	41	29396	0				
104663								0	481		0	0	80844		139572	499	220897	0				
105026								0	33076		1602	5	137482		44395	271	216556	0				
105044								0	921		0	0	11047		6444	18	18412	0				
105053								0	5097		333	1	75972		63394	256	144796	0				
105071								0	17736		799	3	131000		42744	253	192279	0				
105222								0	5948		0	0	95693		51535	237	153176	0				
105530								0	9657		1817	7	59030		26031	142	96535	0				
105633								0	4122		467	1	43696		41964	145	90249	0				
106359							220754	0	18081		1148	2	502681		312486	1196	834396	0	813474	0		
106377							240909	0	46465		1889	6	412485		270754	1231	731842	249				
106452								0	8478		0	0	198470		98187	399	305135	0				
106519								0	4232		0	0	42526		26406	103	73164	0				
106546								0	2782		0	0	62015		65941	187	130738	0				
106555								0	264		0	0	12303		4328	25	16895	0				
106658								0	10080		0	0	105291		117016	467	232387	0	226237	0		
107057								0	1813		986	3	11903		3991	24	18693	0				
107150								0	6666		0	0	57128		46795	170	110589	0				
107226								0	4381		2445	4	35517		14003	65	56346	0				
107244							87854	0	76363		5841	17	1235777		996054	2744	2314035	0	2269430	0		
107431								0	5007		733	2	86460		61182	279	153381	0				
107459								0	412		0	0	7574		1687	13	9673	0				
107758								0	2308		0	0	20712		9433	29	32453	0				
108269								0	1183		0	0	17357		12062	49	30602	0				
108652								0	561		319	1	14150		8585	31	23615	0				
108746								0	4440		0	0	33343		14895	55	52678	0				
108951								0	4537		0	0	62057		43654	163	110248	0				
109136								0	26038		5893	8	171054		188737	548	391722	0				
109154								0	1597		293	1	24905		11939	60	38734	0				
109453								0	1290		0	0	22013		16968	109	40271	0				
109574								0	11769		3532	8	68508		60978	249	144787	0				
109659								0	2899	140	0	0	69222	7397	57924	244	130045	0				
109855								0	1429		266	1	26366		10756	57	38818	0				
110413								0	7325		263	1	121102		132666	300	261356	0				
110655								0	443		0	0	5477		8511	27	14433	0				
110936								0	2492		680	2	36795		44211	225	84179	0				
110945								0	10949		0	0	110550		67526	370	189025	0				
111157								0	2485		0	0	13481		7383	42	23349	0				
111205								0	26869		2536	5	189807		91898	510	311110	0				
111559								0	0		0	0	14625		6806	40	21431	0				
111661								0	6131		1450	4	59981		34223	147	101785	0				
111942								0	11406		904	3	107050		70706	217	190066	0				
111979								0	18633		316	1	192413		122406	517	333769	0				
112163								0	27589		1086	3	295160		209093	816	532928	0				
112332								0	7996		309	1	44711		40485	201	93501	0				
112444								0	7758		304	1	59976		138185	349	206223	0				
112510								0	1080		0	0	18602		6535	23	26217	0				
112556								0	1491		306	1	18238		8033	32	28068	0				
112837	86200363	7225145	79801523	2098567	7225145	2098567	28434842	0	1824341		64287	160	39086990		37999600	97561						
113003								0	18355		584	2	91435		34885	216	145259	0				
113030								0	11038		1526	5	59944		34819	216	107600	273				
113441								0	34574		2955	9	224207		101076	387	362813	0				
113601								0	3671		1515	3	187968		234958	926	428112	0				
113740								0	63678		4421	12	302445		198353	755	578637	9740				
113937								0	14645		1663	6	119834		83744	360	219886	0				
114149								0	4755		0	0	37917		13058	81	55730	0				
114158								0	6332		0	0	66540		97111	257	169983	0	170722	0		
114251								0	750		0	0	13195		11220	29	25165	0				
114260							405850	0	9657		0	0	808299		666429	2606	1484604	219	1394347	181		
114457								0	9870		259	1	99419		90959	466	200507	0				
114756								0	6652		924	3	64266		51270	217	123112	0				
114774								0	1115		288	1	16316		3611	24	21330	0				
114840								0	6924		410	1	64165		76253	265	147752	0				
114859								0	4387		351	1	27109		8504	41	40351	0				
115100								0	5862		331	1	98001		38639	182	142833	0				
115146								0	15796		304	1	46108		21345	82	83553	0				
115155								0	3506		0	0	37028		11350	54	51884	0				
115221								0	23813		1455	4	112847		85081	449	223196	0				
115575								0	9972		1294	4	71182		45548	219	127996	0				
115641							693379	0	46463		4616	9	503676		895222	2042	1449977	0	1439475	0		
116077								0	5614		1816	4	70534		50284	230	128248	0				
116358								0	3211		0	0	30656		9373	60	43240	0				
116554								0	0		0	0	5094		3336	13	8430	0				
116639								0	3150		411	1	24458		8616	48	36635	0				
116732								0	4256		0	0	25212		15755	47	45223	0				
116741								0	5730		0	0	58506		23492	131	87728	0				
117038								0	8070		0	0	46778		28739	169	83587	0				
117458								0	7865		0	0	109794		82226	301	199885	0	198384	0		
117672								0	5813		325	1	46012		19218	75	71368	0				
117775								0	10964		1023	3	55902		15476	97	83364	0				
117841								0	6374		530	2	158175		47684	243	212763	0				
118156								0	8675		1801	4	74063		48279	203	132818	0				
118174								0	15631		638	2	123893		63054	326	203216	0				
118660								0	18683		265	1	47382		21672	169	88001	0				
118736								0	14522		910	3	81380		71160	299	168071	97				
119153								0	6329		0	0	84158		146260	467	236747	0				
119274								0	3640		0	0	139449		131562	418	274651	0				
119528								0	18351		0	0	177017		86944	408	282312	0				
119779								0	19595		3652	9	214775		171285	819	409307	0				
120542								0	7586		275	1	60674		66777	147	135312	0				
120609								0	41902		1934	7	273396		106796	678	424028	0				
120953								0	7318		327	1	73120		19864	101	100629	0				
121576								0	5924		0	0	73348		41162	183	120434	0				
121642							392039	0	40604		1461	4	695851		670996	1811	1408912	0	1421992	0		
121651								0	5109		561	2	41513		41895	106	89078	0				
121914								0	32387		3327	8	122955		37327	225	195996	0				
122153								0	2103		0	0	27305		13862	45	43270	0				
122546								0	1255		0	0	25224		5109	25	31588	0				
122658								0	4139		0	0	120050		139022	505	263211	0	265651	0		
122751								0	2729		0	0	19214		4761	29	26704	0				
122854								0	15453		2461	4	247682		195801	782	461397	0				
123178								0	2679		0	0	310922		222610	406	542583	6372				
123440								0	2542		293	1	50213		46587	242	99635	0				
123646								0	19034		1050	2	313074		216402	816	549560	0	593002	0		
124344								0	14364		397	1	123033		89693	330	227487	0				
124353								0	1021		0	0	10200		1920	12	13141	0				
124773								0	1677		295	1	50807		47668	245	100447	0				
124830								0	4788		0	0	47638		12432	58	64858	0				
125154								0	5807		0	0	177102		35289	185	218198	0				
125855								0	9321		1102	3	257909		305116	1033	573448	0				
125958								0	610		0	0	9982		4852	32	15444	0				
126012								0	3991		603	1	93165		66146	247	163906	0				
126049								0	3241		0	0	48729		22267	98	74237	0				
126254							343961	0	36881		5864	7	512433		521108	1081	1076286	0	1044532	0		
126553								0	6064		0	0	114090		58431	256	178585	0				
126740								0	27975		1549	5	229264		76588	313	335376	0				
126834								0	33075		3018	10	248585		129933	456	414611	0				
127055								0	2362		0	0	36135		31659	121	70156	0				
127224								0	17549		1622	5	119480		55359	261	194010	0				
127260							791524	0	76340		7714	20	906312		1149609	4915	2139976	0	2072083	0		
127701								0	7869		0	0	67551		27678	145	103098	0				
128164								0	1579		0	0	183551		271343	890	459004	2531				
128258								0	1567		0	0	10013		10885	32	22465	0				
128511	72345	0			0			0	0		0	0	23		72322	4						
128904							1438220	0	101045		1801	5	2504166		2129470	6918	4737288	806	4602377	1591		
128959								0	11928		279	1	172459		113152	507	297819	0	289918	0		
129349								0	13867		268	1	76963		37472	120	128570	0				
129358								0	3333		0	0	14773		4702	29	22808	0				
129394								0	4954		953	2	261620		205102	734	472629	0				
129479								0	3410		0	0	87752		72707	333	163944	75				
129732								0	9402		741	2	259880		196440	752	466463	0				
129853								0	4315		359	1	50189		34056	110	88919	0				
129910								0	12809		1348	3	123014		79944	485	217115	0				
130345								0	11529		382	1	132014		65680	271	209605	0				
130541							311684	0	35019		1205	2	349410		366687	1031	752321	0	774215	0		
130635								0	7532		1589	5	208969		313058	696	531148	0	511240	0		
130813								0	6588		0	0	100399		45526	197	152513	0				
130943	2681584	0	2855039	0	0	0	613947	0	25172		1861	6	1331629		1322922	2085						
131034								0	4862		2934	7	98514		107181	330	213491	0				
131155								0	4546		0	0	54341		67275	228	126162	0				
131173								0	24877		842	3	289113		124435	455	439267	0				
131418								0	14468		1092	4	169701		67023	374	252283	0				
131436								0	5864		713	2	94921		97930	318	199427	0				
131650							1047903	0	108424		4453	12	1595339		1309650	5570	3017866	0	3001360	0		
131717								0	1912		541	1	25819		12625	58	40897	0				
131940								0	1766		258	1	21457		5026	21	28602	95				
132107								0	31634		1031	3	249684		143629	669	425978	0	418110	0		
132152								0	1878		0	0	24723		7255	47	33856	0				
132219								0	5455		272	1	39108		10300	72	55135	0				
132451								0	2067		0	0	32567		25122	84	59756	0				
132554								0	10130		280	1	262070		91045	357	363525	0	344339	0		
132778								0	2826		611	2	35170		23756	82	62363	0				
132853								0	5934		0	0	204067		176591	759	386592	0				
132938								0	7487		421	1	36258		26582	112	70748	0				
133243								0	0		0	0	4959		2373	9	7332	0	6885	0		
133850								0	34504		326	1	341062		340559	1115	716453	0				
133971								0	36538		2276	5	199880		102149	606	340843	0				
134156								0	4535		0	0	36347		19674	68	60556	0				
134437								0	22910		3316	10	258811		326634	707	611671	0				
134455								0	3723		1752	4	40004		34691	172	80170	0				
134848								0	9471		0	0	85175		33454	155	128100	0				
135751								0	1073		0	0	11258		4506	22	16837	0				
135836								0	4520		0	0	57189		42782	132	104491	0				
135854								0	803		0	0	25576		15407	83	41786	0				
136048								0	2883		0	0	34072		14141	94	51096	0				
136338								0	4446		275	1	73614		53251	183	131586	0				
136459								0	1978		276	1	16190		8782	42	27226	0				
136655								0	5437		281	1	45957		17344	100	69019	0				
137205								0	50239		7230	18	338900		403949	989	800318	0				
137447								0	5951		0	0	104791		45657	211	156399	0				
137456								0	2988		794	2	30909		64551	243	99242	0				
137559								0	9334		489	1	47292		14387	88	71502	0				
137643								0	5207		0	0	33420		29512	129	68139	0				
